type,value,time
E,0.5720,132889648.0000
E,0.5610,132892752.0000
T,3330.0000,1.9224
E,0.5490,132895888.0000
T,3336.0000,1.9274
E,0.5350,132899016.0000
E,0.5220,132902136.0000
T,3343.0000,1.9324
E,0.5070,132905256.0000
T,3350.0000,1.9374
E,0.4930,132908384.0000
E,0.4790,132911520.0000
T,3358.0000,1.9424
E,0.4630,132914632.0000
E,0.4470,132917768.0000
T,3366.0000,1.9474
E,0.4320,132920888.0000
T,3374.0000,1.9524
E,0.4160,132924016.0000
E,0.4010,132927136.0000
T,3382.0000,1.9573
E,0.3850,132930272.0000
T,3390.0000,1.9623
E,0.3680,132933392.0000
E,0.3520,132936504.0000
T,3398.0000,1.9673
E,0.3360,132939640.0000
E,0.3200,132942768.0000
T,3406.0000,1.9723
E,0.3040,132945888.0000
T,3414.0000,1.9773
E,0.2870,132949016.0000
E,0.2690,132952136.0000
T,3423.0000,1.9823
E,0.2510,132955256.0000
T,3432.0000,1.9873
E,0.2340,132958384.0000
E,0.2140,132961504.0000
T,3441.0000,1.9923
E,0.1960,132964632.0000
E,0.1760,132967768.0000
T,3451.0000,1.9973
E,0.1550,132970888.0000
T,3461.0000,2.0023
E,0.1360,132974016.0000
E,0.1170,132977136.0000
T,3470.0000,2.0073
E,0.0980,132980272.0000
T,3480.0000,2.0123
E,0.0800,132983384.0000
E,0.0590,132986504.0000
T,3489.0000,2.0173
E,0.0390,132989632.0000
E,0.0190,132992768.0000
T,3499.0000,2.0223
E,0.0000,132995888.0000
T,3510.0000,2.0278
E,-0.0210,132999008.0000
E,-0.0420,133002136.0000
T,3519.0000,2.0323
E,-0.0640,133005256.0000
T,3529.0000,2.0373
E,-0.0850,133008392.0000
E,-0.1050,133011512.0000
T,3540.0000,2.0423
E,-0.1280,133014632.0000
E,-0.1490,133017760.0000
T,3550.0000,2.0473
E,-0.1700,133020888.0000
T,3560.0000,2.0523
E,-0.1890,133024000.0000
E,-0.2090,133027136.0000
T,3570.0000,2.0573
E,-0.2290,133030256.0000
T,3580.0000,2.0623
E,-0.2490,133033392.0000
E,-0.2680,133036504.0000
T,3590.0000,2.0673
E,-0.2880,133039632.0000
E,-0.3100,133042752.0000
T,3600.0000,2.0723
E,-0.3300,133045888.0000
T,3611.0000,2.0773
E,-0.3520,133049016.0000
E,-0.3730,133052136.0000
T,3621.0000,2.0823
E,-0.3930,133055256.0000
T,3632.0000,2.0873
E,-0.4160,133058384.0000
E,-0.4360,133061504.0000
T,3642.0000,2.0923
E,-0.4570,133064640.0000
E,-0.4780,133067768.0000
T,3652.0000,2.0973
E,-0.4970,133070888.0000
T,3662.0000,2.1023
E,-0.5170,133074016.0000
E,-0.5360,133077152.0000
T,3672.0000,2.1073
E,-0.5570,133080256.0000
T,3681.0000,2.1123
E,-0.5750,133083392.0000
E,-0.5940,133086520.0000
T,3691.0000,2.1173
E,-0.6150,133089632.0000
E,-0.6360,133092768.0000
T,3702.0000,2.1223
E,-0.6560,133095888.0000
T,3712.0000,2.1273
E,-0.6750,133099016.0000
E,-0.6940,133102136.0000
T,3721.0000,2.1323
E,-0.7140,133105256.0000
T,3731.0000,2.1373
E,-0.7340,133108400.0000
E,-0.7520,133111504.0000
T,3740.0000,2.1423
E,-0.7710,133114640.0000
E,-0.7880,133117752.0000
T,3749.0000,2.1473
E,-0.8040,133120888.0000
T,3757.0000,2.1523
E,-0.8220,133124016.0000
E,-0.8390,133127136.0000
T,3766.0000,2.1573
E,-0.8560,133130272.0000
T,3775.0000,2.1623
E,-0.8730,133133392.0000
E,-0.8900,133136520.0000
T,3784.0000,2.1673
E,-0.9060,133139632.0000
E,-0.9230,133142768.0000
T,3792.0000,2.1723
E,-0.9390,133145888.0000
T,3801.0000,2.1773
E,-0.9550,133149008.0000
E,-0.9690,133152136.0000
T,3809.0000,2.1823
E,-0.9840,133155256.0000
T,3816.0000,2.1873
E,-0.9980,133158384.0000
E,-1.0120,133161504.0000
T,3824.0000,2.1923
E,-1.0250,133164632.0000
E,-1.0380,133167768.0000
T,3831.0000,2.1973
E,-1.0510,133170888.0000
T,3837.0000,2.2023
E,-1.0620,133174016.0000
E,-1.0750,133177136.0000
T,3845.0000,2.2073
E,-1.0880,133180272.0000
T,3851.0000,2.2123
E,-1.1000,133183392.0000
E,-1.1100,133186504.0000
T,3857.0000,2.2173
E,-1.1200,133189632.0000
E,-1.1310,133192768.0000
T,3863.0000,2.2223
E,-1.1420,133195888.0000
T,3869.0000,2.2273
E,-1.1530,133199016.0000
E,-1.1630,133202136.0000
T,3875.0000,2.2323
E,-1.1730,133205272.0000
T,3880.0000,2.2373
E,-1.1830,133208384.0000
E,-1.1920,133211520.0000
T,3885.0000,2.2423
E,-1.2000,133214640.0000
E,-1.2090,133217768.0000
T,3889.0000,2.2473
E,-1.2170,133220888.0000
T,3894.0000,2.2523
E,-1.2240,133224016.0000
E,-1.2310,133227136.0000
T,3897.0000,2.2573
E,-1.2380,133230256.0000
T,3901.0000,2.2623
E,-1.2460,133233392.0000
E,-1.2510,133236520.0000
T,3904.0000,2.2673
E,-1.2580,133239632.0000
E,-1.2640,133242768.0000
T,3908.0000,2.2722
E,-1.2690,133245888.0000
T,3910.0000,2.2772
E,-1.2730,133249008.0000
E,-1.2770,133252136.0000
T,3912.0000,2.2822
E,-1.2830,133255272.0000
T,3915.0000,2.2872
E,-1.2880,133258392.0000
E,-1.2930,133261512.0000
T,3917.0000,2.2922
E,-1.2960,133264640.0000
E,-1.2990,133267752.0000
T,3918.0000,2.2972
E,-1.3010,133270888.0000
T,3919.0000,2.3022
E,-1.3040,133274016.0000
E,-1.3060,133277136.0000
T,3920.0000,2.3072
E,-1.3070,133280264.0000
T,3921.0000,2.3122
E,-1.3080,133283384.0000
E,-1.3100,133286520.0000
T,3921.0000,2.3172
E,-1.3110,133289648.0000
E,-1.3120,133292752.0000
T,3922.0000,2.3222
E,-1.3120,133295888.0000
T,3922.0000,2.3272
E,-1.3120,133299008.0000
E,-1.3120,133302136.0000
T,3922.0000,2.3322
E,-1.3120,133305256.0000
T,3921.0000,2.3372
E,-1.3120,133308384.0000
E,-1.3120,133311504.0000
T,3920.0000,2.3422
E,-1.3110,133314640.0000
E,-1.3100,133317768.0000
T,3919.0000,2.3476
E,-1.3090,133320888.0000
T,3917.0000,2.3522
E,-1.3080,133324016.0000
E,-1.3070,133327136.0000
T,3914.0000,2.3572
E,-1.3040,133330272.0000
T,3911.0000,2.3622
E,-1.3030,133333384.0000
E,-1.3010,133336520.0000
T,3908.0000,2.3672
E,-1.2980,133339640.0000
E,-1.2940,133342760.0000
T,3905.0000,2.3722
E,-1.2890,133345904.0000
T,3901.0000,2.3772
E,-1.2830,133349016.0000
E,-1.2760,133352136.0000
T,3897.0000,2.3822
E,-1.2670,133355264.0000
T,3892.0000,2.3872
E,-1.2580,133358376.0000
E,-1.2500,133361520.0000
T,3888.0000,2.3922
E,-1.2410,133364632.0000
E,-1.2310,133367752.0000
T,3883.0000,2.3972
E,-1.2220,133370888.0000
T,3878.0000,2.4022
E,-1.2120,133374000.0000
E,-1.2020,133377152.0000
T,3872.0000,2.4072
E,-1.1920,133380256.0000
T,3866.0000,2.4122
E,-1.1800,133383376.0000
E,-1.1690,133386520.0000
T,3860.0000,2.4172
E,-1.1570,133389640.0000
E,-1.1440,133392752.0000
T,3853.0000,2.4222
E,-1.1330,133395888.0000
T,3847.0000,2.4272
E,-1.1210,133399016.0000
E,-1.1090,133402136.0000
T,3840.0000,2.4322
E,-1.0960,133405264.0000
T,3834.0000,2.4372
E,-1.0840,133408384.0000
E,-1.0720,133411520.0000
T,3827.0000,2.4422
E,-1.0580,133414640.0000
E,-1.0450,133417760.0000
T,3820.0000,2.4472
E,-1.0300,133420896.0000
T,3812.0000,2.4522
E,-1.0150,133424016.0000
E,-1.0020,133427136.0000
T,3804.0000,2.4572
E,-0.9870,133430272.0000
T,3796.0000,2.4622
E,-0.9710,133433392.0000
E,-0.9560,133436520.0000
T,3788.0000,2.4672
E,-0.9390,133439640.0000
E,-0.9230,133442752.0000
T,3779.0000,2.4722
E,-0.9050,133445888.0000
T,3770.0000,2.4772
E,-0.8880,133449008.0000
E,-0.8700,133452136.0000
T,3760.0000,2.4822
E,-0.8540,133455272.0000
T,3752.0000,2.4871
E,-0.8380,133458384.0000
E,-0.8210,133461520.0000
T,3743.0000,2.4922
E,-0.8050,133464640.0000
E,-0.7890,133467768.0000
T,3734.0000,2.4971
E,-0.7720,133470888.0000
T,3724.0000,2.5022
E,-0.7550,133474016.0000
E,-0.7380,133477152.0000
T,3716.0000,2.5072
E,-0.7220,133480256.0000
T,3706.0000,2.5121
E,-0.7040,133483392.0000
E,-0.6850,133486512.0000
T,3696.0000,2.5171
E,-0.6670,133489632.0000
E,-0.6470,133492768.0000
T,3686.0000,2.5221
E,-0.6280,133495888.0000
T,3676.0000,2.5271
E,-0.6080,133499008.0000
E,-0.5900,133502152.0000
T,3666.0000,2.5321
E,-0.5710,133505256.0000
T,3656.0000,2.5371
E,-0.5530,133508400.0000
E,-0.5350,133511504.0000
T,3646.0000,2.5421
E,-0.5160,133514640.0000
E,-0.4980,133517760.0000
T,3636.0000,2.5471
E,-0.4790,133520888.0000
T,3626.0000,2.5521
E,-0.4600,133524016.0000
E,-0.4410,133527152.0000
T,3616.0000,2.5571
E,-0.4210,133530272.0000
T,3605.0000,2.5621
E,-0.4020,133533392.0000
E,-0.3830,133536512.0000
T,3595.0000,2.5671
E,-0.3650,133539648.0000
E,-0.3450,133542760.0000
T,3584.0000,2.5721
E,-0.3250,133545904.0000
T,3574.0000,2.5771
E,-0.3070,133549016.0000
E,-0.2870,133552136.0000
T,3563.0000,2.5821
E,-0.2700,133555256.0000
T,3554.0000,2.5871
E,-0.2520,133558376.0000
E,-0.2320,133561520.0000
T,3544.0000,2.5921
E,-0.2130,133564640.0000
E,-0.1950,133567768.0000
T,3533.0000,2.5971
E,-0.1770,133570888.0000
T,3523.0000,2.6021
E,-0.1570,133574016.0000
E,-0.1380,133577136.0000
T,3513.0000,2.6071
E,-0.1190,133580256.0000
T,3502.0000,2.6121
E,-0.0990,133583384.0000
E,-0.0790,133586512.0000
T,3492.0000,2.6171
E,-0.0620,133589632.0000
E,-0.0430,133592768.0000
T,3482.0000,2.6221
E,-0.0260,133595888.0000
T,3473.0000,2.6271
E,-0.0080,133599016.0000
E,0.0100,133602136.0000
T,3464.0000,2.6321
E,0.0290,133605272.0000
T,3454.0000,2.6371
E,0.0480,133608392.0000
E,0.0670,133611512.0000
T,3444.0000,2.6421
E,0.0850,133614640.0000
E,0.1020,133617752.0000
T,3436.0000,2.6471
E,0.1190,133620888.0000
T,3426.0000,2.6521
E,0.1370,133624016.0000
E,0.1540,133627136.0000
T,3417.0000,2.6571
E,0.1710,133630272.0000
T,3409.0000,2.6621
E,0.1870,133633392.0000
E,0.2030,133636520.0000
T,3400.0000,2.6675
E,0.2180,133639640.0000
E,0.2330,133642768.0000
T,3393.0000,2.6721
E,0.2490,133645904.0000
T,3385.0000,2.6771
E,0.2640,133649016.0000
E,0.2790,133652144.0000
T,3377.0000,2.6821
E,0.2940,133655256.0000
T,3369.0000,2.6871
E,0.3080,133658384.0000
E,0.3230,133661520.0000
T,3362.0000,2.6921
E,0.3380,133664648.0000
E,0.3510,133667768.0000
T,3354.0000,2.6971
E,0.3650,133670888.0000
T,3347.0000,2.7021
E,0.3800,133674016.0000
E,0.3940,133677152.0000
T,3340.0000,2.7071
E,0.4060,133680256.0000
T,3333.0000,2.7121
E,0.4190,133683384.0000
E,0.4330,133686520.0000
T,3327.0000,2.7171
E,0.4440,133689648.0000
E,0.4560,133692752.0000
T,3321.0000,2.7221
E,0.4650,133695888.0000
T,3316.0000,2.7271
E,0.4750,133699016.0000
E,0.4870,133702136.0000
T,3311.0000,2.7321
E,0.4960,133705256.0000
T,3306.0000,2.7371
E,0.5070,133708392.0000
E,0.5170,133711504.0000
T,3301.0000,2.7421
E,0.5250,133714640.0000
E,0.5330,133717768.0000
T,3297.0000,2.7471
E,0.5430,133720888.0000
T,3292.0000,2.7521
E,0.5520,133724016.0000
E,0.5610,133727136.0000
T,3288.0000,2.7571
E,0.5680,133730272.0000
T,3284.0000,2.7621
E,0.5740,133733384.0000
E,0.5810,133736520.0000
T,3280.0000,2.7671
E,0.5880,133739632.0000
E,0.5940,133742768.0000
T,3277.0000,2.7721
E,0.6000,133745888.0000
T,3274.0000,2.7771
E,0.6060,133749016.0000
E,0.6120,133752136.0000
T,3272.0000,2.7820
E,0.6160,133755256.0000
T,3269.0000,2.7871
E,0.6210,133758392.0000
E,0.6260,133761520.0000
T,3267.0000,2.7920
E,0.6290,133764648.0000
E,0.6310,133767768.0000
T,3266.0000,2.7970
E,0.6350,133770888.0000
T,3265.0000,2.8020
E,0.6380,133774016.0000
E,0.6400,133777136.0000
T,3264.0000,2.8070
E,0.6420,133780256.0000
T,3263.0000,2.8120
E,0.6430,133783384.0000
E,0.6430,133786504.0000
T,3263.0000,2.8170
E,0.6450,133789632.0000
E,0.6450,133792752.0000
T,3262.0000,2.8220
E,0.6450,133795888.0000
T,3262.0000,2.8270
E,0.6450,133799016.0000
E,0.6450,133802136.0000
T,3262.0000,2.8320
E,0.6440,133805256.0000
T,3263.0000,2.8370
E,0.6430,133808376.0000
E,0.6410,133811520.0000
T,3264.0000,2.8420
E,0.6400,133814632.0000
E,0.6380,133817768.0000
T,3266.0000,2.8470
E,0.6360,133820888.0000
T,3268.0000,2.8520
E,0.6340,133824000.0000
E,0.6330,133827136.0000
T,3271.0000,2.8570
E,0.6310,133830272.0000
T,3274.0000,2.8620
E,0.6300,133833392.0000
E,0.6290,133836512.0000
T,3277.0000,2.8670
E,0.6280,133839640.0000
E,0.6270,133842752.0000
T,3281.0000,2.8720
E,0.6270,133845888.0000
T,3285.0000,2.8770
E,0.6260,133849008.0000
E,0.6260,133852136.0000
T,3289.0000,2.8820
E,0.6260,133855256.0000
T,3293.0000,2.8870
E,0.6260,133858384.0000
E,0.6250,133861512.0000
T,3298.0000,2.8920
E,0.6250,133864632.0000
E,0.6260,133867768.0000
T,3303.0000,2.8970
E,0.6260,133870888.0000
T,3308.0000,2.9020
E,0.6230,133874016.0000
E,0.6150,133877136.0000
T,3312.0000,2.9070
E,0.6060,133880256.0000
T,3317.0000,2.9120
E,0.5950,133883376.0000
E,0.5810,133886520.0000
T,3324.0000,2.9170
E,0.5690,133889648.0000
E,0.5580,133892752.0000
T,3329.0000,2.9220
E,0.5450,133895888.0000
T,3336.0000,2.9270
E,0.5330,133899016.0000
E,0.5190,133902136.0000
T,3343.0000,2.9320
E,0.5040,133905256.0000
T,3350.0000,2.9370
E,0.4900,133908376.0000
E,0.4750,133911520.0000
T,3358.0000,2.9420
E,0.4600,133914648.0000
E,0.4450,133917768.0000
T,3366.0000,2.9470
E,0.4280,133920888.0000
T,3374.0000,2.9520
E,0.4130,133924000.0000
E,0.3980,133927136.0000
T,3381.0000,2.9570
E,0.3820,133930272.0000
T,3389.0000,2.9620
E,0.3660,133933392.0000
E,0.3500,133936504.0000
T,3397.0000,2.9670
E,0.3330,133939640.0000
E,0.3170,133942768.0000
T,3405.0000,2.9720
E,0.3020,133945904.0000
T,3413.0000,2.9770
E,0.2850,133949016.0000
E,0.2660,133952136.0000
T,3422.0000,2.9820
E,0.2480,133955256.0000
T,3432.0000,2.9874
E,0.2290,133958392.0000
E,0.2110,133961512.0000
T,3441.0000,2.9920
E,0.1920,133964632.0000
E,0.1720,133967768.0000
T,3450.0000,2.9970
E,0.1520,133970888.0000
T,3460.0000,3.0020
E,0.1320,133974016.0000
E,0.1130,133977152.0000
T,3470.0000,3.0070
E,0.0930,133980256.0000
T,3479.0000,3.0120
E,0.0750,133983384.0000
E,0.0550,133986504.0000
T,3489.0000,3.0170
E,0.0360,133989632.0000
E,0.0160,133992768.0000
T,3499.0000,3.0220
E,-0.0030,133995888.0000
T,3508.0000,3.0270
E,-0.0220,133999016.0000
E,-0.0430,134002152.0000
T,3518.0000,3.0320
E,-0.0630,134005272.0000
T,3528.0000,3.0370
E,-0.0840,134008384.0000
E,-0.1040,134011512.0000
T,3539.0000,3.0420
E,-0.1260,134014648.0000
E,-0.1470,134017760.0000
T,3550.0000,3.0470
E,-0.1690,134020888.0000
T,3560.0000,3.0520
E,-0.1890,134024016.0000
E,-0.2100,134027136.0000
T,3570.0000,3.0570
E,-0.2310,134030272.0000
T,3580.0000,3.0620
E,-0.2510,134033392.0000
E,-0.2700,134036520.0000
T,3589.0000,3.0670
E,-0.2900,134039632.0000
E,-0.3100,134042768.0000
T,3599.0000,3.0720
E,-0.3310,134045888.0000
T,3610.0000,3.0770
E,-0.3520,134049016.0000
E,-0.3730,134052144.0000
T,3620.0000,3.0820
E,-0.3940,134055256.0000
T,3631.0000,3.0870
E,-0.4140,134058384.0000
E,-0.4350,134061504.0000
T,3641.0000,3.0920
E,-0.4540,134064640.0000
E,-0.4740,134067768.0000
T,3651.0000,3.0970
E,-0.4940,134070888.0000
T,3661.0000,3.1019
E,-0.5150,134074000.0000
E,-0.5340,134077136.0000
T,3671.0000,3.1069
E,-0.5520,134080256.0000
T,3680.0000,3.1119
E,-0.5700,134083384.0000
E,-0.5900,134086504.0000
T,3690.0000,3.1169
E,-0.6100,134089632.0000
E,-0.6300,134092768.0000
T,3701.0000,3.1219
E,-0.6500,134095888.0000
T,3711.0000,3.1269
E,-0.6710,134099016.0000
E,-0.6890,134102136.0000
T,3721.0000,3.1319
E,-0.7070,134105256.0000
T,3731.0000,3.1369
E,-0.7260,134108376.0000
E,-0.7440,134111512.0000
T,3739.0000,3.1419
E,-0.7610,134114632.0000
E,-0.7760,134117768.0000
T,3748.0000,3.1469
E,-0.7940,134120888.0000
T,3757.0000,3.1519
E,-0.8130,134124016.0000
E,-0.8300,134127136.0000
T,3766.0000,3.1569
E,-0.8480,134130272.0000
T,3775.0000,3.1619
E,-0.8650,134133392.0000
E,-0.8820,134136520.0000
T,3783.0000,3.1669
E,-0.8980,134139632.0000
E,-0.9160,134142768.0000
T,3792.0000,3.1719
E,-0.9320,134145888.0000
T,3801.0000,3.1769
E,-0.9480,134149016.0000
E,-0.9630,134152136.0000
T,3809.0000,3.1819
E,-0.9780,134155272.0000
T,3816.0000,3.1869
E,-0.9920,134158392.0000
E,-1.0060,134161520.0000
T,3824.0000,3.1919
E,-1.0210,134164640.0000
E,-1.0320,134167768.0000
T,3830.0000,3.1969
E,-1.0450,134170888.0000
T,3837.0000,3.2019
E,-1.0580,134174016.0000
E,-1.0700,134177136.0000
T,3844.0000,3.2069
E,-1.0830,134180272.0000
T,3851.0000,3.2119
E,-1.0940,134183392.0000
E,-1.1060,134186520.0000
T,3856.0000,3.2169
E,-1.1170,134189632.0000
E,-1.1290,134192768.0000
T,3862.0000,3.2219
E,-1.1410,134195888.0000
T,3869.0000,3.2269
E,-1.1510,134199016.0000
E,-1.1600,134202144.0000
T,3874.0000,3.2319
E,-1.1710,134205256.0000
T,3879.0000,3.2369
E,-1.1810,134208392.0000
E,-1.1910,134211504.0000
T,3885.0000,3.2419
E,-1.2000,134214632.0000
E,-1.2080,134217760.0000
T,3889.0000,3.2469
E,-1.2160,134220896.0000
T,3894.0000,3.2519
E,-1.2240,134224016.0000
E,-1.2310,134227136.0000
T,3897.0000,3.2569
E,-1.2390,134230272.0000
T,3901.0000,3.2619
E,-1.2450,134233392.0000
E,-1.2500,134236512.0000
T,3904.0000,3.2669
E,-1.2560,134239648.0000
E,-1.2620,134242768.0000
T,3908.0000,3.2719
E,-1.2680,134245888.0000
T,3910.0000,3.2769
E,-1.2720,134249024.0000
E,-1.2760,134252128.0000
T,3912.0000,3.2819
E,-1.2800,134255264.0000
T,3915.0000,3.2869
E,-1.2860,134258384.0000
E,-1.2900,134261520.0000
T,3917.0000,3.2919
E,-1.2930,134264640.0000
T,3918.0000,3.2969
E,-1.2960,134267760.0000
E,-1.2990,134270880.0000
T,3919.0000,3.3019
E,-1.3020,134274016.0000
E,-1.3040,134277136.0000
T,3921.0000,3.3073
E,-1.3050,134280256.0000
T,3921.0000,3.3119
E,-1.3060,134283392.0000
E,-1.3080,134286512.0000
T,3921.0000,3.3169
E,-1.3090,134289632.0000
T,3922.0000,3.3219
E,-1.3090,134292768.0000
E,-1.3090,134295888.0000
T,3922.0000,3.3269
E,-1.3090,134299024.0000
E,-1.3090,134302128.0000
T,3922.0000,3.3319
E,-1.3090,134305264.0000
T,3921.0000,3.3369
E,-1.3090,134308384.0000
E,-1.3090,134311520.0000
T,3920.0000,3.3419
E,-1.3080,134314640.0000
E,-1.3070,134317760.0000
T,3919.0000,3.3469
E,-1.3060,134320880.0000
T,3917.0000,3.3519
E,-1.3050,134324000.0000
E,-1.3050,134327136.0000
T,3914.0000,3.3569
E,-1.3050,134330256.0000
T,3912.0000,3.3619
E,-1.3040,134333392.0000
E,-1.3010,134336512.0000
T,3909.0000,3.3669
E,-1.2980,134339632.0000
T,3905.0000,3.3719
E,-1.2930,134342752.0000
E,-1.2870,134345904.0000
T,3901.0000,3.3769
E,-1.2810,134349008.0000
E,-1.2730,134352128.0000
T,3897.0000,3.3819
E,-1.2650,134355248.0000
T,3893.0000,3.3869
E,-1.2560,134358384.0000
E,-1.2470,134361520.0000
T,3888.0000,3.3919
E,-1.2380,134364640.0000
T,3883.0000,3.3969
E,-1.2290,134367760.0000
E,-1.2190,134370880.0000
T,3878.0000,3.4019
E,-1.2110,134374016.0000
E,-1.2010,134377136.0000
T,3872.0000,3.4069
E,-1.1900,134380272.0000
T,3867.0000,3.4118
E,-1.1800,134383392.0000
E,-1.1690,134386512.0000
T,3860.0000,3.4169
E,-1.1570,134389648.0000
T,3854.0000,3.4218
E,-1.1430,134392752.0000
E,-1.1310,134395904.0000
T,3847.0000,3.4268
E,-1.1180,134399024.0000
E,-1.1060,134402128.0000
T,3841.0000,3.4318
E,-1.0940,134405264.0000
T,3834.0000,3.4368
E,-1.0800,134408384.0000
E,-1.0670,134411504.0000
T,3827.0000,3.4418
E,-1.0550,134414640.0000
T,3820.0000,3.4468
E,-1.0420,134417760.0000
E,-1.0290,134420880.0000
T,3812.0000,3.4518
E,-1.0150,134424016.0000
E,-1.0010,134427136.0000
T,3804.0000,3.4568
E,-0.9860,134430256.0000
T,3796.0000,3.4618
E,-0.9700,134433392.0000
E,-0.9550,134436512.0000
T,3788.0000,3.4668
E,-0.9400,134439632.0000
T,3780.0000,3.4718
E,-0.9240,134442768.0000
E,-0.9060,134445888.0000
T,3770.0000,3.4768
E,-0.8890,134449008.0000
E,-0.8720,134452144.0000
T,3761.0000,3.4818
E,-0.8560,134455264.0000
T,3752.0000,3.4868
E,-0.8390,134458384.0000
E,-0.8220,134461504.0000
T,3743.0000,3.4918
E,-0.8050,134464640.0000
T,3734.0000,3.4968
E,-0.7890,134467744.0000
E,-0.7720,134470880.0000
T,3725.0000,3.5018
E,-0.7550,134474016.0000
E,-0.7380,134477136.0000
T,3716.0000,3.5068
E,-0.7210,134480256.0000
T,3707.0000,3.5118
E,-0.7040,134483376.0000
E,-0.6840,134486512.0000
T,3697.0000,3.5168
E,-0.6650,134489632.0000
T,3686.0000,3.5218
E,-0.6460,134492768.0000
E,-0.6280,134495888.0000
T,3676.0000,3.5268
E,-0.6090,134499024.0000
E,-0.5900,134502128.0000
T,3666.0000,3.5318
E,-0.5730,134505264.0000
T,3656.0000,3.5368
E,-0.5530,134508384.0000
E,-0.5360,134511520.0000
T,3647.0000,3.5418
E,-0.5170,134514640.0000
T,3636.0000,3.5468
E,-0.4980,134517760.0000
E,-0.4790,134520880.0000
T,3626.0000,3.5518
E,-0.4600,134524016.0000
E,-0.4400,134527136.0000
T,3616.0000,3.5568
E,-0.4210,134530256.0000
T,3605.0000,3.5618
E,-0.4020,134533408.0000
E,-0.3830,134536512.0000
T,3595.0000,3.5668
E,-0.3640,134539648.0000
T,3585.0000,3.5718
E,-0.3450,134542768.0000
E,-0.3250,134545888.0000
T,3575.0000,3.5768
E,-0.3060,134549024.0000
E,-0.2890,134552128.0000
T,3565.0000,3.5818
E,-0.2720,134555248.0000
T,3555.0000,3.5868
E,-0.2530,134558384.0000
E,-0.2340,134561520.0000
T,3544.0000,3.5918
E,-0.2160,134564640.0000
T,3535.0000,3.5968
E,-0.1980,134567760.0000
E,-0.1780,134570880.0000
T,3524.0000,3.6018
E,-0.1590,134574016.0000
E,-0.1390,134577136.0000
T,3514.0000,3.6068
E,-0.1190,134580272.0000
T,3502.0000,3.6118
E,-0.0990,134583392.0000
E,-0.0800,134586512.0000
T,3493.0000,3.6168
E,-0.0620,134589648.0000
T,3483.0000,3.6218
E,-0.0440,134592752.0000
E,-0.0270,134595888.0000
T,3473.0000,3.6272
E,-0.0080,134599024.0000
E,0.0100,134602128.0000
T,3464.0000,3.6317
E,0.0290,134605248.0000
T,3455.0000,3.6368
E,0.0460,134608384.0000
E,0.0640,134611520.0000
T,3445.0000,3.6417
E,0.0820,134614640.0000
T,3436.0000,3.6467
E,0.1000,134617760.0000
E,0.1170,134620880.0000
T,3427.0000,3.6517
E,0.1350,134624016.0000
E,0.1520,134627152.0000
T,3418.0000,3.6568
E,0.1680,134630256.0000
T,3409.0000,3.6617
E,0.1840,134633392.0000
E,0.2010,134636512.0000
T,3401.0000,3.6667
E,0.2170,134639648.0000
T,3393.0000,3.6718
E,0.2320,134642768.0000
E,0.2470,134645888.0000
T,3385.0000,3.6767
E,0.2620,134649024.0000
E,0.2770,134652128.0000
T,3377.0000,3.6817
E,0.2930,134655264.0000
T,3370.0000,3.6867
E,0.3070,134658384.0000
E,0.3220,134661520.0000
T,3362.0000,3.6917
E,0.3360,134664640.0000
T,3355.0000,3.6967
E,0.3500,134667760.0000
E,0.3650,134670896.0000
T,3348.0000,3.7017
E,0.3770,134674000.0000
E,0.3930,134677136.0000
T,3340.0000,3.7067
E,0.4060,134680256.0000
T,3334.0000,3.7117
E,0.4180,134683392.0000
E,0.4290,134686496.0000
T,3329.0000,3.7167
E,0.4420,134689632.0000
T,3322.0000,3.7217
E,0.4540,134692768.0000
E,0.4650,134695888.0000
T,3316.0000,3.7267
E,0.4770,134699024.0000
E,0.4870,134702128.0000
T,3311.0000,3.7317
E,0.4970,134705264.0000
T,3306.0000,3.7367
E,0.5070,134708400.0000
E,0.5160,134711520.0000
T,3301.0000,3.7417
E,0.5270,134714640.0000
T,3296.0000,3.7467
E,0.5350,134717760.0000
E,0.5440,134720880.0000
T,3292.0000,3.7517
E,0.5520,134724016.0000
E,0.5600,134727152.0000
T,3288.0000,3.7567
E,0.5680,134730272.0000
T,3284.0000,3.7617
E,0.5750,134733392.0000
E,0.5830,134736512.0000
T,3280.0000,3.7667
E,0.5890,134739632.0000
T,3278.0000,3.7717
E,0.5950,134742752.0000
E,0.6010,134745888.0000
T,3274.0000,3.7767
E,0.6070,134749024.0000
E,0.6110,134752128.0000
T,3272.0000,3.7817
E,0.6160,134755264.0000
T,3269.0000,3.7867
E,0.6200,134758384.0000
E,0.6250,134761520.0000
T,3267.0000,3.7917
E,0.6280,134764656.0000
T,3266.0000,3.7967
E,0.6310,134767760.0000
E,0.6340,134770880.0000
T,3264.0000,3.8017
E,0.6370,134774000.0000
E,0.6380,134777136.0000
T,3263.0000,3.8067
E,0.6390,134780256.0000
T,3263.0000,3.8117
E,0.6400,134783392.0000
E,0.6400,134786512.0000
T,3263.0000,3.8167
E,0.6410,134789632.0000
T,3262.0000,3.8217
E,0.6430,134792752.0000
E,0.6430,134795888.0000
T,3262.0000,3.8267
E,0.6430,134799024.0000
E,0.6430,134802144.0000
T,3262.0000,3.8317
E,0.6420,134805264.0000
T,3263.0000,3.8367
E,0.6410,134808384.0000
