Time (s),Position (ticks)
0.7339,3475
0.7389,3489
0.7439,3503
0.7489,3517
0.7539,3531
0.7589,3545
0.7639,3560
0.7689,3574
0.7739,3588
0.7789,3602
0.7839,3616
0.7889,3630
0.7939,3645
0.7989,3659
0.8039,3673
0.8089,3687
0.8139,3701
0.8189,3715
0.8239,3729
0.8289,3743
0.8339,3756
0.8389,3768
0.8439,3782
0.8489,3795
0.8544,3810
0.8589,3820
0.8639,3832
0.8689,3844
0.8739,3855
0.8789,3866
0.8839,3877
0.8888,3888
0.8939,3898
0.8989,3908
0.9039,3917
0.9089,3926
0.9139,3934
0.9189,3942
0.9239,3950
0.9288,3958
0.9338,3965
0.9388,3972
0.9439,3977
0.9488,3983
0.9538,3988
0.9588,3992
0.9639,3996
0.9688,4000
0.9738,4004
0.9788,4006
0.9838,4008
0.9888,4010
0.9938,4011
0.9988,4012
1.0038,4012
1.0088,4013
1.0138,4013
1.0188,4012
1.0238,4011
1.0288,4009
1.0338,4006
1.0388,4002
1.0438,3998
1.0488,3994
1.0538,3989
1.0588,3984
1.0638,3978
1.0688,3972
1.0738,3964
1.0788,3957
1.0838,3949
1.0888,3941
1.0938,3932
1.0988,3923
1.1038,3914
1.1088,3904
1.1138,3895
1.1188,3884
1.1238,3874
1.1288,3863
1.1338,3851
1.1388,3839
1.1438,3828
1.1488,3815
1.1538,3803
1.1588,3790
1.1638,3777
1.1688,3763
1.1743,3748
1.1788,3735
1.1838,3722
1.1887,3708
1.1937,3694
1.1987,3680
1.2037,3665
1.2087,3650
1.2137,3636
1.2187,3622
1.2237,3607
1.2287,3593
1.2337,3578
1.2387,3563
1.2437,3549
1.2487,3535
1.2537,3520
1.2587,3505
1.2637,3491
1.2687,3476
1.2737,3462
1.2787,3448
1.2837,3434
1.2887,3421
1.2937,3407
1.2987,3394
1.3037,3382
1.3087,3369
1.3137,3357
1.3187,3345
1.3237,3333
1.3287,3321
1.3337,3311
1.3387,3300
1.3437,3290
1.3487,3280
1.3537,3270
1.3587,3261
1.3637,3252
1.3687,3243
1.3737,3235
1.3787,3228
1.3837,3221
1.3887,3216
1.3937,3209
1.3987,3204
1.4037,3199
1.4087,3194
1.4137,3190
1.4187,3187
1.4237,3183
1.4287,3181
1.4337,3178
1.4387,3177
1.4437,3176
1.4487,3175
1.4537,3175
1.4587,3175
1.4637,3175
1.4687,3177
1.4737,3179
1.4786,3181
1.4836,3185
1.4887,3190
1.4942,3195
1.4986,3199
1.5036,3205
1.5087,3212
1.5136,3217
1.5186,3224
1.5236,3230
1.5287,3238
1.5336,3247
1.5386,3256
1.5436,3265
1.5487,3275
1.5536,3286
1.5586,3296
1.5636,3307
1.5687,3317
1.5736,3328
1.5786,3340
1.5836,3352
1.5887,3364
1.5936,3378
1.5986,3390
1.6036,3404
1.6087,3417
1.6136,3431
1.6186,3445
1.6236,3459
1.6286,3474
1.6336,3488
1.6386,3502
1.6436,3517
1.6486,3532
1.6536,3547
1.6586,3562
1.6636,3577
1.6686,3592
1.6736,3606
1.6786,3621
1.6836,3636
1.6886,3651
1.6936,3666
1.6986,3680
1.7036,3694
1.7086,3709
1.7136,3724
1.7186,3738
1.7236,3752
1.7286,3765
1.7336,3778
1.7386,3792
1.7436,3806
1.7486,3818
1.7536,3831
1.7586,3843
1.7636,3854
1.7686,3866
1.7736,3877
1.7786,3888
1.7836,3898
1.7886,3908
1.7936,3918
1.7986,3926
1.8035,3935
1.8085,3943
1.814,3952
1.8185,3959
1.8235,3966
1.8285,3972
1.8335,3977
1.8385,3983
1.8435,3987
1.8485,3991
1.8535,3995
1.8585,3998
1.8635,4000
1.8685,4002
1.8735,4004
1.8785,4004
1.8835,4005
1.8885,4005
1.8935,4005
1.8985,4005
1.9035,4003
1.9085,4001
1.9135,3998
1.9185,3995
1.9235,3991
1.9285,3986
1.9335,3980
1.9385,3974
1.9435,3967
1.9485,3960
1.9535,3953
1.9585,3945
1.9635,3937
1.9685,3927
1.9735,3918
1.9785,3909
1.9835,3899
1.9885,3889
1.9935,3878
1.9985,3868
2.0035,3856
2.0085,3843
2.0135,3831
2.0185,3818
2.0235,3806
2.0285,3792
2.0335,3779
2.0385,3765
2.0435,3750
2.0485,3736
2.0535,3722
2.0585,3707
2.0635,3693
2.0685,3678
2.0735,3663
2.0785,3648
2.0835,3633
2.0885,3618
2.0935,3604
2.0985,3588
2.1035,3572
2.1085,3558
2.1135,3543
2.1184,3528
2.1234,3513
2.1284,3497
2.1339,3480
2.1384,3467
2.1434,3453
2.1484,3438
2.1535,3424
2.1584,3410
2.1634,3397
2.1684,3383
2.1735,3371
2.1784,3359
2.1834,3346
2.1884,3333
2.1935,3321
2.1984,3310
2.2034,3300
2.2084,3289
2.2135,3279
2.2184,3270
2.2234,3260
2.2284,3251
2.2334,3243
2.2384,3235
2.2434,3228
2.2484,3222
2.2534,3215
2.2584,3210
2.2634,3205
2.2684,3200
2.2734,3196
2.2784,3192
2.2834,3190
2.2884,3187
2.2934,3185
2.2984,3184
2.3034,3183
2.3084,3183
2.3134,3183
2.3184,3183
2.3234,3184
2.3284,3186
2.3334,3188
2.3384,3192
2.3434,3196
2.3484,3200
2.3533,3206
2.3583,3212
2.3633,3219
2.3683,3226
2.3733,3234
2.3783,3241
2.3833,3250
2.3883,3259
2.3933,3269
2.3983,3279
2.4033,3290
2.4083,3300
2.4133,3311
2.4183,3322
2.4233,3334
2.4283,3345
2.4333,3359
2.4383,3371
2.4433,3385
2.4483,3399
2.4538,3414
2.4583,3426
2.4633,3441
2.4683,3455
2.4733,3471
2.4783,3486
2.4833,3501
2.4883,3516
2.4933,3531
2.4983,3547
2.5033,3563
2.5083,3578
2.5133,3593
2.5183,3607
2.5233,3623
2.5283,3638
2.5333,3654
2.5383,3669
2.5433,3685
2.5483,3700
2.5533,3715
2.5583,3731
2.5633,3745
2.5683,3759
2.5733,3772
2.5783,3786
2.5833,3800
2.5883,3814
2.5933,3827
2.5983,3839
2.6033,3852
2.6083,3863
2.6133,3875
2.6183,3886
2.6233,3896
2.6283,3907
2.6333,3916
2.6383,3925
2.6433,3934
2.6482,3942
2.6532,3949
2.6582,3957
2.6632,3964
2.6682,3970
2.6732,3975
2.6782,3980
2.6832,3984
2.6882,3989
2.6932,3991
2.6982,3994
2.7032,3995
2.7082,3997
2.7132,3998
2.7182,3998
2.7232,3998
2.7282,3998
2.7332,3997
2.7382,3995
2.7432,3992
2.7482,3989
2.7532,3985
2.7582,3980
2.7632,3974
2.7682,3968
2.7737,3960
2.7782,3954
2.7832,3946
2.7882,3937
2.7932,3928
2.7982,3919
2.8032,3910
2.8082,3900
2.8132,3889
2.8182,3879
2.8232,3867
2.8282,3855
2.8332,3843
2.8382,3830
2.8432,3817
2.8482,3804
2.8532,3791
2.8582,3776
2.8632,3762
2.8682,3747
2.8732,3732
2.8782,3718
2.8832,3702
2.8882,3687
2.8932,3672
2.8982,3656
2.9032,3641
2.9082,3625
2.9132,3610
2.9182,3594
2.9232,3578
2.9282,3562
2.9332,3546
2.9382,3532
2.9432,3516
2.9482,3499
2.9531,3484
2.9582,3468
2.9632,3453
2.9682,3439
2.9731,3424
2.9781,3409
2.9831,3396
2.9881,3382
2.9931,3369
2.9981,3356
3.0031,3343
3.0081,3331
3.0131,3319
3.0181,3307
3.0231,3297
3.0281,3287
3.0331,3276
3.0381,3267
3.0431,3258
3.0481,3248
3.0531,3240
3.0581,3233
3.0631,3226
3.0681,3220
3.0731,3214
3.0781,3210
3.0831,3205
3.0881,3201
3.0936,3197
3.0981,3195
3.1031,3193
3.1081,3191
3.1131,3190
3.1181,3190
3.1231,3190
3.1281,3190
3.1331,3191
3.1381,3192
3.1431,3195
3.1481,3198
3.1531,3203
3.1581,3208
3.1631,3215
3.1681,3220
3.1731,3228
3.1781,3235
3.1831,3243
3.1881,3252
3.1931,3261
3.1981,3271
3.2031,3282
3.2081,3292
3.2131,3303
3.2181,3315
3.2231,3326
3.2281,3338
3.2331,3351
3.2381,3364
3.2431,3378
3.2481,3392
3.2531,3406
3.2581,3420
3.2631,3435
3.2681,3450
3.273,3465
3.278,3481
3.283,3496
3.288,3512
3.293,3527
3.298,3544
3.303,3560
3.308,3575
3.313,3591
3.318,3607
3.323,3623
3.328,3640
3.333,3655
3.338,3671
3.343,3686
3.348,3702
3.353,3718
3.358,3733
3.363,3748
3.368,3762
3.373,3777
3.378,3792
3.383,3806
3.388,3820
3.393,3833
3.398,3845
3.403,3857
3.408,3869
3.4135,3882
3.418,3892
3.423,3902
3.428,3912
3.433,3921
3.438,3930
3.443,3938
3.448,3946
3.453,3953
3.458,3960
3.463,3967
3.468,3972
3.473,3976
3.478,3981
3.483,3984
3.488,3987
3.493,3989
3.498,3990
3.503,3991
3.508,3992
3.513,3992
3.518,3992
3.523,3990
3.528,3988
3.533,3985
3.538,3982
3.543,3977
3.548,3972
3.553,3966
3.558,3958
3.563,3951
3.568,3943
3.573,3934
3.578,3925
3.583,3916
3.5879,3906
3.5929,3896
3.5979,3886
3.6029,3874
3.6079,3863
3.6129,3850
3.6179,3837
3.6229,3824
3.6279,3810
3.6329,3796
3.6379,3782
3.6429,3768
3.6479,3752
3.6529,3737
3.6579,3722
3.6629,3706
3.6679,3691
3.6729,3674
3.6779,3658
3.6829,3643
3.6879,3627
3.6929,3611
3.6979,3594
3.7029,3577
3.7079,3561
3.7129,3545
3.7179,3529
3.7229,3513
3.7279,3496
3.7334,3478
3.7379,3464
3.7429,3449
3.7479,3434
3.7529,3420
3.7579,3404
3.7629,3390
3.7679,3377
3.7729,3363
3.7779,3349
3.7829,3337
3.7879,3324
3.7929,3312
3.7979,3301
3.8029,3291
3.8079,3281
3.8129,3270
3.8179,3261
3.8229,3252
3.8279,3243
3.8328,3236
3.8378,3229
3.8428,3223
3.8478,3218
3.8528,3213
3.8578,3208
3.8628,3205
3.8678,3202
3.8728,3200
3.8778,3198
3.8828,3197
3.8878,3197
3.8928,3196
3.8978,3196
3.9028,3197
3.9078,3199
3.9128,3201
3.9178,3206
3.9228,3211
3.9278,3217
3.9328,3223
3.9378,3230
3.9428,3237
3.9478,3245
3.9528,3254
3.9578,3264
3.9628,3274
3.9678,3284
3.9728,3296
3.9778,3307
3.9828,3318
3.9878,3331
3.9928,3342
3.9978,3356
4.0028,3369
4.0078,3384
4.0128,3398
4.0178,3413
4.0228,3428
4.0278,3443
4.0328,3459
4.0378,3474
4.0428,3490
4.0478,3507
4.0532,3525
4.0578,3539
4.0628,3557
4.0678,3573
4.0728,3589
4.0778,3605
4.0828,3622
4.0878,3638
4.0928,3655
4.0978,3671
4.1028,3687
4.1078,3703
4.1127,3719
4.1177,3736
4.1227,3751
4.1278,3765
4.1327,3780
4.1377,3795
4.1427,3810
4.1478,3824
4.1527,3836
4.1577,3849
4.1627,3862
4.1678,3874
4.1727,3885
4.1777,3895
4.1827,3906
4.1878,3915
4.1927,3925
4.1977,3933
4.2027,3941
4.2078,3949
4.2127,3955
4.2177,3962
4.2227,3967
4.2278,3972
4.2327,3976
4.2377,3979
4.2427,3981
4.2477,3983
4.2527,3984
4.2577,3985
4.2627,3985
4.2677,3985
4.2727,3984
4.2777,3982
4.2827,3979
4.2877,3976
4.2927,3971
4.2977,3965
4.3027,3959
4.3077,3951
4.3127,3943
4.3177,3935
4.3227,3926
4.3277,3916
4.3327,3907
4.3377,3897
4.3427,3886
4.3477,3874
4.3527,3863
4.3577,3849
4.3627,3837
4.3677,3823
4.3731,3808
4.3777,3795
4.3827,3780
4.3877,3765
4.3927,3749
4.3977,3733
4.4027,3717
4.4077,3702
4.4126,3686
4.4176,3669
4.4226,3652
4.4276,3636
4.4326,3620
4.4376,3603
4.4426,3586
4.4476,3569
4.4526,3553
4.4576,3536
4.4626,3519
4.4676,3502
4.4726,3485
4.4776,3468
4.4826,3453
4.4876,3437
4.4926,3421
4.4976,3406
4.5026,3391
4.5076,3378
4.5126,3364
4.5176,3350
4.5226,3337
4.5276,3325
4.5326,3312
4.5376,3301
4.5426,3290
4.5476,3280
4.5526,3270
4.5576,3261
4.5626,3252
4.5676,3244
4.5726,3236
4.5776,3229
4.5826,3224
4.5876,3219
4.5926,3215
4.5976,3211
4.6026,3208
4.6076,3206
4.6126,3204
4.6176,3204
4.6226,3203
4.6276,3203
4.6326,3203
4.6376,3204
4.6426,3206
4.6476,3209
4.6526,3214
4.6576,3219
4.6626,3226
4.6676,3234
4.6726,3241
4.6776,3250
4.6826,3259
4.6876,3268
4.693,3280
4.6976,3290
4.7026,3301
4.7076,3313
4.7126,3324
4.7176,3337
4.7226,3350
4.7276,3363
4.7326,3378
4.7375,3393
4.7425,3408
4.7475,3423
4.7526,3439
4.7575,3455
4.7625,3472
4.7675,3488
4.7726,3505
4.7775,3521
4.7825,3539
4.7875,3556
4.7926,3573
4.7975,3589
4.8025,3606
4.8075,3623
4.8126,3640
4.8175,3657
4.8225,3674
4.8275,3690
4.8326,3707
4.8375,3724
4.8425,3740
4.8475,3755
4.8526,3771
4.8575,3785
4.8625,3801
4.8675,3815
4.8725,3829
4.8775,3842
4.8825,3855
4.8875,3867
4.8925,3880
4.8975,3891
4.9025,3902
4.9075,3912
4.9125,3920
4.9175,3929
4.9225,3937
4.9275,3944
4.9325,3952
4.9375,3958
4.9425,3964
4.9475,3969
4.9525,3972
4.9575,3975
4.9625,3977
4.9675,3978
4.9725,3979
4.9775,3979
4.9825,3979
4.9875,3978
4.9925,3976
4.9975,3974
5.0025,3970
5.0075,3964
5.0129,3958
5.0175,3952
5.0224,3944
5.0274,3936
5.0324,3927
5.0374,3918
5.0424,3908
5.0474,3898
5.0524,3887
5.0574,3875
5.0624,3864
5.0674,3850
5.0724,3837
5.0774,3823
5.0824,3809
5.0874,3794
5.0924,3779
5.0974,3764
5.1024,3747
5.1074,3731
5.1124,3715
5.1174,3698
5.1224,3681
5.1274,3664
5.1324,3647
5.1374,3630
5.1424,3613
5.1474,3596
5.1524,3578
5.1574,3561
5.1624,3544
5.1674,3527
5.1724,3510
5.1774,3492
5.1824,3475
5.1874,3458
5.1924,3442
5.1974,3427
5.2024,3411
5.2074,3395
5.2124,3381
5.2174,3367
5.2224,3353
5.2274,3339
5.2324,3326
5.2374,3314
5.2424,3303
5.2474,3292
5.2524,3282
5.2574,3272
5.2624,3262
5.2673,3253
5.2723,3245
5.2773,3238
5.2823,3232
5.2873,3226
5.2923,3222
5.2973,3218
5.3023,3215
5.3073,3213
5.3123,3211
5.3173,3210
5.3223,3209
5.3273,3209
5.3328,3209
5.3373,3211
5.3423,3214
5.3473,3217
5.3523,3222
5.3573,3228
5.3623,3234
5.3673,3242
5.3723,3250
5.3773,3260
5.3823,3270
5.3873,3280
5.3923,3291
5.3973,3303
5.4023,3314
5.4073,3326
5.4123,3339
5.4173,3353
5.4223,3367
5.4273,3382
5.4323,3398
5.4373,3413
5.4423,3428
5.4473,3445
5.4523,3461
5.4573,3478
5.4623,3495
5.4673,3512
5.4723,3529
5.4773,3547
5.4823,3565
5.4873,3583
5.4923,3600
5.4973,3617
5.5023,3634
5.5073,3652
5.5123,3669
5.5173,3686
5.5223,3703
5.5273,3720
5.5323,3737
5.5373,3753
5.5423,3769
5.5473,3784
5.5522,3800
5.5572,3815
5.5622,3829
5.5672,3842
5.5722,3855
5.5772,3868
5.5822,3880
5.5872,3892
5.5922,3902
5.5972,3912
5.6022,3921
5.6072,3929
5.6122,3936
5.6172,3944
5.6222,3950
5.6272,3957
5.6322,3962
5.6372,3965
5.6422,3968
5.6472,3971
5.6526,3972
5.6572,3972
5.6622,3973
5.6672,3973
5.6722,3972
5.6772,3969
5.6822,3966
5.6872,3962
5.6922,3956
5.6972,3949
5.7022,3942
5.7072,3934
5.7122,3926
5.7172,3916
5.7222,3907
5.7272,3896
5.7322,3885
5.7372,3873
5.7422,3860
5.7472,3847
5.7522,3833
5.7572,3819
5.7622,3805
5.7672,3789
5.7722,3773
5.7772,3757
5.7822,3740
5.7872,3724
5.7922,3707
5.7972,3690
5.8022,3673
5.8072,3655
5.8122,3638
5.8172,3620
5.8222,3602
5.8272,3584
5.8322,3566
5.8372,3549
5.8422,3532
5.8472,3514
5.8522,3496
5.8572,3478
5.8622,3461
5.8672,3444
5.8722,3428
5.8772,3412
5.8822,3396
5.8872,3381
5.8922,3367
5.8972,3353
5.9022,3339
5.9072,3325
5.9121,3313
5.9171,3302
5.9221,3291
5.9271,3281
5.9321,3271
5.9371,3262
5.9421,3253
5.9471,3245
5.9521,3238
5.9571,3232
5.9621,3227
5.9671,3224
5.9726,3220
5.9771,3218
5.9821,3216
5.9871,3215
5.9921,3215
5.9971,3215
6.0021,3216
6.0071,3217
6.0121,3221
6.0171,3225
6.0221,3230
6.0271,3237
6.0321,3244
6.0371,3253
6.0421,3262
6.0471,3271
6.0521,3281
6.0571,3293
6.0621,3304
6.0671,3316
6.0721,3329
6.0771,3341
6.0821,3355
6.0871,3370
6.0921,3386
6.0971,3401
6.1021,3417
6.1071,3433
6.1121,3450
6.1171,3467
6.1221,3485
6.1271,3502
6.1321,3520
6.1371,3538
6.1421,3556
6.1471,3574
6.1521,3592
6.1571,3610
6.1621,3627
6.1671,3646
6.1721,3664
6.1771,3681
6.1821,3698
6.1871,3716
6.192,3733
6.1971,3750
6.202,3766
6.207,3782
6.212,3798
6.217,3813
6.222,3828
6.227,3841
6.232,3854
6.237,3867
6.242,3879
6.247,3891
6.252,3902
6.257,3911
6.262,3920
6.267,3928
6.272,3936
6.277,3943
6.282,3949
6.287,3955
6.2925,3959
6.297,3962
6.302,3965
6.307,3966
6.312,3967
6.317,3967
6.322,3967
6.327,3966
6.332,3963
6.337,3959
6.342,3954
6.347,3948
6.352,3941
6.357,3934
6.362,3926
6.367,3916
6.372,3907
6.377,3896
6.382,3885
6.387,3873
6.392,3860
6.397,3847
6.402,3833
6.407,3818
6.412,3803
6.417,3788
6.422,3772
6.427,3755
6.432,3738
6.437,3721
6.4419,3704
6.447,3686
6.4519,3668
6.457,3650
6.4619,3632
6.467,3615
6.4719,3595
6.477,3578
6.4819,3559
6.4869,3541
6.4919,3523
6.4969,3505
6.5019,3486
6.5069,3468
6.5119,3451
6.5169,3434
6.5219,3418
6.5269,3402
6.5319,3386
6.5369,3371
6.5419,3357
6.5469,3343
6.5519,3329
6.5569,3316
6.5619,3304
6.5669,3294
6.5719,3283
6.5769,3273
6.5819,3264
6.5869,3255
6.5919,3248
6.5969,3241
6.6019,3235
6.6069,3231
6.6123,3227
6.6169,3225
6.6219,3223
6.6269,3221
6.6319,3221
6.6369,3221
6.6419,3221
6.6469,3223
6.6519,3226
6.6569,3230
6.6619,3236
6.6669,3243
6.6719,3250
6.6769,3259
6.6819,3268
6.6869,3278
6.6919,3289
6.6969,3301
6.7019,3312
6.7069,3324
6.7119,3338
6.7169,3352
6.7218,3366
6.7269,3382
6.7318,3398
6.7368,3413
6.7418,3430
6.7469,3447
6.7518,3465
6.7568,3483
6.7618,3501
6.7669,3519
6.7718,3538
6.7768,3557
6.7818,3575
6.7869,3594
6.7918,3612
6.7968,3629
6.8018,3648
6.8069,3667
6.8118,3685
6.8168,3702
6.8218,3720
6.8269,3738
6.8318,3755
6.8368,3771
6.8418,3787
6.8469,3803
6.8518,3819
6.8568,3833
6.8618,3847
6.8668,3859
6.8718,3872
6.8768,3884
6.8818,3896
6.8868,3906
6.8918,3915
6.8968,3924
6.9018,3931
6.9068,3938
6.9118,3945
6.9168,3950
6.9218,3954
6.9268,3957
6.9322,3960
6.9368,3961
6.9418,3961
6.9468,3961
6.9518,3961
6.9568,3959
6.9618,3956
6.9668,3951
6.9718,3945
6.9768,3938
6.9818,3931
6.9868,3923
6.9918,3914
6.9968,3905
7.0018,3893
7.0068,3882
7.0118,3870
7.0168,3857
7.0217,3843
7.0267,3828
7.0317,3813
7.0367,3798
7.0417,3782
7.0467,3766
7.0517,3748
7.0567,3731
7.0617,3713
7.0667,3696
7.0717,3677
7.0767,3659
7.0817,3640
7.0867,3621
7.0917,3603
7.0967,3584
7.1017,3565
7.1067,3547
7.1117,3529
7.1167,3509
7.1217,3490
7.1267,3472
7.1317,3454
7.1367,3437
7.1417,3420
7.1467,3403
7.1517,3388
7.1567,3372
7.1617,3358
7.1667,3344
7.1717,3330
7.1767,3317
7.1817,3305
7.1867,3294
7.1917,3284
7.1967,3274
7.2017,3265
7.2067,3256
7.2117,3249
7.2167,3243
7.2217,3237
7.2267,3233
7.2317,3231
7.2367,3228
7.2417,3227
7.2467,3227
7.2521,3226
7.2567,3227
7.2617,3228
7.2667,3232
7.2717,3236
7.2767,3242
7.2817,3249
7.2867,3257
7.2917,3266
7.2967,3276
7.3017,3286
7.3067,3298
7.3117,3309
7.3167,3322
7.3217,3334
7.3267,3349
7.3317,3364
7.3367,3379
7.3417,3395
7.3466,3412
7.3517,3428
7.3566,3446
7.3616,3464
7.3666,3483
7.3717,3501
7.3766,3519
7.3816,3538
7.3866,3557
7.3917,3576
7.3966,3594
7.4016,3614
7.4066,3632
7.4117,3651
7.4166,3670
7.4216,3688
7.4266,3706
7.4317,3725
7.4366,3743
7.4416,3760
7.4466,3776
7.4517,3793
7.4566,3809
7.4616,3824
7.4666,3839
7.4717,3852
7.4766,3865
7.4816,3877
7.4866,3889
7.4916,3900
7.4966,3909
7.5016,3918
7.5066,3926
7.5116,3933
7.5166,3939
7.5216,3945
7.5266,3949
7.5316,3952
7.5366,3954
7.5416,3955
7.5466,3956
7.5516,3955
7.5566,3955
7.5616,3952
7.5666,3948
7.572,3943
7.5766,3937
7.5816,3930
7.5866,3922
7.5916,3912
7.5966,3903
7.6016,3892
7.6066,3880
7.6116,3868
7.6166,3854
7.6216,3840
7.6266,3825
7.6316,3810
7.6366,3795
7.6416,3778
7.6466,3761
7.6516,3743
7.6565,3725
7.6615,3707
7.6665,3689
7.6715,3670
7.6765,3651
7.6815,3633
7.6865,3613
7.6915,3594
7.6965,3574
7.7015,3556
7.7065,3537
7.7115,3518
7.7165,3498
7.7215,3479
7.7265,3461
7.7315,3443
7.7365,3426
7.7415,3408
7.7465,3392
7.7515,3376
7.7565,3361
7.7615,3347
7.7665,3333
7.7715,3320
7.7765,3308
7.7815,3296
7.7865,3286
7.7915,3276
7.7965,3267
7.8015,3259
7.8065,3251
7.8115,3245
7.8165,3240
7.8215,3237
7.8265,3234
7.8315,3233
7.8365,3231
7.8415,3231
7.8465,3232
7.8515,3233
7.8565,3236
7.8615,3241
7.8665,3247
7.8715,3254
7.8765,3262
7.8815,3271
7.8865,3281
7.8919,3292
7.8964,3303
7.9014,3315
7.9064,3328
7.9115,3341
7.9164,3356
7.9214,3371
7.9264,3388
7.9314,3404
7.9364,3421
7.9414,3438
7.9464,3456
7.9514,3475
7.9564,3494
7.9614,3512
7.9664,3531
7.9714,3552
7.9764,3571
7.9814,3590
7.9864,3609
7.9914,3629
7.9964,3649
8.0014,3667
8.0064,3686
8.0114,3704
8.0164,3724
8.0214,3742
8.0264,3759
8.0314,3776
8.0364,3793
8.0414,3810
8.0464,3825
8.0514,3840
8.0564,3853
8.0614,3866
8.0664,3879
8.0714,3890
8.0764,3900
8.0814,3910
8.0864,3918
8.0914,3925
8.0964,3933
8.1014,3938
8.1064,3942
8.1114,3946
8.1164,3948
8.1214,3950
8.1264,3950
8.1314,3950
8.1364,3950
8.1414,3947
8.1464,3943
8.1514,3938
8.1564,3931
8.1614,3924
8.1664,3916
8.1714,3906
8.1764,3896
8.1814,3885
8.1864,3872
8.1914,3859
8.1963,3845
8.2013,3830
8.2063,3815
8.2118,3798
8.2163,3782
8.2213,3765
8.2263,3747
8.2313,3729
8.2363,3710
8.2413,3692
8.2463,3672
8.2513,3653
8.2563,3633
8.2613,3615
8.2663,3595
8.2713,3575
8.2763,3555
8.2813,3536
8.2863,3517
8.2913,3497
8.2963,3478
8.3013,3459
8.3063,3440
8.3113,3423
8.3163,3405
8.3213,3389
8.3263,3374
8.3313,3359
8.3363,3344
8.3413,3330
8.3463,3317
8.3513,3305
8.3563,3294
8.3613,3284
8.3663,3275
8.3713,3266
8.3763,3258
8.3813,3252
8.3863,3246
8.3913,3242
8.3963,3239
8.4013,3237
8.4063,3237
8.4113,3237
8.4163,3237
8.4213,3239
8.4263,3242
8.4313,3246
8.4363,3252
8.4413,3260
8.4463,3269
8.4513,3279
8.4563,3290
8.4613,3300
8.4663,3312
8.4713,3325
8.4763,3338
8.4813,3353
8.4863,3369
8.4913,3385
8.4963,3402
8.5012,3419
8.5062,3436
8.5112,3455
8.5162,3474
8.5212,3493
8.5262,3513
8.5317,3534
8.5362,3552
8.5412,3572
8.5462,3592
8.5512,3611
8.5562,3631
8.5612,3651
8.5662,3670
8.5712,3689
8.5762,3708
8.5812,3728
8.5862,3746
8.5912,3764
8.5962,3780
8.6012,3798
8.6062,3814
8.6112,3830
8.6162,3844
8.6212,3857
8.6262,3870
8.6312,3882
8.6362,3893
8.6412,3903
8.6462,3912
8.6512,3920
8.6562,3927
8.6612,3933
8.6662,3937
8.6712,3941
8.6762,3944
8.6812,3945
8.6862,3945
8.6912,3945
8.6962,3944
8.7012,3941
8.7062,3937
8.7112,3931
8.7162,3924
8.7212,3916
8.7262,3907
8.7312,3897
8.7362,3886
8.7412,3874
8.7462,3861
8.7512,3847
8.7562,3832
8.7612,3816
8.7662,3801
8.7712,3784
8.7762,3766
8.7812,3747
8.7862,3729
8.7912,3710
8.7962,3691
8.8012,3672
8.8062,3652
8.8112,3632
8.8162,3612
8.8212,3592
8.8262,3572
8.8312,3552
