Time (s),Position (ticks)
2.398,3939
2.403,3944
2.408,3945
2.413,3943
2.418,3938
2.423,3927
2.428,3914
2.433,3896
2.438,3876
2.443,3851
2.448,3824
2.453,3794
2.458,3762
2.463,3728
2.468,3693
2.473,3657
2.478,3620
2.483,3585
2.488,3549
2.493,3514
2.498,3478
2.503,3443
2.508,3411
2.5129,3381
2.5179,3353
2.5229,3327
2.5279,3305
2.5329,3286
2.5379,3270
2.5429,3258
2.5479,3249
2.5529,3243
2.5579,3242
2.5629,3243
2.5679,3249
2.5729,3258
2.5779,3273
2.5829,3291
2.5879,3312
2.5929,3336
2.5979,3363
2.6029,3393
2.6079,3425
2.6129,3458
2.6179,3493
2.6229,3530
2.6279,3567
2.6329,3604
2.6379,3640
2.6429,3676
2.6479,3711
2.6529,3745
2.6579,3776
2.6629,3807
2.6679,3835
2.6729,3860
2.6779,3882
2.6829,3901
2.6879,3916
2.6929,3927
2.6979,3934
2.7029,3938
2.7079,3939
2.7129,3937
2.7179,3929
2.7229,3919
2.7279,3904
2.7329,3885
2.7379,3863
2.7429,3836
2.7479,3807
2.7529,3776
2.7579,3743
2.7629,3708
2.7679,3672
2.7729,3635
2.7779,3598
2.7829,3562
2.7879,3526
2.7929,3490
2.7979,3454
2.8029,3421
2.8079,3390
2.8129,3361
2.8179,3336
2.8229,3312
2.8279,3292
2.8329,3276
2.8378,3264
2.8428,3254
2.8478,3249
2.8529,3247
2.8578,3249
2.8628,3254
2.8678,3265
2.8729,3281
2.8778,3300
2.8828,3321
2.8878,3346
2.8929,3375
2.8978,3406
2.9028,3439
2.9078,3474
2.9129,3510
2.9178,3547
2.9228,3585
2.9278,3621
2.9329,3658
2.9378,3694
2.9428,3729
2.9478,3762
2.9529,3793
2.9578,3823
2.9628,3849
2.9678,3872
2.9729,3892
2.9778,3908
2.9828,3920
2.9878,3929
2.9928,3933
2.9978,3934
3.0028,3931
3.0078,3925
3.0128,3914
3.0178,3899
3.0228,3880
3.0278,3857
3.0328,3830
3.0378,3800
3.0428,3769
3.0478,3734
3.0528,3699
3.0578,3662
3.0628,3624
3.0678,3588
3.0728,3550
3.0778,3514
3.0828,3478
3.0878,3443
3.0928,3410
3.0978,3379
3.1028,3352
3.1078,3327
3.1128,3305
3.1178,3286
3.1228,3273
3.1278,3262
3.1328,3255
3.1378,3253
3.1428,3253
3.1478,3258
3.1528,3268
3.1578,3282
3.1627,3301
3.1677,3322
3.1727,3347
3.1777,3375
3.1827,3407
3.1877,3439
3.1927,3475
3.1977,3512
3.2027,3550
3.2077,3588
3.2127,3626
3.2177,3662
3.2227,3698
3.2277,3733
3.2327,3766
3.2377,3797
3.2427,3826
3.2477,3852
3.2527,3874
3.2577,3893
3.2627,3908
3.2677,3919
3.2727,3925
3.2777,3928
3.2827,3928
3.2877,3923
3.2927,3915
3.2977,3901
3.3027,3884
3.3077,3862
3.3127,3835
3.3177,3807
3.3227,3776
3.3277,3741
3.3327,3706
3.3377,3669
3.3427,3631
3.3477,3594
3.3527,3557
3.3577,3520
3.3627,3482
3.3677,3447
3.3727,3414
3.3777,3382
3.3827,3354
3.3877,3330
3.3927,3308
3.3977,3290
3.4027,3276
3.4077,3266
3.4127,3260
3.4177,3258
3.4227,3259
3.4277,3265
3.4327,3276
3.4378,3292
3.4427,3312
3.4477,3335
3.4527,3361
3.4577,3391
3.4627,3423
3.4677,3458
3.4727,3495
3.4777,3533
3.4826,3570
3.4876,3608
3.4926,3646
3.4977,3683
3.5026,3719
3.5076,3753
3.5126,3785
3.5177,3815
3.5226,3843
3.5276,3865
3.5326,3886
3.5377,3901
3.5426,3913
3.5476,3920
3.5526,3924
3.5577,3924
3.5626,3919
3.5676,3910
3.5726,3897
3.5777,3878
3.5826,3856
3.5876,3830
3.5926,3800
3.5977,3768
3.6026,3734
3.6076,3698
3.6126,3660
3.6177,3621
3.6226,3584
3.6276,3546
3.6326,3510
3.6376,3472
3.6426,3437
3.6476,3404
3.6526,3374
3.6576,3347
3.6626,3323
3.6676,3303
3.6726,3287
3.6776,3275
3.6826,3267
3.6876,3263
3.6926,3263
3.6976,3267
3.7026,3277
3.7076,3291
3.7126,3310
3.7176,3331
3.7226,3357
3.7276,3387
3.7326,3420
3.7376,3454
3.7426,3491
3.7476,3529
3.7526,3568
3.7576,3607
3.7626,3645
3.7676,3681
3.7726,3717
3.7776,3753
3.7825,3784
3.7875,3814
3.7925,3841
3.7975,3864
3.8025,3884
3.8075,3900
3.8125,3910
3.8175,3917
3.8225,3919
3.8275,3918
3.8325,3912
3.8375,3902
3.8425,3886
3.8475,3867
3.8525,3843
3.8575,3815
3.8625,3784
3.8675,3750
3.8725,3714
3.8775,3677
3.8825,3638
3.8875,3600
3.8925,3562
3.8975,3524
3.9025,3487
3.9075,3451
3.9125,3416
3.9175,3384
3.9225,3357
3.9275,3332
3.9325,3311
3.9375,3294
3.9425,3281
3.9475,3273
3.9525,3268
3.9575,3268
3.9625,3272
3.9675,3280
3.9725,3294
3.9775,3313
3.9825,3336
3.9875,3361
3.9925,3392
3.9975,3425
4.0025,3460
4.0075,3498
4.0125,3536
4.0175,3575
4.0225,3614
4.0274,3653
4.0324,3690
4.0374,3726
4.0424,3760
4.0474,3791
4.0524,3821
4.0574,3847
4.0624,3869
4.0674,3887
4.0724,3901
4.0775,3910
4.0824,3914
4.0874,3914
4.0924,3910
4.0974,3903
4.1024,3889
4.1074,3871
4.1124,3848
4.1174,3821
4.1224,3791
4.1274,3758
4.1324,3722
4.1374,3685
4.1424,3646
4.1474,3607
4.1524,3569
4.1574,3531
4.1624,3493
4.1674,3456
4.1724,3422
4.1774,3390
4.1824,3361
4.1874,3336
4.1924,3314
4.1974,3297
4.2024,3285
4.2074,3277
4.2124,3273
4.2174,3272
4.2224,3277
4.2274,3287
4.2324,3302
4.2374,3322
4.2424,3345
4.2474,3372
4.2524,3404
4.2574,3438
4.2624,3474
4.2674,3512
4.2724,3551
4.2774,3590
4.2824,3630
4.2874,3667
4.2924,3704
4.2974,3740
4.3024,3773
4.3074,3804
4.3124,3832
4.3174,3856
4.3224,3876
4.3274,3892
4.3324,3902
4.3373,3909
4.3423,3910
4.3473,3908
4.3523,3901
4.3573,3889
4.3623,3872
4.3673,3850
4.3723,3823
4.3773,3793
4.3823,3761
4.3873,3724
4.3923,3687
4.3974,3648
4.4023,3609
4.4073,3570
4.4123,3532
4.4173,3493
4.4223,3457
4.4273,3422
4.4323,3390
4.4373,3362
4.4423,3337
4.4473,3316
4.4523,3299
4.4573,3287
4.4623,3280
4.4673,3277
4.4723,3277
4.4773,3284
4.4823,3295
4.4873,3312
4.4923,3333
4.4973,3357
4.5023,3387
4.5073,3419
4.5123,3454
4.5173,3492
4.5223,3531
4.5273,3571
4.5323,3610
4.5373,3649
4.5423,3687
4.5473,3723
4.5523,3758
4.5573,3790
4.5623,3820
4.5673,3845
4.5723,3866
4.5773,3884
4.5823,3897
4.5873,3903
4.5923,3906
4.5973,3905
4.6023,3898
4.6073,3888
4.6123,3871
4.6173,3849
4.6223,3823
4.6273,3794
4.6322,3761
4.6372,3725
4.6422,3687
4.6472,3648
4.6522,3609
4.6572,3569
4.6622,3530
4.6672,3492
4.6722,3455
4.6772,3421
4.6822,3388
4.6872,3361
4.6922,3336
4.6972,3316
4.7022,3300
4.7072,3289
4.7122,3283
4.7173,3281
4.7222,3283
4.7272,3291
4.7322,3304
4.7372,3323
4.7422,3345
4.7472,3372
4.7522,3403
4.7572,3437
4.7622,3473
4.7672,3512
4.7722,3552
4.7772,3593
4.7822,3632
4.7872,3670
4.7922,3706
4.7972,3742
4.8022,3777
4.8072,3807
4.8122,3834
4.8172,3857
4.8222,3876
4.8272,3890
4.8322,3898
4.8372,3902
4.8422,3902
4.8472,3896
4.8522,3885
4.8572,3870
4.8622,3848
4.8672,3823
4.8722,3793
4.8772,3760
4.8822,3724
4.8872,3686
4.8922,3647
4.8972,3607
4.9022,3567
4.9072,3528
4.9122,3490
4.9172,3453
4.9222,3418
4.9272,3386
4.9322,3359
4.9372,3335
4.9422,3315
4.9472,3301
4.9522,3291
4.9572,3286
4.9622,3285
4.9672,3289
4.9722,3298
4.9772,3314
4.9822,3334
4.9871,3358
4.9921,3387
4.9971,3420
5.0021,3455
5.0071,3494
5.0121,3532
5.0171,3573
5.0221,3613
5.0271,3652
5.0321,3690
5.0372,3728
5.0421,3762
5.0471,3794
5.0521,3823
5.0571,3847
5.0621,3867
5.0671,3882
5.0721,3893
5.0771,3898
5.0821,3898
5.0871,3894
5.0921,3884
5.0971,3870
5.1021,3849
5.1071,3824
5.1121,3794
5.1171,3761
5.1221,3725
5.1271,3687
5.1321,3648
5.1371,3608
5.1421,3568
5.1471,3529
5.1521,3490
5.1571,3453
5.1621,3418
5.1671,3387
5.1721,3359
5.1771,3336
5.1821,3316
5.1871,3302
5.1921,3293
5.1971,3289
5.2021,3289
5.2071,3295
5.2121,3305
5.2171,3322
5.2221,3344
5.2271,3369
5.2321,3400
5.2371,3435
5.2421,3471
5.2471,3510
5.2521,3549
5.2571,3590
5.2621,3630
5.2671,3669
5.272,3707
5.2771,3744
5.282,3777
5.287,3807
5.292,3834
5.297,3856
5.302,3873
5.307,3885
5.312,3893
5.317,3894
5.322,3892
5.327,3884
5.332,3870
5.337,3851
5.342,3827
5.347,3798
5.352,3766
5.3571,3730
5.362,3692
5.367,3653
5.372,3612
5.377,3572
5.382,3532
5.387,3494
5.392,3455
5.397,3421
5.402,3390
5.407,3362
5.412,3337
5.417,3319
5.422,3305
5.427,3296
5.432,3293
5.437,3294
5.442,3299
5.447,3311
5.452,3329
5.457,3351
5.462,3378
5.467,3410
5.472,3444
5.477,3482
5.482,3523
5.487,3563
5.492,3604
5.497,3643
5.502,3682
5.507,3719
5.512,3755
5.517,3788
5.522,3817
5.527,3842
5.532,3861
5.537,3876
5.542,3886
5.547,3890
5.552,3890
5.557,3885
5.562,3873
5.567,3857
5.572,3833
5.577,3807
5.5819,3776
5.5869,3741
5.592,3703
5.5969,3663
5.6019,3623
5.6069,3583
5.6119,3543
5.6169,3504
5.6219,3465
5.6269,3430
5.6319,3397
5.6369,3368
5.6419,3345
5.6469,3324
5.6519,3310
5.6569,3301
5.6619,3296
5.6669,3297
5.6719,3303
5.677,3315
5.6819,3332
5.6869,3355
5.6919,3383
5.6969,3414
5.7019,3450
5.7069,3488
5.7119,3528
5.7169,3569
5.7219,3610
5.7269,3650
5.7319,3688
5.7369,3725
5.7419,3760
5.7469,3792
5.7519,3820
5.7569,3845
5.7619,3862
5.7669,3876
5.7719,3884
5.7769,3887
5.7819,3886
5.7869,3878
5.7919,3865
5.7969,3845
5.8019,3820
5.8069,3791
5.8119,3758
5.8169,3721
5.8218,3683
5.8268,3642
5.8318,3601
5.8368,3561
5.8418,3521
5.8468,3482
5.8518,3445
5.8568,3411
5.8618,3381
5.8668,3355
5.8718,3333
5.8768,3316
5.8818,3305
5.8868,3300
5.8918,3300
5.8968,3305
5.9018,3315
5.9068,3331
5.9118,3353
5.9168,3379
5.9218,3411
5.9268,3445
5.9318,3484
5.9368,3524
5.9418,3565
5.9468,3606
5.9518,3647
5.9568,3686
5.9618,3723
5.9668,3758
5.9718,3790
5.9768,3819
5.9818,3842
5.9868,3860
5.9918,3873
5.9969,3881
6.0018,3883
6.0068,3881
6.0118,3873
6.0168,3858
6.0218,3838
6.0268,3812
6.0318,3782
6.0368,3748
6.0418,3710
6.0468,3671
6.0518,3630
6.0568,3589
6.0618,3549
6.0668,3510
6.0718,3471
6.0768,3435
6.0818,3402
6.0868,3373
6.0918,3349
6.0968,3329
6.1018,3315
6.1068,3306
6.1118,3304
6.1168,3305
6.1217,3313
6.1267,3325
6.1317,3345
6.1368,3370
6.1417,3399
6.1467,3433
6.1517,3470
6.1568,3509
6.1617,3551
6.1667,3592
6.1717,3633
6.1768,3673
6.1817,3711
6.1867,3747
6.1917,3780
6.1968,3809
6.2017,3834
6.2067,3854
6.2117,3868
6.2168,3876
6.2217,3880
6.2267,3878
6.2317,3871
6.2368,3857
6.2417,3837
6.2467,3813
6.2517,3783
6.2567,3749
6.2617,3711
6.2667,3671
6.2717,3630
6.2767,3589
6.2817,3548
6.2867,3508
6.2917,3470
6.2967,3434
6.3017,3401
6.3067,3372
6.3117,3349
6.3168,3329
6.3217,3316
6.3267,3308
6.3317,3306
6.3367,3309
6.3417,3318
6.3467,3333
6.3517,3354
6.3567,3380
6.3617,3411
6.3667,3445
6.3717,3484
6.3767,3524
6.3817,3566
6.3867,3607
6.3917,3648
6.3967,3687
6.4017,3724
6.4067,3760
6.4117,3791
6.4167,3819
6.4217,3842
6.4266,3859
6.4316,3871
6.4366,3876
6.4416,3877
6.4466,3871
6.4516,3860
6.4566,3843
6.4616,3820
6.4666,3792
6.4716,3759
6.4766,3722
6.4816,3683
6.4866,3642
6.4916,3601
6.4966,3560
6.5016,3519
6.5066,3480
6.5116,3443
6.5166,3410
6.5216,3380
6.5266,3355
6.5316,3335
6.5366,3320
6.5416,3312
6.5466,3310
6.5516,3311
6.5566,3320
6.5616,3335
6.5666,3355
6.5716,3382
6.5766,3413
6.5816,3447
6.5866,3485
6.5916,3526
6.5966,3568
6.6016,3609
6.6066,3650
6.6116,3690
6.6166,3727
6.6216,3762
6.6266,3793
6.6316,3821
6.6366,3843
6.6416,3858
6.6466,3868
6.6516,3873
6.6566,3873
6.6616,3867
6.6666,3853
6.6716,3834
6.6766,3810
6.6816,3780
6.6866,3746
6.6916,3707
6.6966,3668
6.7016,3626
6.7066,3585
6.7116,3544
6.7166,3504
6.7216,3465
6.7266,3430
6.7316,3398
6.7366,3370
6.7416,3347
6.7466,3330
6.7515,3318
6.7565,3313
6.7616,3313
6.7665,3319
6.7715,3331
6.7765,3349
6.7816,3374
6.7865,3403
6.7915,3436
6.7965,3473
6.8016,3514
6.8065,3555
6.8115,3597
6.8165,3639
6.8216,3679
6.8265,3717
6.8315,3752
6.8365,3784
6.8416,3812
6.8465,3836
6.8515,3853
6.8565,3864
6.8616,3870
6.8665,3870
6.8715,3864
6.8765,3852
6.8816,3834
6.8865,3810
6.8915,3780
6.8965,3745
6.9015,3708
6.9065,3668
6.9115,3626
6.9165,3584
6.9215,3543
6.9265,3503
6.9315,3464
6.9365,3428
6.9415,3397
6.9465,3370
6.9515,3348
6.9565,3331
6.9615,3320
6.9665,3316
6.9715,3316
6.9765,3323
6.9815,3336
6.9865,3357
6.9915,3382
6.9965,3413
7.0015,3447
7.0065,3486
7.0115,3526
7.0165,3569
7.0215,3611
7.0265,3651
7.0315,3691
7.0365,3729
7.0415,3763
7.0465,3794
7.0515,3820
7.0565,3841
7.0614,3856
7.0664,3865
7.0714,3867
7.0764,3865
7.0814,3856
7.0864,3841
7.0914,3820
7.0964,3792
7.1014,3760
7.1064,3723
7.1114,3683
7.1164,3642
7.1214,3600
7.1264,3559
7.1314,3518
7.1364,3479
7.1414,3442
7.1464,3408
7.1514,3379
7.1564,3356
7.1614,3338
7.1664,3325
7.1714,3319
7.1764,3319
7.1814,3324
7.1864,3336
7.1914,3355
7.1964,3380
7.2014,3410
7.2064,3444
7.2114,3482
7.2164,3522
7.2214,3565
7.2264,3607
7.2314,3648
7.2364,3688
7.2414,3726
7.2464,3761
7.2514,3791
7.2564,3817
7.2614,3839
7.2664,3853
7.2714,3861
7.2764,3864
7.2814,3861
7.2864,3852
7.2914,3836
7.2964,3814
7.3013,3786
7.3063,3753
7.3113,3716
7.3163,3676
7.3213,3634
7.3263,3592
7.3313,3550
7.3363,3510
7.3413,3471
7.3463,3434
7.3513,3403
7.3563,3375
7.3613,3353
7.3663,3336
7.3713,3325
7.3763,3321
7.3813,3323
7.3863,3330
7.3913,3345
7.3963,3367
7.4013,3394
7.4063,3425
7.4113,3461
7.4163,3500
7.4213,3542
7.4263,3585
7.4313,3627
7.4363,3667
7.4413,3706
7.4463,3744
7.4513,3776
7.4563,3804
7.4613,3828
7.4663,3846
7.4713,3856
7.4763,3861
7.4813,3861
7.4863,3853
7.4913,3840
7.4963,3820
7.5013,3794
7.5063,3762
7.5113,3726
7.5163,3686
7.5213,3644
7.5263,3603
7.5313,3561
7.5363,3520
7.5413,3481
7.5463,3443
7.5513,3409
7.5563,3381
7.5613,3358
7.5663,3341
7.5713,3329
7.5763,3325
7.5813,3325
7.5863,3332
7.5912,3346
7.5963,3367
7.6012,3394
7.6062,3426
7.6112,3462
7.6162,3501
7.6212,3543
7.6262,3585
7.6312,3628
7.6362,3669
7.6412,3708
7.6462,3744
7.6512,3777
7.6562,3805
7.6612,3828
7.6662,3844
7.6712,3854
7.6762,3858
7.6812,3857
7.6862,3848
7.6912,3835
7.6962,3813
7.7012,3786
7.7062,3753
7.7112,3715
7.7162,3675
7.7212,3633
7.7262,3591
7.7312,3549
7.7362,3508
7.7412,3469
7.7462,3433
7.7512,3401
7.7562,3374
7.7612,3353
7.7662,3338
7.7712,3329
7.7762,3327
7.7812,3330
7.7862,3340
7.7912,3357
7.7962,3382
7.8012,3410
7.8062,3444
7.8112,3482
7.8162,3523
7.8212,3566
7.8262,3609
7.8312,3650
7.8362,3691
7.8412,3728
7.8462,3763
7.8512,3792
7.8562,3818
7.8612,3837
7.8662,3849
7.8712,3855
7.8762,3856
7.8812,3850
7.8862,3837
7.8912,3817
7.8962,3792
7.9012,3760
7.9062,3723
7.9112,3684
7.9162,3642
7.9211,3599
7.9261,3557
7.9311,3516
7.9361,3477
7.9411,3440
7.9461,3407
7.9511,3379
7.9561,3358
7.9611,3341
7.9661,3332
7.9711,3329
7.9761,3332
7.9811,3341
7.9861,3359
7.9911,3383
7.9961,3412
8.0011,3446
8.0061,3484
8.0111,3525
8.0161,3568
8.0211,3611
8.0261,3652
8.0311,3692
8.0361,3730
8.0411,3764
8.0461,3793
8.0511,3818
8.0561,3836
8.0611,3848
8.0661,3853
8.0711,3853
8.0761,3845
8.0811,3831
8.0861,3810
8.0911,3783
8.0961,3750
8.1011,3713
8.1061,3671
8.1111,3629
8.1161,3587
8.1211,3545
8.1261,3504
8.1311,3465
8.1361,3430
8.1411,3399
8.1461,3373
8.1511,3353
8.1561,3340
8.1611,3333
8.1661,3332
8.1711,3338
8.1761,3351
8.1811,3372
8.1861,3397
8.1911,3428
8.1961,3465
8.2011,3505
8.2061,3547
8.2111,3590
8.216,3633
8.221,3673
8.226,3713
8.231,3749
8.2361,3780
8.241,3806
8.246,3828
8.251,3842
8.256,3850
8.261,3851
8.266,3846
8.271,3834
8.276,3816
8.281,3790
8.286,3758
8.291,3721
8.296,3682
8.301,3640
8.306,3597
8.311,3555
8.316,3513
8.321,3474
8.326,3437
8.331,3406
8.336,3379
8.341,3359
8.346,3344
8.351,3336
8.356,3334
8.361,3339
8.366,3351
8.371,3371
8.376,3398
8.381,3429
8.386,3464
8.391,3505
8.396,3547
8.401,3590
8.406,3633
8.411,3674
8.416,3713
8.421,3749
8.426,3780
8.431,3806
8.436,3827
8.441,3841
8.446,3848
8.451,3848
8.456,3842
8.461,3829
8.466,3810
8.471,3783
8.476,3750
8.481,3713
8.486,3673
8.491,3631
8.496,3587
8.501,3545
8.506,3504
8.511,3465
8.516,3430
8.521,3399
8.526,3374
8.5309,3355
8.5359,3343
8.5409,3337
8.5459,3337
8.5509,3345
8.556,3360
8.5609,3382
8.5659,3411
8.5709,3444
8.5759,3482
8.5809,3523
8.5859,3566
8.5909,3609
8.5959,3651
8.6009,3692
8.6059,3729
8.6109,3763
8.6159,3791
8.6209,3816
8.6259,3833
8.6309,3843
8.6359,3846
8.6409,3843
8.6459,3833
8.6509,3817
8.6559,3793
8.6609,3762
8.6659,3726
8.6709,3687
8.6759,3645
8.6809,3602
8.6859,3560
8.6909,3518
8.6959,3478
8.7009,3442
8.7059,3409
8.7109,3382
8.7159,3362
8.7209,3348
8.7259,3340
8.7309,3339
8.7359,3346
8.7409,3359
8.7459,3381
8.7509,3407
8.7559,3440
8.7609,3477
8.7659,3518
8.7709,3561
8.7759,3605
8.7809,3647
8.7858,3687
8.7909,3726
8.7959,3759
8.8008,3789
8.8058,3813
8.8108,3830
8.8159,3840
8.8209,3844
8.8258,3840
8.8308,3831
8.8359,3814
