Time (s),Position (ticks)
1.557,3951
1.562,3953
1.567,3954
1.572,3956
1.577,3956
1.582,3956
1.587,3956
1.592,3955
1.597,3953
1.602,3951
1.607,3947
1.612,3943
1.617,3938
1.622,3932
1.627,3926
1.632,3920
1.637,3913
1.642,3906
1.647,3898
1.652,3889
1.657,3881
1.662,3871
1.667,3861
1.672,3851
1.677,3840
1.682,3828
1.687,3817
1.692,3806
1.697,3793
1.702,3780
1.707,3767
1.712,3754
1.717,3740
1.722,3727
1.7269,3713
1.7319,3699
1.7369,3685
1.7419,3670
1.7469,3655
1.7519,3641
1.7569,3626
1.7619,3612
1.7669,3597
1.7719,3582
1.7769,3567
1.7819,3552
1.7872,3537
1.7919,3523
1.7969,3508
1.8019,3493
1.8069,3479
1.8119,3465
1.8169,3451
1.8219,3438
1.8269,3424
1.8319,3410
1.8369,3398
1.8419,3386
1.8469,3374
1.8519,3363
1.8569,3351
1.8619,3340
1.8669,3330
1.8719,3319
1.8769,3310
1.8819,3302
1.8869,3293
1.8919,3285
1.8969,3278
1.9019,3271
1.9069,3264
1.9119,3258
1.9169,3252
1.9219,3248
1.9269,3244
1.9319,3240
1.9369,3238
1.9419,3236
1.9469,3234
1.9519,3233
1.9569,3233
1.9619,3233
1.9669,3233
1.9719,3234
1.9769,3235
1.9819,3237
1.9869,3240
1.9919,3244
1.9969,3250
2.0019,3255
2.0069,3262
2.0119,3269
2.0169,3277
2.0219,3285
2.0269,3293
2.0319,3302
2.0368,3311
2.0418,3320
2.0468,3330
2.0518,3341
2.0568,3352
2.0618,3363
2.0668,3376
2.0718,3388
2.0768,3400
2.0818,3413
2.0868,3426
2.0918,3440
2.0968,3454
2.1018,3468
2.1071,3484
2.1118,3497
2.1168,3511
2.1218,3527
2.1268,3542
2.1318,3557
2.1368,3572
2.1418,3586
2.1468,3601
2.1518,3616
2.1568,3631
2.1618,3646
2.1668,3661
2.1718,3675
2.1768,3690
2.1818,3704
2.1868,3719
2.1918,3734
2.1968,3747
2.2018,3760
2.2068,3773
2.2118,3787
2.2168,3800
2.2218,3812
2.2268,3823
2.2318,3834
2.2368,3845
2.2418,3855
2.2468,3865
2.2517,3875
2.2568,3884
2.2617,3893
2.2667,3900
2.2717,3908
2.2768,3914
2.2817,3920
2.2867,3925
2.2917,3930
2.2968,3935
2.3017,3939
2.3067,3942
2.3117,3945
2.3168,3946
2.3217,3948
2.3267,3948
2.3317,3948
2.3368,3948
2.3417,3948
2.3467,3946
2.3517,3944
2.3568,3941
2.3617,3936
2.3667,3931
2.3717,3925
2.3767,3918
2.3817,3911
2.3867,3905
2.3917,3897
2.3967,3888
2.4017,3880
2.4067,3871
2.4117,3861
2.4167,3850
2.4217,3838
2.4269,3827
2.4317,3815
2.4367,3804
2.4417,3792
2.4467,3778
2.4517,3765
2.4567,3750
2.4617,3737
2.4667,3723
2.4717,3709
2.4767,3695
2.4817,3680
2.4867,3664
2.4917,3649
2.4967,3634
2.5017,3620
2.5067,3605
2.5117,3589
2.5167,3574
2.5217,3559
2.5267,3544
2.5317,3529
2.5367,3514
2.5416,3498
2.5466,3483
2.5516,3469
2.5566,3455
2.5616,3441
2.5666,3427
2.5716,3413
2.5766,3400
2.5816,3388
2.5866,3377
2.5916,3365
2.5966,3353
2.6016,3341
2.6066,3330
2.6116,3321
2.6166,3311
2.6216,3303
2.6266,3295
2.6316,3287
2.6366,3280
2.6416,3273
2.6466,3266
2.6516,3260
2.6566,3255
2.6616,3250
2.6666,3247
2.6716,3244
2.6766,3242
2.6816,3241
2.6866,3240
2.6916,3240
2.6966,3240
2.7016,3240
2.7066,3240
2.7116,3242
2.7166,3245
2.7216,3249
2.7266,3254
2.7316,3260
2.7366,3267
2.7416,3274
2.7469,3282
2.7516,3291
2.7566,3299
2.7616,3308
2.7666,3317
2.7716,3326
2.7766,3337
2.7816,3347
2.7866,3359
2.7916,3371
2.7966,3384
2.8016,3397
2.8066,3410
2.8116,3423
2.8166,3437
2.8215,3451
2.8266,3466
2.8315,3480
2.8365,3495
2.8415,3510
2.8465,3525
2.8515,3540
2.8565,3556
2.8615,3572
2.8665,3586
2.8715,3601
2.8765,3617
2.8815,3633
2.8865,3648
2.8915,3663
2.8965,3678
2.9015,3693
2.9065,3708
2.9115,3722
2.9165,3737
2.9215,3750
2.9265,3764
2.9315,3777
2.9365,3791
2.9415,3803
2.9465,3816
2.9515,3828
2.9565,3839
2.9615,3849
2.9665,3859
2.9715,3869
2.9765,3878
2.9815,3887
2.9865,3895
2.9915,3903
2.9965,3909
3.0015,3915
3.0065,3920
3.0115,3925
3.0165,3930
3.0215,3933
3.0265,3936
3.0315,3938
3.0365,3939
3.0415,3940
3.0464,3941
3.0514,3941
3.0564,3941
3.0614,3939
3.0667,3936
3.0714,3933
3.0764,3929
3.0814,3924
3.0864,3918
3.0914,3911
3.0964,3905
3.1014,3897
3.1064,3888
3.1114,3880
3.1164,3870
3.1214,3860
3.1264,3849
3.1314,3838
3.1364,3827
3.1414,3815
3.1464,3803
3.1514,3791
3.1564,3777
3.1614,3763
3.1664,3748
3.1714,3734
3.1764,3720
3.1814,3706
3.1864,3691
3.1914,3676
3.1964,3660
3.2014,3645
3.2064,3630
3.2114,3614
3.2164,3599
3.2214,3583
3.2264,3567
3.2314,3552
3.2364,3537
3.2414,3521
3.2464,3506
3.2514,3489
3.2564,3475
3.2614,3460
3.2664,3446
3.2714,3432
3.2764,3418
3.2814,3404
3.2864,3391
3.2914,3379
3.2964,3367
3.3014,3356
3.3064,3344
3.3114,3333
3.3164,3323
3.3214,3313
3.3264,3305
3.3314,3297
3.3364,3290
3.3414,3282
3.3464,3275
3.3514,3270
3.3563,3264
3.3613,3259
3.3663,3255
3.3713,3252
3.3763,3250
3.3813,3248
3.3866,3248
3.3913,3247
3.3963,3247
3.4013,3247
3.4063,3248
3.4113,3250
3.4163,3253
3.4213,3258
3.4263,3264
3.4313,3269
3.4363,3278
3.4413,3285
3.4463,3293
3.4513,3301
3.4563,3310
3.4613,3319
3.4663,3329
3.4713,3339
3.4763,3350
3.4813,3362
3.4863,3375
3.4913,3388
3.4963,3401
3.5013,3414
3.5063,3428
3.5113,3442
3.5163,3457
3.5213,3472
3.5263,3487
3.5313,3502
3.5363,3517
3.5413,3533
3.5463,3549
3.5513,3565
3.5563,3580
3.5613,3595
3.5663,3611
3.5712,3627
3.5762,3642
3.5812,3659
3.5863,3674
3.5912,3688
3.5962,3704
3.6012,3719
3.6063,3734
3.6112,3749
3.6162,3762
3.6212,3776
3.6263,3789
3.6312,3802
3.6362,3815
3.6412,3827
3.6463,3838
3.6512,3848
3.6562,3859
3.6612,3868
3.6663,3877
3.6712,3886
3.6762,3894
3.6812,3901
3.6862,3908
3.6912,3914
3.6962,3918
3.7012,3922
3.7065,3926
3.7112,3929
3.7162,3931
3.7212,3933
3.7262,3933
3.7312,3934
3.7362,3934
3.7412,3933
3.7462,3932
3.7512,3929
3.7562,3925
3.7612,3920
3.7662,3915
3.7712,3908
3.7762,3901
3.7812,3894
3.7862,3885
3.7912,3876
3.7962,3867
3.8012,3856
3.8062,3846
3.8112,3835
3.8162,3823
3.8212,3811
3.8262,3799
3.8312,3785
3.8362,3772
3.8412,3757
3.8462,3743
3.8512,3728
3.8561,3714
3.8611,3699
3.8662,3683
3.8712,3668
3.8761,3652
3.8811,3636
3.8861,3621
3.8911,3605
3.8961,3588
3.9011,3572
3.9061,3557
3.9111,3541
3.9161,3525
3.9211,3509
3.9261,3493
3.9311,3477
3.9361,3462
3.9411,3448
3.9461,3433
3.9511,3419
3.9561,3405
3.9611,3392
3.9661,3380
3.9711,3368
3.9761,3356
3.9811,3345
3.9861,3334
3.9911,3324
3.9961,3314
4.0011,3306
4.0061,3298
4.0111,3291
4.0161,3283
4.0211,3277
4.0263,3271
4.0311,3266
4.0361,3262
4.0411,3259
4.0461,3257
4.0511,3255
4.0561,3254
4.0611,3254
4.0661,3253
4.0711,3254
4.0761,3255
4.0811,3258
4.0861,3263
4.0911,3268
4.0961,3274
4.1011,3281
4.1061,3287
4.1111,3294
4.1161,3302
4.1211,3311
4.1261,3320
4.1311,3331
4.1361,3342
4.1411,3353
4.1461,3365
4.1511,3378
4.1561,3392
4.161,3405
4.166,3418
4.171,3432
4.176,3447
4.181,3462
4.186,3477
4.191,3493
4.196,3508
4.201,3524
4.206,3541
4.211,3557
4.216,3573
4.221,3588
4.226,3604
4.231,3621
4.236,3637
4.241,3653
4.246,3668
4.251,3684
4.256,3699
4.261,3715
4.266,3730
4.271,3745
4.276,3759
4.281,3774
4.286,3787
4.291,3800
4.2961,3814
4.301,3825
4.306,3836
4.311,3847
4.316,3857
4.321,3867
4.326,3876
4.331,3885
4.336,3892
4.341,3899
4.3462,3906
4.351,3911
4.356,3915
4.361,3919
4.366,3922
4.371,3924
4.376,3926
4.3809,3927
4.3859,3927
4.3909,3927
4.3959,3926
4.4009,3925
4.4059,3922
4.4109,3918
4.4159,3913
4.4209,3907
4.4259,3900
4.4309,3893
4.4359,3884
4.4409,3876
4.4459,3866
4.4509,3856
4.4559,3845
4.4609,3833
4.4659,3822
4.4709,3810
4.4759,3797
4.4809,3784
4.4859,3770
4.4909,3756
4.4959,3740
4.5009,3725
4.5059,3711
4.5109,3695
4.5159,3679
4.5209,3663
4.5259,3647
4.5309,3631
4.5359,3615
4.5409,3599
4.5459,3582
4.5509,3566
4.5559,3550
4.5609,3534
4.5659,3518
4.5709,3501
4.5759,3485
4.5809,3470
4.5859,3454
4.5909,3440
4.5959,3425
4.6009,3411
4.6059,3398
4.6109,3385
4.6159,3373
4.6209,3360
4.6259,3349
4.6309,3338
4.6359,3327
4.6409,3317
4.6459,3309
4.6509,3302
4.6559,3294
4.6608,3287
4.6661,3280
4.6708,3276
4.6758,3271
4.6808,3267
4.6858,3264
4.6908,3262
4.6959,3261
4.7008,3260
4.7058,3260
4.7108,3260
4.7158,3261
4.7208,3264
4.7258,3267
4.7308,3272
4.7358,3278
4.7408,3285
4.7458,3293
4.7508,3302
4.7558,3310
4.7608,3319
4.7658,3329
4.7708,3340
4.7758,3351
4.7808,3363
4.7858,3375
4.7908,3389
4.7958,3403
4.8008,3416
4.8058,3430
4.8108,3445
4.8158,3460
4.8208,3476
4.8258,3492
4.8308,3507
4.8358,3524
4.8408,3540
4.8458,3557
4.8508,3574
4.8558,3590
4.8608,3605
4.8658,3622
4.8708,3639
4.8758,3656
4.8808,3671
4.8858,3687
4.8908,3703
4.8958,3719
4.9008,3734
4.9058,3749
4.9108,3763
4.9158,3777
4.9208,3791
4.9258,3805
4.9308,3818
4.9358,3829
4.9408,3840
4.9458,3850
4.9508,3860
4.9558,3870
4.9608,3878
4.9658,3886
4.9707,3893
4.9757,3900
4.9807,3905
4.986,3910
4.9907,3913
4.9957,3916
5.0007,3918
5.0057,3920
5.0107,3920
5.0157,3921
5.0207,3921
5.0257,3919
5.0307,3917
5.0357,3913
5.0407,3909
5.0457,3903
5.0507,3897
5.0557,3890
5.0607,3881
5.0657,3872
5.0707,3862
5.0757,3852
5.0807,3840
5.0857,3829
5.0907,3818
5.0957,3805
5.1007,3792
5.1057,3779
5.1107,3764
5.1157,3749
5.1207,3734
5.1257,3719
5.1307,3703
5.1357,3687
5.1407,3671
5.1457,3654
5.1507,3638
5.1557,3622
5.1607,3605
5.1657,3588
5.1707,3571
5.1757,3555
5.1806,3539
5.1856,3523
5.1906,3505
5.1956,3488
5.2006,3473
5.2056,3457
5.2106,3442
5.2156,3428
5.2206,3413
5.2256,3399
5.2306,3386
5.2356,3374
5.2406,3362
5.2456,3350
5.2506,3339
5.2556,3329
5.2606,3319
5.2656,3311
5.2706,3303
5.2756,3296
5.2806,3289
5.2856,3284
5.2906,3279
5.2956,3275
5.3006,3271
5.3059,3269
5.3106,3268
5.3156,3267
5.3206,3267
5.3256,3267
5.3306,3267
5.3356,3270
5.3406,3274
5.3456,3278
5.3506,3284
5.3556,3291
5.3606,3300
5.3656,3308
5.3706,3317
5.3756,3327
5.3806,3337
5.3856,3348
5.3906,3360
5.3956,3374
5.4006,3387
5.4056,3400
5.4106,3414
5.4156,3428
5.4206,3443
5.4256,3459
5.4306,3475
5.4356,3491
5.4406,3507
5.4456,3523
5.4506,3540
5.4556,3557
5.4606,3574
5.4656,3590
5.4706,3607
5.4755,3623
5.4806,3641
5.4855,3657
5.4905,3674
5.4955,3690
5.5006,3706
5.5055,3722
5.5105,3738
5.5155,3752
5.5206,3767
5.5255,3780
5.5305,3795
5.5355,3807
5.5406,3821
5.5455,3832
5.5505,3843
5.5555,3853
5.5606,3862
5.5655,3871
5.5705,3880
5.5755,3887
5.5806,3894
5.5855,3900
5.5905,3904
5.5955,3908
5.6006,3910
5.6055,3912
5.6105,3914
5.6155,3914
5.6205,3915
5.6257,3914
5.6305,3913
5.6355,3910
5.6405,3906
5.6455,3901
5.6505,3894
5.6555,3887
5.6605,3879
5.6655,3870
5.6705,3860
5.6755,3850
5.6805,3838
5.6855,3827
5.6905,3815
5.6955,3802
5.7005,3790
5.7055,3775
5.7105,3760
5.7155,3745
5.7205,3730
5.7255,3714
5.7305,3698
5.7355,3682
5.7405,3665
5.7455,3649
5.7505,3632
5.7555,3615
5.7605,3598
5.7654,3580
5.7704,3563
5.7754,3547
5.7804,3531
5.7854,3514
5.7904,3496
5.7954,3480
5.8004,3464
5.8054,3449
5.8104,3433
5.8154,3418
5.8204,3404
5.8254,3390
5.8304,3378
5.8354,3365
5.8404,3354
5.8454,3343
5.8504,3332
5.8554,3322
5.8604,3314
5.8654,3306
5.8704,3299
5.8754,3293
5.8804,3287
5.8854,3283
5.8904,3279
5.8954,3276
5.9004,3274
5.9054,3273
5.9104,3273
5.9154,3273
5.9204,3273
5.9254,3275
5.9304,3279
5.9354,3283
5.9404,3289
5.9456,3297
5.9504,3304
5.9554,3313
5.9604,3323
5.9654,3332
5.9704,3343
5.9753,3355
5.9803,3367
5.9853,3381
5.9903,3394
5.9953,3408
6.0003,3422
6.0053,3437
6.0103,3453
6.0153,3469
6.0203,3485
6.0253,3501
6.0303,3518
6.0353,3535
6.0403,3553
6.0453,3570
6.0503,3586
6.0553,3603
6.0603,3620
6.0653,3638
6.0703,3655
6.0753,3672
6.0803,3687
6.0853,3704
6.0903,3721
6.0953,3736
6.1003,3751
6.1053,3766
6.1103,3780
6.1153,3794
6.1203,3808
6.1253,3820
6.1303,3831
6.1353,3842
6.1403,3852
6.1453,3862
6.1503,3871
6.1553,3879
6.1603,3886
6.1653,3892
6.1703,3897
6.1753,3901
6.1803,3904
6.1853,3906
6.1903,3908
6.1953,3908
6.2003,3909
6.2053,3908
6.2103,3907
6.2153,3904
6.2203,3900
6.2253,3895
6.2303,3888
6.2353,3881
6.2403,3872
6.2453,3862
6.2503,3852
6.2553,3841
6.2603,3830
6.2655,3818
6.2703,3806
6.2753,3793
6.2803,3778
6.2852,3763
6.2902,3748
6.2952,3732
6.3002,3717
6.3052,3701
6.3102,3684
6.3152,3667
6.3202,3650
6.3252,3633
6.3302,3616
6.3352,3599
6.3402,3581
6.3452,3564
6.3502,3547
6.3552,3530
6.3602,3513
6.3652,3495
6.3702,3478
6.3752,3462
6.3802,3447
6.3852,3431
6.3902,3416
6.3952,3402
6.4002,3389
6.4052,3376
6.4102,3364
6.4152,3352
6.4202,3341
6.4252,3331
6.4302,3321
6.4352,3314
6.4402,3307
6.4452,3300
6.4502,3294
6.4552,3289
6.4602,3285
6.4652,3282
6.4702,3280
6.4752,3279
6.4802,3279
6.4852,3279
6.4902,3279
6.4952,3281
6.5002,3285
6.5052,3290
6.5102,3296
6.5152,3304
6.5202,3312
6.5252,3321
6.5302,3331
6.5352,3342
6.5402,3353
6.5452,3366
6.5501,3379
6.5551,3392
6.5601,3407
6.5651,3420
6.5701,3436
6.5751,3452
6.5801,3468
6.5854,3485
6.5901,3501
6.5951,3518
6.6001,3535
6.6051,3553
6.6101,3570
6.6151,3588
6.6201,3604
6.6251,3622
6.6301,3640
6.6351,3657
6.6401,3673
6.6451,3691
6.6501,3707
6.6551,3723
6.6601,3740
6.6651,3755
6.6701,3769
6.6751,3784
6.6801,3798
6.6851,3811
6.6901,3823
6.6951,3835
6.7001,3845
6.7051,3855
6.7101,3863
6.7151,3872
6.7201,3879
6.7251,3886
6.7301,3892
6.7351,3895
6.7401,3899
6.7451,3901
6.7501,3902
6.7551,3903
6.7601,3903
6.7651,3903
6.7701,3901
6.7751,3898
6.78,3893
6.785,3887
6.79,3880
6.795,3872
6.8,3863
6.805,3852
6.81,3842
6.815,3831
6.82,3819
6.825,3807
6.83,3794
6.835,3779
6.84,3765
6.845,3748
6.85,3733
6.855,3717
6.86,3700
6.865,3684
6.87,3667
6.875,3649
6.88,3632
6.885,3614
6.89,3597
6.895,3579
6.9,3561
6.9052,3544
6.91,3527
6.915,3509
6.92,3491
6.925,3474
6.93,3458
6.935,3443
6.94,3428
6.945,3412
6.95,3398
6.955,3385
6.96,3373
6.965,3361
6.97,3349
6.975,3338
6.98,3328
6.985,3320
6.99,3312
6.995,3305
7.0,3300
7.005,3295
7.01,3291
7.015,3288
7.02,3286
7.0249,3285
7.0299,3284
7.0349,3284
7.0399,3285
7.0449,3287
7.0499,3291
7.0549,3297
7.0599,3303
7.0649,3312
7.0699,3321
7.0749,3330
7.0799,3341
7.0849,3352
7.0899,3365
7.095,3377
7.0999,3391
7.1049,3405
7.1099,3419
7.1149,3435
7.1199,3451
7.1249,3468
7.1299,3484
7.1349,3501
7.1399,3518
7.1449,3535
7.1499,3554
7.1549,3572
7.1599,3589
7.1649,3606
7.1699,3625
7.1749,3642
7.1799,3660
7.1849,3677
7.1899,3693
7.1949,3711
7.1999,3728
7.2049,3743
7.2099,3759
7.2149,3773
7.2199,3787
7.225,3802
7.2299,3815
7.2349,3827
7.2399,3837
7.2449,3847
7.2499,3856
7.2549,3865
7.2599,3873
7.2649,3880
7.2698,3886
7.2748,3890
7.2798,3893
7.2848,3895
7.2898,3897
7.2948,3897
7.2998,3897
7.3048,3897
7.3098,3895
7.3148,3892
7.3198,3887
7.3248,3881
7.3298,3873
7.3348,3865
7.3398,3855
7.3448,3844
7.3498,3833
7.3548,3821
7.3598,3809
7.3648,3796
7.3698,3781
7.3748,3767
7.3798,3751
7.3848,3735
7.3898,3719
7.3948,3703
7.3998,3685
7.4048,3668
7.4098,3650
7.4148,3632
7.4198,3615
7.4248,3597
7.4298,3579
7.4348,3560
7.4398,3543
7.4448,3526
7.4498,3508
7.4548,3490
7.4598,3473
7.4648,3456
7.4698,3441
7.4748,3425
7.4798,3410
7.4848,3396
7.4898,3383
7.4948,3371
7.4998,3359
7.5048,3347
7.5098,3337
7.5148,3327
7.5198,3320
7.5248,3312
7.5298,3306
7.5348,3301
7.5398,3297
7.545,3294
7.5498,3292
7.5548,3290
7.5598,3290
7.5648,3290
7.5698,3291
7.5748,3294
7.5797,3298
7.5847,3304
7.5897,3311
7.5947,3318
7.5997,3327
7.6047,3337
7.6097,3347
7.6147,3359
7.6197,3372
7.6247,3386
7.6297,3400
7.6347,3415
7.6397,3430
7.6447,3445
7.6497,3462
7.6547,3479
7.6597,3496
7.6647,3514
7.6697,3532
7.6747,3550
7.6797,3568
7.6847,3586
7.6897,3604
7.6947,3621
7.6997,3640
7.7047,3658
7.7097,3675
7.7147,3692
7.7197,3710
7.7247,3727
7.7297,3743
7.7347,3758
7.7397,3773
7.7447,3787
7.7497,3801
7.7547,3814
7.7597,3826
7.7647,3837
7.7697,3847
7.7747,3856
7.7797,3864
7.7847,3872
7.7896,3878
7.7946,3883
7.7996,3887
7.8046,3890
7.8096,3891
7.8146,3892
7.8196,3892
7.8246,3892
7.8296,3890
7.8346,3887
7.8396,3883
7.8446,3876
7.8496,3869
7.8546,3860
7.8596,3850
7.8648,3839
7.8696,3828
7.8746,3816
7.8796,3803
7.8846,3790
7.8896,3775
7.8946,3760
7.8996,3744
7.9046,3728
7.9096,3711
7.9146,3695
7.9196,3677
7.9246,3659
7.9296,3641
7.9346,3623
7.9396,3605
7.9446,3587
7.9496,3568
7.9546,3550
7.9596,3532
7.9646,3515
7.9696,3496
7.9746,3479
7.9796,3462
7.9846,3446
7.9896,3430
7.9946,3414
7.9996,3400
8.0046,3386
8.0096,3374
8.0146,3363
8.0196,3351
8.0246,3340
8.0296,3331
8.0346,3323
8.0396,3315
8.0446,3309
8.0496,3305
8.0546,3301
8.0596,3298
8.0646,3297
8.0696,3296
8.0746,3295
8.0796,3295
8.0845,3297
8.0895,3301
8.0945,3306
8.0996,3313
8.1045,3321
8.1095,3329
8.1145,3339
8.1196,3350
8.1245,3361
8.1295,3374
8.1345,3387
8.1396,3402
8.1445,3416
8.1495,3432
8.1545,3448
8.1596,3465
8.1645,3483
8.1695,3500
8.1745,3517
8.1796,3536
8.1847,3555
8.1895,3573
8.1945,3591
8.1996,3609
8.2045,3627
8.2095,3646
8.2145,3664
8.2195,3681
8.2245,3699
8.2295,3716
8.2345,3733
8.2395,3748
8.2445,3764
8.2495,3778
8.2545,3793
8.2595,3807
8.2645,3820
8.2695,3830
8.2745,3841
8.2795,3850
8.2845,3858
8.2895,3866
8.2944,3873
8.2994,3879
8.3044,3882
8.3094,3885
8.3144,3887
8.3194,3888
8.3244,3888
8.3294,3887
8.3344,3885
8.3394,3880
8.3444,3875
8.3494,3869
8.3544,3861
8.3594,3852
8.3644,3841
8.3694,3830
8.3744,3819
8.3794,3806
8.3844,3793
8.3894,3778
8.3944,3763
8.3994,3747
8.4044,3730
8.4094,3714
8.4144,3696
8.4194,3679
8.4244,3661
8.4294,3642
8.4344,3624
8.4394,3606
8.4444,3587
8.4494,3568
8.4544,3550
8.4594,3533
8.4644,3514
8.4694,3496
8.4744,3477
8.4794,3460
8.4844,3444
8.4894,3429
8.4944,3413
8.4994,3398
8.5046,3385
8.5094,3373
8.5144,3361
8.5194,3350
8.5244,3339
8.5294,3330
8.5344,3322
8.5394,3316
8.5444,3311
8.5494,3307
8.5544,3304
8.5594,3302
8.5644,3301
8.5694,3300
8.5743,3300
8.5793,3302
8.5843,3305
8.5893,3311
8.5943,3317
8.5993,3325
8.6043,3334
8.6093,3344
8.6143,3355
8.6193,3367
8.6243,3381
8.6293,3394
8.6343,3409
8.6393,3423
8.6443,3439
8.6493,3456
8.6543,3473
8.6593,3491
8.6643,3508
8.6693,3527
8.6743,3547
8.6793,3565
8.6843,3583
8.6893,3601
8.6943,3620
8.6993,3639
8.7043,3657
8.7093,3676
8.7143,3692
8.7193,3710
8.7243,3728
8.7293,3744
8.7343,3759
8.7393,3774
8.7443,3789
8.7493,3803
8.7543,3815
8.7593,3827
8.7643,3838
8.7693,3846
8.7743,3855
8.7793,3862
8.7843,3869
8.7893,3873
8.7943,3878
8.7993,3880
8.8043,3882
8.8093,3882
8.8143,3882
