type,value,time
G,4000.0000,0.2800
T,3998.0000,0.2843
E,0.0000,0.0000
G,4000.0000,0.2900
T,3998.0000,0.2944
E,0.0000,0.0000
G,4000.0000,0.3000
T,3998.0000,0.3046
E,0.0000,0.0000
G,4000.0000,0.3100
T,3998.0000,0.3147
E,0.0000,0.0000
G,4000.0000,0.3200
T,3998.0000,0.3248
E,0.0000,0.0000
G,4000.0000,0.3300
T,3998.0000,0.3339
E,0.0000,0.0000
G,4000.0000,0.3400
T,3998.0000,0.3440
E,0.0000,0.0000
G,4000.0000,0.3500
T,3998.0000,0.3541
E,0.0000,0.0000
G,4000.0000,0.3600
T,3998.0000,0.3643
E,0.0000,0.0000
G,4000.0000,0.3700
T,3998.0000,0.3744
E,0.0000,0.0000
G,4000.0000,0.3800
T,3998.0000,0.3845
E,0.0000,0.0000
G,4000.0000,0.3900
T,3998.0000,0.3946
E,0.0000,0.0000
G,4000.0000,0.4000
T,3998.0000,0.4047
E,0.0000,0.0000
G,4000.0000,0.4100
T,3998.0000,0.4149
E,0.0000,0.0000
G,4000.0000,0.4200
T,3998.0000,0.4240
E,0.0000,0.0000
G,4000.0000,0.4300
T,3998.0000,0.4341
E,0.0000,0.0000
G,4000.0000,0.4400
T,3998.0000,0.4442
E,0.0000,0.0000
G,4000.0000,0.4500
T,3998.0000,0.4543
E,0.0000,0.0000
G,4000.0000,0.4600
T,3998.0000,0.4644
E,0.0000,0.0000
G,4000.0000,0.4700
T,3998.0000,0.4746
E,0.0000,0.0000
G,4000.0000,0.4800
T,3998.0000,0.4847
E,0.0000,0.0000
G,4000.0000,0.4900
T,3998.0000,0.4948
E,0.0000,0.0000
G,4000.0000,0.5000
T,3998.0000,0.5039
E,0.0000,0.0000
G,4000.0000,0.5100
T,3998.0000,0.5140
E,0.0000,0.0000
G,4000.0000,0.5200
T,3998.0000,0.5241
E,0.0000,0.0000
G,4000.0000,0.5300
T,3998.0000,0.5343
E,0.0000,0.0000
G,4000.0000,0.5400
T,3998.0000,0.5444
E,0.0000,0.0000
G,4000.0000,0.5500
T,3998.0000,0.5545
E,0.0000,0.0000
G,4000.0000,0.5600
T,3998.0000,0.5646
E,0.0000,0.0000
G,4000.0000,0.5700
T,3998.0000,0.5747
E,0.0000,0.0000
G,4000.0000,0.5800
T,3998.0000,0.5838
E,0.0000,0.0000
G,4000.0000,0.5900
T,3998.0000,0.5940
E,0.0000,0.0000
G,4000.0000,0.6000
T,3998.0000,0.6041
E,0.0000,0.0000
G,4000.0000,0.6100
T,3998.0000,0.6142
E,0.0000,0.0000
G,4000.0000,0.6200
T,3998.0000,0.6243
E,0.0000,0.0000
G,4000.0000,0.6300
T,3998.0000,0.6344
E,0.0000,0.0000
G,4000.0000,0.6400
T,3998.0000,0.6446
E,0.0000,0.0000
G,4000.0000,0.6500
T,3998.0000,0.6547
E,0.0000,0.0000
G,4000.0000,0.6600
T,3998.0000,0.6638
E,0.0000,0.0000
G,4000.0000,0.6700
T,3998.0000,0.6739
E,0.0000,0.0000
G,4000.0000,0.6800
T,3998.0000,0.6840
E,0.0000,0.0000
G,4000.0000,0.6900
T,3998.0000,0.6941
E,0.0000,0.0000
G,4000.0000,0.7000
T,3998.0000,0.7043
E,0.0000,0.0000
G,4000.0000,0.7100
T,3998.0000,0.7144
E,0.0000,0.0000
G,4000.0000,0.7200
T,3998.0000,0.7245
E,0.0000,0.0000
G,4000.0000,0.7300
T,3998.0000,0.7346
E,0.0000,0.0000
G,4000.0000,0.7400
T,3998.0000,0.7437
E,0.0000,0.0000
G,4000.0000,0.7500
T,3998.0000,0.7538
E,0.0000,0.0000
G,4000.0000,0.7600
T,3998.0000,0.7640
E,0.0000,0.0000
G,4000.0000,0.7700
T,3998.0000,0.7741
E,0.0000,0.0000
G,4000.0000,0.7800
T,3998.0000,0.7842
E,0.0000,0.0000
G,4000.0000,0.7900
T,3998.0000,0.7943
E,0.0000,0.0000
G,4000.0000,0.8000
T,3998.0000,0.8044
E,0.0000,0.0000
G,4000.0000,0.8100
T,3998.0000,0.8146
E,0.0000,0.0000
G,4000.0000,0.8200
T,3998.0000,0.8237
E,0.0000,0.0000
G,4000.0000,0.8300
T,3998.0000,0.8338
E,0.0000,0.0000
G,4000.0000,0.8400
T,3998.0000,0.8439
E,0.0000,0.0000
G,4000.0000,0.8500
T,3998.0000,0.8540
E,0.0000,0.0000
G,4000.0000,0.8600
T,3998.0000,0.8641
E,0.0000,0.0000
G,4000.0000,0.8700
T,3998.0000,0.8743
E,0.0000,0.0000
G,4000.0000,0.8800
T,3998.0000,0.8844
E,0.0000,0.0000
G,4000.0000,0.8900
T,3998.0000,0.8945
E,0.0000,0.0000
G,4000.0000,0.9000
T,3998.0000,0.9046
E,0.0000,0.0000
G,4000.0000,0.9100
T,3998.0000,0.9137
E,0.0000,0.0000
G,4000.0000,0.9200
T,3998.0000,0.9239
E,0.0000,0.0000
G,4000.0000,0.9300
T,3998.0000,0.9340
E,0.0000,0.0000
G,4000.0000,0.9400
T,3998.0000,0.9441
E,0.0000,0.0000
G,4000.0000,0.9500
T,3998.0000,0.9542
E,0.0000,0.0000
G,4000.0000,0.9600
T,3998.0000,0.9643
E,0.0000,0.0000
G,4000.0000,0.9700
T,3998.0000,0.9744
E,0.0000,0.0000
G,4000.0000,0.9800
T,3998.0000,0.9846
E,0.0000,0.0000
G,4000.0000,0.9900
T,3998.0000,0.9937
E,0.0000,1.0000
G,4000.0000,1.0000
T,3998.0000,1.0038
E,0.0000,1.0000
G,4000.0000,1.0100
T,3998.0000,1.0139
E,0.0000,1.0000
G,4000.0000,1.0200
T,3998.0000,1.0240
E,0.0000,1.0000
G,4000.0000,1.0300
T,3998.0000,1.0341
E,0.0000,1.0000
G,4000.0000,1.0400
T,3998.0000,1.0443
E,0.0000,1.0000
G,4000.0000,1.0500
T,3998.0000,1.0544
E,0.0000,1.0000
G,4000.0000,1.0600
T,3998.0000,1.0645
E,0.0000,1.0000
G,4000.0000,1.0700
T,3998.0000,1.0736
E,0.0000,1.0000
G,4000.0000,1.0800
T,3998.0000,1.0837
E,0.0000,1.0000
G,4000.0000,1.0900
T,3998.0000,1.0939
E,0.0000,1.0000
G,4000.0000,1.1000
T,3998.0000,1.1040
E,0.0000,1.0000
G,4000.0000,1.1100
T,3998.0000,1.1141
E,0.0000,1.0000
G,4000.0000,1.1200
T,3998.0000,1.1242
E,0.0000,1.0000
G,4000.0000,1.1300
T,3998.0000,1.1343
E,0.0000,1.0000
G,4000.0000,1.1400
T,3998.0000,1.1445
E,0.0000,1.0000
G,4000.0000,1.1500
T,3998.0000,1.1536
E,0.0000,1.0000
G,4000.0000,1.1600
T,3998.0000,1.1637
E,0.0000,1.0000
G,4000.0000,1.1700
T,3998.0000,1.1738
E,0.0000,1.0000
G,4000.0000,1.1800
T,3998.0000,1.1839
E,0.0000,1.0000
G,4000.0000,1.1900
T,3998.0000,1.1940
E,0.0000,1.0000
G,4000.0000,1.2000
T,3998.0000,1.2041
E,0.0000,1.0000
G,4000.0000,1.2100
T,3998.0000,1.2143
E,0.0000,1.0000
G,4000.0000,1.2200
T,3998.0000,1.2244
E,0.0000,1.0000
G,4000.0000,1.2300
T,3998.0000,1.2345
E,0.0000,1.0000
G,4000.0000,1.2400
T,3998.0000,1.2436
E,0.0000,1.0000
G,4000.0000,1.2500
T,3998.0000,1.2537
E,0.0000,1.0000
G,4000.0000,1.2600
T,3998.0000,1.2639
E,0.0000,1.0000
G,4000.0000,1.2700
T,3998.0000,1.2740
E,0.0000,1.0000
G,4000.0000,1.2800
T,3998.0000,1.2841
E,0.0000,1.0000
G,4000.0000,1.2900
T,3998.0000,1.2942
E,0.0000,1.0000
G,4000.0000,1.3000
T,3998.0000,1.3043
E,0.0000,1.0000
G,4000.0000,1.3100
T,3998.0000,1.3145
E,0.0000,1.0000
G,4000.0000,1.3200
T,3998.0000,1.3236
E,0.0000,1.0000
G,4000.0000,1.3300
T,3998.0000,1.3337
E,0.0000,1.0000
G,4000.0000,1.3400
T,3998.0000,1.3438
E,0.0000,1.0000
G,4000.0000,1.3500
T,3998.0000,1.3549
E,0.0000,1.0000
G,4000.0000,1.3600
T,3998.0000,1.3640
E,0.0000,1.0000
G,4000.0000,1.3700
T,3998.0000,1.3741
E,0.0000,1.0000
G,4000.0000,1.3800
T,3998.0000,1.3843
E,0.0000,1.0000
G,4000.0000,1.3900
T,3998.0000,1.3944
E,0.0000,1.0000
G,4000.0000,1.4000
T,3998.0000,1.4035
E,0.0000,1.0000
G,4000.0000,1.4100
T,3998.0000,1.4136
E,0.0000,1.0000
G,4000.0000,1.4200
T,3998.0000,1.4237
E,0.0000,1.0000
G,4000.0000,1.4300
T,3998.0000,1.4339
E,0.0000,1.0000
G,4000.0000,1.4400
T,3998.0000,1.4440
E,0.0000,1.0000
G,4000.0000,1.4500
T,3998.0000,1.4541
E,0.0000,1.0000
G,4000.0000,1.4600
T,3998.0000,1.4642
E,0.0000,1.0000
G,4000.0000,1.4700
T,3998.0000,1.4743
E,0.0000,1.0000
G,4000.0000,1.4800
T,3998.0000,1.4834
E,0.0000,1.0000
G,4000.0000,1.4900
T,3998.0000,1.4936
E,0.0000,1.0000
G,4000.0000,1.5000
T,3998.0000,1.5037
E,0.0000,1.0000
G,4000.0000,1.5100
T,3998.0000,1.5138
E,0.0000,1.0000
G,4000.0000,1.5200
T,3998.0000,1.5239
E,0.0000,1.0000
G,4000.0000,1.5300
T,3998.0000,1.5340
E,0.0000,1.0000
G,4000.0000,1.5400
T,3998.0000,1.5441
E,0.0000,1.0000
G,4000.0000,1.5500
T,3998.0000,1.5543
E,0.0000,1.0000
G,4000.0000,1.5600
T,3998.0000,1.5634
E,0.0000,1.0000
G,4000.0000,1.5700
T,3998.0000,1.5735
E,0.0000,1.0000
G,4000.0000,1.5800
T,3998.0000,1.5836
E,0.0000,1.0000
G,4000.0000,1.5900
T,3998.0000,1.5937
E,0.0000,1.0000
G,4000.0000,1.6000
T,3998.0000,1.6039
E,0.0000,1.0000
G,4000.0000,1.6100
T,3998.0000,1.6140
E,0.0000,1.0000
G,4000.0000,1.6200
T,3998.0000,1.6241
E,0.0000,1.0000
G,4000.0000,1.6300
T,3998.0000,1.6342
E,0.0000,1.0000
G,4000.0000,1.6400
T,3998.0000,1.6443
E,0.0000,1.0000
G,4000.0000,1.6500
T,3998.0000,1.6534
E,0.0000,1.0000
G,4000.0000,1.6600
T,3998.0000,1.6636
E,0.0000,1.0000
G,4000.0000,1.6700
T,3998.0000,1.6747
E,0.0000,1.0000
G,4000.0000,1.6800
T,3998.0000,1.6838
E,0.0000,1.0000
G,4000.0000,1.6900
T,3998.0000,1.6939
E,0.0000,1.0000
G,4000.0000,1.7000
T,3998.0000,1.7040
E,0.0000,1.0000
G,4000.0000,1.7100
T,3998.0000,1.7141
E,0.0000,1.0000
G,4000.0000,1.7200
T,3998.0000,1.7243
E,0.0000,1.0000
G,4000.0000,1.7300
T,3998.0000,1.7334
E,0.0000,1.0000
G,4000.0000,1.7400
T,3998.0000,1.7435
E,0.0000,1.0000
G,4000.0000,1.7500
T,3998.0000,1.7536
E,0.0000,1.0000
G,4000.0000,1.7600
T,3998.0000,1.7637
E,0.0000,1.0000
G,4000.0000,1.7700
T,3998.0000,1.7739
E,0.0000,1.0000
G,4000.0000,1.7800
T,3998.0000,1.7840
E,0.0000,1.0000
G,4000.0000,1.7900
T,3998.0000,1.7941
E,0.0000,1.0000
G,4000.0000,1.8000
T,3998.0000,1.8042
E,0.0000,1.0000
G,4000.0000,1.8100
T,3998.0000,1.8133
E,0.0000,1.0000
G,4000.0000,1.8200
T,3998.0000,1.8234
E,0.0000,1.0000
G,4000.0000,1.8300
T,3998.0000,1.8336
E,0.0000,1.0000
G,4000.0000,1.8400
T,3998.0000,1.8437
E,0.0000,1.0000
G,4000.0000,1.8500
T,3998.0000,1.8538
E,0.0000,1.0000
G,4000.0000,1.8600
T,3998.0000,1.8639
E,0.0000,1.0000
G,4000.0000,1.8700
T,3998.0000,1.8740
E,0.0000,1.0000
G,4000.0000,1.8800
T,3992.0000,1.8841
E,0.0000,1.0000
G,4000.0000,1.8900
T,3992.0000,1.8933
E,0.0000,1.0000
G,4000.0000,1.9000
T,3992.0000,1.9034
E,0.0000,1.0000
G,4000.0000,1.9100
T,3992.0000,1.9135
E,0.0000,1.0000
G,4000.0000,1.9200
T,3992.0000,1.9236
E,0.0000,1.0000
G,4000.0000,1.9300
T,3998.0000,1.9337
E,0.0000,1.0000
G,4000.0000,1.9400
T,3998.0000,1.9439
E,0.0000,1.0000
G,4000.0000,1.9500
T,3998.0000,1.9540
E,0.0000,1.0000
G,4000.0000,1.9600
T,3998.0000,1.9641
E,0.0000,1.0000
G,4000.0000,1.9700
T,3998.0000,1.9742
E,0.0000,1.0000
G,4000.0000,1.9800
T,3998.0000,1.9833
E,0.0000,1.0000
G,4000.0000,1.9900
T,3998.0000,1.9944
E,0.0000,2.0000
G,4000.0000,2.0000
T,3998.0000,2.0036
E,0.0000,2.0000
G,10000.0000,2.0100
T,4019.0000,2.0137
E,0.0000,2.0000
G,10000.0000,2.0200
T,4838.0000,2.0238
E,0.0000,2.0000
G,10000.0000,2.0300
T,6565.0000,2.0339
E,-0.0000,2.0000
G,10000.0000,2.0400
T,9069.0000,2.0440
E,-0.0000,2.0000
G,10000.0000,2.0500
T,11084.0000,2.0541
E,-0.0000,2.0000
G,10000.0000,2.0600
T,11871.0000,2.0633
E,-0.0000,2.0000
G,10000.0000,2.0700
T,11546.0000,2.0734
E,-0.0000,2.0000
G,10000.0000,2.0800
T,10340.0000,2.0835
E,-0.0000,2.0000
G,10000.0000,2.0900
T,9473.0000,2.0936
E,-0.0000,2.0000
G,10000.0000,2.1000
T,9484.0000,2.1037
E,-0.0000,2.0000
G,10000.0000,2.1100
T,9664.0000,2.1139
E,-0.0000,2.0000
G,10000.0000,2.1200
T,9819.0000,2.1240
E,-0.0000,2.0000
G,10000.0000,2.1300
T,9898.0000,2.1341
E,-0.0000,2.0000
G,10000.0000,2.1400
T,9936.0000,2.1432
E,-0.0000,2.0000
G,10000.0000,2.1500
T,9957.0000,2.1533
E,-0.0000,2.0000
G,10000.0000,2.1600
T,9967.0000,2.1634
E,-0.0000,2.0000
G,10000.0000,2.1700
T,9978.0000,2.1736
E,-0.0000,2.0000
G,10000.0000,2.1800
T,9983.0000,2.1837
E,-0.0000,2.0000
G,10000.0000,2.1900
T,9989.0000,2.1938
E,-0.0000,2.0000
G,10000.0000,2.2000
T,9994.0000,2.2039
E,-0.0000,2.0000
G,10000.0000,2.2100
T,9994.0000,2.2140
E,-0.0000,2.0000
G,10000.0000,2.2200
T,9999.0000,2.2231
E,-0.0000,2.0000
G,10000.0000,2.2300
T,9999.0000,2.2333
E,-0.0000,2.0000
G,10000.0000,2.2400
T,9999.0000,2.2434
E,-0.0000,2.0000
G,10000.0000,2.2500
T,9999.0000,2.2535
E,-0.0000,2.0000
G,10000.0000,2.2600
T,9999.0000,2.2636
E,-0.0000,2.0000
G,10000.0000,2.2700
T,9999.0000,2.2737
E,-0.0000,2.0000
G,10000.0000,2.2800
T,9999.0000,2.2839
E,-0.0000,2.0000
G,10000.0000,2.2900
T,9999.0000,2.2940
E,-0.0000,2.0000
G,10000.0000,2.3000
T,9999.0000,2.3031
E,-0.0000,2.0000
G,10000.0000,2.3100
T,9999.0000,2.3142
E,-0.0000,2.0000
G,10000.0000,2.3200
T,9999.0000,2.3233
E,-0.0000,2.0000
G,10000.0000,2.3300
T,9999.0000,2.3334
E,-0.0000,2.0000
G,10000.0000,2.3400
T,9999.0000,2.3436
E,-0.0000,2.0000
G,10000.0000,2.3500
T,9999.0000,2.3537
E,-0.0000,2.0000
G,10000.0000,2.3600
T,9999.0000,2.3638
E,-0.0000,2.0000
G,10000.0000,2.3700
T,9999.0000,2.3739
E,-0.0000,2.0000
G,10000.0000,2.3800
T,9999.0000,2.3840
E,-0.0000,2.0000
G,10000.0000,2.3900
T,9999.0000,2.3931
E,-0.0000,2.0000
G,10000.0000,2.4000
T,9999.0000,2.4033
E,-0.0000,2.0000
G,10000.0000,2.4100
T,9999.0000,2.4134
E,-0.0000,2.0000
G,10000.0000,2.4200
T,9999.0000,2.4235
E,-0.0000,2.0000
G,10000.0000,2.4300
T,9999.0000,2.4336
E,-0.0000,2.0000
G,10000.0000,2.4400
T,9999.0000,2.4437
E,-0.0000,2.0000
G,10000.0000,2.4500
T,9999.0000,2.4539
E,-0.0000,2.0000
G,10000.0000,2.4600
T,9999.0000,2.4640
E,-0.0000,2.0000
G,10000.0000,2.4700
T,9999.0000,2.4731
E,-0.0000,2.0000
G,10000.0000,2.4800
T,9999.0000,2.4832
E,-0.0000,2.0000
G,10000.0000,2.4900
T,9999.0000,2.4933
E,-0.0000,2.0000
G,10000.0000,2.5000
T,9999.0000,2.5034
E,-0.0000,2.0000
G,10000.0000,2.5100
T,9999.0000,2.5136
E,-0.0000,2.0000
G,10000.0000,2.5200
T,9999.0000,2.5237
E,-0.0000,2.0000
G,10000.0000,2.5300
T,9999.0000,2.5338
E,-0.0000,2.0000
G,10000.0000,2.5400
T,9999.0000,2.5439
E,-0.0000,2.0000
G,10000.0000,2.5500
T,9999.0000,2.5530
E,-0.0000,2.0000
G,10000.0000,2.5600
T,9999.0000,2.5631
E,-0.0000,2.0000
G,10000.0000,2.5700
T,9999.0000,2.5733
E,-0.0000,2.0000
G,10000.0000,2.5800
T,9999.0000,2.5834
E,-0.0000,2.0000
G,10000.0000,2.5900
T,9999.0000,2.5935
E,-0.0000,2.0000
G,10000.0000,2.6000
T,9999.0000,2.6036
E,-0.0000,2.0000
G,10000.0000,2.6100
T,9999.0000,2.6137
E,-0.0000,2.0000
G,10000.0000,2.6200
T,9999.0000,2.6239
E,-0.0000,2.0000
G,10000.0000,2.6300
T,9999.0000,2.6340
E,-0.0000,2.0000
G,10000.0000,2.6400
T,9999.0000,2.6431
E,-0.0000,2.0000
G,10000.0000,2.6500
T,9999.0000,2.6532
E,-0.0000,2.0000
G,10000.0000,2.6600
T,9999.0000,2.6633
E,-0.0000,2.0000
G,10000.0000,2.6700
T,9999.0000,2.6734
E,-0.0000,2.0000
G,10000.0000,2.6800
T,9999.0000,2.6836
E,-0.0000,2.0000
G,10000.0000,2.6900
T,9999.0000,2.6937
E,-0.0000,2.0000
G,10000.0000,2.7000
T,9999.0000,2.7038
E,-0.0000,2.0000
G,10000.0000,2.7100
T,9999.0000,2.7129
E,-0.0000,2.0000
G,10000.0000,2.7200
T,9999.0000,2.7230
E,-0.0000,2.0000
G,10000.0000,2.7300
T,9999.0000,2.7331
E,-0.0000,2.0000
G,10000.0000,2.7400
T,9999.0000,2.7433
E,-0.0000,2.0000
G,10000.0000,2.7500
T,9999.0000,2.7534
E,-0.0000,2.0000
G,10000.0000,2.7600
T,9999.0000,2.7635
E,-0.0000,2.0000
G,10000.0000,2.7700
T,9999.0000,2.7736
E,-0.0000,2.0000
G,10000.0000,2.7800
T,9999.0000,2.7837
E,-0.0000,2.0000
G,10000.0000,2.7900
T,9999.0000,2.7939
E,-0.0000,2.0000
G,10000.0000,2.8000
T,9999.0000,2.8030
E,-0.0000,2.0000
G,10000.0000,2.8100
T,9999.0000,2.8131
E,-0.0000,2.0000
G,10000.0000,2.8200
T,9999.0000,2.8232
E,-0.0000,2.0000
G,10000.0000,2.8300
T,9999.0000,2.8333
E,-0.0000,2.0000
G,10000.0000,2.8400
T,9999.0000,2.8434
E,-0.0000,2.0000
G,10000.0000,2.8500
T,9999.0000,2.8536
E,-0.0000,2.0000
G,10000.0000,2.8600
T,9999.0000,2.8637
E,-0.0000,2.0000
G,10000.0000,2.8700
T,9999.0000,2.8738
E,-0.0000,2.0000
G,10000.0000,2.8800
T,9999.0000,2.8829
E,-0.0000,2.0000
G,10000.0000,2.8900
T,9999.0000,2.8930
E,-0.0000,2.0000
G,10000.0000,2.9000
T,9999.0000,2.9031
E,-0.0000,2.0000
G,10000.0000,2.9100
T,9999.0000,2.9133
E,-0.0000,2.0000
G,10000.0000,2.9200
T,9999.0000,2.9234
E,-0.0000,2.0000
G,10000.0000,2.9300
T,9999.0000,2.9335
E,-0.0000,2.0000
G,10000.0000,2.9400
T,9999.0000,2.9436
E,-0.0000,2.0000
G,10000.0000,2.9500
T,9999.0000,2.9537
E,-0.0000,2.0000
G,10000.0000,2.9600
T,9999.0000,2.9628
E,-0.0000,2.0000
G,10000.0000,2.9700
T,9999.0000,2.9730
E,-0.0000,2.0000
G,10000.0000,2.9800
T,9999.0000,2.9831
E,-0.0000,2.0000
G,10000.0000,2.9900
T,9999.0000,2.9932
E,-0.0000,3.0000
G,10000.0000,3.0000
T,9999.0000,3.0033
E,-0.0000,3.0000
G,10000.0000,3.0100
T,9999.0000,3.0134
E,-0.0000,3.0000
G,10000.0000,3.0200
T,9999.0000,3.0236
E,-0.0000,3.0000
G,10000.0000,3.0300
T,9999.0000,3.0337
E,-0.0000,3.0000
G,10000.0000,3.0400
T,9999.0000,3.0428
E,-0.0000,3.0000
G,10000.0000,3.0500
T,9999.0000,3.0529
E,-0.0000,3.0000
G,10000.0000,3.0600
T,9999.0000,3.0630
E,-0.0000,3.0000
G,10000.0000,3.0700
T,9999.0000,3.0731
E,-0.0000,3.0000
G,10000.0000,3.0800
T,9999.0000,3.0833
E,-0.0000,3.0000
G,10000.0000,3.0900
T,9999.0000,3.0934
E,-0.0000,3.0000
G,10000.0000,3.1000
T,9999.0000,3.1035
E,-0.0000,3.0000
G,10000.0000,3.1100
T,9999.0000,3.1136
E,-0.0000,3.0000
G,10000.0000,3.1200
T,9999.0000,3.1237
E,-0.0000,3.0000
G,10000.0000,3.1300
T,9999.0000,3.1328
E,-0.0000,3.0000
G,10000.0000,3.1400
T,9999.0000,3.1430
E,-0.0000,3.0000
G,10000.0000,3.1500
T,9999.0000,3.1531
E,-0.0000,3.0000
G,10000.0000,3.1600
T,9999.0000,3.1632
E,-0.0000,3.0000
G,10000.0000,3.1700
T,9999.0000,3.1733
E,-0.0000,3.0000
G,10000.0000,3.1800
T,9999.0000,3.1834
E,-0.0000,3.0000
G,10000.0000,3.1900
T,9999.0000,3.1936
E,-0.0000,3.0000
G,10000.0000,3.2000
T,9999.0000,3.2037
E,-0.0000,3.0000
G,10000.0000,3.2100
T,9999.0000,3.2128
E,-0.0000,3.0000
G,10000.0000,3.2200
T,9999.0000,3.2229
E,-0.0000,3.0000
G,10000.0000,3.2300
T,9999.0000,3.2330
E,-0.0000,3.0000
G,10000.0000,3.2400
T,9999.0000,3.2431
E,-0.0000,3.0000
G,10000.0000,3.2500
T,9999.0000,3.2533
E,-0.0000,3.0000
G,10000.0000,3.2600
T,9999.0000,3.2634
E,-0.0000,3.0000
G,10000.0000,3.2700
T,9999.0000,3.2735
E,-0.0000,3.0000
G,10000.0000,3.2800
T,9999.0000,3.2836
E,-0.0000,3.0000
G,10000.0000,3.2900
T,9999.0000,3.2927
E,-0.0000,3.0000
G,10000.0000,3.3000
T,9999.0000,3.3028
E,-0.0000,3.0000
G,10000.0000,3.3100
T,9999.0000,3.3130
E,-0.0000,3.0000
G,10000.0000,3.3200
T,9999.0000,3.3231
E,-0.0000,3.0000
G,10000.0000,3.3300
T,9999.0000,3.3332
E,-0.0000,3.0000
G,10000.0000,3.3400
T,9999.0000,3.3433
E,-0.0000,3.0000
G,10000.0000,3.3500
T,9999.0000,3.3534
E,-0.0000,3.0000
G,10000.0000,3.3600
T,9999.0000,3.3636
E,-0.0000,3.0000
G,10000.0000,3.3700
T,9999.0000,3.3727
E,-0.0000,3.0000
G,10000.0000,3.3800
T,9999.0000,3.3828
E,-0.0000,3.0000
G,10000.0000,3.3900
T,9999.0000,3.3929
E,-0.0000,3.0000
G,10000.0000,3.4000
T,9999.0000,3.4030
E,-0.0000,3.0000
G,10000.0000,3.4100
T,9999.0000,3.4131
E,-0.0000,3.0000
G,10000.0000,3.4200
T,9999.0000,3.4233
E,-0.0000,3.0000
G,10000.0000,3.4300
T,9999.0000,3.4334
E,-0.0000,3.0000
G,10000.0000,3.4400
T,9999.0000,3.4435
E,-0.0000,3.0000
G,10000.0000,3.4500
T,9999.0000,3.4526
E,-0.0000,3.0000
G,10000.0000,3.4600
T,9999.0000,3.4627
E,-0.0000,3.0000
G,10000.0000,3.4700
T,9999.0000,3.4728
E,-0.0000,3.0000
G,10000.0000,3.4800
T,9999.0000,3.4830
E,-0.0000,3.0000
G,10000.0000,3.4900
T,9999.0000,3.4931
E,-0.0000,3.0000
G,10000.0000,3.5000
T,9999.0000,3.5032
E,-0.0000,3.0000
G,10000.0000,3.5100
T,9999.0000,3.5133
E,-0.0000,3.0000
G,10000.0000,3.5200
T,9999.0000,3.5234
E,-0.0000,3.0000
G,10000.0000,3.5300
T,9999.0000,3.5336
E,-0.0000,3.0000
G,10000.0000,3.5400
T,9999.0000,3.5427
E,-0.0000,3.0000
G,10000.0000,3.5500
T,9999.0000,3.5528
E,-0.0000,3.0000
G,10000.0000,3.5600
T,9999.0000,3.5629
E,-0.0000,3.0000
G,10000.0000,3.5700
T,9999.0000,3.5730
E,-0.0000,3.0000
G,10000.0000,3.5800
T,9999.0000,3.5831
E,-0.0000,3.0000
G,10000.0000,3.5900
T,9999.0000,3.5933
E,-0.0000,3.0000
G,10000.0000,3.6000
T,9999.0000,3.6034
E,-0.0000,3.0000
G,10000.0000,3.6100
T,9999.0000,3.6135
E,-0.0000,3.0000
G,10000.0000,3.6200
T,9999.0000,3.6226
