type,value,time
G,4000.0000,5.3600
T,2800.0000,5.3682
G,4000.0000,5.3700
T,2800.0000,5.3783
G,4000.0000,5.3800
T,2800.0000,5.3884
G,4000.0000,5.3900
T,2800.0000,5.3975
G,4000.0000,5.4000
T,2800.0000,5.4077
G,4000.0000,5.4100
T,2800.0000,5.4188
G,4000.0000,5.4200
T,2800.0000,5.4279
G,4000.0000,5.4300
T,2800.0000,5.4380
G,4000.0000,5.4400
T,2800.0000,5.4481
G,4000.0000,5.4500
T,2800.0000,5.4582
G,4000.0000,5.4600
T,2800.0000,5.4684
G,4000.0000,5.4700
T,2800.0000,5.4775
G,4000.0000,5.4800
T,2800.0000,5.4876
G,4000.0000,5.4900
T,2800.0000,5.4977
G,4000.0000,5.5000
T,2800.0000,5.5078
G,4000.0000,5.5100
T,2800.0000,5.5180
G,4000.0000,5.5200
T,2800.0000,5.5281
G,4000.0000,5.5300
T,2800.0000,5.5382
G,4000.0000,5.5400
T,2800.0000,5.5483
G,4000.0000,5.5500
T,2800.0000,5.5584
G,4000.0000,5.5600
T,2800.0000,5.5675
G,4000.0000,5.5700
T,2800.0000,5.5777
G,4000.0000,5.5800
T,2800.0000,5.5878
G,4000.0000,5.5900
T,2800.0000,5.5979
G,4000.0000,5.6000
T,2800.0000,5.6080
G,4000.0000,5.6100
T,2800.0000,5.6181
G,4000.0000,5.6200
T,2800.0000,5.6282
G,4000.0000,5.6300
T,2800.0000,5.6384
G,4000.0000,5.6400
T,2800.0000,5.6475
G,4000.0000,5.6500
T,2800.0000,5.6576
G,4000.0000,5.6600
T,2800.0000,5.6677
G,4000.0000,5.6700
T,2800.0000,5.6778
G,4000.0000,5.6800
T,2800.0000,5.6879
G,4000.0000,5.6900
T,2800.0000,5.6981
G,4000.0000,5.7000
T,2800.0000,5.7082
G,4000.0000,5.7100
T,2800.0000,5.7183
G,4000.0000,5.7200
T,2800.0000,5.7274
G,4000.0000,5.7300
T,2800.0000,5.7385
G,4000.0000,5.7400
T,2800.0000,5.7477
G,4000.0000,5.7500
T,2800.0000,5.7578
G,4000.0000,5.7600
T,2800.0000,5.7679
G,4000.0000,5.7700
T,2800.0000,5.7780
G,4000.0000,5.7800
T,2800.0000,5.7881
G,4000.0000,5.7900
T,2800.0000,5.7982
G,4000.0000,5.8000
T,2800.0000,5.8073
G,4000.0000,5.8100
T,2800.0000,5.8175
G,4000.0000,5.8200
T,2800.0000,5.8276
G,4000.0000,5.8300
T,2800.0000,5.8377
G,4000.0000,5.8400
T,2800.0000,5.8478
G,4000.0000,5.8500
T,2800.0000,5.8579
G,4000.0000,5.8600
T,2800.0000,5.8681
G,4000.0000,5.8700
T,2800.0000,5.8782
G,4000.0000,5.8800
T,2800.0000,5.8883
G,4000.0000,5.8900
T,2800.0000,5.8974
G,4000.0000,5.9000
T,2800.0000,5.9075
G,4000.0000,5.9100
T,2800.0000,5.9176
G,4000.0000,5.9200
T,2800.0000,5.9278
G,4000.0000,5.9300
T,2800.0000,5.9379
G,4000.0000,5.9400
T,2800.0000,5.9480
G,4000.0000,5.9500
T,2800.0000,5.9581
G,4000.0000,5.9600
T,2800.0000,5.9682
G,4000.0000,5.9700
T,2800.0000,5.9773
G,4000.0000,5.9800
T,2800.0000,5.9875
G,4000.0000,5.9900
T,2800.0000,5.9976
G,4000.0000,6.0000
T,2800.0000,6.0077
G,10000.0000,6.0100
T,2847.0000,6.0178
G,10000.0000,6.0200
T,3082.0000,6.0279
G,10000.0000,6.0300
T,3473.0000,6.0381
G,10000.0000,6.0400
T,3946.0000,6.0482
G,10000.0000,6.0500
T,4242.0000,6.0583
G,10000.0000,6.0600
T,4284.0000,6.0674
G,10000.0000,6.0700
T,4148.0000,6.0775
G,10000.0000,6.0800
T,3893.0000,6.0876
G,10000.0000,6.0900
T,3821.0000,6.0978
G,10000.0000,6.1000
T,3845.0000,6.1079
G,10000.0000,6.1100
T,3879.0000,6.1180
G,10000.0000,6.1200
T,3903.0000,6.1281
G,10000.0000,6.1300
T,3914.0000,6.1372
G,10000.0000,6.1400
T,3919.0000,6.1473
G,10000.0000,6.1500
T,3922.0000,6.1575
G,10000.0000,6.1600
T,3924.0000,6.1676
G,10000.0000,6.1700
T,3926.0000,6.1777
G,10000.0000,6.1800
T,3927.0000,6.1878
G,10000.0000,6.1900
T,3928.0000,6.1979
G,10000.0000,6.2000
T,3928.0000,6.2081
G,10000.0000,6.2100
T,3929.0000,6.2182
G,10000.0000,6.2200
T,3929.0000,6.2273
G,10000.0000,6.2300
T,3929.0000,6.2374
G,10000.0000,6.2400
T,3929.0000,6.2475
G,10000.0000,6.2500
T,3929.0000,6.2576
G,10000.0000,6.2600
T,3929.0000,6.2678
G,10000.0000,6.2700
T,3929.0000,6.2779
G,10000.0000,6.2800
T,3929.0000,6.2880
G,10000.0000,6.2900
T,3929.0000,6.2981
G,10000.0000,6.3000
T,3929.0000,6.3072
G,10000.0000,6.3100
T,3929.0000,6.3173
G,10000.0000,6.3200
T,3929.0000,6.3275
G,10000.0000,6.3300
T,3929.0000,6.3376
G,10000.0000,6.3400
T,3929.0000,6.3477
G,10000.0000,6.3500
T,3929.0000,6.3578
G,10000.0000,6.3600
T,3929.0000,6.3679
G,10000.0000,6.3700
T,3929.0000,6.3781
G,10000.0000,6.3800
T,3929.0000,6.3872
G,10000.0000,6.3900
T,3929.0000,6.3973
G,10000.0000,6.4000
T,3929.0000,6.4074
G,10000.0000,6.4100
T,3929.0000,6.4175
G,10000.0000,6.4200
T,3929.0000,6.4276
G,10000.0000,6.4300
T,3929.0000,6.4378
G,10000.0000,6.4400
T,3929.0000,6.4479
G,10000.0000,6.4500
T,3929.0000,6.4580
G,10000.0000,6.4600
T,3929.0000,6.4671
G,10000.0000,6.4700
T,3929.0000,6.4772
G,10000.0000,6.4800
T,3929.0000,6.4873
G,10000.0000,6.4900
T,3929.0000,6.4975
G,10000.0000,6.5000
T,3929.0000,6.5076
G,10000.0000,6.5100
T,3929.0000,6.5177
G,10000.0000,6.5200
T,3929.0000,6.5278
G,10000.0000,6.5300
T,3929.0000,6.5379
G,10000.0000,6.5400
T,3929.0000,6.5470
G,10000.0000,6.5500
T,3929.0000,6.5572
G,10000.0000,6.5600
T,3929.0000,6.5673
G,10000.0000,6.5700
T,3929.0000,6.5774
G,10000.0000,6.5800
T,3929.0000,6.5875
G,10000.0000,6.5900
T,3929.0000,6.5976
G,10000.0000,6.6000
T,3929.0000,6.6078
G,10000.0000,6.6100
T,3929.0000,6.6179
G,10000.0000,6.6200
T,3929.0000,6.6280
G,10000.0000,6.6300
T,3929.0000,6.6371
G,10000.0000,6.6400
T,3929.0000,6.6472
G,10000.0000,6.6500
T,3929.0000,6.6573
G,10000.0000,6.6600
T,3929.0000,6.6675
G,10000.0000,6.6700
T,3929.0000,6.6776
G,10000.0000,6.6800
T,3929.0000,6.6877
G,10000.0000,6.6900
T,3929.0000,6.6978
G,10000.0000,6.7000
T,3929.0000,6.7079
G,10000.0000,6.7100
T,3929.0000,6.7170
G,10000.0000,6.7200
T,3929.0000,6.7272
G,10000.0000,6.7300
T,3929.0000,6.7373
G,10000.0000,6.7400
T,3929.0000,6.7474
G,10000.0000,6.7500
T,3929.0000,6.7575
G,10000.0000,6.7600
T,3929.0000,6.7676
G,10000.0000,6.7700
T,3929.0000,6.7778
G,10000.0000,6.7800
T,3929.0000,6.7879
G,10000.0000,6.7900
T,3929.0000,6.7970
G,10000.0000,6.8000
T,3929.0000,6.8071
G,10000.0000,6.8100
T,3929.0000,6.8172
G,10000.0000,6.8200
T,3929.0000,6.8273
G,10000.0000,6.8300
T,3929.0000,6.8375
G,10000.0000,6.8400
T,3929.0000,6.8476
G,10000.0000,6.8500
T,3929.0000,6.8577
G,10000.0000,6.8600
T,3929.0000,6.8678
G,10000.0000,6.8700
T,3929.0000,6.8769
G,10000.0000,6.8800
T,3929.0000,6.8870
G,10000.0000,6.8900
T,3929.0000,6.8972
G,10000.0000,6.9000
T,3929.0000,6.9073
G,10000.0000,6.9100
T,3929.0000,6.9174
G,10000.0000,6.9200
T,3929.0000,6.9275
G,10000.0000,6.9300
T,3929.0000,6.9376
G,10000.0000,6.9400
T,3929.0000,6.9478
G,10000.0000,6.9500
T,3929.0000,6.9579
G,10000.0000,6.9600
T,3929.0000,6.9670
G,10000.0000,6.9700
T,3929.0000,6.9771
G,10000.0000,6.9800
T,3929.0000,6.9872
G,10000.0000,6.9900
T,3929.0000,6.9973
G,10000.0000,7.0000
