type,value,time
G,4000.0000,0.7500
T,2800.0000,0.7528
G,4000.0000,0.7600
T,2800.0000,0.7629
G,4000.0000,0.7700
T,2800.0000,0.7731
G,4000.0000,0.7800
T,2800.0000,0.7832
G,4000.0000,0.7900
T,2800.0000,0.7933
G,4000.0000,0.8000
T,2800.0000,0.8034
G,4000.0000,0.8100
T,2800.0000,0.8135
G,4000.0000,0.8200
T,2800.0000,0.8237
G,4000.0000,0.8300
T,2800.0000,0.8328
G,4000.0000,0.8400
T,2800.0000,0.8429
G,4000.0000,0.8500
T,2800.0000,0.8530
G,4000.0000,0.8600
T,2800.0000,0.8631
G,4000.0000,0.8700
T,2800.0000,0.8732
G,4000.0000,0.8800
T,2800.0000,0.8834
G,4000.0000,0.8900
T,2800.0000,0.8935
G,4000.0000,0.9000
T,2800.0000,0.9036
G,4000.0000,0.9100
T,2800.0000,0.9127
G,4000.0000,0.9200
T,2800.0000,0.9228
G,4000.0000,0.9300
T,2800.0000,0.9329
G,4000.0000,0.9400
T,2800.0000,0.9431
G,4000.0000,0.9500
T,2800.0000,0.9532
G,4000.0000,0.9600
T,2800.0000,0.9633
G,4000.0000,0.9700
T,2800.0000,0.9734
G,4000.0000,0.9800
T,2800.0000,0.9835
G,4000.0000,0.9900
T,2800.0000,0.9926
G,4000.0000,1.0000
T,2800.0000,1.0028
G,4000.0000,1.0100
T,2800.0000,1.0129
G,4000.0000,1.0200
T,2800.0000,1.0230
G,4000.0000,1.0300
T,2800.0000,1.0331
G,4000.0000,1.0400
T,2800.0000,1.0432
G,4000.0000,1.0500
T,2800.0000,1.0533
G,4000.0000,1.0600
T,2800.0000,1.0635
G,4000.0000,1.0700
T,2800.0000,1.0736
G,4000.0000,1.0800
T,2800.0000,1.0827
G,4000.0000,1.0900
T,2800.0000,1.0928
G,4000.0000,1.1000
T,2800.0000,1.1029
G,4000.0000,1.1100
T,2800.0000,1.1130
G,4000.0000,1.1200
T,2800.0000,1.1232
G,4000.0000,1.1300
T,2800.0000,1.1333
G,4000.0000,1.1400
T,2800.0000,1.1434
G,4000.0000,1.1500
T,2800.0000,1.1535
G,4000.0000,1.1600
T,2800.0000,1.1626
G,4000.0000,1.1700
T,2800.0000,1.1727
G,4000.0000,1.1800
T,2800.0000,1.1829
G,4000.0000,1.1900
T,2800.0000,1.1930
G,4000.0000,1.2000
T,2800.0000,1.2031
G,4000.0000,1.2100
T,2800.0000,1.2132
G,4000.0000,1.2200
T,2800.0000,1.2233
G,4000.0000,1.2300
T,2800.0000,1.2335
G,4000.0000,1.2400
T,2800.0000,1.2426
G,4000.0000,1.2500
T,2800.0000,1.2527
G,4000.0000,1.2600
T,2800.0000,1.2628
G,4000.0000,1.2700
T,2800.0000,1.2729
G,4000.0000,1.2800
T,2800.0000,1.2830
G,4000.0000,1.2900
T,2800.0000,1.2932
G,4000.0000,1.3000
T,2800.0000,1.3033
G,4000.0000,1.3100
T,2800.0000,1.3134
G,4000.0000,1.3200
T,2800.0000,1.3225
G,4000.0000,1.3300
T,2800.0000,1.3326
G,4000.0000,1.3400
T,2800.0000,1.3427
G,4000.0000,1.3500
T,2800.0000,1.3529
G,4000.0000,1.3600
T,2800.0000,1.3630
G,4000.0000,1.3700
T,2800.0000,1.3731
G,4000.0000,1.3800
T,2800.0000,1.3832
G,4000.0000,1.3900
T,2800.0000,1.3934
G,4000.0000,1.4000
T,2800.0000,1.4025
G,4000.0000,1.4100
T,2800.0000,1.4126
G,4000.0000,1.4200
T,2800.0000,1.4227
G,4000.0000,1.4300
T,2800.0000,1.4328
G,4000.0000,1.4400
T,2800.0000,1.4429
G,4000.0000,1.4500
T,2800.0000,1.4531
G,4000.0000,1.4600
T,2800.0000,1.4632
G,4000.0000,1.4700
T,2800.0000,1.4733
G,4000.0000,1.4800
T,2800.0000,1.4834
G,4000.0000,1.4900
T,2800.0000,1.4925
G,4000.0000,1.5000
T,2800.0000,1.5037
G,4000.0000,1.5100
T,2800.0000,1.5128
G,4000.0000,1.5200
T,2800.0000,1.5229
G,4000.0000,1.5300
T,2800.0000,1.5330
G,4000.0000,1.5400
T,2800.0000,1.5431
G,4000.0000,1.5500
T,2800.0000,1.5532
G,4000.0000,1.5600
T,2800.0000,1.5633
G,4000.0000,1.5700
T,2800.0000,1.5725
G,4000.0000,1.5800
T,2800.0000,1.5826
G,4000.0000,1.5900
T,2800.0000,1.5927
G,4000.0000,1.6000
T,2800.0000,1.6028
G,4000.0000,1.6100
T,2800.0000,1.6129
G,4000.0000,1.6200
T,2800.0000,1.6230
G,4000.0000,1.6300
T,2800.0000,1.6332
G,4000.0000,1.6400
T,2800.0000,1.6433
G,4000.0000,1.6500
T,2800.0000,1.6524
G,4000.0000,1.6600
T,2800.0000,1.6625
G,4000.0000,1.6700
T,2800.0000,1.6726
G,4000.0000,1.6800
T,2800.0000,1.6827
G,4000.0000,1.6900
T,2800.0000,1.6929
G,4000.0000,1.7000
T,2800.0000,1.7030
G,4000.0000,1.7100
T,2800.0000,1.7131
G,4000.0000,1.7200
T,2800.0000,1.7232
G,4000.0000,1.7300
T,2800.0000,1.7323
G,4000.0000,1.7400
T,2800.0000,1.7425
G,4000.0000,1.7500
T,2800.0000,1.7526
G,4000.0000,1.7600
T,2800.0000,1.7627
G,4000.0000,1.7700
T,2800.0000,1.7728
G,4000.0000,1.7800
T,2800.0000,1.7829
G,4000.0000,1.7900
T,2800.0000,1.7930
G,4000.0000,1.8000
T,2800.0000,1.8032
G,4000.0000,1.8100
T,2800.0000,1.8133
G,4000.0000,1.8200
T,2800.0000,1.8234
G,4000.0000,1.8300
T,2800.0000,1.8325
G,4000.0000,1.8400
T,2800.0000,1.8426
G,4000.0000,1.8500
T,2800.0000,1.8528
G,4000.0000,1.8600
T,2800.0000,1.8629
G,4000.0000,1.8700
T,2800.0000,1.8730
G,4000.0000,1.8800
T,2800.0000,1.8831
G,4000.0000,1.8900
T,2800.0000,1.8932
G,4000.0000,1.9000
T,2800.0000,1.9023
G,4000.0000,1.9100
T,2800.0000,1.9125
G,4000.0000,1.9200
T,2800.0000,1.9226
G,4000.0000,1.9300
T,2800.0000,1.9327
G,4000.0000,1.9400
T,2800.0000,1.9428
G,4000.0000,1.9500
T,2800.0000,1.9529
G,4000.0000,1.9600
T,2800.0000,1.9630
G,4000.0000,1.9700
T,2800.0000,1.9732
G,4000.0000,1.9800
T,2800.0000,1.9823
G,4000.0000,1.9900
T,2800.0000,1.9924
G,4000.0000,2.0000
T,2800.0000,2.0025
G,10000.0000,2.0100
T,2800.0000,2.0126
G,10000.0000,2.0200
T,2929.0000,2.0227
G,10000.0000,2.0300
T,3234.0000,2.0329
G,10000.0000,2.0400
T,3691.0000,2.0430
G,10000.0000,2.0500
T,4099.0000,2.0531
G,10000.0000,2.0600
T,4278.0000,2.0622
G,10000.0000,2.0700
T,4244.0000,2.0723
G,10000.0000,2.0800
T,4037.0000,2.0825
G,10000.0000,2.0900
T,3838.0000,2.0926
G,10000.0000,2.1000
T,3827.0000,2.1027
G,10000.0000,2.1100
T,3861.0000,2.1128
G,10000.0000,2.1200
T,3892.0000,2.1229
G,10000.0000,2.1300
T,3908.0000,2.1330
G,10000.0000,2.1400
T,3916.0000,2.1432
G,10000.0000,2.1500
T,3920.0000,2.1523
G,10000.0000,2.1600
T,3923.0000,2.1624
G,10000.0000,2.1700
T,3925.0000,2.1725
G,10000.0000,2.1800
T,3926.0000,2.1826
G,10000.0000,2.1900
T,3927.0000,2.1928
G,10000.0000,2.2000
T,3928.0000,2.2029
G,10000.0000,2.2100
T,3928.0000,2.2130
G,10000.0000,2.2200
T,3929.0000,2.2231
G,10000.0000,2.2300
T,3929.0000,2.2322
G,10000.0000,2.2400
T,3929.0000,2.2423
G,10000.0000,2.2500
T,3929.0000,2.2525
G,10000.0000,2.2600
T,3929.0000,2.2626
G,10000.0000,2.2700
T,3929.0000,2.2727
G,10000.0000,2.2800
T,3929.0000,2.2828
G,10000.0000,2.2900
T,3929.0000,2.2929
G,10000.0000,2.3000
T,3929.0000,2.3031
G,10000.0000,2.3100
T,3929.0000,2.3122
G,10000.0000,2.3200
T,3929.0000,2.3223
G,10000.0000,2.3300
T,3929.0000,2.3324
G,10000.0000,2.3400
T,3929.0000,2.3425
G,10000.0000,2.3500
T,3929.0000,2.3526
G,10000.0000,2.3600
T,3929.0000,2.3628
G,10000.0000,2.3700
T,3929.0000,2.3729
G,10000.0000,2.3800
T,3929.0000,2.3830
G,10000.0000,2.3900
T,3929.0000,2.3921
G,10000.0000,2.4000
T,3929.0000,2.4022
G,10000.0000,2.4100
T,3929.0000,2.4123
G,10000.0000,2.4200
T,3929.0000,2.4225
G,10000.0000,2.4300
T,3929.0000,2.4326
G,10000.0000,2.4400
T,3929.0000,2.4427
G,10000.0000,2.4500
T,3929.0000,2.4528
G,10000.0000,2.4600
T,3929.0000,2.4629
G,10000.0000,2.4700
T,3929.0000,2.4720
G,10000.0000,2.4800
T,3929.0000,2.4822
G,10000.0000,2.4900
T,3929.0000,2.4923
G,10000.0000,2.5000
T,3929.0000,2.5024
G,10000.0000,2.5100
T,3929.0000,2.5125
G,10000.0000,2.5200
T,3929.0000,2.5226
G,10000.0000,2.5300
T,3929.0000,2.5328
G,10000.0000,2.5400
T,3929.0000,2.5429
G,10000.0000,2.5500
T,3929.0000,2.5530
G,10000.0000,2.5600
T,3929.0000,2.5621
G,10000.0000,2.5700
T,3929.0000,2.5722
G,10000.0000,2.5800
T,3929.0000,2.5823
G,10000.0000,2.5900
T,3929.0000,2.5925
G,10000.0000,2.6000
T,3929.0000,2.6026
G,10000.0000,2.6100
T,3929.0000,2.6127
G,10000.0000,2.6200
T,3929.0000,2.6228
G,10000.0000,2.6300
T,3929.0000,2.6329
G,10000.0000,2.6400
T,3929.0000,2.6420
G,10000.0000,2.6500
T,3929.0000,2.6522
G,10000.0000,2.6600
T,3929.0000,2.6623
G,10000.0000,2.6700
T,3929.0000,2.6724
G,10000.0000,2.6800
T,3929.0000,2.6825
G,10000.0000,2.6900
T,3929.0000,2.6926
G,10000.0000,2.7000
T,3929.0000,2.7028
G,10000.0000,2.7100
T,3929.0000,2.7129
G,10000.0000,2.7200
T,3929.0000,2.7220
G,10000.0000,2.7300
T,3929.0000,2.7321
G,10000.0000,2.7400
T,3929.0000,2.7422
G,10000.0000,2.7500
T,3929.0000,2.7523
G,10000.0000,2.7600
T,3929.0000,2.7624
G,10000.0000,2.7700
T,3929.0000,2.7726
G,10000.0000,2.7800
T,3929.0000,2.7827
G,10000.0000,2.7900
T,3929.0000,2.7928
G,10000.0000,2.8000
T,3929.0000,2.8019
G,10000.0000,2.8100
T,3929.0000,2.8120
G,10000.0000,2.8200
T,3929.0000,2.8222
G,10000.0000,2.8300
T,3929.0000,2.8323
G,10000.0000,2.8400
T,3929.0000,2.8424
G,10000.0000,2.8500
T,3929.0000,2.8525
G,10000.0000,2.8600
T,3929.0000,2.8626
G,10000.0000,2.8700
T,3929.0000,2.8728
G,10000.0000,2.8800
T,3929.0000,2.8829
G,10000.0000,2.8900
T,3929.0000,2.8920
G,10000.0000,2.9000
T,3929.0000,2.9021
G,10000.0000,2.9100
T,3929.0000,2.9122
G,10000.0000,2.9200
T,3929.0000,2.9223
G,10000.0000,2.9300
T,3929.0000,2.9325
G,10000.0000,2.9400
T,3929.0000,2.9426
G,10000.0000,2.9500
T,3929.0000,2.9527
G,10000.0000,2.9600
T,3929.0000,2.9628
G,10000.0000,2.9700
T,3929.0000,2.9719
G,10000.0000,2.9800
T,3929.0000,2.9820
G,10000.0000,2.9900
T,3929.0000,2.9922
G,10000.0000,3.0000
T,3929.0000,3.0023
G,10000.0000,3.0100
T,3929.0000,3.0124
G,10000.0000,3.0200
T,3929.0000,3.0225
G,10000.0000,3.0300
T,3929.0000,3.0326
G,10000.0000,3.0400
T,3929.0000,3.0427
G,10000.0000,3.0500
T,3929.0000,3.0519
G,10000.0000,3.0600
T,3929.0000,3.0620
G,10000.0000,3.0700
T,3929.0000,3.0721
G,10000.0000,3.0800
T,3929.0000,3.0822
G,10000.0000,3.0900
T,3929.0000,3.0923
G,10000.0000,3.1000
T,3929.0000,3.1024
G,10000.0000,3.1100
T,3929.0000,3.1126
G,10000.0000,3.1200
T,3929.0000,3.1227
G,10000.0000,3.1300
T,3929.0000,3.1318
G,10000.0000,3.1400
T,3929.0000,3.1419
G,10000.0000,3.1500
T,3929.0000,3.1520
G,10000.0000,3.1600
T,3929.0000,3.1621
G,10000.0000,3.1700
T,3929.0000,3.1723
G,10000.0000,3.1800
T,3929.0000,3.1824
G,10000.0000,3.1900
T,3930.0000,3.1925
G,10000.0000,3.2000
T,3930.0000,3.2026
G,10000.0000,3.2100
T,3930.0000,3.2127
G,10000.0000,3.2200
T,3929.0000,3.2219
G,10000.0000,3.2300
T,3929.0000,3.2320
G,10000.0000,3.2400
T,3929.0000,3.2421
G,10000.0000,3.2500
T,3929.0000,3.2522
G,10000.0000,3.2600
T,3929.0000,3.2623
G,10000.0000,3.2700
T,3929.0000,3.2724
G,10000.0000,3.2800
T,3929.0000,3.2826
G,10000.0000,3.2900
T,3929.0000,3.2927
G,10000.0000,3.3000
T,3929.0000,3.3018
G,10000.0000,3.3100
T,3929.0000,3.3119
G,10000.0000,3.3200
T,3929.0000,3.3220
G,10000.0000,3.3300
T,3929.0000,3.3322
G,10000.0000,3.3400
T,3929.0000,3.3423
G,10000.0000,3.3500
T,3929.0000,3.3524
G,10000.0000,3.3600
T,3929.0000,3.3625
G,10000.0000,3.3700
T,3929.0000,3.3726
G,10000.0000,3.3800
T,3929.0000,3.3817
G,10000.0000,3.3900
T,3929.0000,3.3919
G,10000.0000,3.4000
T,3929.0000,3.4020
G,10000.0000,3.4100
T,3929.0000,3.4121
G,10000.0000,3.4200
T,3929.0000,3.4222
G,10000.0000,3.4300
T,3929.0000,3.4323
G,10000.0000,3.4400
T,3929.0000,3.4424
G,10000.0000,3.4500
T,3929.0000,3.4526
G,10000.0000,3.4600
T,3929.0000,3.4617
G,10000.0000,3.4700
T,3929.0000,3.4718
G,10000.0000,3.4800
T,3929.0000,3.4819
G,10000.0000,3.4900
T,3929.0000,3.4920
G,10000.0000,3.5000
T,3929.0000,3.5022
G,10000.0000,3.5100
T,3929.0000,3.5123
G,10000.0000,3.5200
T,3929.0000,3.5224
G,10000.0000,3.5300
T,3929.0000,3.5325
G,10000.0000,3.5400
T,3929.0000,3.5426
G,10000.0000,3.5500
T,3929.0000,3.5517
G,10000.0000,3.5600
T,3929.0000,3.5619
G,10000.0000,3.5700
T,3929.0000,3.5720
G,10000.0000,3.5800
T,3929.0000,3.5821
G,10000.0000,3.5900
T,3929.0000,3.5922
G,10000.0000,3.6000
T,3929.0000,3.6023
G,10000.0000,3.6100
T,3929.0000,3.6124
G,10000.0000,3.6200
T,3929.0000,3.6226
G,10000.0000,3.6300
T,3929.0000,3.6317
G,10000.0000,3.6400
T,3929.0000,3.6418
G,10000.0000,3.6500
T,3929.0000,3.6519
G,10000.0000,3.6600
T,3929.0000,3.6620
G,10000.0000,3.6700
T,3929.0000,3.6722
G,10000.0000,3.6800
T,3929.0000,3.6823
G,10000.0000,3.6900
T,3929.0000,3.6924
G,10000.0000,3.7000
T,3929.0000,3.7025
G,10000.0000,3.7100
T,3929.0000,3.7116
G,10000.0000,3.7200
T,3929.0000,3.7217
G,10000.0000,3.7300
T,3929.0000,3.7319
G,10000.0000,3.7400
T,3929.0000,3.7420
G,10000.0000,3.7500
T,3929.0000,3.7521
G,10000.0000,3.7600
T,3929.0000,3.7622
G,10000.0000,3.7700
T,3929.0000,3.7723
G,10000.0000,3.7800
T,3929.0000,3.7824
G,10000.0000,3.7900
T,3929.0000,3.7916
G,10000.0000,3.8000
T,3929.0000,3.8017
G,10000.0000,3.8100
T,3929.0000,3.8118
G,10000.0000,3.8200
T,3929.0000,3.8219
G,10000.0000,3.8300
T,3929.0000,3.8320
G,10000.0000,3.8400
T,3929.0000,3.8422
G,10000.0000,3.8500
T,3929.0000,3.8523
G,10000.0000,3.8600
T,3929.0000,3.8624
G,10000.0000,3.8700
T,3929.0000,3.8715
G,10000.0000,3.8800
T,3929.0000,3.8816
G,10000.0000,3.8900
T,3929.0000,3.8917
G,10000.0000,3.9000
T,3929.0000,3.9019
G,10000.0000,3.9100
T,3929.0000,3.9120
G,10000.0000,3.9200
T,3929.0000,3.9221
G,10000.0000,3.9300
T,3929.0000,3.9322
G,10000.0000,3.9400
T,3929.0000,3.9423
G,10000.0000,3.9500
T,3929.0000,3.9524
G,10000.0000,3.9600
T,3929.0000,3.9616
G,10000.0000,3.9700
T,3929.0000,3.9717
G,10000.0000,3.9800
T,3929.0000,3.9818
G,10000.0000,3.9900
T,3929.0000,3.9919
G,10000.0000,4.0000
T,3929.0000,4.0020
G,4000.0000,4.0100
T,3929.0000,4.0122
G,4000.0000,4.0200
T,3811.0000,4.0223
G,4000.0000,4.0300
T,3514.0000,4.0324
G,4000.0000,4.0400
T,3064.0000,4.0415
G,4000.0000,4.0500
T,2653.0000,4.0516
G,4000.0000,4.0600
T,2468.0000,4.0617
G,4000.0000,4.0700
T,2500.0000,4.0719
G,4000.0000,4.0800
T,2700.0000,4.0820
G,4000.0000,4.0900
T,2894.0000,4.0921
G,4000.0000,4.1000
T,2901.0000,4.1022
G,4000.0000,4.1100
T,2867.0000,4.1123
G,4000.0000,4.1200
T,2838.0000,4.1214
G,4000.0000,4.1300
T,2820.0000,4.1316
G,4000.0000,4.1400
T,2812.0000,4.1417
G,4000.0000,4.1500
T,2808.0000,4.1518
G,4000.0000,4.1600
T,2806.0000,4.1619
G,4000.0000,4.1700
T,2804.0000,4.1720
G,4000.0000,4.1800
T,2803.0000,4.1822
G,4000.0000,4.1900
T,2802.0000,4.1923
G,4000.0000,4.2000
T,2801.0000,4.2014
G,4000.0000,4.2100
T,2801.0000,4.2115
G,4000.0000,4.2200
T,2800.0000,4.2216
G,4000.0000,4.2300
T,2800.0000,4.2317
G,4000.0000,4.2400
T,2800.0000,4.2419
G,4000.0000,4.2500
T,2800.0000,4.2520
G,4000.0000,4.2600
T,2800.0000,4.2621
G,4000.0000,4.2700
T,2800.0000,4.2722
G,4000.0000,4.2800
T,2800.0000,4.2823
G,4000.0000,4.2900
T,2800.0000,4.2914
G,4000.0000,4.3000
T,2800.0000,4.3016
G,4000.0000,4.3100
T,2800.0000,4.3117
G,4000.0000,4.3200
T,2800.0000,4.3218
G,4000.0000,4.3300
T,2800.0000,4.3319
G,4000.0000,4.3400
T,2800.0000,4.3420
G,4000.0000,4.3500
T,2800.0000,4.3522
G,4000.0000,4.3600
T,2800.0000,4.3623
G,4000.0000,4.3700
T,2800.0000,4.3714
G,4000.0000,4.3800
T,2800.0000,4.3825
G,4000.0000,4.3900
T,2800.0000,4.3916
G,4000.0000,4.4000
T,2800.0000,4.4017
G,4000.0000,4.4100
T,2800.0000,4.4119
G,4000.0000,4.4200
T,2800.0000,4.4220
G,4000.0000,4.4300
T,2800.0000,4.4321
G,4000.0000,4.4400
T,2800.0000,4.4422
G,4000.0000,4.4500
T,2800.0000,4.4513
G,4000.0000,4.4600
T,2800.0000,4.4614
G,4000.0000,4.4700
T,2800.0000,4.4716
G,4000.0000,4.4800
T,2800.0000,4.4817
G,4000.0000,4.4900
T,2800.0000,4.4918
G,4000.0000,4.5000
T,2800.0000,4.5019
G,4000.0000,4.5100
T,2800.0000,4.5120
G,4000.0000,4.5200
T,2800.0000,4.5222
G,4000.0000,4.5300
T,2800.0000,4.5313
G,4000.0000,4.5400
T,2800.0000,4.5414
G,4000.0000,4.5500
T,2800.0000,4.5515
G,4000.0000,4.5600
T,2800.0000,4.5616
G,4000.0000,4.5700
T,2800.0000,4.5717
G,4000.0000,4.5800
T,2800.0000,4.5819
G,4000.0000,4.5900
T,2800.0000,4.5920
G,4000.0000,4.6000
T,2800.0000,4.6021
G,4000.0000,4.6100
T,2800.0000,4.6122
G,4000.0000,4.6200
T,2800.0000,4.6213
G,4000.0000,4.6300
T,2800.0000,4.6314
G,4000.0000,4.6400
T,2800.0000,4.6416
G,4000.0000,4.6500
T,2800.0000,4.6517
G,4000.0000,4.6600
T,2800.0000,4.6618
G,4000.0000,4.6700
T,2800.0000,4.6719
G,4000.0000,4.6800
T,2800.0000,4.6820
G,4000.0000,4.6900
T,2800.0000,4.6922
G,4000.0000,4.7000
T,2800.0000,4.7023
G,4000.0000,4.7100
T,2800.0000,4.7114
G,4000.0000,4.7200
T,2800.0000,4.7215
G,4000.0000,4.7300
T,2800.0000,4.7316
G,4000.0000,4.7400
T,2800.0000,4.7417
G,4000.0000,4.7500
T,2800.0000,4.7519
G,4000.0000,4.7600
T,2800.0000,4.7620
G,4000.0000,4.7700
T,2800.0000,4.7721
G,4000.0000,4.7800
T,2800.0000,4.7812
G,4000.0000,4.7900
T,2800.0000,4.7913
G,4000.0000,4.8000
T,2800.0000,4.8014
G,4000.0000,4.8100
T,2800.0000,4.8116
G,4000.0000,4.8200
T,2800.0000,4.8217
G,4000.0000,4.8300
T,2800.0000,4.8318
G,4000.0000,4.8400
T,2800.0000,4.8419
G,4000.0000,4.8500
T,2800.0000,4.8520
G,4000.0000,4.8600
T,2800.0000,4.8611
G,4000.0000,4.8700
T,2800.0000,4.8713
G,4000.0000,4.8800
T,2800.0000,4.8814
G,4000.0000,4.8900
T,2800.0000,4.8915
G,4000.0000,4.9000
T,2800.0000,4.9016
G,4000.0000,4.9100
T,2800.0000,4.9117
G,4000.0000,4.9200
T,2800.0000,4.9219
G,4000.0000,4.9300
T,2800.0000,4.9320
G,4000.0000,4.9400
T,2800.0000,4.9411
G,4000.0000,4.9500
T,2800.0000,4.9512
G,4000.0000,4.9600
T,2800.0000,4.9613
G,4000.0000,4.9700
T,2800.0000,4.9714
G,4000.0000,4.9800
T,2800.0000,4.9816
G,4000.0000,4.9900
T,2800.0000,4.9917
G,4000.0000,5.0000
T,2800.0000,5.0018
G,4000.0000,5.0100
T,2800.0000,5.0119
G,4000.0000,5.0200
T,2800.0000,5.0220
G,4000.0000,5.0300
T,2800.0000,5.0311
G,4000.0000,5.0400
T,2800.0000,5.0413
G,4000.0000,5.0500
T,2800.0000,5.0514
G,4000.0000,5.0600
T,2800.0000,5.0615
G,4000.0000,5.0700
T,2800.0000,5.0716
G,4000.0000,5.0800
T,2800.0000,5.0817
G,4000.0000,5.0900
T,2800.0000,5.0919
G,4000.0000,5.1000
T,2800.0000,5.1020
G,4000.0000,5.1100
T,2800.0000,5.1111
G,4000.0000,5.1200
T,2800.0000,5.1212
G,4000.0000,5.1300
T,2800.0000,5.1313
G,4000.0000,5.1400
T,2800.0000,5.1414
G,4000.0000,5.1500
T,2800.0000,5.1516
G,4000.0000,5.1600
T,2800.0000,5.1617
G,4000.0000,5.1700
T,2800.0000,5.1718
G,4000.0000,5.1800
T,2800.0000,5.1819
G,4000.0000,5.1900
T,2800.0000,5.1910
G,4000.0000,5.2000
T,2800.0000,5.2011
G,4000.0000,5.2100
T,2800.0000,5.2113
G,4000.0000,5.2200
T,2800.0000,5.2214
G,4000.0000,5.2300
T,2800.0000,5.2315
G,4000.0000,5.2400
T,2800.0000,5.2416
G,4000.0000,5.2500
T,2800.0000,5.2517
G,4000.0000,5.2600
T,2800.0000,5.2619
G,4000.0000,5.2700
T,2800.0000,5.2710
G,4000.0000,5.2800
T,2800.0000,5.2811
G,4000.0000,5.2900
T,2800.0000,5.2912
G,4000.0000,5.3000
T,2800.0000,5.3013
G,4000.0000,5.3100
T,2800.0000,5.3114
G,4000.0000,5.3200
T,2800.0000,5.3216
G,4000.0000,5.3300
T,2800.0000,5.3317
G,4000.0000,5.3400
T,2800.0000,5.3418
G,4000.0000,5.3500
T,2800.0000,5.3509
