type,value,time
T,3998.0000,0.7772
G,4000.0000,0.7800
E,-0.0000,0.0000
T,3998.0000,0.7874
G,4000.0000,0.7900
E,-0.0000,0.0000
T,3998.0000,0.7975
G,4000.0000,0.8000
E,-0.0000,0.0000
T,3998.0000,0.8076
G,4000.0000,0.8100
E,-0.0000,0.0000
T,3998.0000,0.8167
G,4000.0000,0.8200
E,-0.0000,0.0000
T,3998.0000,0.8268
G,4000.0000,0.8300
E,-0.0000,0.0000
T,3998.0000,0.8369
G,4000.0000,0.8400
E,-0.0000,0.0000
T,3998.0000,0.8471
G,4000.0000,0.8500
E,-0.0000,0.0000
T,3998.0000,0.8572
G,4000.0000,0.8600
E,-0.0000,0.0000
T,3998.0000,0.8673
G,4000.0000,0.8700
E,-0.0000,0.0000
T,3998.0000,0.8774
G,4000.0000,0.8800
E,-0.0000,0.0000
T,3998.0000,0.8875
G,4000.0000,0.8900
E,-0.0000,0.0000
T,3998.0000,0.8967
G,4000.0000,0.9000
E,-0.0000,0.0000
T,3998.0000,0.9068
G,4000.0000,0.9100
E,-0.0000,0.0000
T,3998.0000,0.9169
G,4000.0000,0.9200
E,-0.0000,0.0000
T,3998.0000,0.9270
G,4000.0000,0.9300
E,-0.0000,0.0000
T,3998.0000,0.9371
G,4000.0000,0.9400
E,-0.0000,0.0000
T,3998.0000,0.9472
G,4000.0000,0.9500
E,-0.0000,0.0000
T,3998.0000,0.9574
G,4000.0000,0.9600
E,-0.0000,0.0000
T,3998.0000,0.9675
G,4000.0000,0.9700
E,-0.0000,0.0000
T,3998.0000,0.9766
G,4000.0000,0.9800
E,-0.0000,0.0000
T,3998.0000,0.9867
G,4000.0000,0.9900
E,-0.0000,0.0000
T,3998.0000,0.9968
G,4000.0000,1.0000
E,-0.0000,1.0000
T,3998.0000,1.0069
G,4000.0000,1.0100
E,-0.0000,1.0000
T,3998.0000,1.0171
G,4000.0000,1.0200
E,-0.0000,1.0000
T,3998.0000,1.0272
G,4000.0000,1.0300
E,-0.0000,1.0000
T,3998.0000,1.0373
G,4000.0000,1.0400
E,-0.0000,1.0000
T,3998.0000,1.0474
G,4000.0000,1.0500
E,-0.0000,1.0000
T,3998.0000,1.0565
G,4000.0000,1.0600
E,-0.0000,1.0000
T,3998.0000,1.0667
G,4000.0000,1.0700
E,-0.0000,1.0000
T,3998.0000,1.0768
G,4000.0000,1.0800
E,-0.0000,1.0000
T,3998.0000,1.0869
G,4000.0000,1.0900
E,-0.0000,1.0000
T,3998.0000,1.0970
G,4000.0000,1.1000
E,-0.0000,1.0000
T,3998.0000,1.1071
G,4000.0000,1.1100
E,-0.0000,1.0000
T,3998.0000,1.1172
G,4000.0000,1.1200
E,-0.0000,1.0000
T,3998.0000,1.1274
G,4000.0000,1.1300
E,-0.0000,1.0000
T,3998.0000,1.1375
G,4000.0000,1.1400
E,-0.0000,1.0000
T,3998.0000,1.1466
G,4000.0000,1.1500
E,-0.0000,1.0000
T,3998.0000,1.1567
G,4000.0000,1.1600
E,-0.0000,1.0000
T,3998.0000,1.1668
G,4000.0000,1.1700
E,-0.0000,1.0000
T,3998.0000,1.1769
G,4000.0000,1.1800
E,-0.0000,1.0000
T,3998.0000,1.1871
G,4000.0000,1.1900
E,-0.0000,1.0000
T,3998.0000,1.1972
G,4000.0000,1.2000
E,-0.0000,1.0000
T,3998.0000,1.2073
G,4000.0000,1.2100
E,-0.0000,1.0000
T,3998.0000,1.2174
G,4000.0000,1.2200
E,-0.0000,1.0000
T,3998.0000,1.2265
G,4000.0000,1.2300
E,-0.0000,1.0000
T,3998.0000,1.2367
G,4000.0000,1.2400
E,-0.0000,1.0000
T,3998.0000,1.2468
G,4000.0000,1.2500
E,-0.0000,1.0000
T,3998.0000,1.2569
G,4000.0000,1.2600
E,-0.0000,1.0000
T,3998.0000,1.2670
G,4000.0000,1.2700
E,-0.0000,1.0000
T,3998.0000,1.2771
G,4000.0000,1.2800
E,-0.0000,1.0000
T,3998.0000,1.2872
G,4000.0000,1.2900
E,-0.0000,1.0000
T,3998.0000,1.2974
G,4000.0000,1.3000
E,-0.0000,1.0000
T,3998.0000,1.3065
G,4000.0000,1.3100
E,-0.0000,1.0000
T,3998.0000,1.3166
G,4000.0000,1.3200
E,-0.0000,1.0000
T,3998.0000,1.3267
G,4000.0000,1.3300
E,-0.0000,1.0000
T,3998.0000,1.3368
G,4000.0000,1.3400
E,-0.0000,1.0000
T,3998.0000,1.3469
G,4000.0000,1.3500
E,-0.0000,1.0000
T,3998.0000,1.3571
G,4000.0000,1.3600
E,-0.0000,1.0000
T,3998.0000,1.3672
G,4000.0000,1.3700
E,-0.0000,1.0000
T,3998.0000,1.3773
G,4000.0000,1.3800
E,-0.0000,1.0000
T,3998.0000,1.3864
G,4000.0000,1.3900
E,-0.0000,1.0000
T,3998.0000,1.3965
G,4000.0000,1.4000
E,-0.0000,1.0000
T,3998.0000,1.4067
G,4000.0000,1.4100
E,-0.0000,1.0000
T,3998.0000,1.4168
G,4000.0000,1.4200
E,-0.0000,1.0000
T,3998.0000,1.4269
G,4000.0000,1.4300
E,-0.0000,1.0000
T,3998.0000,1.4370
G,4000.0000,1.4400
E,-0.0000,1.0000
T,3998.0000,1.4471
G,4000.0000,1.4500
E,-0.0000,1.0000
T,3998.0000,1.4572
G,4000.0000,1.4600
E,-0.0000,1.0000
T,3998.0000,1.4674
G,4000.0000,1.4700
E,-0.0000,1.0000
T,3998.0000,1.4765
G,4000.0000,1.4800
E,-0.0000,1.0000
T,3998.0000,1.4866
G,4000.0000,1.4900
E,-0.0000,1.0000
T,3998.0000,1.4967
G,4000.0000,1.5000
E,-0.0000,1.0000
T,3998.0000,1.5068
G,4000.0000,1.5100
E,-0.0000,1.0000
T,3998.0000,1.5169
G,4000.0000,1.5200
E,-0.0000,1.0000
T,3998.0000,1.5271
G,4000.0000,1.5300
E,-0.0000,1.0000
T,3998.0000,1.5372
G,4000.0000,1.5400
E,-0.0000,1.0000
T,3998.0000,1.5473
G,4000.0000,1.5500
E,-0.0000,1.0000
T,3998.0000,1.5564
G,4000.0000,1.5600
E,-0.0000,1.0000
T,3998.0000,1.5665
G,4000.0000,1.5700
E,-0.0000,1.0000
T,3998.0000,1.5767
G,4000.0000,1.5800
E,-0.0000,1.0000
T,3998.0000,1.5868
G,4000.0000,1.5900
E,-0.0000,1.0000
T,3998.0000,1.5969
G,4000.0000,1.6000
E,-0.0000,1.0000
T,3998.0000,1.6070
G,4000.0000,1.6100
E,-0.0000,1.0000
T,3998.0000,1.6171
G,4000.0000,1.6200
E,-0.0000,1.0000
T,3998.0000,1.6272
G,4000.0000,1.6300
E,-0.0000,1.0000
T,3998.0000,1.6364
G,4000.0000,1.6400
E,-0.0000,1.0000
T,3998.0000,1.6465
G,4000.0000,1.6500
E,-0.0000,1.0000
T,3998.0000,1.6566
G,4000.0000,1.6600
E,-0.0000,1.0000
T,3998.0000,1.6667
G,4000.0000,1.6700
E,-0.0000,1.0000
T,3998.0000,1.6768
G,4000.0000,1.6800
E,-0.0000,1.0000
T,3998.0000,1.6869
G,4000.0000,1.6900
E,-0.0000,1.0000
T,3998.0000,1.6971
G,4000.0000,1.7000
E,-0.0000,1.0000
T,3998.0000,1.7072
G,4000.0000,1.7100
E,-0.0000,1.0000
T,3998.0000,1.7163
G,4000.0000,1.7200
E,-0.0000,1.0000
T,3998.0000,1.7264
G,4000.0000,1.7300
E,-0.0000,1.0000
T,3998.0000,1.7365
G,4000.0000,1.7400
E,-0.0000,1.0000
T,3998.0000,1.7467
G,4000.0000,1.7500
E,-0.0000,1.0000
T,3998.0000,1.7568
G,4000.0000,1.7600
E,-0.0000,1.0000
T,3998.0000,1.7669
G,4000.0000,1.7700
E,-0.0000,1.0000
T,3998.0000,1.7770
G,4000.0000,1.7800
E,-0.0000,1.0000
T,3998.0000,1.7871
G,4000.0000,1.7900
E,-0.0000,1.0000
T,3998.0000,1.7972
G,4000.0000,1.8000
E,-0.0000,1.0000
T,3998.0000,1.8063
G,4000.0000,1.8100
E,-0.0000,1.0000
T,3998.0000,1.8165
G,4000.0000,1.8200
E,-0.0000,1.0000
T,3998.0000,1.8266
G,4000.0000,1.8300
E,-0.0000,1.0000
T,3998.0000,1.8367
G,4000.0000,1.8400
E,-0.0000,1.0000
T,3998.0000,1.8468
G,4000.0000,1.8500
E,-0.0000,1.0000
T,3998.0000,1.8570
G,4000.0000,1.8600
E,-0.0000,1.0000
T,3998.0000,1.8671
G,4000.0000,1.8700
E,-0.0000,1.0000
T,3998.0000,1.8772
G,4000.0000,1.8800
E,-0.0000,1.0000
T,3998.0000,1.8863
G,4000.0000,1.8900
E,-0.0000,1.0000
T,3998.0000,1.8964
G,4000.0000,1.9000
E,-0.0000,1.0000
T,3998.0000,1.9065
G,4000.0000,1.9100
E,-0.0000,1.0000
T,3998.0000,1.9167
G,4000.0000,1.9200
E,-0.0000,1.0000
T,3998.0000,1.9268
G,4000.0000,1.9300
E,-0.0000,1.0000
T,3998.0000,1.9369
G,4000.0000,1.9400
E,-0.0000,1.0000
T,3998.0000,1.9470
G,4000.0000,1.9500
E,-0.0000,1.0000
T,3998.0000,1.9571
G,4000.0000,1.9600
E,-0.0000,1.0000
T,3998.0000,1.9662
G,4000.0000,1.9700
E,-0.0000,1.0000
T,3998.0000,1.9763
G,4000.0000,1.9800
E,-0.0000,1.0000
T,3998.0000,1.9865
G,4000.0000,1.9900
E,-0.0000,1.0000
T,3998.0000,1.9966
G,4000.0000,2.0000
E,-0.0000,2.0000
T,3998.0000,2.0067
G,4000.0000,2.0100
E,-0.0000,2.0000
T,3998.0000,2.0168
G,4000.0000,2.0200
E,-0.0000,2.0000
T,3998.0000,2.0269
G,4000.0000,2.0300
E,-0.0000,2.0000
T,3998.0000,2.0371
G,4000.0000,2.0400
E,-0.0000,2.0000
T,3998.0000,2.0462
G,4000.0000,2.0500
E,-0.0000,2.0000
T,3998.0000,2.0563
G,4000.0000,2.0600
E,-0.0000,2.0000
T,3998.0000,2.0664
G,4000.0000,2.0700
E,-0.0000,2.0000
T,3998.0000,2.0765
G,4000.0000,2.0800
E,-0.0000,2.0000
T,3998.0000,2.0867
G,4000.0000,2.0900
E,-0.0000,2.0000
T,3998.0000,2.0968
G,4000.0000,2.1000
E,-0.0000,2.0000
T,3998.0000,2.1069
G,4000.0000,2.1100
E,-0.0000,2.0000
T,3998.0000,2.1170
G,4000.0000,2.1200
E,-0.0000,2.0000
T,3998.0000,2.1261
G,4000.0000,2.1300
E,-0.0000,2.0000
T,3998.0000,2.1362
G,4000.0000,2.1400
E,-0.0000,2.0000
T,3998.0000,2.1464
G,4000.0000,2.1500
E,-0.0000,2.0000
T,3998.0000,2.1565
G,4000.0000,2.1600
E,-0.0000,2.0000
T,3998.0000,2.1666
G,4000.0000,2.1700
E,-0.0000,2.0000
T,3998.0000,2.1767
G,4000.0000,2.1800
E,-0.0000,2.0000
T,3998.0000,2.1868
G,4000.0000,2.1900
E,-0.0000,2.0000
T,3998.0000,2.1970
G,4000.0000,2.2000
E,-0.0000,2.0000
T,3998.0000,2.2071
G,4000.0000,2.2100
E,-0.0000,2.0000
T,3998.0000,2.2162
G,4000.0000,2.2200
E,-0.0000,2.0000
T,3998.0000,2.2263
G,4000.0000,2.2300
E,-0.0000,2.0000
T,3998.0000,2.2364
G,4000.0000,2.2400
E,-0.0000,2.0000
T,3998.0000,2.2465
G,4000.0000,2.2500
E,-0.0000,2.0000
T,3998.0000,2.2567
G,4000.0000,2.2600
E,-0.0000,2.0000
T,3998.0000,2.2668
G,4000.0000,2.2700
E,-0.0000,2.0000
T,3998.0000,2.2769
G,4000.0000,2.2800
E,-0.0000,2.0000
T,3998.0000,2.2870
G,4000.0000,2.2900
E,-0.0000,2.0000
T,3998.0000,2.2961
G,4000.0000,2.3000
E,-0.0000,2.0000
T,3998.0000,2.3062
G,4000.0000,2.3100
E,-0.0000,2.0000
T,3998.0000,2.3163
G,4000.0000,2.3200
E,-0.0000,2.0000
T,3998.0000,2.3265
G,4000.0000,2.3300
E,-0.0000,2.0000
T,3998.0000,2.3366
G,4000.0000,2.3400
E,-0.0000,2.0000
T,3998.0000,2.3467
G,4000.0000,2.3500
E,-0.0000,2.0000
T,3998.0000,2.3568
G,4000.0000,2.3600
E,-0.0000,2.0000
T,3998.0000,2.3670
G,4000.0000,2.3700
E,-0.0000,2.0000
T,3998.0000,2.3761
G,4000.0000,2.3800
E,-0.0000,2.0000
T,3998.0000,2.3862
G,4000.0000,2.3900
E,-0.0000,2.0000
T,3998.0000,2.3963
G,4000.0000,2.4000
E,-0.0000,2.0000
T,3998.0000,2.4064
G,4000.0000,2.4100
E,-0.0000,2.0000
T,3998.0000,2.4165
G,4000.0000,2.4200
E,-0.0000,2.0000
T,3998.0000,2.4267
G,4000.0000,2.4300
E,-0.0000,2.0000
T,3998.0000,2.4368
G,4000.0000,2.4400
E,-0.0000,2.0000
T,3998.0000,2.4469
G,4000.0000,2.4500
E,-0.0000,2.0000
T,3998.0000,2.4560
G,4000.0000,2.4600
E,-0.0000,2.0000
T,3998.0000,2.4661
G,4000.0000,2.4700
E,-0.0000,2.0000
T,3998.0000,2.4762
G,4000.0000,2.4800
E,-0.0000,2.0000
T,3998.0000,2.4864
G,4000.0000,2.4900
E,-0.0000,2.0000
T,3998.0000,2.4965
G,4000.0000,2.5000
E,-0.0000,2.0000
T,3998.0000,2.5066
G,10000.0000,2.5100
E,-0.0000,2.0000
T,4130.0000,2.5167
G,10000.0000,2.5200
E,0.2400,2.0000
T,5220.0000,2.5268
G,10000.0000,2.5300
E,1.0500,2.0000
T,7166.0000,2.5359
G,10000.0000,2.5400
E,2.4100,2.0000
T,9728.0000,2.5461
G,10000.0000,2.5500
E,3.7800,2.0000
T,11424.0000,2.5562
G,10000.0000,2.5600
E,4.4600,2.0000
T,11902.0000,2.5663
G,10000.0000,2.5700
E,4.5300,2.0000
T,11334.0000,2.5764
G,10000.0000,2.5800
E,4.0400,2.0000
T,9989.0000,2.5865
G,10000.0000,2.5900
E,3.3000,2.0000
T,9430.0000,2.5967
G,10000.0000,2.6000
E,3.1800,2.0000
T,9521.0000,2.6068
G,10000.0000,2.6100
E,3.2400,2.0000
T,9712.0000,2.6169
G,10000.0000,2.6200
E,3.3400,2.0000
T,9845.0000,2.6260
G,10000.0000,2.6300
E,3.4000,2.0000
T,9909.0000,2.6361
G,10000.0000,2.6400
E,3.4300,2.0000
T,9941.0000,2.6462
G,10000.0000,2.6500
E,3.4400,2.0000
T,9957.0000,2.6563
G,10000.0000,2.6600
E,3.4500,2.0000
T,9973.0000,2.6665
G,10000.0000,2.6700
E,3.4600,2.0000
T,9978.0000,2.6766
G,10000.0000,2.6800
E,3.4600,2.0000
T,9989.0000,2.6867
G,10000.0000,2.6900
E,3.4600,2.0000
T,9989.0000,2.6968
G,10000.0000,2.7000
E,3.4700,2.0000
T,9994.0000,2.7059
G,10000.0000,2.7100
E,3.4700,2.0000
T,9999.0000,2.7161
G,10000.0000,2.7200
E,3.4700,2.0000
T,9999.0000,2.7262
G,10000.0000,2.7300
E,3.4700,2.0000
T,9999.0000,2.7363
G,10000.0000,2.7400
E,3.4700,2.0000
T,9999.0000,2.7464
G,10000.0000,2.7500
E,3.4700,2.0000
T,9999.0000,2.7565
G,10000.0000,2.7600
E,3.4700,2.0000
T,9999.0000,2.7667
G,10000.0000,2.7700
E,3.4700,2.0000
T,9999.0000,2.7768
G,10000.0000,2.7800
E,3.4700,2.0000
T,9999.0000,2.7859
G,10000.0000,2.7900
E,3.4700,2.0000
T,9999.0000,2.7960
G,10000.0000,2.8000
E,3.4700,2.0000
T,9999.0000,2.8061
G,10000.0000,2.8100
E,3.4700,2.0000
T,9999.0000,2.8162
G,10000.0000,2.8200
E,3.4700,2.0000
T,9999.0000,2.8263
G,10000.0000,2.8300
E,3.4700,2.0000
T,9999.0000,2.8365
G,10000.0000,2.8400
E,3.4700,2.0000
T,9999.0000,2.8466
G,10000.0000,2.8500
E,3.4700,2.0000
T,9999.0000,2.8567
G,10000.0000,2.8600
E,3.4700,2.0000
T,9999.0000,2.8658
G,10000.0000,2.8700
E,3.4700,2.0000
T,9999.0000,2.8759
G,10000.0000,2.8800
E,3.4700,2.0000
T,9999.0000,2.8861
G,10000.0000,2.8900
E,3.4700,2.0000
T,9999.0000,2.8962
G,10000.0000,2.9000
E,3.4700,2.0000
T,9999.0000,2.9063
G,10000.0000,2.9100
E,3.4700,2.0000
T,9999.0000,2.9164
G,10000.0000,2.9200
E,3.4700,2.0000
T,9999.0000,2.9265
G,10000.0000,2.9300
E,3.4700,2.0000
T,9999.0000,2.9367
G,10000.0000,2.9400
E,3.4700,2.0000
T,9999.0000,2.9468
G,10000.0000,2.9500
E,3.4700,2.0000
T,9999.0000,2.9559
G,10000.0000,2.9600
E,3.4700,2.0000
T,9999.0000,2.9660
G,10000.0000,2.9700
E,3.4700,2.0000
T,9999.0000,2.9761
G,10000.0000,2.9800
E,3.4700,2.0000
T,9999.0000,2.9862
G,10000.0000,2.9900
E,3.4700,2.0000
T,9999.0000,2.9964
G,10000.0000,3.0000
E,3.4700,3.0000
T,9999.0000,3.0065
G,10000.0000,3.0100
E,3.4700,3.0000
T,9999.0000,3.0166
G,10000.0000,3.0200
E,3.4700,3.0000
T,9999.0000,3.0267
G,10000.0000,3.0300
E,3.4700,3.0000
T,9999.0000,3.0358
G,10000.0000,3.0400
E,3.4700,3.0000
T,9999.0000,3.0459
G,10000.0000,3.0500
E,3.4700,3.0000
T,9999.0000,3.0561
G,10000.0000,3.0600
E,3.4700,3.0000
T,9999.0000,3.0662
G,10000.0000,3.0700
E,3.4700,3.0000
T,9999.0000,3.0763
G,10000.0000,3.0800
E,3.4700,3.0000
T,9999.0000,3.0864
G,10000.0000,3.0900
E,3.4700,3.0000
T,9999.0000,3.0965
G,10000.0000,3.1000
E,3.4700,3.0000
T,9999.0000,3.1067
G,10000.0000,3.1100
E,3.4700,3.0000
T,9999.0000,3.1158
G,10000.0000,3.1200
E,3.4700,3.0000
T,9999.0000,3.1259
G,10000.0000,3.1300
E,3.4700,3.0000
T,9999.0000,3.1360
G,10000.0000,3.1400
E,3.4700,3.0000
T,9999.0000,3.1461
G,10000.0000,3.1500
E,3.4700,3.0000
T,9999.0000,3.1562
G,10000.0000,3.1600
E,3.4700,3.0000
T,9999.0000,3.1663
G,10000.0000,3.1700
E,3.4700,3.0000
T,9999.0000,3.1765
G,10000.0000,3.1800
E,3.4700,3.0000
T,9999.0000,3.1866
G,10000.0000,3.1900
E,3.4700,3.0000
T,9999.0000,3.1957
G,10000.0000,3.2000
E,3.4700,3.0000
T,9999.0000,3.2058
G,10000.0000,3.2100
E,3.4700,3.0000
T,9999.0000,3.2159
G,10000.0000,3.2200
E,3.4700,3.0000
T,9999.0000,3.2261
G,10000.0000,3.2300
E,3.4700,3.0000
T,9999.0000,3.2362
G,10000.0000,3.2400
E,3.4700,3.0000
T,9999.0000,3.2463
G,10000.0000,3.2500
E,3.4700,3.0000
T,9999.0000,3.2564
G,10000.0000,3.2600
E,3.4700,3.0000
T,9999.0000,3.2665
G,10000.0000,3.2700
E,3.4700,3.0000
T,9999.0000,3.2756
G,10000.0000,3.2800
E,3.4700,3.0000
T,9999.0000,3.2858
G,10000.0000,3.2900
E,3.4700,3.0000
T,9999.0000,3.2959
G,10000.0000,3.3000
E,3.4700,3.0000
T,9999.0000,3.3060
G,10000.0000,3.3100
E,3.4700,3.0000
T,9999.0000,3.3161
G,10000.0000,3.3200
E,3.4700,3.0000
T,9999.0000,3.3262
G,10000.0000,3.3300
E,3.4700,3.0000
T,9999.0000,3.3364
G,10000.0000,3.3400
E,3.4700,3.0000
T,9999.0000,3.3465
G,10000.0000,3.3500
E,3.4700,3.0000
T,9999.0000,3.3566
G,10000.0000,3.3600
E,3.4700,3.0000
T,9999.0000,3.3657
G,10000.0000,3.3700
E,3.4700,3.0000
T,9999.0000,3.3758
G,10000.0000,3.3800
E,3.4700,3.0000
T,9999.0000,3.3860
G,10000.0000,3.3900
E,3.4700,3.0000
T,9999.0000,3.3961
G,10000.0000,3.4000
E,3.4700,3.0000
T,9999.0000,3.4062
G,10000.0000,3.4100
E,3.4700,3.0000
T,9999.0000,3.4163
G,10000.0000,3.4200
E,3.4700,3.0000
T,9999.0000,3.4264
G,10000.0000,3.4300
E,3.4700,3.0000
T,9999.0000,3.4365
G,10000.0000,3.4400
E,3.4700,3.0000
T,9999.0000,3.4457
G,10000.0000,3.4500
E,3.4700,3.0000
T,9999.0000,3.4558
G,10000.0000,3.4600
E,3.4700,3.0000
T,9999.0000,3.4659
G,10000.0000,3.4700
E,3.4700,3.0000
T,9999.0000,3.4760
G,10000.0000,3.4800
E,3.4700,3.0000
T,9999.0000,3.4861
G,10000.0000,3.4900
E,3.4700,3.0000
T,9999.0000,3.4962
G,10000.0000,3.5000
E,3.4700,3.0000
T,9999.0000,3.5064
G,10000.0000,3.5100
E,3.4700,3.0000
T,9999.0000,3.5165
G,10000.0000,3.5200
E,3.4700,3.0000
T,9999.0000,3.5256
G,10000.0000,3.5300
E,3.4700,3.0000
T,9999.0000,3.5357
G,10000.0000,3.5400
E,3.4700,3.0000
T,9999.0000,3.5458
G,10000.0000,3.5500
E,3.4700,3.0000
T,9999.0000,3.5559
G,10000.0000,3.5600
E,3.4700,3.0000
T,9999.0000,3.5661
G,10000.0000,3.5700
E,3.4700,3.0000
T,9999.0000,3.5762
G,10000.0000,3.5800
E,3.4700,3.0000
T,9999.0000,3.5863
G,10000.0000,3.5900
E,3.4700,3.0000
T,9999.0000,3.5964
G,10000.0000,3.6000
E,3.4700,3.0000
T,9999.0000,3.6055
G,10000.0000,3.6100
E,3.4700,3.0000
T,9999.0000,3.6157
G,10000.0000,3.6200
E,3.4700,3.0000
T,9999.0000,3.6258
G,10000.0000,3.6300
E,3.4700,3.0000
T,9999.0000,3.6359
G,10000.0000,3.6400
E,3.4700,3.0000
T,9999.0000,3.6460
G,10000.0000,3.6500
E,3.4700,3.0000
T,9999.0000,3.6561
G,10000.0000,3.6600
E,3.4700,3.0000
T,9999.0000,3.6662
G,10000.0000,3.6700
E,3.4700,3.0000
T,9999.0000,3.6764
G,10000.0000,3.6800
E,3.4700,3.0000
T,9999.0000,3.6865
G,10000.0000,3.6900
E,3.4700,3.0000
T,9999.0000,3.6956
G,10000.0000,3.7000
E,3.4700,3.0000
T,9999.0000,3.7057
G,10000.0000,3.7100
E,3.4700,3.0000
T,9999.0000,3.7158
G,10000.0000,3.7200
E,3.4700,3.0000
T,9999.0000,3.7260
G,10000.0000,3.7300
E,3.4700,3.0000
T,9999.0000,3.7361
G,10000.0000,3.7400
E,3.4700,3.0000
T,9999.0000,3.7462
G,10000.0000,3.7500
E,3.4700,3.0000
T,9999.0000,3.7563
G,10000.0000,3.7600
E,3.4700,3.0000
T,9999.0000,3.7664
G,10000.0000,3.7700
E,3.4700,3.0000
T,9999.0000,3.7755
G,10000.0000,3.7800
E,3.4700,3.0000
T,9999.0000,3.7857
G,10000.0000,3.7900
E,3.4700,3.0000
T,9999.0000,3.7958
G,10000.0000,3.8000
E,3.4700,3.0000
T,9999.0000,3.8059
G,10000.0000,3.8100
E,3.4700,3.0000
T,9999.0000,3.8160
G,10000.0000,3.8200
E,3.4700,3.0000
T,9999.0000,3.8261
G,10000.0000,3.8300
E,3.4700,3.0000
T,9999.0000,3.8362
G,10000.0000,3.8400
E,3.4700,3.0000
T,9999.0000,3.8464
G,10000.0000,3.8500
E,3.4700,3.0000
T,9999.0000,3.8555
G,10000.0000,3.8600
E,3.4700,3.0000
T,9999.0000,3.8656
G,10000.0000,3.8700
E,3.4700,3.0000
T,9999.0000,3.8757
G,10000.0000,3.8800
E,3.4700,3.0000
T,9999.0000,3.8858
G,10000.0000,3.8900
E,3.4700,3.0000
T,9999.0000,3.8959
G,10000.0000,3.9000
E,3.4700,3.0000
T,9999.0000,3.9061
G,10000.0000,3.9100
E,3.4700,3.0000
T,9999.0000,3.9162
G,10000.0000,3.9200
E,3.4700,3.0000
T,9999.0000,3.9263
G,10000.0000,3.9300
E,3.4700,3.0000
T,9999.0000,3.9354
G,10000.0000,3.9400
E,3.4700,3.0000
T,9999.0000,3.9455
G,10000.0000,3.9500
E,3.4700,3.0000
T,9999.0000,3.9557
