type,value,time
T,3998.0000,0.7205
G,4000.0000,0.7300
T,3998.0000,0.7306
G,4000.0000,0.7400
T,3998.0000,0.7407
G,4000.0000,0.7500
T,3998.0000,0.7508
G,4000.0000,0.7600
T,3998.0000,0.7609
G,4000.0000,0.7700
T,3998.0000,0.7711
G,4000.0000,0.7800
T,3998.0000,0.7812
G,4000.0000,0.7900
T,3998.0000,0.7913
G,4000.0000,0.8000
T,3998.0000,0.8004
G,4000.0000,0.8100
T,3998.0000,0.8105
G,4000.0000,0.8200
T,3998.0000,0.8206
G,4000.0000,0.8300
T,3998.0000,0.8308
G,4000.0000,0.8400
T,3998.0000,0.8409
G,4000.0000,0.8500
T,3998.0000,0.8510
G,4000.0000,0.8600
T,3998.0000,0.8611
G,4000.0000,0.8700
T,3998.0000,0.8712
G,4000.0000,0.8800
T,3998.0000,0.8803
G,4000.0000,0.8900
T,3998.0000,0.8905
G,4000.0000,0.9000
T,3998.0000,0.9006
G,4000.0000,0.9100
T,3998.0000,0.9107
G,4000.0000,0.9200
T,3998.0000,0.9208
G,4000.0000,0.9300
T,3998.0000,0.9309
G,4000.0000,0.9400
T,3998.0000,0.9411
G,4000.0000,0.9500
T,3998.0000,0.9512
G,4000.0000,0.9600
T,3998.0000,0.9613
G,4000.0000,0.9700
T,3998.0000,0.9704
G,4000.0000,0.9800
T,3998.0000,0.9805
G,4000.0000,0.9900
T,3998.0000,0.9906
G,4000.0000,1.0000
T,3998.0000,1.0008
G,4000.0000,1.0100
T,3998.0000,1.0109
G,4000.0000,1.0200
T,3998.0000,1.0210
G,4000.0000,1.0300
T,3998.0000,1.0311
G,4000.0000,1.0400
T,3998.0000,1.0412
G,4000.0000,1.0500
T,3998.0000,1.0503
G,4000.0000,1.0600
T,3998.0000,1.0605
G,4000.0000,1.0700
T,3998.0000,1.0706
G,4000.0000,1.0800
T,3998.0000,1.0807
G,4000.0000,1.0900
T,3998.0000,1.0908
G,4000.0000,1.1000
T,3998.0000,1.1009
G,4000.0000,1.1100
T,3998.0000,1.1110
G,4000.0000,1.1200
T,3998.0000,1.1212
G,4000.0000,1.1300
T,3998.0000,1.1303
G,4000.0000,1.1400
T,3998.0000,1.1404
G,4000.0000,1.1500
T,3998.0000,1.1505
G,4000.0000,1.1600
T,3998.0000,1.1606
G,4000.0000,1.1700
T,3998.0000,1.1707
G,4000.0000,1.1800
T,3998.0000,1.1809
G,4000.0000,1.1900
T,3998.0000,1.1910
G,4000.0000,1.2000
T,3998.0000,1.2011
G,4000.0000,1.2100
T,3998.0000,1.2102
G,4000.0000,1.2200
T,3998.0000,1.2203
G,4000.0000,1.2300
T,3998.0000,1.2305
G,4000.0000,1.2400
T,3998.0000,1.2406
G,4000.0000,1.2500
T,3998.0000,1.2507
G,4000.0000,1.2600
T,3998.0000,1.2608
G,4000.0000,1.2700
T,3998.0000,1.2709
G,4000.0000,1.2800
T,3998.0000,1.2810
G,4000.0000,1.2900
T,3998.0000,1.2912
G,4000.0000,1.3000
T,3998.0000,1.3003
G,4000.0000,1.3100
T,3998.0000,1.3114
G,4000.0000,1.3200
T,3998.0000,1.3205
G,4000.0000,1.3300
T,3998.0000,1.3306
G,4000.0000,1.3400
T,3998.0000,1.3407
G,4000.0000,1.3500
T,3998.0000,1.3509
G,4000.0000,1.3600
T,3998.0000,1.3610
G,4000.0000,1.3700
T,3998.0000,1.3711
G,4000.0000,1.3800
T,3998.0000,1.3802
G,4000.0000,1.3900
T,3998.0000,1.3903
G,4000.0000,1.4000
T,3998.0000,1.4005
G,4000.0000,1.4100
T,3998.0000,1.4106
G,4000.0000,1.4200
T,3998.0000,1.4207
G,4000.0000,1.4300
T,3998.0000,1.4308
G,4000.0000,1.4400
T,3998.0000,1.4409
G,4000.0000,1.4500
T,3998.0000,1.4510
G,4000.0000,1.4600
T,3998.0000,1.4601
G,4000.0000,1.4700
T,3998.0000,1.4703
G,4000.0000,1.4800
T,3998.0000,1.4804
G,4000.0000,1.4900
T,3998.0000,1.4905
G,4000.0000,1.5000
T,3998.0000,1.5006
G,4000.0000,1.5100
T,3998.0000,1.5107
G,4000.0000,1.5200
T,3998.0000,1.5209
G,4000.0000,1.5300
T,3998.0000,1.5310
G,4000.0000,1.5400
T,3998.0000,1.5401
G,4000.0000,1.5500
T,3998.0000,1.5502
G,4000.0000,1.5600
T,3998.0000,1.5603
G,4000.0000,1.5700
T,3998.0000,1.5705
G,4000.0000,1.5800
T,3998.0000,1.5806
G,4000.0000,1.5900
T,3998.0000,1.5907
G,4000.0000,1.6000
T,3998.0000,1.6008
G,4000.0000,1.6100
T,3998.0000,1.6109
G,4000.0000,1.6200
T,3998.0000,1.6200
G,4000.0000,1.6300
T,3998.0000,1.6312
G,4000.0000,1.6400
T,3998.0000,1.6403
G,4000.0000,1.6500
T,3998.0000,1.6504
G,4000.0000,1.6600
T,3998.0000,1.6605
G,4000.0000,1.6700
T,3998.0000,1.6706
G,4000.0000,1.6800
T,3998.0000,1.6807
G,4000.0000,1.6900
T,3998.0000,1.6909
G,4000.0000,1.7000
T,3998.0000,1.7010
G,4000.0000,1.7100
T,3998.0000,1.7101
G,4000.0000,1.7200
T,3998.0000,1.7202
G,4000.0000,1.7300
T,3998.0000,1.7303
G,4000.0000,1.7400
T,3998.0000,1.7405
G,4000.0000,1.7500
T,3998.0000,1.7506
G,4000.0000,1.7600
T,3998.0000,1.7607
G,4000.0000,1.7700
T,3998.0000,1.7708
G,4000.0000,1.7800
T,3998.0000,1.7809
G,4000.0000,1.7900
T,3998.0000,1.7900
G,4000.0000,1.8000
T,3998.0000,1.8001
G,4000.0000,1.8100
T,3998.0000,1.8103
G,4000.0000,1.8200
T,3998.0000,1.8204
G,4000.0000,1.8300
T,3998.0000,1.8305
G,4000.0000,1.8400
T,3998.0000,1.8406
G,4000.0000,1.8500
T,3998.0000,1.8507
G,4000.0000,1.8600
T,3998.0000,1.8609
T,3998.0000,1.8700
G,4000.0000,1.8700
G,4000.0000,1.8800
T,3998.0000,1.8801
G,4000.0000,1.8900
T,3998.0000,1.8902
G,4000.0000,1.9000
T,3998.0000,1.9003
G,4000.0000,1.9100
T,3998.0000,1.9105
G,4000.0000,1.9200
T,3998.0000,1.9206
G,4000.0000,1.9300
T,3998.0000,1.9307
G,4000.0000,1.9400
T,3998.0000,1.9408
G,4000.0000,1.9500
T,3998.0000,1.9509
G,4000.0000,1.9600
T,3998.0000,1.9600
G,4000.0000,1.9700
T,3998.0000,1.9701
G,4000.0000,1.9800
T,3998.0000,1.9803
G,4000.0000,1.9900
T,3998.0000,1.9904
G,4000.0000,2.0000
T,3998.0000,2.0005
G,10000.0000,2.0100
T,3998.0000,2.0106
G,10000.0000,2.0200
T,4455.0000,2.0207
G,10000.0000,2.0300
T,5901.0000,2.0309
T,8160.0000,2.0400
G,10000.0000,2.0400
G,10000.0000,2.0500
T,10542.0000,2.0501
G,10000.0000,2.0600
T,11748.0000,2.0602
G,10000.0000,2.0700
T,11775.0000,2.0703
G,10000.0000,2.0800
T,10845.0000,2.0805
G,10000.0000,2.0900
T,9606.0000,2.0906
G,10000.0000,2.1000
T,9436.0000,2.1007
G,10000.0000,2.1100
T,9601.0000,2.1108
T,9776.0000,2.1199
G,10000.0000,2.1200
G,10000.0000,2.1300
T,9877.0000,2.1300
G,10000.0000,2.1400
T,9925.0000,2.1401
G,10000.0000,2.1500
T,9946.0000,2.1503
G,10000.0000,2.1600
T,9962.0000,2.1604
G,10000.0000,2.1700
T,9973.0000,2.1705
G,10000.0000,2.1800
T,9983.0000,2.1806
G,10000.0000,2.1900
T,9989.0000,2.1907
T,9994.0000,2.1999
G,10000.0000,2.2000
T,9994.0000,2.2100
G,10000.0000,2.2100
G,10000.0000,2.2200
T,9999.0000,2.2201
G,10000.0000,2.2300
T,9999.0000,2.2302
G,10000.0000,2.2400
T,9999.0000,2.2403
G,10000.0000,2.2500
T,9999.0000,2.2505
G,10000.0000,2.2600
T,9999.0000,2.2606
G,10000.0000,2.2700
T,9999.0000,2.2707
T,9999.0000,2.2798
G,10000.0000,2.2800
T,9999.0000,2.2899
G,10000.0000,2.2900
G,10000.0000,2.3000
T,9999.0000,2.3000
G,10000.0000,2.3100
T,9999.0000,2.3101
G,10000.0000,2.3200
T,9999.0000,2.3203
G,10000.0000,2.3300
T,9999.0000,2.3304
G,10000.0000,2.3400
T,9999.0000,2.3405
G,10000.0000,2.3500
T,9999.0000,2.3506
G,10000.0000,2.3600
T,9999.0000,2.3607
T,9999.0000,2.3699
G,10000.0000,2.3700
T,9999.0000,2.3800
G,10000.0000,2.3800
G,10000.0000,2.3900
T,9999.0000,2.3901
G,10000.0000,2.4000
T,9999.0000,2.4002
G,10000.0000,2.4100
T,9999.0000,2.4103
G,10000.0000,2.4200
T,9999.0000,2.4205
G,10000.0000,2.4300
T,9999.0000,2.4306
G,10000.0000,2.4400
T,9999.0000,2.4407
T,9999.0000,2.4498
G,10000.0000,2.4500
T,9999.0000,2.4599
G,10000.0000,2.4600
G,10000.0000,2.4700
T,9999.0000,2.4700
G,10000.0000,2.4800
T,9999.0000,2.4801
G,10000.0000,2.4900
T,9999.0000,2.4903
G,10000.0000,2.5000
T,9999.0000,2.5004
G,10000.0000,2.5100
T,9999.0000,2.5105
G,10000.0000,2.5200
T,9999.0000,2.5206
T,9999.0000,2.5297
G,10000.0000,2.5300
T,9999.0000,2.5399
G,10000.0000,2.5400
T,9999.0000,2.5500
G,10000.0000,2.5500
G,10000.0000,2.5600
T,9999.0000,2.5601
G,10000.0000,2.5700
T,9999.0000,2.5702
G,10000.0000,2.5800
T,9999.0000,2.5803
G,10000.0000,2.5900
T,9999.0000,2.5905
G,10000.0000,2.6000
T,9999.0000,2.6006
T,9999.0000,2.6097
G,10000.0000,2.6100
T,9999.0000,2.6198
G,10000.0000,2.6200
T,9999.0000,2.6299
G,10000.0000,2.6300
G,10000.0000,2.6400
T,9999.0000,2.6400
G,10000.0000,2.6500
T,9999.0000,2.6501
G,10000.0000,2.6600
T,9999.0000,2.6603
G,10000.0000,2.6700
T,9999.0000,2.6704
G,10000.0000,2.6800
T,9999.0000,2.6805
T,9999.0000,2.6896
G,10000.0000,2.6900
T,9999.0000,2.6997
G,10000.0000,2.7000
T,9999.0000,2.7099
G,10000.0000,2.7100
T,9999.0000,2.7200
G,10000.0000,2.7200
G,10000.0000,2.7300
T,9999.0000,2.7301
G,10000.0000,2.7400
T,9999.0000,2.7402
G,10000.0000,2.7500
T,9999.0000,2.7503
G,10000.0000,2.7600
T,9999.0000,2.7605
G,10000.0000,2.7700
T,9999.0000,2.7706
T,9999.0000,2.7797
G,10000.0000,2.7800
T,9999.0000,2.7898
G,10000.0000,2.7900
T,9999.0000,2.7999
G,10000.0000,2.8000
G,10000.0000,2.8100
T,9999.0000,2.8100
G,10000.0000,2.8200
T,9999.0000,2.8201
G,10000.0000,2.8300
T,9999.0000,2.8303
G,10000.0000,2.8400
T,9999.0000,2.8404
G,10000.0000,2.8500
T,9999.0000,2.8505
T,9999.0000,2.8596
G,10000.0000,2.8600
T,9999.0000,2.8697
G,10000.0000,2.8700
T,9999.0000,2.8799
G,10000.0000,2.8800
T,9999.0000,2.8900
G,10000.0000,2.8900
G,10000.0000,2.9000
T,9999.0000,2.9001
G,10000.0000,2.9100
T,9999.0000,2.9102
G,10000.0000,2.9200
T,9999.0000,2.9203
G,10000.0000,2.9300
T,9999.0000,2.9305
T,9999.0000,2.9396
G,10000.0000,2.9400
T,9999.0000,2.9497
G,10000.0000,2.9500
T,9999.0000,2.9598
G,10000.0000,2.9600
T,9999.0000,2.9699
G,10000.0000,2.9700
G,10000.0000,2.9800
T,9999.0000,2.9800
G,10000.0000,2.9900
T,9999.0000,2.9901
G,10000.0000,3.0000
T,9999.0000,3.0003
G,10000.0000,3.0100
T,9999.0000,3.0104
T,9999.0000,3.0195
G,10000.0000,3.0200
T,9999.0000,3.0296
G,10000.0000,3.0300
T,9999.0000,3.0397
G,10000.0000,3.0400
T,9999.0000,3.0499
G,10000.0000,3.0500
T,9999.0000,3.0600
G,10000.0000,3.0600
G,10000.0000,3.0700
T,9999.0000,3.0701
G,10000.0000,3.0800
T,9999.0000,3.0802
G,10000.0000,3.0900
T,9999.0000,3.0903
T,9999.0000,3.0994
G,10000.0000,3.1000
T,9999.0000,3.1096
G,10000.0000,3.1100
T,9999.0000,3.1197
G,10000.0000,3.1200
T,9999.0000,3.1298
G,10000.0000,3.1300
T,9999.0000,3.1399
G,10000.0000,3.1400
G,10000.0000,3.1500
T,9999.0000,3.1500
G,10000.0000,3.1600
T,9999.0000,3.1602
G,10000.0000,3.1700
T,9999.0000,3.1703
G,10000.0000,3.1800
T,9999.0000,3.1804
T,9999.0000,3.1895
G,10000.0000,3.1900
T,9999.0000,3.1996
G,10000.0000,3.2000
T,9999.0000,3.2097
G,10000.0000,3.2100
T,9999.0000,3.2199
G,10000.0000,3.2200
T,9999.0000,3.2300
G,10000.0000,3.2300
G,10000.0000,3.2400
T,9999.0000,3.2401
G,10000.0000,3.2500
T,9999.0000,3.2502
G,10000.0000,3.2600
T,9999.0000,3.2603
T,9999.0000,3.2695
G,10000.0000,3.2700
T,9999.0000,3.2796
G,10000.0000,3.2800
T,9999.0000,3.2897
G,10000.0000,3.2900
T,9999.0000,3.2998
G,10000.0000,3.3000
T,9999.0000,3.3099
G,10000.0000,3.3100
G,10000.0000,3.3200
T,9999.0000,3.3200
G,10000.0000,3.3300
T,9999.0000,3.3302
G,10000.0000,3.3400
T,9999.0000,3.3403
T,9999.0000,3.3494
G,10000.0000,3.3500
T,9999.0000,3.3595
G,10000.0000,3.3600
T,9999.0000,3.3696
G,10000.0000,3.3700
T,9999.0000,3.3797
G,10000.0000,3.3800
T,9999.0000,3.3899
G,10000.0000,3.3900
T,9999.0000,3.4000
G,10000.0000,3.4000
G,10000.0000,3.4100
T,9999.0000,3.4101
G,10000.0000,3.4200
T,9999.0000,3.4202
T,9999.0000,3.4293
G,10000.0000,3.4300
T,9999.0000,3.4394
G,10000.0000,3.4400
T,9999.0000,3.4496
G,10000.0000,3.4500
T,9999.0000,3.4597
G,10000.0000,3.4600
T,9999.0000,3.4698
G,10000.0000,3.4700
T,9999.0000,3.4799
G,10000.0000,3.4800
G,10000.0000,3.4900
T,9999.0000,3.4900
G,10000.0000,3.5000
T,9999.0000,3.5001
G,10000.0000,3.5100
T,9999.0000,3.5103
T,9999.0000,3.5194
G,10000.0000,3.5200
T,9999.0000,3.5295
G,10000.0000,3.5300
T,9999.0000,3.5396
G,10000.0000,3.5400
T,9999.0000,3.5497
G,10000.0000,3.5500
T,9999.0000,3.5599
G,10000.0000,3.5600
T,9999.0000,3.5700
G,10000.0000,3.5700
G,10000.0000,3.5800
T,9999.0000,3.5801
G,10000.0000,3.5900
T,9999.0000,3.5902
T,9999.0000,3.5993
G,10000.0000,3.6000
T,9999.0000,3.6094
G,10000.0000,3.6100
T,9999.0000,3.6196
G,10000.0000,3.6200
T,9999.0000,3.6297
G,10000.0000,3.6300
T,9999.0000,3.6398
G,10000.0000,3.6400
T,9999.0000,3.6499
G,10000.0000,3.6500
G,10000.0000,3.6600
T,9999.0000,3.6600
G,10000.0000,3.6700
T,9999.0000,3.6701
T,9999.0000,3.6793
G,10000.0000,3.6800
T,9999.0000,3.6894
G,10000.0000,3.6900
T,9999.0000,3.6995
G,10000.0000,3.7000
T,9999.0000,3.7096
G,10000.0000,3.7100
T,9999.0000,3.7197
G,10000.0000,3.7200
T,9999.0000,3.7299
G,10000.0000,3.7300
T,9999.0000,3.7400
G,10000.0000,3.7400
G,10000.0000,3.7500
T,9999.0000,3.7501
T,9999.0000,3.7592
G,10000.0000,3.7600
T,9999.0000,3.7693
G,10000.0000,3.7700
T,9999.0000,3.7794
G,10000.0000,3.7800
T,9999.0000,3.7896
G,10000.0000,3.7900
T,9999.0000,3.7997
G,10000.0000,3.8000
T,9999.0000,3.8098
G,10000.0000,3.8100
T,9999.0000,3.8199
G,10000.0000,3.8200
G,10000.0000,3.8300
T,9999.0000,3.8300
T,9999.0000,3.8391
G,10000.0000,3.8400
T,9999.0000,3.8493
G,10000.0000,3.8500
T,9999.0000,3.8594
G,10000.0000,3.8600
T,9999.0000,3.8695
G,10000.0000,3.8700
T,9999.0000,3.8796
G,10000.0000,3.8800
T,9999.0000,3.8897
G,10000.0000,3.8900
T,9999.0000,3.8999
G,10000.0000,3.9000
T,9999.0000,3.9100
G,10000.0000,3.9100
G,10000.0000,3.9200
T,9999.0000,3.9201
T,9999.0000,3.9292
G,10000.0000,3.9300
T,9999.0000,3.9393
G,10000.0000,3.9400
T,9999.0000,3.9494
G,10000.0000,3.9500
T,9999.0000,3.9596
G,10000.0000,3.9600
T,9999.0000,3.9697
G,10000.0000,3.9700
T,9999.0000,3.9798
G,10000.0000,3.9800
T,9999.0000,3.9899
G,10000.0000,3.9900
G,10000.0000,4.0000
T,9999.0000,4.0000
T,9999.0000,4.0091
G,4000.0000,4.0100
T,9595.0000,4.0193
G,4000.0000,4.0200
T,8203.0000,4.0294
G,4000.0000,4.0300
T,5975.0000,4.0395
G,4000.0000,4.0400
T,3578.0000,4.0496
G,4000.0000,4.0500
T,2344.0000,4.0597
G,4000.0000,4.0600
T,2296.0000,4.0699
G,4000.0000,4.0700
T,3184.0000,4.0800
G,4000.0000,4.0800
T,4402.0000,4.0891
G,4000.0000,4.0900
T,4561.0000,4.0992
G,4000.0000,4.1000
T,4391.0000,4.1093
G,4000.0000,4.1100
T,4226.0000,4.1194
G,4000.0000,4.1200
T,4120.0000,4.1296
G,4000.0000,4.1300
T,4072.0000,4.1397
G,4000.0000,4.1400
T,4045.0000,4.1498
G,4000.0000,4.1500
T,4029.0000,4.1599
G,4000.0000,4.1600
T,4019.0000,4.1690
G,4000.0000,4.1700
T,4014.0000,4.1791
G,4000.0000,4.1800
G,4000.0000,4.1900
T,4008.0000,4.1903
T,4003.0000,4.1994
G,4000.0000,4.2000
T,4003.0000,4.2095
G,4000.0000,4.2100
T,3998.0000,4.2196
G,4000.0000,4.2200
T,3998.0000,4.2297
G,4000.0000,4.2300
T,3998.0000,4.2399
G,4000.0000,4.2400
T,3998.0000,4.2500
G,4000.0000,4.2500
T,3998.0000,4.2591
G,4000.0000,4.2600
T,3998.0000,4.2692
G,4000.0000,4.2700
T,3998.0000,4.2793
G,4000.0000,4.2800
T,3998.0000,4.2894
G,4000.0000,4.2900
T,3998.0000,4.2996
G,4000.0000,4.3000
T,3998.0000,4.3097
G,4000.0000,4.3100
T,3998.0000,4.3198
G,4000.0000,4.3200
T,3998.0000,4.3299
G,4000.0000,4.3300
T,3998.0000,4.3390
G,4000.0000,4.3400
T,3998.0000,4.3491
G,4000.0000,4.3500
T,3998.0000,4.3593
G,4000.0000,4.3600
T,3998.0000,4.3694
G,4000.0000,4.3700
T,3998.0000,4.3795
G,4000.0000,4.3800
T,3998.0000,4.3896
G,4000.0000,4.3900
T,3998.0000,4.3997
G,4000.0000,4.4000
T,3998.0000,4.4099
G,4000.0000,4.4100
T,3998.0000,4.4190
G,4000.0000,4.4200
T,3998.0000,4.4291
G,4000.0000,4.4300
T,3998.0000,4.4392
G,4000.0000,4.4400
T,3998.0000,4.4493
G,4000.0000,4.4500
T,3998.0000,4.4594
G,4000.0000,4.4600
T,3998.0000,4.4696
G,4000.0000,4.4700
T,3992.0000,4.4797
G,4000.0000,4.4800
T,3992.0000,4.4898
G,4000.0000,4.4900
T,3992.0000,4.4989
G,4000.0000,4.5000
G,4000.0000,4.5100
T,3992.0000,4.5100
T,3992.0000,4.5191
G,4000.0000,4.5200
T,3998.0000,4.5293
G,4000.0000,4.5300
T,3998.0000,4.5394
G,4000.0000,4.5400
T,3998.0000,4.5495
G,4000.0000,4.5500
T,3998.0000,4.5596
G,4000.0000,4.5600
T,3998.0000,4.5697
G,4000.0000,4.5700
T,3998.0000,4.5788
G,4000.0000,4.5800
T,3998.0000,4.5890
G,4000.0000,4.5900
T,3998.0000,4.5991
G,4000.0000,4.6000
T,3998.0000,4.6092
G,4000.0000,4.6100
T,3998.0000,4.6193
G,4000.0000,4.6200
T,3998.0000,4.6294
G,4000.0000,4.6300
T,3998.0000,4.6396
G,4000.0000,4.6400
T,3998.0000,4.6497
G,4000.0000,4.6500
T,3998.0000,4.6598
G,4000.0000,4.6600
T,3998.0000,4.6689
G,4000.0000,4.6700
T,3998.0000,4.6790
G,4000.0000,4.6800
T,3998.0000,4.6891
G,4000.0000,4.6900
T,3998.0000,4.6993
G,4000.0000,4.7000
T,3998.0000,4.7094
G,4000.0000,4.7100
T,3998.0000,4.7195
G,4000.0000,4.7200
T,3998.0000,4.7296
G,4000.0000,4.7300
T,3998.0000,4.7397
G,4000.0000,4.7400
T,3998.0000,4.7488
G,4000.0000,4.7500
T,3998.0000,4.7590
G,4000.0000,4.7600
T,3998.0000,4.7691
G,4000.0000,4.7700
T,3998.0000,4.7792
G,4000.0000,4.7800
T,3998.0000,4.7893
G,4000.0000,4.7900
T,3998.0000,4.7994
G,4000.0000,4.8000
T,3998.0000,4.8096
G,4000.0000,4.8100
T,3998.0000,4.8197
G,4000.0000,4.8200
T,3998.0000,4.8298
G,4000.0000,4.8300
T,3998.0000,4.8389
G,4000.0000,4.8400
T,3998.0000,4.8490
G,4000.0000,4.8500
T,3998.0000,4.8591
G,4000.0000,4.8600
T,3998.0000,4.8693
G,4000.0000,4.8700
T,3998.0000,4.8794
G,4000.0000,4.8800
T,3998.0000,4.8895
G,4000.0000,4.8900
T,3998.0000,4.8996
G,4000.0000,4.9000
T,3998.0000,4.9087
G,4000.0000,4.9100
T,3998.0000,4.9188
G,4000.0000,4.9200
T,3998.0000,4.9290
G,4000.0000,4.9300
T,3998.0000,4.9391
G,4000.0000,4.9400
T,3998.0000,4.9492
G,4000.0000,4.9500
T,3998.0000,4.9593
G,4000.0000,4.9600
T,3998.0000,4.9694
G,4000.0000,4.9700
T,3998.0000,4.9795
G,4000.0000,4.9800
T,3998.0000,4.9897
G,4000.0000,4.9900
T,3998.0000,4.9988
G,4000.0000,5.0000
T,3998.0000,5.0089
G,4000.0000,5.0100
T,3998.0000,5.0190
G,4000.0000,5.0200
T,3998.0000,5.0291
G,4000.0000,5.0300
T,3998.0000,5.0392
G,4000.0000,5.0400
T,3998.0000,5.0494
G,4000.0000,5.0500
T,3998.0000,5.0595
G,4000.0000,5.0600
T,3998.0000,5.0696
G,4000.0000,5.0700
T,3998.0000,5.0787
G,4000.0000,5.0800
T,3998.0000,5.0888
G,4000.0000,5.0900
T,3998.0000,5.0989
G,4000.0000,5.1000
T,3998.0000,5.1091
G,4000.0000,5.1100
T,3998.0000,5.1192
G,4000.0000,5.1200
T,3998.0000,5.1293
G,4000.0000,5.1300
T,3998.0000,5.1394
G,4000.0000,5.1400
T,3998.0000,5.1495
G,4000.0000,5.1500
T,3998.0000,5.1586
G,4000.0000,5.1600
T,3998.0000,5.1688
G,4000.0000,5.1700
T,3998.0000,5.1789
G,4000.0000,5.1800
T,3998.0000,5.1890
G,4000.0000,5.1900
T,3998.0000,5.1991
G,4000.0000,5.2000
T,3998.0000,5.2092
G,4000.0000,5.2100
T,3998.0000,5.2194
G,4000.0000,5.2200
T,3998.0000,5.2295
G,4000.0000,5.2300
T,3998.0000,5.2386
G,4000.0000,5.2400
T,3998.0000,5.2487
G,4000.0000,5.2500
T,3998.0000,5.2588
G,4000.0000,5.2600
T,3998.0000,5.2689
G,4000.0000,5.2700
T,3998.0000,5.2791
G,4000.0000,5.2800
T,3998.0000,5.2892
G,4000.0000,5.2900
T,3998.0000,5.2993
G,4000.0000,5.3000
T,3998.0000,5.3094
G,4000.0000,5.3100
T,3998.0000,5.3195
G,4000.0000,5.3200
T,3998.0000,5.3287
G,4000.0000,5.3300
T,3998.0000,5.3388
G,4000.0000,5.3400
T,3998.0000,5.3489
G,4000.0000,5.3500
