type,value,time
T,3998.0000,0.4956
G,4000.0000,0.5000
E,-0.2000,0.0000
T,3998.0000,0.5058
G,4000.0000,0.5100
E,-0.2000,0.0000
T,3998.0000,0.5159
G,4000.0000,0.5200
E,-0.2000,0.0000
T,3998.0000,0.5260
G,4000.0000,0.5300
E,-0.2000,0.0000
T,3998.0000,0.5361
G,4000.0000,0.5400
E,-0.2000,0.0000
T,3998.0000,0.5462
G,4000.0000,0.5500
E,-0.2000,0.0000
T,3998.0000,0.5553
G,4000.0000,0.5600
E,-0.2000,0.0000
T,3998.0000,0.5655
G,4000.0000,0.5700
E,-0.2000,0.0000
T,3998.0000,0.5756
G,4000.0000,0.5800
E,-0.2000,0.0000
T,3998.0000,0.5857
G,4000.0000,0.5900
E,-0.2000,0.0000
T,3998.0000,0.5958
G,4000.0000,0.6000
E,-0.2000,0.0000
T,3998.0000,0.6059
G,4000.0000,0.6100
E,-0.2000,0.0000
T,3998.0000,0.6160
G,4000.0000,0.6200
E,-0.2000,0.0000
T,3998.0000,0.6262
G,4000.0000,0.6300
E,-0.2000,0.0000
T,3998.0000,0.6353
G,4000.0000,0.6400
E,-0.2000,0.0000
T,3998.0000,0.6454
G,4000.0000,0.6500
E,-0.2000,0.0000
T,3998.0000,0.6555
G,4000.0000,0.6600
E,-0.2000,0.0000
T,3998.0000,0.6656
G,4000.0000,0.6700
E,-0.2000,0.0000
T,3998.0000,0.6757
G,4000.0000,0.6800
E,-0.2000,0.0000
T,3998.0000,0.6859
G,4000.0000,0.6900
E,-0.2000,0.0000
T,3998.0000,0.6960
G,4000.0000,0.7000
E,-0.2000,0.0000
T,3998.0000,0.7061
G,4000.0000,0.7100
E,-0.2000,0.0000
T,3998.0000,0.7152
G,4000.0000,0.7200
E,-0.2000,0.0000
T,3998.0000,0.7253
G,4000.0000,0.7300
E,-0.2000,0.0000
T,3998.0000,0.7355
G,4000.0000,0.7400
E,-0.2000,0.0000
T,3998.0000,0.7456
G,4000.0000,0.7500
E,-0.2000,0.0000
T,3998.0000,0.7557
G,4000.0000,0.7600
E,-0.2000,0.0000
T,3998.0000,0.7658
G,4000.0000,0.7700
E,-0.2000,0.0000
T,3998.0000,0.7759
G,4000.0000,0.7800
E,-0.2000,0.0000
T,3998.0000,0.7860
G,4000.0000,0.7900
E,-0.2000,0.0000
T,3998.0000,0.7951
G,4000.0000,0.8000
E,-0.2000,0.0000
T,3998.0000,0.8063
G,4000.0000,0.8100
E,-0.2000,0.0000
T,3998.0000,0.8154
G,4000.0000,0.8200
E,-0.2000,0.0000
T,3998.0000,0.8255
G,4000.0000,0.8300
E,-0.2000,0.0000
T,3998.0000,0.8356
G,4000.0000,0.8400
E,-0.2000,0.0000
T,3998.0000,0.8457
G,4000.0000,0.8500
E,-0.2000,0.0000
T,3998.0000,0.8559
G,4000.0000,0.8600
E,-0.2000,0.0000
T,3998.0000,0.8660
G,4000.0000,0.8700
E,-0.2000,0.0000
T,3998.0000,0.8751
G,4000.0000,0.8800
E,-0.2000,0.0000
T,3998.0000,0.8852
G,4000.0000,0.8900
E,-0.2000,0.0000
T,3998.0000,0.8953
G,4000.0000,0.9000
E,-0.2000,0.0000
T,3998.0000,0.9055
G,4000.0000,0.9100
E,-0.2000,0.0000
T,3998.0000,0.9156
G,4000.0000,0.9200
E,-0.2000,0.0000
T,3998.0000,0.9257
G,4000.0000,0.9300
E,-0.2000,0.0000
T,3998.0000,0.9358
G,4000.0000,0.9400
E,-0.2000,0.0000
T,3998.0000,0.9459
G,4000.0000,0.9500
E,-0.2000,0.0000
T,3998.0000,0.9560
G,4000.0000,0.9600
E,-0.2000,0.0000
T,3998.0000,0.9651
G,4000.0000,0.9700
E,-0.2000,0.0000
T,3998.0000,0.9753
G,4000.0000,0.9800
E,-0.2000,0.0000
T,3998.0000,0.9854
G,4000.0000,0.9900
E,-0.2000,0.0000
T,3998.0000,0.9955
G,4000.0000,1.0000
E,-0.2000,1.0000
T,3998.0000,1.0056
G,4000.0000,1.0100
E,-0.2000,1.0000
T,3998.0000,1.0157
G,4000.0000,1.0200
E,-0.2000,1.0000
T,3998.0000,1.0259
G,4000.0000,1.0300
E,-0.2000,1.0000
T,3998.0000,1.0360
G,4000.0000,1.0400
E,-0.2000,1.0000
T,3998.0000,1.0451
G,4000.0000,1.0500
E,-0.2000,1.0000
T,3998.0000,1.0552
G,4000.0000,1.0600
E,-0.2000,1.0000
T,3998.0000,1.0653
G,4000.0000,1.0700
E,-0.2000,1.0000
T,3998.0000,1.0755
G,4000.0000,1.0800
E,-0.2000,1.0000
T,3998.0000,1.0856
G,4000.0000,1.0900
E,-0.2000,1.0000
T,3998.0000,1.0957
G,4000.0000,1.1000
E,-0.2000,1.0000
T,3998.0000,1.1058
G,4000.0000,1.1100
E,-0.2000,1.0000
T,3998.0000,1.1159
G,4000.0000,1.1200
E,-0.2000,1.0000
T,3998.0000,1.1260
G,4000.0000,1.1300
E,-0.2000,1.0000
T,3998.0000,1.1351
G,4000.0000,1.1400
E,-0.2000,1.0000
T,3998.0000,1.1453
G,4000.0000,1.1500
E,-0.2000,1.0000
T,3998.0000,1.1554
G,4000.0000,1.1600
E,-0.2000,1.0000
T,3998.0000,1.1655
G,4000.0000,1.1700
E,-0.2000,1.0000
T,3998.0000,1.1756
G,4000.0000,1.1800
E,-0.2000,1.0000
T,3998.0000,1.1857
G,4000.0000,1.1900
E,-0.2000,1.0000
T,3998.0000,1.1959
G,4000.0000,1.2000
E,-0.2000,1.0000
T,3998.0000,1.2050
G,4000.0000,1.2100
E,-0.2000,1.0000
T,3998.0000,1.2151
G,4000.0000,1.2200
E,-0.2000,1.0000
T,3998.0000,1.2252
G,4000.0000,1.2300
E,-0.2000,1.0000
T,3998.0000,1.2353
G,4000.0000,1.2400
E,-0.2000,1.0000
T,3998.0000,1.2455
G,4000.0000,1.2500
E,-0.2000,1.0000
T,3998.0000,1.2556
G,4000.0000,1.2600
E,-0.2000,1.0000
T,3998.0000,1.2657
G,4000.0000,1.2700
E,-0.2000,1.0000
T,3998.0000,1.2758
G,4000.0000,1.2800
E,-0.2000,1.0000
T,3998.0000,1.2859
G,4000.0000,1.2900
E,-0.2000,1.0000
T,3998.0000,1.2950
G,4000.0000,1.3000
E,-0.2000,1.0000
T,3998.0000,1.3052
G,4000.0000,1.3100
E,-0.2000,1.0000
T,3998.0000,1.3153
G,4000.0000,1.3200
E,-0.2000,1.0000
T,3998.0000,1.3254
G,4000.0000,1.3300
E,-0.2000,1.0000
T,3998.0000,1.3355
G,4000.0000,1.3400
E,-0.2000,1.0000
T,3998.0000,1.3456
G,4000.0000,1.3500
E,-0.2000,1.0000
T,3998.0000,1.3557
G,4000.0000,1.3600
E,-0.2000,1.0000
T,3998.0000,1.3659
G,4000.0000,1.3700
E,-0.2000,1.0000
T,3998.0000,1.3750
G,4000.0000,1.3800
E,-0.2000,1.0000
T,3998.0000,1.3851
G,4000.0000,1.3900
E,-0.2000,1.0000
T,3998.0000,1.3952
G,4000.0000,1.4000
E,-0.2000,1.0000
T,3998.0000,1.4053
G,4000.0000,1.4100
E,-0.2000,1.0000
T,3998.0000,1.4155
G,4000.0000,1.4200
E,-0.2000,1.0000
T,3998.0000,1.4256
G,4000.0000,1.4300
E,-0.2000,1.0000
T,3998.0000,1.4357
G,4000.0000,1.4400
E,-0.2000,1.0000
T,3998.0000,1.4458
G,4000.0000,1.4500
E,-0.2000,1.0000
T,3998.0000,1.4549
G,4000.0000,1.4600
E,-0.2000,1.0000
T,3998.0000,1.4650
G,4000.0000,1.4700
E,-0.2000,1.0000
T,3998.0000,1.4751
G,4000.0000,1.4800
E,-0.2000,1.0000
T,3998.0000,1.4853
G,4000.0000,1.4900
E,-0.2000,1.0000
T,3998.0000,1.4954
G,4000.0000,1.5000
E,-0.2000,1.0000
T,3998.0000,1.5055
G,4000.0000,1.5100
E,-0.2000,1.0000
T,3998.0000,1.5156
G,4000.0000,1.5200
E,-0.2000,1.0000
T,3998.0000,1.5257
G,4000.0000,1.5300
E,-0.2000,1.0000
T,3998.0000,1.5349
G,4000.0000,1.5400
E,-0.2000,1.0000
T,3998.0000,1.5450
G,4000.0000,1.5500
E,-0.2000,1.0000
T,3998.0000,1.5551
G,4000.0000,1.5600
E,-0.2000,1.0000
T,3998.0000,1.5652
G,4000.0000,1.5700
E,-0.2000,1.0000
T,3998.0000,1.5753
G,4000.0000,1.5800
E,-0.2000,1.0000
T,3998.0000,1.5855
G,4000.0000,1.5900
E,-0.2000,1.0000
T,3998.0000,1.5956
G,4000.0000,1.6000
E,-0.2000,1.0000
T,3998.0000,1.6057
G,4000.0000,1.6100
E,-0.2000,1.0000
T,3998.0000,1.6158
G,4000.0000,1.6200
E,-0.2000,1.0000
T,3998.0000,1.6249
G,4000.0000,1.6300
E,-0.2000,1.0000
T,3998.0000,1.6350
G,4000.0000,1.6400
E,-0.2000,1.0000
T,3998.0000,1.6451
G,4000.0000,1.6500
E,-0.2000,1.0000
T,3998.0000,1.6553
G,4000.0000,1.6600
E,-0.2000,1.0000
T,3998.0000,1.6654
G,4000.0000,1.6700
E,-0.2000,1.0000
T,3998.0000,1.6755
G,4000.0000,1.6800
E,-0.2000,1.0000
T,3998.0000,1.6856
G,4000.0000,1.6900
E,-0.2000,1.0000
T,3998.0000,1.6957
G,4000.0000,1.7000
E,-0.2000,1.0000
T,3998.0000,1.7049
G,4000.0000,1.7100
E,-0.2000,1.0000
T,3998.0000,1.7150
G,4000.0000,1.7200
E,-0.2000,1.0000
T,3998.0000,1.7251
G,4000.0000,1.7300
E,-0.2000,1.0000
T,3998.0000,1.7352
G,4000.0000,1.7400
E,-0.2000,1.0000
T,3998.0000,1.7453
G,4000.0000,1.7500
E,-0.2000,1.0000
T,3998.0000,1.7555
G,4000.0000,1.7600
E,-0.2000,1.0000
T,3998.0000,1.7656
G,4000.0000,1.7700
E,-0.2000,1.0000
T,3998.0000,1.7757
G,4000.0000,1.7800
E,-0.2000,1.0000
T,3998.0000,1.7848
G,4000.0000,1.7900
E,-0.2000,1.0000
T,3998.0000,1.7949
G,4000.0000,1.8000
E,-0.2000,1.0000
T,3998.0000,1.8050
G,4000.0000,1.8100
E,-0.2000,1.0000
T,3998.0000,1.8152
G,4000.0000,1.8200
E,-0.2000,1.0000
T,3998.0000,1.8253
G,4000.0000,1.8300
E,-0.2000,1.0000
T,3998.0000,1.8354
G,4000.0000,1.8400
E,-0.2000,1.0000
T,3998.0000,1.8455
G,4000.0000,1.8500
E,-0.2000,1.0000
T,3998.0000,1.8556
G,4000.0000,1.8600
E,-0.2000,1.0000
T,3998.0000,1.8647
G,4000.0000,1.8700
E,-0.2000,1.0000
T,3998.0000,1.8749
G,4000.0000,1.8800
E,-0.2000,1.0000
T,3998.0000,1.8850
G,4000.0000,1.8900
E,-0.2000,1.0000
T,3998.0000,1.8951
G,4000.0000,1.9000
E,-0.2000,1.0000
T,3998.0000,1.9052
G,4000.0000,1.9100
E,-0.2000,1.0000
T,3998.0000,1.9153
G,4000.0000,1.9200
E,-0.2000,1.0000
T,3998.0000,1.9255
G,4000.0000,1.9300
E,-0.2000,1.0000
T,3998.0000,1.9356
G,4000.0000,1.9400
E,-0.2000,1.0000
T,3998.0000,1.9447
G,4000.0000,1.9500
E,-0.2000,1.0000
T,3998.0000,1.9548
G,4000.0000,1.9600
E,-0.2000,1.0000
T,3998.0000,1.9649
G,4000.0000,1.9700
E,-0.2000,1.0000
T,3998.0000,1.9750
G,4000.0000,1.9800
E,-0.2000,1.0000
T,3998.0000,1.9851
G,4000.0000,1.9900
E,-0.2000,1.0000
T,3998.0000,1.9953
G,4000.0000,2.0000
E,-0.2000,2.0000
T,3998.0000,2.0054
G,4000.0000,2.0100
E,-0.2000,2.0000
T,3998.0000,2.0155
G,4000.0000,2.0200
E,-0.2000,2.0000
T,3998.0000,2.0256
G,4000.0000,2.0300
E,-0.2000,2.0000
T,3998.0000,2.0347
G,4000.0000,2.0400
E,-0.2000,2.0000
T,3998.0000,2.0449
G,4000.0000,2.0500
E,-0.2000,2.0000
T,3998.0000,2.0550
G,4000.0000,2.0600
E,-0.2000,2.0000
T,3998.0000,2.0651
G,4000.0000,2.0700
E,-0.2000,2.0000
T,3998.0000,2.0752
G,4000.0000,2.0800
E,-0.2000,2.0000
T,3998.0000,2.0853
G,4000.0000,2.0900
E,-0.2000,2.0000
T,3998.0000,2.0955
G,4000.0000,2.1000
E,-0.2000,2.0000
T,3998.0000,2.1056
G,10000.0000,2.1100
E,-0.2000,2.0000
T,4051.0000,2.1147
G,10000.0000,2.1200
E,-0.4200,2.0000
T,4976.0000,2.1248
G,10000.0000,2.1300
E,-1.2200,2.0000
T,6794.0000,2.1349
G,10000.0000,2.1400
E,-2.5700,2.0000
T,9335.0000,2.1450
G,10000.0000,2.1500
E,-3.9500,2.0000
T,11222.0000,2.1551
G,10000.0000,2.1600
E,-4.6300,2.0000
T,11881.0000,2.1653
G,10000.0000,2.1700
E,-4.7100,2.0000
T,11451.0000,2.1754
G,10000.0000,2.1800
E,-4.2400,2.0000
T,10175.0000,2.1855
G,10000.0000,2.1900
E,-3.5000,2.0000
T,9446.0000,2.1946
G,10000.0000,2.2000
E,-3.3800,2.0000
T,9500.0000,2.2047
G,10000.0000,2.2100
E,-3.4400,2.0000
T,9686.0000,2.2149
G,10000.0000,2.2200
E,-3.5400,2.0000
T,9829.0000,2.2250
G,10000.0000,2.2300
E,-3.6000,2.0000
T,9904.0000,2.2351
G,10000.0000,2.2400
E,-3.6200,2.0000
T,9941.0000,2.2452
G,10000.0000,2.2500
E,-3.6400,2.0000
T,9957.0000,2.2553
G,10000.0000,2.2600
E,-3.6500,2.0000
T,9967.0000,2.2655
G,10000.0000,2.2700
E,-3.6600,2.0000
T,9978.0000,2.2746
G,10000.0000,2.2800
E,-3.6600,2.0000
T,9983.0000,2.2847
G,10000.0000,2.2900
E,-3.6600,2.0000
T,9989.0000,2.2948
G,10000.0000,2.3000
E,-3.6600,2.0000
T,9994.0000,2.3049
G,10000.0000,2.3100
E,-3.6700,2.0000
T,9994.0000,2.3150
G,10000.0000,2.3200
E,-3.6700,2.0000
T,9999.0000,2.3252
G,10000.0000,2.3300
E,-3.6700,2.0000
T,9999.0000,2.3353
G,10000.0000,2.3400
E,-3.6700,2.0000
T,9999.0000,2.3454
G,10000.0000,2.3500
E,-3.6700,2.0000
T,9999.0000,2.3555
G,10000.0000,2.3600
E,-3.6700,2.0000
T,9999.0000,2.3646
G,10000.0000,2.3700
E,-3.6700,2.0000
T,9999.0000,2.3747
G,10000.0000,2.3800
E,-3.6700,2.0000
T,9999.0000,2.3849
G,10000.0000,2.3900
E,-3.6700,2.0000
T,9999.0000,2.3950
G,10000.0000,2.4000
E,-3.6700,2.0000
T,9999.0000,2.4051
G,10000.0000,2.4100
E,-3.6700,2.0000
T,9999.0000,2.4152
G,10000.0000,2.4200
E,-3.6700,2.0000
T,9999.0000,2.4253
G,10000.0000,2.4300
E,-3.6700,2.0000
T,9999.0000,2.4355
G,10000.0000,2.4400
E,-3.6700,2.0000
T,9999.0000,2.4446
G,10000.0000,2.4500
E,-3.6700,2.0000
T,9999.0000,2.4547
G,10000.0000,2.4600
E,-3.6700,2.0000
T,9999.0000,2.4648
G,10000.0000,2.4700
E,-3.6700,2.0000
T,9999.0000,2.4749
G,10000.0000,2.4800
E,-3.6700,2.0000
T,9999.0000,2.4850
G,10000.0000,2.4900
E,-3.6700,2.0000
T,9999.0000,2.4952
G,10000.0000,2.5000
E,-3.6700,2.0000
T,9999.0000,2.5053
G,10000.0000,2.5100
E,-3.6700,2.0000
T,9999.0000,2.5154
G,10000.0000,2.5200
E,-3.6700,2.0000
T,9999.0000,2.5245
G,10000.0000,2.5300
E,-3.6700,2.0000
T,9999.0000,2.5346
G,10000.0000,2.5400
E,-3.6700,2.0000
T,9999.0000,2.5447
G,10000.0000,2.5500
E,-3.6700,2.0000
T,9999.0000,2.5549
G,10000.0000,2.5600
E,-3.6700,2.0000
T,9999.0000,2.5650
G,10000.0000,2.5700
E,-3.6700,2.0000
T,9999.0000,2.5751
G,10000.0000,2.5800
E,-3.6700,2.0000
T,9999.0000,2.5852
G,10000.0000,2.5900
E,-3.6700,2.0000
T,9999.0000,2.5953
G,10000.0000,2.6000
E,-3.6700,2.0000
T,9999.0000,2.6044
G,10000.0000,2.6100
E,-3.6700,2.0000
T,9999.0000,2.6146
G,10000.0000,2.6200
E,-3.6700,2.0000
T,9999.0000,2.6247
G,10000.0000,2.6300
E,-3.6700,2.0000
T,9999.0000,2.6348
G,10000.0000,2.6400
E,-3.6700,2.0000
T,9999.0000,2.6449
G,10000.0000,2.6500
E,-3.6700,2.0000
T,9999.0000,2.6550
G,10000.0000,2.6600
E,-3.6700,2.0000
T,9999.0000,2.6651
G,10000.0000,2.6700
E,-3.6700,2.0000
T,9999.0000,2.6753
G,10000.0000,2.6800
E,-3.6700,2.0000
T,9999.0000,2.6854
G,10000.0000,2.6900
E,-3.6700,2.0000
T,9999.0000,2.6945
G,10000.0000,2.7000
E,-3.6700,2.0000
T,9999.0000,2.7046
G,10000.0000,2.7100
E,-3.6700,2.0000
T,9999.0000,2.7147
G,10000.0000,2.7200
E,-3.6700,2.0000
T,9999.0000,2.7259
G,10000.0000,2.7300
E,-3.6700,2.0000
T,9999.0000,2.7350
G,10000.0000,2.7400
E,-3.6700,2.0000
T,9999.0000,2.7451
G,10000.0000,2.7500
E,-3.6700,2.0000
T,9999.0000,2.7552
G,10000.0000,2.7600
E,-3.6700,2.0000
T,9999.0000,2.7653
G,10000.0000,2.7700
E,-3.6700,2.0000
T,9999.0000,2.7744
G,10000.0000,2.7800
E,-3.6700,2.0000
T,9999.0000,2.7845
G,10000.0000,2.7900
E,-3.6700,2.0000
T,9999.0000,2.7947
G,10000.0000,2.8000
E,-3.6700,2.0000
T,9999.0000,2.8048
G,10000.0000,2.8100
E,-3.6700,2.0000
T,9999.0000,2.8149
G,10000.0000,2.8200
E,-3.6700,2.0000
T,9999.0000,2.8250
G,10000.0000,2.8300
E,-3.6700,2.0000
T,9999.0000,2.8351
G,10000.0000,2.8400
E,-3.6700,2.0000
T,9999.0000,2.8453
G,10000.0000,2.8500
E,-3.6700,2.0000
T,9999.0000,2.8544
G,10000.0000,2.8600
E,-3.6700,2.0000
T,9999.0000,2.8645
G,10000.0000,2.8700
E,-3.6700,2.0000
T,9999.0000,2.8746
G,10000.0000,2.8800
E,-3.6700,2.0000
T,9999.0000,2.8847
G,10000.0000,2.8900
E,-3.6700,2.0000
T,9999.0000,2.8948
G,10000.0000,2.9000
E,-3.6700,2.0000
T,9999.0000,2.9050
G,10000.0000,2.9100
E,-3.6700,2.0000
T,9999.0000,2.9151
G,10000.0000,2.9200
E,-3.6700,2.0000
T,9999.0000,2.9252
G,10000.0000,2.9300
E,-3.6700,2.0000
T,9999.0000,2.9343
G,10000.0000,2.9400
E,-3.6700,2.0000
T,9999.0000,2.9444
G,10000.0000,2.9500
E,-3.6700,2.0000
T,9999.0000,2.9545
G,10000.0000,2.9600
E,-3.6700,2.0000
T,9999.0000,2.9647
G,10000.0000,2.9700
E,-3.6700,2.0000
T,9999.0000,2.9748
G,10000.0000,2.9800
E,-3.6700,2.0000
T,9999.0000,2.9849
G,10000.0000,2.9900
E,-3.6700,2.0000
T,9999.0000,2.9950
G,10000.0000,3.0000
E,-3.6700,3.0000
T,9999.0000,3.0051
G,10000.0000,3.0100
E,-3.6700,3.0000
T,9999.0000,3.0142
G,10000.0000,3.0200
E,-3.6700,3.0000
T,9999.0000,3.0244
G,10000.0000,3.0300
E,-3.6700,3.0000
T,9999.0000,3.0345
G,10000.0000,3.0400
E,-3.6700,3.0000
T,9999.0000,3.0456
G,10000.0000,3.0500
E,-3.6700,3.0000
T,9999.0000,3.0547
G,10000.0000,3.0600
E,-3.6700,3.0000
T,9999.0000,3.0648
G,10000.0000,3.0700
E,-3.6700,3.0000
T,9999.0000,3.0750
G,10000.0000,3.0800
E,-3.6700,3.0000
T,9999.0000,3.0851
G,10000.0000,3.0900
E,-3.6700,3.0000
T,9999.0000,3.0952
G,10000.0000,3.1000
E,-3.6700,3.0000
T,9999.0000,3.1043
G,10000.0000,3.1100
E,-3.6700,3.0000
T,9999.0000,3.1144
G,10000.0000,3.1200
E,-3.6700,3.0000
T,9999.0000,3.1245
G,10000.0000,3.1300
E,-3.6700,3.0000
T,9999.0000,3.1347
G,10000.0000,3.1400
E,-3.6700,3.0000
T,9999.0000,3.1448
G,10000.0000,3.1500
E,-3.6700,3.0000
T,9999.0000,3.1549
G,10000.0000,3.1600
E,-3.6700,3.0000
T,9999.0000,3.1650
G,10000.0000,3.1700
E,-3.6700,3.0000
T,9999.0000,3.1751
G,10000.0000,3.1800
E,-3.6700,3.0000
T,9999.0000,3.1842
G,10000.0000,3.1900
E,-3.6700,3.0000
T,9999.0000,3.1944
G,10000.0000,3.2000
E,-3.6700,3.0000
T,9999.0000,3.2045
G,10000.0000,3.2100
E,-3.6700,3.0000
T,9999.0000,3.2146
G,10000.0000,3.2200
E,-3.6700,3.0000
T,9999.0000,3.2247
G,10000.0000,3.2300
E,-3.6700,3.0000
T,9999.0000,3.2348
G,10000.0000,3.2400
E,-3.6700,3.0000
T,9999.0000,3.2450
G,10000.0000,3.2500
E,-3.6700,3.0000
T,9999.0000,3.2551
G,10000.0000,3.2600
E,-3.6700,3.0000
T,9999.0000,3.2642
G,10000.0000,3.2700
E,-3.6700,3.0000
T,9999.0000,3.2743
G,10000.0000,3.2800
E,-3.6700,3.0000
T,9999.0000,3.2844
G,10000.0000,3.2900
E,-3.6700,3.0000
T,9999.0000,3.2945
G,10000.0000,3.3000
E,-3.6700,3.0000
T,9999.0000,3.3047
G,10000.0000,3.3100
E,-3.6700,3.0000
T,9999.0000,3.3148
G,10000.0000,3.3200
E,-3.6700,3.0000
T,9999.0000,3.3249
G,10000.0000,3.3300
E,-3.6700,3.0000
T,9999.0000,3.3350
G,10000.0000,3.3400
E,-3.6700,3.0000
T,9999.0000,3.3441
G,10000.0000,3.3500
E,-3.6700,3.0000
T,9999.0000,3.3542
G,10000.0000,3.3600
E,-3.6700,3.0000
T,9999.0000,3.3654
G,10000.0000,3.3700
E,-3.6700,3.0000
T,9999.0000,3.3745
G,10000.0000,3.3800
E,-3.6700,3.0000
T,9999.0000,3.3846
G,10000.0000,3.3900
E,-3.6700,3.0000
T,9999.0000,3.3947
G,10000.0000,3.4000
E,-3.6700,3.0000
T,9999.0000,3.4048
G,10000.0000,3.4100
E,-3.6700,3.0000
T,9999.0000,3.4150
G,10000.0000,3.4200
E,-3.6700,3.0000
T,9999.0000,3.4241
G,10000.0000,3.4300
E,-3.6700,3.0000
T,9999.0000,3.4342
G,10000.0000,3.4400
E,-3.6700,3.0000
T,9999.0000,3.4443
G,10000.0000,3.4500
E,-3.6700,3.0000
T,9999.0000,3.4544
G,10000.0000,3.4600
E,-3.6700,3.0000
T,9999.0000,3.4645
G,10000.0000,3.4700
E,-3.6700,3.0000
T,9999.0000,3.4747
G,10000.0000,3.4800
E,-3.6700,3.0000
T,9999.0000,3.4848
G,10000.0000,3.4900
E,-3.6700,3.0000
T,9999.0000,3.4949
G,10000.0000,3.5000
E,-3.6700,3.0000
T,9999.0000,3.5050
G,10000.0000,3.5100
E,-3.6700,3.0000
T,9999.0000,3.5141
G,10000.0000,3.5200
E,-3.6700,3.0000
T,9999.0000,3.5242
G,10000.0000,3.5300
E,-3.6700,3.0000
T,9999.0000,3.5344
G,10000.0000,3.5400
E,-3.6700,3.0000
T,9999.0000,3.5445
G,10000.0000,3.5500
E,-3.6700,3.0000
T,9999.0000,3.5546
G,10000.0000,3.5600
E,-3.6700,3.0000
T,9999.0000,3.5647
G,10000.0000,3.5700
E,-3.6700,3.0000
T,9999.0000,3.5748
G,10000.0000,3.5800
E,-3.6700,3.0000
T,9999.0000,3.5850
G,10000.0000,3.5900
E,-3.6700,3.0000
T,9999.0000,3.5941
G,10000.0000,3.6000
E,-3.6700,3.0000
T,9999.0000,3.6042
G,10000.0000,3.6100
E,-3.6700,3.0000
T,9999.0000,3.6143
G,10000.0000,3.6200
E,-3.6700,3.0000
T,9999.0000,3.6244
G,10000.0000,3.6300
E,-3.6700,3.0000
T,9999.0000,3.6345
G,10000.0000,3.6400
