type,value,time
E,2124.0000,1.0000
G,4000.0000,1.1700
T,3998.0000,1.1738
E,2124.0000,1.0000
G,4000.0000,1.1800
T,3998.0000,1.1839
E,2124.0000,1.0000
G,4000.0000,1.1900
T,3998.0000,1.1940
E,2124.0000,1.0000
G,4000.0000,1.2000
T,3998.0000,1.2041
E,2124.0000,1.0000
G,4000.0000,1.2100
T,3998.0000,1.2143
E,2124.0000,1.0000
G,4000.0000,1.2200
T,3998.0000,1.2244
E,2124.0000,1.0000
G,4000.0000,1.2300
T,3998.0000,1.2345
E,2124.0000,1.0000
G,4000.0000,1.2400
T,3998.0000,1.2446
E,2124.0000,1.0000
G,4000.0000,1.2500
T,3998.0000,1.2537
E,2124.0000,1.0000
G,4000.0000,1.2600
T,3998.0000,1.2638
E,2124.0000,1.0000
G,4000.0000,1.2700
T,3998.0000,1.2740
E,2124.0000,1.0000
G,4000.0000,1.2800
T,3998.0000,1.2841
E,2124.0000,1.0000
G,4000.0000,1.2900
T,3998.0000,1.2942
E,2124.0000,1.0000
G,4000.0000,1.3000
T,3998.0000,1.3043
E,2124.0000,1.0000
G,4000.0000,1.3100
T,3998.0000,1.3144
E,2124.0000,1.0000
G,4000.0000,1.3200
T,3998.0000,1.3246
E,2124.0000,1.0000
G,4000.0000,1.3300
T,3998.0000,1.3337
E,2124.0000,1.0000
G,4000.0000,1.3400
T,3998.0000,1.3438
E,2124.0000,1.0000
G,4000.0000,1.3500
T,3998.0000,1.3539
E,2124.0000,1.0000
G,4000.0000,1.3600
T,3998.0000,1.3640
E,2124.0000,1.0000
G,4000.0000,1.3700
T,3998.0000,1.3741
E,2124.0000,1.0000
G,4000.0000,1.3800
T,3998.0000,1.3843
E,2124.0000,1.0000
G,4000.0000,1.3900
T,3998.0000,1.3944
E,2124.0000,1.0000
G,4000.0000,1.4000
T,3998.0000,1.4045
E,2124.0000,1.0000
G,4000.0000,1.4100
T,3998.0000,1.4136
E,2124.0000,1.0000
G,4000.0000,1.4200
T,3998.0000,1.4237
E,2124.0000,1.0000
G,4000.0000,1.4300
T,3998.0000,1.4338
E,2124.0000,1.0000
G,4000.0000,1.4400
T,3998.0000,1.4440
E,2124.0000,1.0000
G,4000.0000,1.4500
T,3998.0000,1.4541
E,2124.0000,1.0000
G,4000.0000,1.4600
T,3998.0000,1.4642
E,2124.0000,1.0000
G,4000.0000,1.4700
T,3998.0000,1.4743
E,2124.0000,1.0000
G,4000.0000,1.4800
T,3998.0000,1.4844
E,2124.0000,1.0000
G,4000.0000,1.4900
T,3998.0000,1.4935
E,2124.0000,1.0000
G,4000.0000,1.5000
T,3998.0000,1.5037
E,2124.0000,1.0000
G,4000.0000,1.5100
T,3998.0000,1.5138
E,2124.0000,1.0000
G,4000.0000,1.5200
T,3998.0000,1.5239
E,2124.0000,1.0000
G,4000.0000,1.5300
T,3998.0000,1.5340
E,2124.0000,1.0000
G,4000.0000,1.5400
T,3998.0000,1.5441
E,2124.0000,1.0000
G,4000.0000,1.5500
T,3998.0000,1.5543
E,2124.0000,1.0000
G,4000.0000,1.5600
T,3998.0000,1.5644
E,2124.0000,1.0000
G,4000.0000,1.5700
T,3998.0000,1.5745
E,2124.0000,1.0000
G,4000.0000,1.5800
T,3998.0000,1.5836
E,2124.0000,1.0000
G,4000.0000,1.5900
T,3998.0000,1.5937
E,2124.0000,1.0000
G,4000.0000,1.6000
T,3998.0000,1.6038
E,2124.0000,1.0000
G,4000.0000,1.6100
T,3998.0000,1.6140
E,2124.0000,1.0000
G,4000.0000,1.6200
T,3998.0000,1.6241
E,2124.0000,1.0000
G,4000.0000,1.6300
T,3998.0000,1.6342
E,2124.0000,1.0000
G,4000.0000,1.6400
T,3998.0000,1.6443
E,2124.0000,1.0000
G,4000.0000,1.6500
T,3998.0000,1.6544
E,2124.0000,1.0000
G,4000.0000,1.6600
T,3998.0000,1.6635
E,2124.0000,1.0000
G,4000.0000,1.6700
T,3998.0000,1.6737
E,2124.0000,1.0000
G,4000.0000,1.6800
T,3998.0000,1.6838
E,2124.0000,1.0000
G,4000.0000,1.6900
T,3998.0000,1.6939
E,2124.0000,1.0000
G,4000.0000,1.7000
T,3998.0000,1.7040
E,2124.0000,1.0000
G,4000.0000,1.7100
T,3998.0000,1.7141
E,2125.0000,1.0000
G,4000.0000,1.7200
T,3998.0000,1.7243
E,2125.0000,1.0000
G,4000.0000,1.7300
T,3998.0000,1.7344
E,2125.0000,1.0000
G,4000.0000,1.7400
T,3998.0000,1.7435
E,2125.0000,1.0000
G,4000.0000,1.7500
T,3998.0000,1.7546
E,2125.0000,1.0000
G,4000.0000,1.7600
T,3998.0000,1.7637
E,2125.0000,1.0000
G,4000.0000,1.7700
T,3998.0000,1.7738
E,2125.0000,1.0000
G,4000.0000,1.7800
T,3998.0000,1.7840
E,2125.0000,1.0000
G,4000.0000,1.7900
T,3998.0000,1.7941
E,2125.0000,1.0000
G,4000.0000,1.8000
T,3998.0000,1.8042
E,2125.0000,1.0000
G,4000.0000,1.8100
T,3998.0000,1.8143
E,2125.0000,1.0000
G,4000.0000,1.8200
T,3998.0000,1.8234
E,2125.0000,1.0000
G,4000.0000,1.8300
T,3998.0000,1.8335
E,2125.0000,1.0000
G,4000.0000,1.8400
T,3998.0000,1.8437
E,2125.0000,1.0000
G,4000.0000,1.8500
T,3998.0000,1.8538
E,2125.0000,1.0000
G,4000.0000,1.8600
T,3998.0000,1.8639
E,2125.0000,1.0000
G,4000.0000,1.8700
T,3998.0000,1.8740
E,2125.0000,1.0000
G,4000.0000,1.8800
T,3998.0000,1.8841
E,2125.0000,1.0000
G,4000.0000,1.8900
T,3998.0000,1.8943
E,2125.0000,1.0000
G,4000.0000,1.9000
T,3998.0000,1.9034
E,2125.0000,1.0000
G,4000.0000,1.9100
T,3998.0000,1.9135
E,2125.0000,1.0000
G,4000.0000,1.9200
T,3998.0000,1.9236
E,2125.0000,1.0000
G,4000.0000,1.9300
T,3998.0000,1.9337
E,2125.0000,1.0000
G,4000.0000,1.9400
T,3998.0000,1.9438
E,2125.0000,1.0000
G,4000.0000,1.9500
T,3998.0000,1.9540
E,2125.0000,1.0000
G,4000.0000,1.9600
T,3998.0000,1.9641
E,2125.0000,1.0000
G,4000.0000,1.9700
T,3998.0000,1.9742
E,2125.0000,1.0000
G,4000.0000,1.9800
T,3998.0000,1.9843
E,2125.0000,1.0000
G,4000.0000,1.9900
T,3998.0000,1.9934
E,2125.0000,2.0000
G,4000.0000,2.0000
T,3998.0000,2.0035
E,2125.0000,2.0000
G,10000.0000,2.0100
T,4014.0000,2.0137
E,1895.0000,2.0000
G,10000.0000,2.0200
T,4816.0000,2.0238
E,1096.0000,2.0000
G,10000.0000,2.0300
T,6528.0000,2.0339
E,-262.0000,2.0000
G,10000.0000,2.0400
T,9021.0000,2.0440
E,-1634.0000,2.0000
G,10000.0000,2.0500
T,11068.0000,2.0541
E,-2332.0000,2.0000
G,10000.0000,2.0600
T,11892.0000,2.0643
E,-2413.0000,2.0000
G,10000.0000,2.0700
T,11583.0000,2.0744
E,-1938.0000,2.0000
G,10000.0000,2.0800
T,10414.0000,2.0835
E,-1187.0000,2.0000
G,10000.0000,2.0900
T,9484.0000,2.0936
E,-1062.0000,2.0000
G,10000.0000,2.1000
T,9473.0000,2.1037
E,-1113.0000,2.0000
G,10000.0000,2.1100
T,9659.0000,2.1138
E,-1214.0000,2.0000
G,10000.0000,2.1200
T,9813.0000,2.1240
E,-1275.0000,2.0000
G,10000.0000,2.1300
T,9893.0000,2.1341
E,-1303.0000,2.0000
G,10000.0000,2.1400
T,9936.0000,2.1442
E,-1319.0000,2.0000
G,10000.0000,2.1500
T,9957.0000,2.1533
E,-1328.0000,2.0000
G,10000.0000,2.1600
T,9967.0000,2.1634
E,-1334.0000,2.0000
G,10000.0000,2.1700
T,9978.0000,2.1735
E,-1339.0000,2.0000
G,10000.0000,2.1800
T,9983.0000,2.1837
E,-1342.0000,2.0000
G,10000.0000,2.1900
T,9989.0000,2.1938
E,-1345.0000,2.0000
G,10000.0000,2.2000
T,9994.0000,2.2039
E,-1347.0000,2.0000
G,10000.0000,2.2100
T,9999.0000,2.2140
E,-1348.0000,2.0000
G,10000.0000,2.2200
T,9999.0000,2.2241
E,-1349.0000,2.0000
G,10000.0000,2.2300
T,9999.0000,2.2332
E,-1349.0000,2.0000
G,10000.0000,2.2400
T,9999.0000,2.2434
E,-1350.0000,2.0000
G,10000.0000,2.2500
T,9999.0000,2.2535
E,-1350.0000,2.0000
G,10000.0000,2.2600
T,9999.0000,2.2636
E,-1350.0000,2.0000
G,10000.0000,2.2700
T,9999.0000,2.2737
E,-1350.0000,2.0000
G,10000.0000,2.2800
T,9999.0000,2.2838
E,-1350.0000,2.0000
G,10000.0000,2.2900
T,9999.0000,2.2940
E,-1350.0000,2.0000
G,10000.0000,2.3000
T,9999.0000,2.3041
E,-1351.0000,2.0000
G,10000.0000,2.3100
T,9999.0000,2.3132
E,-1351.0000,2.0000
G,10000.0000,2.3200
T,9999.0000,2.3233
E,-1351.0000,2.0000
G,10000.0000,2.3300
T,9999.0000,2.3334
E,-1351.0000,2.0000
G,10000.0000,2.3400
T,9999.0000,2.3436
E,-1351.0000,2.0000
G,10000.0000,2.3500
T,9999.0000,2.3537
E,-1351.0000,2.0000
G,10000.0000,2.3600
T,9999.0000,2.3638
E,-1351.0000,2.0000
G,10000.0000,2.3700
T,9999.0000,2.3739
E,-1351.0000,2.0000
G,10000.0000,2.3800
T,9999.0000,2.3840
E,-1351.0000,2.0000
G,10000.0000,2.3900
T,9999.0000,2.3941
E,-1351.0000,2.0000
G,10000.0000,2.4000
T,9999.0000,2.4033
E,-1352.0000,2.0000
G,10000.0000,2.4100
T,9999.0000,2.4134
E,-1352.0000,2.0000
G,10000.0000,2.4200
T,9999.0000,2.4235
E,-1352.0000,2.0000
G,10000.0000,2.4300
T,9999.0000,2.4336
E,-1352.0000,2.0000
G,10000.0000,2.4400
T,9999.0000,2.4437
E,-1352.0000,2.0000
G,10000.0000,2.4500
T,9999.0000,2.4539
E,-1352.0000,2.0000
G,10000.0000,2.4600
T,9999.0000,2.4640
E,-1352.0000,2.0000
G,10000.0000,2.4700
T,9999.0000,2.4741
E,-1352.0000,2.0000
G,10000.0000,2.4800
T,9999.0000,2.4832
E,-1352.0000,2.0000
G,10000.0000,2.4900
T,9999.0000,2.4933
E,-1352.0000,2.0000
G,10000.0000,2.5000
T,9999.0000,2.5034
E,-1352.0000,2.0000
G,10000.0000,2.5100
T,9999.0000,2.5136
E,-1352.0000,2.0000
G,10000.0000,2.5200
T,9999.0000,2.5237
E,-1352.0000,2.0000
G,10000.0000,2.5300
T,9999.0000,2.5338
E,-1352.0000,2.0000
G,10000.0000,2.5400
T,9999.0000,2.5439
E,-1352.0000,2.0000
G,10000.0000,2.5500
T,9999.0000,2.5540
E,-1352.0000,2.0000
G,10000.0000,2.5600
T,9999.0000,2.5631
E,-1352.0000,2.0000
G,10000.0000,2.5700
T,9999.0000,2.5733
E,-1352.0000,2.0000
G,10000.0000,2.5800
T,9999.0000,2.5834
E,-1352.0000,2.0000
G,10000.0000,2.5900
T,9999.0000,2.5935
E,-1352.0000,2.0000
G,10000.0000,2.6000
T,9999.0000,2.6036
E,-1352.0000,2.0000
G,10000.0000,2.6100
T,9999.0000,2.6137
E,-1352.0000,2.0000
G,10000.0000,2.6200
T,9999.0000,2.6239
E,-1352.0000,2.0000
G,10000.0000,2.6300
T,9999.0000,2.6340
E,-1352.0000,2.0000
G,10000.0000,2.6400
T,9999.0000,2.6431
E,-1352.0000,2.0000
G,10000.0000,2.6500
T,9999.0000,2.6532
E,-1352.0000,2.0000
G,10000.0000,2.6600
T,9999.0000,2.6633
E,-1352.0000,2.0000
G,10000.0000,2.6700
T,9999.0000,2.6734
E,-1352.0000,2.0000
G,10000.0000,2.6800
T,9999.0000,2.6836
E,-1352.0000,2.0000
G,10000.0000,2.6900
T,9999.0000,2.6937
E,-1353.0000,2.0000
G,10000.0000,2.7000
T,9999.0000,2.7038
E,-1353.0000,2.0000
G,10000.0000,2.7100
T,9999.0000,2.7139
E,-1353.0000,2.0000
G,10000.0000,2.7200
T,9999.0000,2.7240
E,-1353.0000,2.0000
G,10000.0000,2.7300
T,9999.0000,2.7331
E,-1353.0000,2.0000
G,10000.0000,2.7400
T,9999.0000,2.7433
E,-1353.0000,2.0000
G,10000.0000,2.7500
T,9999.0000,2.7534
E,-1353.0000,2.0000
G,10000.0000,2.7600
T,9999.0000,2.7635
E,-1353.0000,2.0000
G,10000.0000,2.7700
T,9999.0000,2.7736
E,-1353.0000,2.0000
G,10000.0000,2.7800
T,9999.0000,2.7837
E,-1353.0000,2.0000
G,10000.0000,2.7900
T,9999.0000,2.7939
E,-1353.0000,2.0000
G,10000.0000,2.8000
T,9999.0000,2.8040
E,-1353.0000,2.0000
G,10000.0000,2.8100
T,9999.0000,2.8131
E,-1353.0000,2.0000
G,10000.0000,2.8200
T,9999.0000,2.8232
E,-1353.0000,2.0000
G,10000.0000,2.8300
T,9999.0000,2.8333
E,-1353.0000,2.0000
G,10000.0000,2.8400
T,9999.0000,2.8434
E,-1353.0000,2.0000
G,10000.0000,2.8500
T,9999.0000,2.8536
E,-1353.0000,2.0000
G,10000.0000,2.8600
T,9999.0000,2.8637
E,-1353.0000,2.0000
G,10000.0000,2.8700
T,9999.0000,2.8738
E,-1353.0000,2.0000
G,10000.0000,2.8800
T,9999.0000,2.8839
E,-1353.0000,2.0000
G,10000.0000,2.8900
T,9999.0000,2.8930
E,-1353.0000,2.0000
G,10000.0000,2.9000
T,9999.0000,2.9031
E,-1353.0000,2.0000
G,10000.0000,2.9100
T,9999.0000,2.9133
E,-1353.0000,2.0000
G,10000.0000,2.9200
T,9999.0000,2.9234
E,-1353.0000,2.0000
G,10000.0000,2.9300
T,9999.0000,2.9335
E,-1353.0000,2.0000
G,10000.0000,2.9400
T,9999.0000,2.9436
E,-1353.0000,2.0000
G,10000.0000,2.9500
T,9999.0000,2.9537
E,-1353.0000,2.0000
G,10000.0000,2.9600
T,9999.0000,2.9639
E,-1353.0000,2.0000
G,10000.0000,2.9700
T,9999.0000,2.9730
E,-1353.0000,2.0000
G,10000.0000,2.9800
T,9999.0000,2.9831
E,-1353.0000,2.0000
G,10000.0000,2.9900
T,9999.0000,2.9932
E,-1353.0000,3.0000
G,10000.0000,3.0000
T,9999.0000,3.0033
E,-1353.0000,3.0000
G,10000.0000,3.0100
T,9999.0000,3.0134
E,-1353.0000,3.0000
G,10000.0000,3.0200
T,9999.0000,3.0236
E,-1353.0000,3.0000
G,10000.0000,3.0300
T,9999.0000,3.0337
E,-1353.0000,3.0000
G,10000.0000,3.0400
T,9999.0000,3.0438
E,-1353.0000,3.0000
G,10000.0000,3.0500
T,9999.0000,3.0529
E,-1353.0000,3.0000
G,10000.0000,3.0600
T,9999.0000,3.0630
E,-1353.0000,3.0000
G,10000.0000,3.0700
T,9999.0000,3.0731
E,-1353.0000,3.0000
G,10000.0000,3.0800
T,9999.0000,3.0833
E,-1353.0000,3.0000
G,10000.0000,3.0900
T,9999.0000,3.0934
E,-1353.0000,3.0000
G,10000.0000,3.1000
T,9999.0000,3.1035
E,-1353.0000,3.0000
G,10000.0000,3.1100
T,9999.0000,3.1136
E,-1353.0000,3.0000
G,10000.0000,3.1200
T,9999.0000,3.1237
E,-1353.0000,3.0000
G,10000.0000,3.1300
T,9999.0000,3.1328
E,-1353.0000,3.0000
G,10000.0000,3.1400
T,9999.0000,3.1430
E,-1353.0000,3.0000
G,10000.0000,3.1500
T,9999.0000,3.1531
E,-1353.0000,3.0000
G,10000.0000,3.1600
T,9999.0000,3.1632
E,-1353.0000,3.0000
G,10000.0000,3.1700
T,9999.0000,3.1733
E,-1353.0000,3.0000
G,10000.0000,3.1800
T,9999.0000,3.1834
E,-1353.0000,3.0000
G,10000.0000,3.1900
T,9999.0000,3.1936
E,-1353.0000,3.0000
G,10000.0000,3.2000
T,9999.0000,3.2037
E,-1353.0000,3.0000
G,10000.0000,3.2100
T,9999.0000,3.2138
E,-1353.0000,3.0000
G,10000.0000,3.2200
T,9999.0000,3.2229
E,-1353.0000,3.0000
G,10000.0000,3.2300
T,9999.0000,3.2330
E,-1353.0000,3.0000
G,10000.0000,3.2400
T,9999.0000,3.2431
E,-1353.0000,3.0000
G,10000.0000,3.2500
T,9999.0000,3.2533
E,-1353.0000,3.0000
G,10000.0000,3.2600
T,9999.0000,3.2634
E,-1353.0000,3.0000
G,10000.0000,3.2700
T,9999.0000,3.2735
E,-1353.0000,3.0000
G,10000.0000,3.2800
T,9999.0000,3.2836
E,-1353.0000,3.0000
G,10000.0000,3.2900
T,9999.0000,3.2937
E,-1353.0000,3.0000
G,10000.0000,3.3000
T,9999.0000,3.3028
E,-1353.0000,3.0000
G,10000.0000,3.3100
T,9999.0000,3.3130
E,-1353.0000,3.0000
G,10000.0000,3.3200
T,9999.0000,3.3231
E,-1353.0000,3.0000
G,10000.0000,3.3300
T,9999.0000,3.3332
E,-1353.0000,3.0000
G,10000.0000,3.3400
T,9999.0000,3.3433
E,-1353.0000,3.0000
G,10000.0000,3.3500
T,9999.0000,3.3534
E,-1353.0000,3.0000
G,10000.0000,3.3600
T,9999.0000,3.3636
E,-1353.0000,3.0000
G,10000.0000,3.3700
T,9999.0000,3.3737
E,-1353.0000,3.0000
G,10000.0000,3.3800
T,9999.0000,3.3828
E,-1353.0000,3.0000
G,10000.0000,3.3900
T,9999.0000,3.3929
E,-1353.0000,3.0000
G,10000.0000,3.4000
T,9999.0000,3.4030
E,-1353.0000,3.0000
G,10000.0000,3.4100
T,9999.0000,3.4131
E,-1353.0000,3.0000
G,10000.0000,3.4200
T,9999.0000,3.4233
E,-1353.0000,3.0000
G,10000.0000,3.4300
T,9999.0000,3.4334
E,-1353.0000,3.0000
G,10000.0000,3.4400
T,9999.0000,3.4435
E,-1353.0000,3.0000
G,10000.0000,3.4500
T,9999.0000,3.4536
E,-1353.0000,3.0000
G,10000.0000,3.4600
T,9999.0000,3.4627
E,-1353.0000,3.0000
G,10000.0000,3.4700
T,9999.0000,3.4728
E,-1354.0000,3.0000
G,10000.0000,3.4800
T,9999.0000,3.4830
E,-1354.0000,3.0000
G,10000.0000,3.4900
T,9999.0000,3.4931
E,-1354.0000,3.0000
G,10000.0000,3.5000
T,9999.0000,3.5032
E,-1354.0000,3.0000
G,10000.0000,3.5100
T,9999.0000,3.5133
E,-1354.0000,3.0000
G,10000.0000,3.5200
T,9999.0000,3.5234
E,-1354.0000,3.0000
G,10000.0000,3.5300
T,9999.0000,3.5336
