type,value,time
G,4000.0000,1.0600
E,0.0000,1.0000
T,3998.0000,1.0625
G,4000.0000,1.0700
E,0.0000,1.0000
T,3998.0000,1.0716
G,4000.0000,1.0800
E,0.0000,1.0000
T,3998.0000,1.0817
G,4000.0000,1.0900
E,0.0000,1.0000
T,3998.0000,1.0918
G,4000.0000,1.1000
E,0.0000,1.0000
T,3998.0000,1.1019
G,4000.0000,1.1100
E,0.0000,1.0000
T,3998.0000,1.1121
G,4000.0000,1.1200
E,0.0000,1.0000
T,3998.0000,1.1222
G,4000.0000,1.1300
E,0.0000,1.0000
T,3998.0000,1.1323
G,4000.0000,1.1400
E,0.0000,1.0000
T,3998.0000,1.1424
G,4000.0000,1.1500
E,0.0000,1.0000
T,3998.0000,1.1515
G,4000.0000,1.1600
E,0.0000,1.0000
T,3998.0000,1.1616
G,4000.0000,1.1700
E,0.0000,1.0000
T,3998.0000,1.1718
G,4000.0000,1.1800
E,0.0000,1.0000
T,3998.0000,1.1819
G,4000.0000,1.1900
E,0.0000,1.0000
T,3998.0000,1.1920
G,4000.0000,1.2000
E,0.0000,1.0000
T,3998.0000,1.2021
G,4000.0000,1.2100
E,0.0000,1.0000
T,3998.0000,1.2122
G,4000.0000,1.2200
E,0.0000,1.0000
T,3998.0000,1.2223
G,4000.0000,1.2300
E,0.0000,1.0000
T,3998.0000,1.2315
G,4000.0000,1.2400
E,0.0000,1.0000
T,3998.0000,1.2416
G,4000.0000,1.2500
E,0.0000,1.0000
T,3998.0000,1.2517
G,4000.0000,1.2600
E,0.0000,1.0000
T,3998.0000,1.2618
G,4000.0000,1.2700
E,0.0000,1.0000
T,3998.0000,1.2719
G,4000.0000,1.2800
E,0.0000,1.0000
T,3998.0000,1.2821
G,4000.0000,1.2900
E,0.0000,1.0000
T,3998.0000,1.2922
G,4000.0000,1.3000
E,0.0000,1.0000
T,3998.0000,1.3023
G,4000.0000,1.3100
E,0.0000,1.0000
T,3998.0000,1.3124
G,4000.0000,1.3200
E,0.0000,1.0000
T,3998.0000,1.3215
G,4000.0000,1.3300
E,0.0000,1.0000
T,3998.0000,1.3316
G,4000.0000,1.3400
E,0.0000,1.0000
T,3998.0000,1.3418
G,4000.0000,1.3500
E,0.0000,1.0000
T,3998.0000,1.3519
G,4000.0000,1.3600
E,0.0000,1.0000
T,3998.0000,1.3620
G,4000.0000,1.3700
E,0.0000,1.0000
T,3998.0000,1.3721
G,4000.0000,1.3800
E,0.0000,1.0000
T,3998.0000,1.3822
G,4000.0000,1.3900
E,0.0000,1.0000
T,3998.0000,1.3923
G,4000.0000,1.4000
E,0.0000,1.0000
T,3998.0000,1.4015
G,4000.0000,1.4100
E,0.0000,1.0000
T,3998.0000,1.4116
G,4000.0000,1.4200
E,0.0000,1.0000
T,3998.0000,1.4217
G,4000.0000,1.4300
E,0.0000,1.0000
T,3998.0000,1.4318
G,4000.0000,1.4400
E,0.0000,1.0000
T,3998.0000,1.4419
G,4000.0000,1.4500
E,0.0000,1.0000
T,3998.0000,1.4520
G,4000.0000,1.4600
E,0.0000,1.0000
T,3998.0000,1.4622
G,4000.0000,1.4700
E,0.0000,1.0000
T,3998.0000,1.4723
G,4000.0000,1.4800
E,0.0000,1.0000
T,3998.0000,1.4814
G,4000.0000,1.4900
E,0.0000,1.0000
T,3998.0000,1.4915
G,4000.0000,1.5000
E,0.0000,1.0000
T,3998.0000,1.5016
G,4000.0000,1.5100
E,0.0000,1.0000
T,3998.0000,1.5118
G,4000.0000,1.5200
E,0.0000,1.0000
T,3998.0000,1.5219
G,4000.0000,1.5300
E,0.0000,1.0000
T,3998.0000,1.5320
G,4000.0000,1.5400
E,0.0000,1.0000
T,3998.0000,1.5421
G,4000.0000,1.5500
E,0.0000,1.0000
T,3998.0000,1.5522
G,4000.0000,1.5600
E,0.0000,1.0000
T,3998.0000,1.5613
G,4000.0000,1.5700
E,0.0000,1.0000
T,3998.0000,1.5715
G,4000.0000,1.5800
E,0.0000,1.0000
T,3998.0000,1.5816
G,4000.0000,1.5900
E,0.0000,1.0000
T,3998.0000,1.5917
G,4000.0000,1.6000
E,0.0000,1.0000
T,3998.0000,1.6018
G,4000.0000,1.6100
E,0.0000,1.0000
T,3998.0000,1.6119
G,4000.0000,1.6200
E,0.0000,1.0000
T,3998.0000,1.6221
G,4000.0000,1.6300
E,0.0000,1.0000
T,3998.0000,1.6322
G,4000.0000,1.6400
E,0.0000,1.0000
T,3998.0000,1.6413
G,4000.0000,1.6500
E,0.0000,1.0000
T,3998.0000,1.6514
G,4000.0000,1.6600
E,0.0000,1.0000
T,3998.0000,1.6615
G,4000.0000,1.6700
E,0.0000,1.0000
T,3998.0000,1.6716
G,4000.0000,1.6800
E,0.0000,1.0000
T,3998.0000,1.6818
G,4000.0000,1.6900
E,0.0000,1.0000
T,3998.0000,1.6919
G,4000.0000,1.7000
E,0.0000,1.0000
T,3998.0000,1.7020
G,4000.0000,1.7100
E,0.0000,1.0000
T,3998.0000,1.7121
G,4000.0000,1.7200
E,0.0000,1.0000
T,3998.0000,1.7222
G,4000.0000,1.7300
E,0.0000,1.0000
T,3998.0000,1.7313
G,4000.0000,1.7400
E,0.0000,1.0000
T,3998.0000,1.7415
G,4000.0000,1.7500
E,0.0000,1.0000
T,3998.0000,1.7516
G,4000.0000,1.7600
E,0.0000,1.0000
T,3998.0000,1.7617
G,4000.0000,1.7700
E,0.0000,1.0000
T,3998.0000,1.7718
G,4000.0000,1.7800
E,0.0000,1.0000
T,3998.0000,1.7819
G,4000.0000,1.7900
E,0.0000,1.0000
T,3998.0000,1.7921
G,4000.0000,1.8000
E,0.0000,1.0000
T,3998.0000,1.8022
G,4000.0000,1.8100
E,0.0000,1.0000
T,3998.0000,1.8113
G,4000.0000,1.8200
E,0.0000,1.0000
T,3998.0000,1.8214
G,4000.0000,1.8300
E,0.0000,1.0000
T,3998.0000,1.8315
G,4000.0000,1.8400
E,0.0000,1.0000
T,3998.0000,1.8417
G,4000.0000,1.8500
E,0.0000,1.0000
T,3998.0000,1.8518
G,4000.0000,1.8600
E,0.0000,1.0000
T,3998.0000,1.8619
G,4000.0000,1.8700
E,0.0000,1.0000
T,3998.0000,1.8720
G,4000.0000,1.8800
E,0.0000,1.0000
T,3998.0000,1.8821
G,4000.0000,1.8900
E,0.0000,1.0000
T,3998.0000,1.8912
G,4000.0000,1.9000
E,0.0000,1.0000
T,3998.0000,1.9013
G,4000.0000,1.9100
E,0.0000,1.0000
T,3998.0000,1.9115
G,4000.0000,1.9200
E,0.0000,1.0000
T,3998.0000,1.9216
G,4000.0000,1.9300
E,0.0000,1.0000
T,3998.0000,1.9317
G,4000.0000,1.9400
E,0.0000,1.0000
T,3998.0000,1.9418
G,4000.0000,1.9500
E,0.0000,1.0000
T,3998.0000,1.9519
G,4000.0000,1.9600
E,0.0000,1.0000
T,3998.0000,1.9621
G,4000.0000,1.9700
E,0.0000,1.0000
T,3998.0000,1.9712
G,4000.0000,1.9800
E,0.0000,1.0000
T,3998.0000,1.9813
G,4000.0000,1.9900
E,0.0000,1.0000
T,3998.0000,1.9914
G,4000.0000,2.0000
E,0.0000,2.0000
T,3998.0000,2.0015
G,10000.0000,2.0100
E,0.0000,2.0000
T,3998.0000,2.0117
G,10000.0000,2.0200
E,-0.2530,2.0000
T,4604.0000,2.0218
G,10000.0000,2.0300
E,-1.0780,2.0000
T,6172.0000,2.0319
G,10000.0000,2.0400
E,-2.4610,2.0000
T,8564.0000,2.0420
G,10000.0000,2.0500
E,-3.8010,2.0000
T,10791.0000,2.0511
G,10000.0000,2.0600
E,-4.4580,2.0000
T,11817.0000,2.0612
G,10000.0000,2.0700
E,-4.5220,2.0000
T,11684.0000,2.0713
G,10000.0000,2.0800
E,-4.0010,2.0000
T,10627.0000,2.0815
G,10000.0000,2.0900
E,-3.2870,2.0000
T,9531.0000,2.0916
G,10000.0000,2.1000
E,-3.1880,2.0000
T,9452.0000,2.1017
G,10000.0000,2.1100
E,-3.2470,2.0000
T,9627.0000,2.1118
G,10000.0000,2.1200
E,-3.3460,2.0000
T,9792.0000,2.1219
G,10000.0000,2.1300
E,-3.4020,2.0000
T,9888.0000,2.1321
G,10000.0000,2.1400
E,-3.4270,2.0000
T,9930.0000,2.1412
G,10000.0000,2.1500
E,-3.4410,2.0000
T,9951.0000,2.1513
G,10000.0000,2.1600
E,-3.4510,2.0000
T,9967.0000,2.1614
G,10000.0000,2.1700
E,-3.4570,2.0000
T,9978.0000,2.1715
G,10000.0000,2.1800
E,-3.4620,2.0000
T,9983.0000,2.1816
G,10000.0000,2.1900
E,-3.4640,2.0000
T,9989.0000,2.1918
G,10000.0000,2.2000
E,-3.4670,2.0000
T,9994.0000,2.2019
G,10000.0000,2.2100
E,-3.4690,2.0000
T,9994.0000,2.2120
G,10000.0000,2.2200
E,-3.4710,2.0000
T,9999.0000,2.2211
G,10000.0000,2.2300
E,-3.4710,2.0000
T,9999.0000,2.2312
G,10000.0000,2.2400
E,-3.4720,2.0000
T,9999.0000,2.2413
G,10000.0000,2.2500
E,-3.4720,2.0000
T,9999.0000,2.2515
G,10000.0000,2.2600
E,-3.4720,2.0000
T,9999.0000,2.2616
G,10000.0000,2.2700
E,-3.4730,2.0000
T,9999.0000,2.2717
G,10000.0000,2.2800
E,-3.4730,2.0000
T,9999.0000,2.2818
G,10000.0000,2.2900
E,-3.4730,2.0000
T,9999.0000,2.2919
G,10000.0000,2.3000
E,-3.4730,2.0000
T,9999.0000,2.3010
G,10000.0000,2.3100
E,-3.4730,2.0000
T,9999.0000,2.3112
G,10000.0000,2.3200
E,-3.4730,2.0000
T,9999.0000,2.3213
G,10000.0000,2.3300
E,-3.4740,2.0000
T,9999.0000,2.3314
G,10000.0000,2.3400
E,-3.4740,2.0000
T,9999.0000,2.3415
G,10000.0000,2.3500
E,-3.4740,2.0000
T,9999.0000,2.3516
G,10000.0000,2.3600
E,-3.4740,2.0000
T,9999.0000,2.3618
G,10000.0000,2.3700
E,-3.4740,2.0000
T,9999.0000,2.3719
G,10000.0000,2.3800
E,-3.4740,2.0000
T,9999.0000,2.3810
G,10000.0000,2.3900
E,-3.4740,2.0000
T,9999.0000,2.3911
G,10000.0000,2.4000
E,-3.4740,2.0000
T,9999.0000,2.4012
G,10000.0000,2.4100
E,-3.4740,2.0000
T,9999.0000,2.4113
G,10000.0000,2.4200
E,-3.4740,2.0000
T,9999.0000,2.4215
G,10000.0000,2.4300
E,-3.4740,2.0000
T,9999.0000,2.4316
G,10000.0000,2.4400
E,-3.4740,2.0000
T,9999.0000,2.4417
G,10000.0000,2.4500
E,-3.4740,2.0000
T,9999.0000,2.4518
G,10000.0000,2.4600
E,-3.4740,2.0000
T,9999.0000,2.4609
G,10000.0000,2.4700
E,-3.4740,2.0000
T,9999.0000,2.4711
G,10000.0000,2.4800
E,-3.4740,2.0000
T,9999.0000,2.4812
G,10000.0000,2.4900
E,-3.4740,2.0000
T,9999.0000,2.4913
G,10000.0000,2.5000
E,-3.4740,2.0000
T,9999.0000,2.5014
G,10000.0000,2.5100
E,-3.4740,2.0000
T,9999.0000,2.5115
G,10000.0000,2.5200
E,-3.4750,2.0000
T,9999.0000,2.5217
G,10000.0000,2.5300
E,-3.4750,2.0000
T,9999.0000,2.5318
G,10000.0000,2.5400
E,-3.4750,2.0000
T,9999.0000,2.5419
G,10000.0000,2.5500
E,-3.4750,2.0000
T,9999.0000,2.5510
G,10000.0000,2.5600
E,-3.4750,2.0000
T,9999.0000,2.5611
G,10000.0000,2.5700
E,-3.4750,2.0000
T,9999.0000,2.5712
G,10000.0000,2.5800
E,-3.4750,2.0000
T,9999.0000,2.5813
G,10000.0000,2.5900
E,-3.4750,2.0000
T,9999.0000,2.5915
G,10000.0000,2.6000
E,-3.4750,2.0000
T,9999.0000,2.6016
G,10000.0000,2.6100
E,-3.4750,2.0000
T,9999.0000,2.6117
G,10000.0000,2.6200
E,-3.4750,2.0000
T,9999.0000,2.6218
G,10000.0000,2.6300
E,-3.4750,2.0000
T,9999.0000,2.6309
G,10000.0000,2.6400
E,-3.4750,2.0000
T,9999.0000,2.6411
G,10000.0000,2.6500
E,-3.4750,2.0000
T,9999.0000,2.6512
G,10000.0000,2.6600
E,-3.4750,2.0000
T,9999.0000,2.6613
G,10000.0000,2.6700
E,-3.4750,2.0000
T,9999.0000,2.6714
G,10000.0000,2.6800
E,-3.4750,2.0000
T,9999.0000,2.6815
G,10000.0000,2.6900
E,-3.4750,2.0000
T,9999.0000,2.6916
G,10000.0000,2.7000
E,-3.4750,2.0000
T,9999.0000,2.7018
G,10000.0000,2.7100
E,-3.4750,2.0000
T,9999.0000,2.7109
G,10000.0000,2.7200
E,-3.4750,2.0000
T,9999.0000,2.7210
G,10000.0000,2.7300
E,-3.4750,2.0000
T,9999.0000,2.7311
G,10000.0000,2.7400
E,-3.4750,2.0000
T,9999.0000,2.7412
G,10000.0000,2.7500
E,-3.4750,2.0000
T,9999.0000,2.7513
G,10000.0000,2.7600
E,-3.4750,2.0000
T,9999.0000,2.7615
G,10000.0000,2.7700
E,-3.4750,2.0000
T,9999.0000,2.7716
G,10000.0000,2.7800
E,-3.4750,2.0000
T,9999.0000,2.7817
G,10000.0000,2.7900
E,-3.4750,2.0000
T,9999.0000,2.7908
G,10000.0000,2.8000
E,-3.4750,2.0000
T,9999.0000,2.8009
G,10000.0000,2.8100
E,-3.4750,2.0000
T,9999.0000,2.8110
G,10000.0000,2.8200
E,-3.4750,2.0000
T,9999.0000,2.8212
G,10000.0000,2.8300
E,-3.4750,2.0000
T,9999.0000,2.8313
G,10000.0000,2.8400
E,-3.4760,2.0000
T,9999.0000,2.8414
G,10000.0000,2.8500
E,-3.4760,2.0000
T,9999.0000,2.8515
G,10000.0000,2.8600
E,-3.4760,2.0000
T,9999.0000,2.8616
G,10000.0000,2.8700
E,-3.4760,2.0000
T,9999.0000,2.8718
G,10000.0000,2.8800
E,-3.4760,2.0000
T,9999.0000,2.8809
G,10000.0000,2.8900
E,-3.4760,2.0000
T,9999.0000,2.8910
G,10000.0000,2.9000
E,-3.4760,2.0000
T,9999.0000,2.9011
G,10000.0000,2.9100
E,-3.4760,2.0000
T,9999.0000,2.9112
G,10000.0000,2.9200
E,-3.4760,2.0000
T,9999.0000,2.9213
G,10000.0000,2.9300
E,-3.4760,2.0000
T,9999.0000,2.9315
G,10000.0000,2.9400
E,-3.4760,2.0000
T,9999.0000,2.9416
G,10000.0000,2.9500
E,-3.4760,2.0000
T,9999.0000,2.9517
G,10000.0000,2.9600
E,-3.4760,2.0000
T,9999.0000,2.9608
G,10000.0000,2.9700
E,-3.4760,2.0000
T,9999.0000,2.9709
G,10000.0000,2.9800
E,-3.4760,2.0000
T,9999.0000,2.9811
G,10000.0000,2.9900
E,-3.4760,2.0000
T,9999.0000,2.9912
G,10000.0000,3.0000
E,-3.4760,3.0000
T,9999.0000,3.0013
G,10000.0000,3.0100
E,-3.4760,3.0000
T,9999.0000,3.0114
G,10000.0000,3.0200
E,-3.4760,3.0000
T,9999.0000,3.0215
G,10000.0000,3.0300
E,-3.4760,3.0000
T,9999.0000,3.0316
G,10000.0000,3.0400
E,-3.4760,3.0000
T,9999.0000,3.0408
G,10000.0000,3.0500
E,-3.4760,3.0000
T,9999.0000,3.0509
G,10000.0000,3.0600
E,-3.4760,3.0000
T,9999.0000,3.0610
G,10000.0000,3.0700
E,-3.4760,3.0000
T,9999.0000,3.0711
G,10000.0000,3.0800
E,-3.4760,3.0000
T,9999.0000,3.0812
G,10000.0000,3.0900
E,-3.4760,3.0000
T,9999.0000,3.0913
G,10000.0000,3.1000
E,-3.4760,3.0000
T,9999.0000,3.1015
G,10000.0000,3.1100
E,-3.4760,3.0000
T,9999.0000,3.1116
G,10000.0000,3.1200
E,-3.4760,3.0000
T,9999.0000,3.1207
G,10000.0000,3.1300
E,-3.4760,3.0000
T,9999.0000,3.1308
G,10000.0000,3.1400
E,-3.4760,3.0000
T,9999.0000,3.1409
G,10000.0000,3.1500
E,-3.4760,3.0000
T,9999.0000,3.1511
G,10000.0000,3.1600
E,-3.4760,3.0000
T,9999.0000,3.1612
G,10000.0000,3.1700
E,-3.4760,3.0000
T,9999.0000,3.1713
G,10000.0000,3.1800
E,-3.4760,3.0000
T,9999.0000,3.1814
G,10000.0000,3.1900
E,-3.4760,3.0000
T,9999.0000,3.1915
G,10000.0000,3.2000
E,-3.4760,3.0000
T,9999.0000,3.2016
G,10000.0000,3.2100
E,-3.4760,3.0000
T,9999.0000,3.2108
G,10000.0000,3.2200
E,-3.4760,3.0000
T,9999.0000,3.2209
G,10000.0000,3.2300
E,-3.4760,3.0000
T,9999.0000,3.2310
G,10000.0000,3.2400
E,-3.4760,3.0000
T,9999.0000,3.2411
G,10000.0000,3.2500
E,-3.4760,3.0000
T,9999.0000,3.2512
G,10000.0000,3.2600
E,-3.4760,3.0000
T,9999.0000,3.2613
G,10000.0000,3.2700
E,-3.4760,3.0000
T,9999.0000,3.2715
G,10000.0000,3.2800
E,-3.4760,3.0000
T,9999.0000,3.2816
G,10000.0000,3.2900
E,-3.4760,3.0000
