type,value,time
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.2662
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.2700
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.2763
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.2800
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.2864
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.2900
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.2965
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.3000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.3066
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.3100
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.3168
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.3200
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.3259
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.3300
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.3360
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.3400
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.3461
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.3500
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.3562
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.3600
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.3663
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.3700
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.3765
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.3800
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.3866
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.3900
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.3967
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.4000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.4058
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.4100
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.4159
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.4200
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.4260
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.4300
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.4362
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.4400
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.4463
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.4500
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.4564
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.4600
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.4665
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.4700
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.4766
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.4800
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.4868
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.4900
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.4959
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.5000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.5060
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.5100
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.5161
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.5200
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.5262
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.5300
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.5364
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.5400
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.5465
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.5500
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.5566
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.5600
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.5667
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.5700
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.5758
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.5800
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.5859
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.5900
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.5961
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.6000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.6062
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.6100
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.6163
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.6200
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.6264
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.6300
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.6365
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.6400
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.6467
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.6500
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.6558
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.6600
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.6659
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.6700
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.6760
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.6800
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.6861
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.6900
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.6962
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.7000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.7064
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.7100
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.7165
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.7200
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.7266
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.7300
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.7357
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.7400
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.7458
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.7500
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.7560
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.7600
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.7661
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.7700
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.7762
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.7800
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.7863
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.7900
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.7964
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.8000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.8066
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.8100
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.8167
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.8200
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.8258
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.8300
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.8359
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.8400
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.8460
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.8500
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.8561
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.8600
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.8663
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.8700
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.8764
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.8800
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.8865
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
G,4000.0000,0.8900
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
E,-2.2200,0.0000
T,3998.0000,0.8966
E,-2.2200,0.0000
