type,value,time
T,9999.0000,2.7696
G,10000.0000,2.7700
E,1.2600,2.0000
T,9999.0000,2.7797
G,10000.0000,2.7800
E,1.2600,2.0000
T,9999.0000,2.7888
G,10000.0000,2.7900
E,1.2600,2.0000
T,9999.0000,2.7990
G,10000.0000,2.8000
E,1.2600,2.0000
T,9999.0000,2.8091
G,10000.0000,2.8100
E,1.2600,2.0000
T,9999.0000,2.8192
G,10000.0000,2.8200
E,1.2600,2.0000
T,9999.0000,2.8293
G,10000.0000,2.8300
E,1.2600,2.0000
T,9999.0000,2.8394
G,10000.0000,2.8400
E,1.2600,2.0000
T,9999.0000,2.8495
G,10000.0000,2.8500
E,1.2600,2.0000
T,9999.0000,2.8597
G,10000.0000,2.8600
E,1.2600,2.0000
T,9999.0000,2.8688
G,10000.0000,2.8700
E,1.2600,2.0000
T,9999.0000,2.8789
G,10000.0000,2.8800
E,1.2600,2.0000
T,9999.0000,2.8890
G,10000.0000,2.8900
E,1.2600,2.0000
T,9999.0000,2.8991
G,10000.0000,2.9000
E,1.2600,2.0000
T,9999.0000,2.9092
G,10000.0000,2.9100
E,1.2600,2.0000
T,9999.0000,2.9194
G,10000.0000,2.9200
E,1.2600,2.0000
T,9999.0000,2.9295
G,10000.0000,2.9300
E,1.2600,2.0000
T,9999.0000,2.9396
G,10000.0000,2.9400
E,1.2600,2.0000
T,9999.0000,2.9497
G,10000.0000,2.9500
E,1.2600,2.0000
T,9999.0000,2.9588
G,10000.0000,2.9600
E,1.2600,2.0000
T,9999.0000,2.9690
G,10000.0000,2.9700
E,1.2600,2.0000
T,9999.0000,2.9791
G,10000.0000,2.9800
E,1.2600,2.0000
T,9999.0000,2.9892
G,10000.0000,2.9900
E,1.2600,2.0000
T,9999.0000,2.9993
G,10000.0000,3.0000
E,1.2600,3.0000
T,9999.0000,3.0094
G,10000.0000,3.0100
E,1.2600,3.0000
T,9999.0000,3.0195
G,10000.0000,3.0200
E,1.2600,3.0000
T,9999.0000,3.0297
G,10000.0000,3.0300
E,1.2600,3.0000
T,9999.0000,3.0388
G,10000.0000,3.0400
E,1.2600,3.0000
T,9999.0000,3.0489
G,10000.0000,3.0500
E,1.2600,3.0000
T,9999.0000,3.0590
G,10000.0000,3.0600
E,1.2600,3.0000
T,9999.0000,3.0691
G,10000.0000,3.0700
E,1.2600,3.0000
T,9999.0000,3.0792
G,10000.0000,3.0800
E,1.2600,3.0000
T,9999.0000,3.0894
G,10000.0000,3.0900
E,1.2600,3.0000
T,9999.0000,3.0995
G,10000.0000,3.1000
E,1.2600,3.0000
T,9999.0000,3.1096
G,10000.0000,3.1100
E,1.2600,3.0000
T,9999.0000,3.1187
G,10000.0000,3.1200
E,1.2600,3.0000
T,9999.0000,3.1288
G,10000.0000,3.1300
E,1.2600,3.0000
T,9999.0000,3.1390
G,10000.0000,3.1400
E,1.2600,3.0000
T,9999.0000,3.1491
G,10000.0000,3.1500
E,1.2600,3.0000
T,9999.0000,3.1592
G,10000.0000,3.1600
E,1.2600,3.0000
T,9999.0000,3.1693
G,10000.0000,3.1700
E,1.2600,3.0000
T,9999.0000,3.1794
G,10000.0000,3.1800
E,1.2600,3.0000
T,9999.0000,3.1895
G,10000.0000,3.1900
E,1.2600,3.0000
T,9999.0000,3.1986
G,10000.0000,3.2000
E,1.2600,3.0000
T,9999.0000,3.2088
G,10000.0000,3.2100
E,1.2600,3.0000
T,9999.0000,3.2189
G,10000.0000,3.2200
E,1.2600,3.0000
T,9999.0000,3.2290
G,10000.0000,3.2300
E,1.2600,3.0000
T,9999.0000,3.2391
G,10000.0000,3.2400
E,1.2600,3.0000
T,9999.0000,3.2492
G,10000.0000,3.2500
E,1.2600,3.0000
T,9999.0000,3.2594
G,10000.0000,3.2600
E,1.2600,3.0000
T,9999.0000,3.2695
G,10000.0000,3.2700
E,1.2600,3.0000
T,9999.0000,3.2796
G,10000.0000,3.2800
E,1.2600,3.0000
T,9999.0000,3.2887
G,10000.0000,3.2900
E,1.2600,3.0000
T,9999.0000,3.2988
G,10000.0000,3.3000
E,1.2600,3.0000
T,9999.0000,3.3090
G,10000.0000,3.3100
E,1.2600,3.0000
T,9999.0000,3.3191
G,10000.0000,3.3200
E,1.2600,3.0000
T,9999.0000,3.3292
G,10000.0000,3.3300
E,1.2600,3.0000
T,9999.0000,3.3393
G,10000.0000,3.3400
E,1.2600,3.0000
T,9999.0000,3.3494
G,10000.0000,3.3500
E,1.2600,3.0000
T,9999.0000,3.3595
G,10000.0000,3.3600
E,1.2600,3.0000
T,9999.0000,3.3686
G,10000.0000,3.3700
E,1.2600,3.0000
T,9999.0000,3.3788
G,10000.0000,3.3800
E,1.2600,3.0000
T,9999.0000,3.3889
G,10000.0000,3.3900
E,1.2600,3.0000
T,9999.0000,3.3990
G,10000.0000,3.4000
E,1.2600,3.0000
T,9999.0000,3.4091
G,10000.0000,3.4100
E,1.2600,3.0000
T,9999.0000,3.4192
G,10000.0000,3.4200
E,1.2600,3.0000
T,9999.0000,3.4294
G,10000.0000,3.4300
E,1.2600,3.0000
T,9999.0000,3.4395
G,10000.0000,3.4400
E,1.2600,3.0000
T,9999.0000,3.4486
G,10000.0000,3.4500
E,1.2600,3.0000
T,9999.0000,3.4587
G,10000.0000,3.4600
E,1.2600,3.0000
T,9999.0000,3.4688
G,10000.0000,3.4700
E,1.2600,3.0000
T,9999.0000,3.4790
G,10000.0000,3.4800
E,1.2600,3.0000
T,9999.0000,3.4891
G,10000.0000,3.4900
E,1.2600,3.0000
T,9999.0000,3.4992
G,10000.0000,3.5000
E,1.2600,3.0000
T,9999.0000,3.5093
G,10000.0000,3.5100
E,1.2600,3.0000
T,9999.0000,3.5194
G,10000.0000,3.5200
E,1.2600,3.0000
T,9999.0000,3.5285
G,10000.0000,3.5300
E,1.2600,3.0000
T,9999.0000,3.5387
G,10000.0000,3.5400
E,1.2600,3.0000
T,9999.0000,3.5488
G,10000.0000,3.5500
E,1.2600,3.0000
T,9999.0000,3.5589
G,10000.0000,3.5600
E,1.2600,3.0000
T,9999.0000,3.5690
G,10000.0000,3.5700
E,1.2600,3.0000
T,9999.0000,3.5791
G,10000.0000,3.5800
E,1.2600,3.0000
T,9999.0000,3.5892
G,10000.0000,3.5900
E,1.2600,3.0000
T,9999.0000,3.5994
G,10000.0000,3.6000
E,1.2600,3.0000
T,9999.0000,3.6085
G,10000.0000,3.6100
E,1.2600,3.0000
T,9999.0000,3.6186
G,10000.0000,3.6200
E,1.2600,3.0000
T,9999.0000,3.6287
