type,value,time
G,4000.0000,1.5800
E,0.0000,1.0000
G,4000.0000,1.5900
E,0.0000,1.0000
G,4000.0000,1.6000
E,0.0000,1.0000
G,4000.0000,1.6100
E,0.0000,1.0000
G,4000.0000,1.6200
E,0.0000,1.0000
G,4000.0000,1.6300
E,0.0000,1.0000
G,4000.0000,1.6400
E,0.0000,1.0000
G,4000.0000,1.6500
E,0.0000,1.0000
G,4000.0000,1.6600
E,0.0000,1.0000
G,4000.0000,1.6700
E,0.0000,1.0000
G,4000.0000,1.6800
E,0.0000,1.0000
G,4000.0000,1.6900
E,0.0000,1.0000
G,4000.0000,1.7000
E,0.0000,1.0000
G,4000.0000,1.7100
E,0.0000,1.0000
G,4000.0000,1.7200
E,0.0000,1.0000
G,4000.0000,1.7300
E,0.0000,1.0000
G,4000.0000,1.7400
E,0.0000,1.0000
G,4000.0000,1.7500
E,0.0000,1.0000
G,4000.0000,1.7600
E,0.0000,1.0000
G,4000.0000,1.7700
E,0.0000,1.0000
G,4000.0000,1.7800
E,0.0000,1.0000
G,4000.0000,1.7900
E,0.0000,1.0000
G,4000.0000,1.8000
E,0.0000,1.0000
G,4000.0000,1.8100
E,0.0000,1.0000
G,4000.0000,1.8200
E,0.0000,1.0000
G,4000.0000,1.8300
E,0.0000,1.0000
G,4000.0000,1.8400
E,0.0000,1.0000
G,4000.0000,1.8500
E,0.0000,1.0000
G,4000.0000,1.8600
E,0.0000,1.0000
G,4000.0000,1.8700
E,0.0000,1.0000
G,4000.0000,1.8800
E,0.0000,1.0000
G,4000.0000,1.8900
E,0.0000,1.0000
G,4000.0000,1.9000
E,0.0000,1.0000
G,4000.0000,1.9100
E,0.0000,1.0000
G,4000.0000,1.9200
E,0.0000,1.0000
G,4000.0000,1.9300
E,0.0000,1.0000
G,4000.0000,1.9400
E,0.0000,1.0000
G,4000.0000,1.9500
E,0.0000,1.0000
G,4000.0000,1.9600
E,0.0000,1.0000
G,4000.0000,1.9700
E,0.0000,1.0000
G,4000.0000,1.9800
E,0.0000,1.0000
G,4000.0000,1.9900
E,0.0000,2.0000
G,4000.0000,2.0000
E,0.0000,2.0000
G,10000.0000,2.0100
E,0.0000,2.0000
G,10000.0000,2.0200
E,0.0000,2.0000
G,10000.0000,2.0300
E,0.0000,2.0000
G,10000.0000,2.0400
E,0.0000,2.0000
G,10000.0000,2.0500
E,0.0000,2.0000
G,10000.0000,2.0600
E,0.0000,2.0000
G,10000.0000,2.0700
E,0.0000,2.0000
G,10000.0000,2.0800
E,0.0000,2.0000
G,10000.0000,2.0900
E,0.0000,2.0000
G,10000.0000,2.1000
E,0.0000,2.0000
G,10000.0000,2.1100
E,0.0000,2.0000
G,10000.0000,2.1200
E,0.0000,2.0000
G,10000.0000,2.1300
E,0.0000,2.0000
G,10000.0000,2.1400
E,0.0000,2.0000
G,10000.0000,2.1500
E,0.0000,2.0000
G,10000.0000,2.1600
E,0.0000,2.0000
G,10000.0000,2.1700
E,0.0000,2.0000
G,10000.0000,2.1800
E,0.0000,2.0000
G,10000.0000,2.1900
E,0.0000,2.0000
G,10000.0000,2.2000
E,0.0000,2.0000
G,10000.0000,2.2100
E,0.0000,2.0000
G,10000.0000,2.2200
E,0.0000,2.0000
G,10000.0000,2.2300
E,0.0000,2.0000
G,10000.0000,2.2400
E,0.0000,2.0000
G,10000.0000,2.2500
E,0.0000,2.0000
G,10000.0000,2.2600
E,0.0000,2.0000
G,10000.0000,2.2700
E,0.0000,2.0000
G,10000.0000,2.2800
E,0.0000,2.0000
G,10000.0000,2.2900
E,0.0000,2.0000
G,10000.0000,2.3000
E,0.0000,2.0000
G,10000.0000,2.3100
E,0.0000,2.0000
G,10000.0000,2.3200
E,0.0000,2.0000
G,10000.0000,2.3300
E,0.0000,2.0000
G,10000.0000,2.3400
E,0.0000,2.0000
G,10000.0000,2.3500
E,0.0000,2.0000
G,10000.0000,2.3600
E,0.0000,2.0000
G,10000.0000,2.3700
E,0.0000,2.0000
G,10000.0000,2.3800
E,0.0000,2.0000
G,10000.0000,2.3900
E,0.0000,2.0000
G,10000.0000,2.4000
E,0.0000,2.0000
G,10000.0000,2.4100
E,0.0000,2.0000
G,10000.0000,2.4200
E,0.0000,2.0000
G,10000.0000,2.4300
E,0.0000,2.0000
G,10000.0000,2.4400
E,0.0000,2.0000
G,10000.0000,2.4500
E,0.0000,2.0000
G,10000.0000,2.4600
E,0.0000,2.0000
G,10000.0000,2.4700
E,0.0000,2.0000
G,10000.0000,2.4800
E,0.0000,2.0000
G,10000.0000,2.4900
E,0.0000,2.0000
G,10000.0000,2.5000
E,0.0000,2.0000
G,10000.0000,2.5100
E,0.0000,2.0000
G,10000.0000,2.5200
E,0.0000,2.0000
G,10000.0000,2.5300
E,0.0000,2.0000
G,10000.0000,2.5400
E,0.0000,2.0000
G,10000.0000,2.5500
E,0.0000,2.0000
G,10000.0000,2.5600
E,0.0000,2.0000
G,10000.0000,2.5700
E,0.0000,2.0000
G,10000.0000,2.5800
E,0.0000,2.0000
G,10000.0000,2.5900
E,0.0000,2.0000
G,10000.0000,2.6000
E,0.0000,2.0000
G,10000.0000,2.6100
E,0.0000,2.0000
G,10000.0000,2.6200
E,0.0000,2.0000
G,10000.0000,2.6300
E,0.0000,2.0000
G,10000.0000,2.6400
E,0.0000,2.0000
G,10000.0000,2.6500
E,0.0000,2.0000
G,10000.0000,2.6600
E,0.0000,2.0000
G,10000.0000,2.6700
E,0.0000,2.0000
G,10000.0000,2.6800
E,0.0000,2.0000
G,10000.0000,2.6900
E,0.0000,2.0000
G,10000.0000,2.7000
E,0.0000,2.0000
G,10000.0000,2.7100
E,0.0000,2.0000
G,10000.0000,2.7200
E,0.0000,2.0000
G,10000.0000,2.7300
E,0.0000,2.0000
G,10000.0000,2.7400
E,0.0000,2.0000
G,10000.0000,2.7500
E,0.0000,2.0000
G,10000.0000,2.7600
E,0.0000,2.0000
G,10000.0000,2.7700
E,0.0000,2.0000
G,10000.0000,2.7800
E,0.0000,2.0000
G,10000.0000,2.7900
E,0.0000,2.0000
G,10000.0000,2.8000
E,0.0000,2.0000
G,10000.0000,2.8100
E,0.0000,2.0000
G,10000.0000,2.8200
E,0.0000,2.0000
G,10000.0000,2.8300
E,0.0000,2.0000
G,10000.0000,2.8400
E,0.0000,2.0000
G,10000.0000,2.8500
E,0.0000,2.0000
G,10000.0000,2.8600
E,0.0000,2.0000
G,10000.0000,2.8700
E,0.0000,2.0000
G,10000.0000,2.8800
E,0.0000,2.0000
G,10000.0000,2.8900
E,0.0000,2.0000
G,10000.0000,2.9000
E,0.0000,2.0000
G,10000.0000,2.9100
E,0.0000,2.0000
G,10000.0000,2.9200
E,0.0000,2.0000
G,10000.0000,2.9300
E,0.0000,2.0000
G,10000.0000,2.9400
E,0.0000,2.0000
G,10000.0000,2.9500
E,0.0000,2.0000
G,10000.0000,2.9600
E,0.0000,2.0000
G,10000.0000,2.9700
E,0.0000,2.0000
G,10000.0000,2.9800
E,0.0000,2.0000
G,10000.0000,2.9900
E,0.0000,3.0000
G,10000.0000,3.0000
E,0.0000,3.0000
G,10000.0000,3.0100
E,0.0000,3.0000
G,10000.0000,3.0200
E,0.0000,3.0000
G,10000.0000,3.0300
E,0.0000,3.0000
G,10000.0000,3.0400
E,0.0000,3.0000
G,10000.0000,3.0500
E,0.0000,3.0000
G,10000.0000,3.0600
E,0.0000,3.0000
G,10000.0000,3.0700
E,0.0000,3.0000
G,10000.0000,3.0800
E,0.0000,3.0000
G,10000.0000,3.0900
E,0.0000,3.0000
G,10000.0000,3.1000
E,0.0000,3.0000
G,10000.0000,3.1100
E,0.0000,3.0000
G,10000.0000,3.1200
E,0.0000,3.0000
G,10000.0000,3.1300
E,0.0000,3.0000
G,10000.0000,3.1400
E,0.0000,3.0000
G,10000.0000,3.1500
E,0.0000,3.0000
G,10000.0000,3.1600
E,0.0000,3.0000
G,10000.0000,3.1700
E,0.0000,3.0000
G,10000.0000,3.1800
E,0.0000,3.0000
G,10000.0000,3.1900
E,0.0000,3.0000
G,10000.0000,3.2000
E,0.0000,3.0000
G,10000.0000,3.2100
E,0.0000,3.0000
G,10000.0000,3.2200
E,0.0000,3.0000
G,10000.0000,3.2300
E,0.0000,3.0000
G,10000.0000,3.2400
E,0.0000,3.0000
G,10000.0000,3.2500
E,0.0000,3.0000
G,10000.0000,3.2600
E,0.0000,3.0000
G,10000.0000,3.2700
E,0.0000,3.0000
G,10000.0000,3.2800
E,0.0000,3.0000
G,10000.0000,3.2900
E,0.0000,3.0000
G,10000.0000,3.3000
E,0.0000,3.0000
G,10000.0000,3.3100
E,0.0000,3.0000
G,10000.0000,3.3200
E,0.0000,3.0000
G,10000.0000,3.3300
E,0.0000,3.0000
G,10000.0000,3.3400
E,0.0000,3.0000
G,10000.0000,3.3500
E,0.0000,3.0000
G,10000.0000,3.3600
E,0.0000,3.0000
G,10000.0000,3.3700
E,0.0000,3.0000
G,10000.0000,3.3800
E,0.0000,3.0000
G,10000.0000,3.3900
E,0.0000,3.0000
G,10000.0000,3.4000
E,0.0000,3.0000
G,10000.0000,3.4100
E,0.0000,3.0000
G,10000.0000,3.4200
E,0.0000,3.0000
G,10000.0000,3.4300
E,0.0000,3.0000
G,10000.0000,3.4400
E,0.0000,3.0000
G,10000.0000,3.4500
E,0.0000,3.0000
G,10000.0000,3.4600
E,0.0000,3.0000
G,10000.0000,3.4700
E,0.0000,3.0000
G,10000.0000,3.4800
E,0.0000,3.0000
G,10000.0000,3.4900
E,0.0000,3.0000
G,10000.0000,3.5000
E,0.0000,3.0000
G,10000.0000,3.5100
E,0.0000,3.0000
G,10000.0000,3.5200
E,0.0000,3.0000
G,10000.0000,3.5300
E,0.0000,3.0000
G,10000.0000,3.5400
E,0.0000,3.0000
G,10000.0000,3.5500
E,0.0000,3.0000
G,10000.0000,3.5600
E,0.0000,3.0000
G,10000.0000,3.5700
E,0.0000,3.0000
G,10000.0000,3.5800
E,0.0000,3.0000
G,10000.0000,3.5900
E,0.0000,3.0000
G,10000.0000,3.6000
E,0.0000,3.0000
G,10000.0000,3.6100
E,0.0000,3.0000
G,10000.0000,3.6200
E,0.0000,3.0000
G,10000.0000,3.6300
E,0.0000,3.0000
G,10000.0000,3.6400
E,0.0000,3.0000
G,10000.0000,3.6500
E,0.0000,3.0000
G,10000.0000,3.6600
E,0.0000,3.0000
G,10000.0000,3.6700
E,0.0000,3.0000
G,10000.0000,3.6800
E,0.0000,3.0000
G,10000.0000,3.6900
E,0.0000,3.0000
G,10000.0000,3.7000
E,0.0000,3.0000
G,10000.0000,3.7100
E,0.0000,3.0000
G,10000.0000,3.7200
E,0.0000,3.0000
G,10000.0000,3.7300
E,0.0000,3.0000
G,10000.0000,3.7400
E,0.0000,3.0000
G,10000.0000,3.7500
E,0.0000,3.0000
G,10000.0000,3.7600
E,0.0000,3.0000
G,10000.0000,3.7700
E,0.0000,3.0000
G,10000.0000,3.7800
E,0.0000,3.0000
G,10000.0000,3.7900
E,0.0000,3.0000
G,10000.0000,3.8000
E,0.0000,3.0000
G,10000.0000,3.8100
E,0.0000,3.0000
G,10000.0000,3.8200
E,0.0000,3.0000
G,10000.0000,3.8300
E,0.0000,3.0000
G,10000.0000,3.8400
E,0.0000,3.0000
G,10000.0000,3.8500
E,0.0000,3.0000
G,10000.0000,3.8600
E,0.0000,3.0000
G,10000.0000,3.8700
E,0.0000,3.0000
G,10000.0000,3.8800
E,0.0000,3.0000
G,10000.0000,3.8900
E,0.0000,3.0000
G,10000.0000,3.9000
E,0.0000,3.0000
G,10000.0000,3.9100
E,0.0000,3.0000
G,10000.0000,3.9200
E,0.0000,3.0000
G,10000.0000,3.9300
E,0.0000,3.0000
G,10000.0000,3.9400
E,0.0000,3.0000
G,10000.0000,3.9500
E,0.0000,3.0000
G,10000.0000,3.9600
E,0.0000,3.0000
G,10000.0000,3.9700
E,0.0000,3.0000
G,10000.0000,3.9800
E,0.0000,3.0000
G,10000.0000,3.9900
E,0.0000,4.0000
G,10000.0000,4.0000
E,0.0000,4.0000
G,4000.0000,4.0100
E,0.0000,4.0000
G,4000.0000,4.0200
E,0.0000,4.0000
G,4000.0000,4.0300
E,0.0000,4.0000
G,4000.0000,4.0400
E,0.0000,4.0000
G,4000.0000,4.0500
E,0.0000,4.0000
G,4000.0000,4.0600
E,0.0000,4.0000
G,4000.0000,4.0700
E,0.0000,4.0000
G,4000.0000,4.0800
E,0.0000,4.0000
G,4000.0000,4.0900
E,0.0000,4.0000
G,4000.0000,4.1000
E,0.0000,4.0000
G,4000.0000,4.1100
E,0.0000,4.0000
G,4000.0000,4.1200
E,0.0000,4.0000
G,4000.0000,4.1300
E,0.0000,4.0000
G,4000.0000,4.1400
E,0.0000,4.0000
G,4000.0000,4.1500
E,0.0000,4.0000
G,4000.0000,4.1600
E,0.0000,4.0000
G,4000.0000,4.1700
E,0.0000,4.0000
G,4000.0000,4.1800
E,0.0000,4.0000
G,4000.0000,4.1900
E,0.0000,4.0000
G,4000.0000,4.2000
E,0.0000,4.0000
G,4000.0000,4.2100
E,0.0000,4.0000
G,4000.0000,4.2200
E,0.0000,4.0000
G,4000.0000,4.2300
E,0.0000,4.0000
G,4000.0000,4.2400
E,0.0000,4.0000
G,4000.0000,4.2500
E,0.0000,4.0000
G,4000.0000,4.2600
E,0.0000,4.0000
G,4000.0000,4.2700
E,0.0000,4.0000
G,4000.0000,4.2800
E,0.0000,4.0000
G,4000.0000,4.2900
E,0.0000,4.0000
G,4000.0000,4.3000
E,0.0000,4.0000
G,4000.0000,4.3100
E,0.0000,4.0000
G,4000.0000,4.3200
E,0.0000,4.0000
G,4000.0000,4.3300
E,0.0000,4.0000
G,4000.0000,4.3400
E,0.0000,4.0000
G,4000.0000,4.3500
E,0.0000,4.0000
G,4000.0000,4.3600
E,0.0000,4.0000
G,4000.0000,4.3700
E,0.0000,4.0000
G,4000.0000,4.3800
E,0.0000,4.0000
G,4000.0000,4.3900
E,0.0000,4.0000
G,4000.0000,4.4000
E,0.0000,4.0000
G,4000.0000,4.4100
E,0.0000,4.0000
G,4000.0000,4.4200
E,0.0000,4.0000
G,4000.0000,4.4300
E,0.0000,4.0000
G,4000.0000,4.4400
E,0.0000,4.0000
G,4000.0000,4.4500
E,0.0000,4.0000
G,4000.0000,4.4600
E,0.0000,4.0000
G,4000.0000,4.4700
E,0.0000,4.0000
G,4000.0000,4.4800
E,0.0000,4.0000
G,4000.0000,4.4900
E,0.0000,4.0000
G,4000.0000,4.5000
E,0.0000,4.0000
G,4000.0000,4.5100
E,0.0000,4.0000
G,4000.0000,4.5200
E,0.0000,4.0000
G,4000.0000,4.5300
E,0.0000,4.0000
G,4000.0000,4.5400
E,0.0000,4.0000
G,4000.0000,4.5500
E,0.0000,4.0000
G,4000.0000,4.5600
E,0.0000,4.0000
G,4000.0000,4.5700
E,0.0000,4.0000
G,4000.0000,4.5800
E,0.0000,4.0000
G,4000.0000,4.5900
E,0.0000,4.0000
G,4000.0000,4.6000
E,0.0000,4.0000
G,4000.0000,4.6100
E,0.0000,4.0000
G,4000.0000,4.6200
E,0.0000,4.0000
G,4000.0000,4.6300
E,0.0000,4.0000
G,4000.0000,4.6400
E,0.0000,4.0000
G,4000.0000,4.6500
E,0.0000,4.0000
G,4000.0000,4.6600
E,0.0000,4.0000
G,4000.0000,4.6700
E,0.0000,4.0000
G,4000.0000,4.6800
E,0.0000,4.0000
G,4000.0000,4.6900
E,0.0000,4.0000
G,4000.0000,4.7000
E,0.0000,4.0000
G,4000.0000,4.7100
E,0.0000,4.0000
G,4000.0000,4.7200
E,0.0000,4.0000
G,4000.0000,4.7300
E,0.0000,4.0000
G,4000.0000,4.7400
E,0.0000,4.0000
G,4000.0000,4.7500
E,0.0000,4.0000
G,4000.0000,4.7600
E,0.0000,4.0000
G,4000.0000,4.7700
E,0.0000,4.0000
G,4000.0000,4.7800
E,0.0000,4.0000
G,4000.0000,4.7900
E,0.0000,4.0000
G,4000.0000,4.8000
E,0.0000,4.0000
G,4000.0000,4.8100
E,0.0000,4.0000
G,4000.0000,4.8200
E,0.0000,4.0000
G,4000.0000,4.8300
E,0.0000,4.0000
G,4000.0000,4.8400
E,0.0000,4.0000
G,4000.0000,4.8500
E,0.0000,4.0000
G,4000.0000,4.8600
E,0.0000,4.0000
G,4000.0000,4.8700
E,0.0000,4.0000
G,4000.0000,4.8800
E,0.0000,4.0000
G,4000.0000,4.8900
E,0.0000,4.0000
G,4000.0000,4.9000
E,0.0000,4.0000
G,4000.0000,4.9100
E,0.0000,4.0000
G,4000.0000,4.9200
E,0.0000,4.0000
G,4000.0000,4.9300
E,0.0000,4.0000
G,4000.0000,4.9400
E,0.0000,4.0000
G,4000.0000,4.9500
E,0.0000,4.0000
G,4000.0000,4.9600
E,0.0000,4.0000
G,4000.0000,4.9700
E,0.0000,4.0000
G,4000.0000,4.9800
E,0.0000,4.0000
G,4000.0000,4.9900
E,0.0000,5.0000
G,4000.0000,5.0000
E,0.0000,5.0000
G,4000.0000,5.0100
E,0.0000,5.0000
G,4000.0000,5.0200
E,0.0000,5.0000
G,4000.0000,5.0300
E,0.0000,5.0000
G,4000.0000,5.0400
E,0.0000,5.0000
G,4000.0000,5.0500
E,0.0000,5.0000
G,4000.0000,5.0600
E,0.0000,5.0000
G,4000.0000,5.0700
E,0.0000,5.0000
G,4000.0000,5.0800
E,0.0000,5.0000
G,4000.0000,5.0900
E,0.0000,5.0000
G,4000.0000,5.1000
E,0.0000,5.0000
G,4000.0000,5.1100
E,0.0000,5.0000
G,4000.0000,5.1200
E,0.0000,5.0000
G,4000.0000,5.1300
E,0.0000,5.0000
G,4000.0000,5.1400
E,0.0000,5.0000
G,4000.0000,5.1500
E,0.0000,5.0000
G,4000.0000,5.1600
E,0.0000,5.0000
G,4000.0000,5.1700
E,0.0000,5.0000
G,4000.0000,5.1800
E,0.0000,5.0000
G,4000.0000,5.1900
E,0.0000,5.0000
G,4000.0000,5.2000
E,0.0000,5.0000
G,4000.0000,5.2100
E,0.0000,5.0000
G,4000.0000,5.2200
E,0.0000,5.0000
G,4000.0000,5.2300
E,0.0000,5.0000
G,4000.0000,5.2400
E,0.0000,5.0000
G,4000.0000,5.2500
E,0.0000,5.0000
G,4000.0000,5.2600
E,0.0000,5.0000
G,4000.0000,5.2700
E,0.0000,5.0000
G,4000.0000,5.2800
E,0.0000,5.0000
G,4000.0000,5.2900
E,0.0000,5.0000
G,4000.0000,5.3000
E,0.0000,5.0000
G,4000.0000,5.3100
E,0.0000,5.0000
G,4000.0000,5.3200
E,0.0000,5.0000
G,4000.0000,5.3300
E,0.0000,5.0000
G,4000.0000,5.3400
E,0.0000,5.0000
G,4000.0000,5.3500
E,0.0000,5.0000
G,4000.0000,5.3600
E,0.0000,5.0000
G,4000.0000,5.3700
E,0.0000,5.0000
G,4000.0000,5.3800
E,0.0000,5.0000
G,4000.0000,5.3900
E,0.0000,5.0000
G,4000.0000,5.4000
E,0.0000,5.0000
G,4000.0000,5.4100
E,0.0000,5.0000
G,4000.0000,5.4200
E,0.0000,5.0000
G,4000.0000,5.4300
E,0.0000,5.0000
G,4000.0000,5.4400
E,0.0000,5.0000
G,4000.0000,5.4500
E,0.0000,5.0000
G,4000.0000,5.4600
E,0.0000,5.0000
G,4000.0000,5.4700
E,0.0000,5.0000
G,4000.0000,5.4800
E,0.0000,5.0000
G,4000.0000,5.4900
E,0.0000,5.0000
G,4000.0000,5.5000
E,0.0000,5.0000
G,4000.0000,5.5100
E,0.0000,5.0000
G,4000.0000,5.5200
E,0.0000,5.0000
G,4000.0000,5.5300
E,0.0000,5.0000
G,4000.0000,5.5400
E,0.0000,5.0000
G,4000.0000,5.5500
E,0.0000,5.0000
G,4000.0000,5.5600
E,0.0000,5.0000
G,4000.0000,5.5700
E,0.0000,5.0000
G,4000.0000,5.5800
E,0.0000,5.0000
G,4000.0000,5.5900
E,0.0000,5.0000
