type,value,time
T,2800.0000,0.4573
G,4000.0000,0.4600
T,2800.0000,0.4675
G,4000.0000,0.4700
T,2800.0000,0.4776
G,4000.0000,0.4800
T,2800.0000,0.4877
G,4000.0000,0.4900
T,2800.0000,0.4978
G,4000.0000,0.5000
T,2800.0000,0.5079
G,4000.0000,0.5100
T,2800.0000,0.5181
G,4000.0000,0.5200
T,2800.0000,0.5272
G,4000.0000,0.5300
T,2800.0000,0.5373
G,4000.0000,0.5400
T,2800.0000,0.5474
G,4000.0000,0.5500
T,2800.0000,0.5575
G,4000.0000,0.5600
T,2800.0000,0.5677
G,4000.0000,0.5700
T,2800.0000,0.5778
G,4000.0000,0.5800
T,2800.0000,0.5879
G,4000.0000,0.5900
T,2800.0000,0.5980
G,4000.0000,0.6000
T,2800.0000,0.6071
G,4000.0000,0.6100
T,2800.0000,0.6172
G,4000.0000,0.6200
T,2800.0000,0.6273
G,4000.0000,0.6300
T,2800.0000,0.6375
G,4000.0000,0.6400
T,2800.0000,0.6476
G,4000.0000,0.6500
T,2800.0000,0.6577
G,4000.0000,0.6600
T,2800.0000,0.6678
G,4000.0000,0.6700
T,2800.0000,0.6779
G,4000.0000,0.6800
T,2800.0000,0.6881
G,4000.0000,0.6900
T,2800.0000,0.6972
G,4000.0000,0.7000
T,2800.0000,0.7073
G,4000.0000,0.7100
T,2800.0000,0.7174
G,4000.0000,0.7200
T,2800.0000,0.7275
G,4000.0000,0.7300
T,2800.0000,0.7377
G,4000.0000,0.7400
T,2800.0000,0.7478
G,4000.0000,0.7500
T,2800.0000,0.7579
G,4000.0000,0.7600
T,2800.0000,0.7680
G,4000.0000,0.7700
T,2800.0000,0.7771
G,4000.0000,0.7800
T,2800.0000,0.7872
G,4000.0000,0.7900
T,2800.0000,0.7973
G,4000.0000,0.8000
T,2800.0000,0.8075
G,4000.0000,0.8100
T,2800.0000,0.8176
G,4000.0000,0.8200
T,2800.0000,0.8277
G,4000.0000,0.8300
T,2800.0000,0.8378
G,4000.0000,0.8400
T,2800.0000,0.8479
G,4000.0000,0.8500
T,2800.0000,0.8571
G,4000.0000,0.8600
T,2800.0000,0.8672
G,4000.0000,0.8700
T,2800.0000,0.8773
G,4000.0000,0.8800
T,2800.0000,0.8874
G,4000.0000,0.8900
T,2800.0000,0.8975
G,4000.0000,0.9000
T,2800.0000,0.9077
G,4000.0000,0.9100
T,2800.0000,0.9178
G,4000.0000,0.9200
T,2800.0000,0.9279
G,4000.0000,0.9300
T,2800.0000,0.9370
G,4000.0000,0.9400
T,2800.0000,0.9471
G,4000.0000,0.9500
T,2800.0000,0.9572
G,4000.0000,0.9600
T,2800.0000,0.9673
G,4000.0000,0.9700
T,2800.0000,0.9775
G,4000.0000,0.9800
T,2800.0000,0.9876
G,4000.0000,0.9900
T,2800.0000,0.9977
G,4000.0000,1.0000
T,2800.0000,1.0078
G,4000.0000,1.0100
T,2800.0000,1.0169
G,4000.0000,1.0200
T,2800.0000,1.0271
G,4000.0000,1.0300
T,2800.0000,1.0372
G,4000.0000,1.0400
T,2800.0000,1.0473
G,4000.0000,1.0500
T,2800.0000,1.0574
G,4000.0000,1.0600
T,2800.0000,1.0675
G,4000.0000,1.0700
T,2800.0000,1.0777
G,4000.0000,1.0800
T,2800.0000,1.0878
G,4000.0000,1.0900
T,2800.0000,1.0969
G,4000.0000,1.1000
T,2800.0000,1.1070
G,4000.0000,1.1100
T,2800.0000,1.1171
G,4000.0000,1.1200
T,2800.0000,1.1272
G,4000.0000,1.1300
T,2800.0000,1.1374
G,4000.0000,1.1400
T,2800.0000,1.1475
G,4000.0000,1.1500
T,2800.0000,1.1576
G,4000.0000,1.1600
T,2800.0000,1.1677
G,4000.0000,1.1700
T,2800.0000,1.1778
G,4000.0000,1.1800
T,2800.0000,1.1869
G,4000.0000,1.1900
T,2800.0000,1.1971
G,4000.0000,1.2000
T,2800.0000,1.2072
G,4000.0000,1.2100
T,2800.0000,1.2173
G,4000.0000,1.2200
T,2800.0000,1.2274
G,4000.0000,1.2300
T,2800.0000,1.2375
G,4000.0000,1.2400
T,2800.0000,1.2477
G,4000.0000,1.2500
T,2800.0000,1.2578
G,4000.0000,1.2600
T,2800.0000,1.2669
G,4000.0000,1.2700
T,2800.0000,1.2770
G,4000.0000,1.2800
T,2800.0000,1.2871
G,4000.0000,1.2900
T,2800.0000,1.2972
G,4000.0000,1.3000
T,2800.0000,1.3074
G,4000.0000,1.3100
T,2800.0000,1.3175
G,4000.0000,1.3200
T,2800.0000,1.3276
G,4000.0000,1.3300
T,2800.0000,1.3377
G,4000.0000,1.3400
T,2800.0000,1.3468
G,4000.0000,1.3500
T,2800.0000,1.3569
G,4000.0000,1.3600
T,2800.0000,1.3671
G,4000.0000,1.3700
T,2800.0000,1.3772
G,4000.0000,1.3800
T,2800.0000,1.3873
G,4000.0000,1.3900
T,2800.0000,1.3974
G,4000.0000,1.4000
T,2800.0000,1.4075
G,4000.0000,1.4100
T,2800.0000,1.4177
G,4000.0000,1.4200
T,2800.0000,1.4268
G,4000.0000,1.4300
T,2800.0000,1.4369
G,4000.0000,1.4400
T,2800.0000,1.4470
G,4000.0000,1.4500
T,2800.0000,1.4571
G,4000.0000,1.4600
T,2800.0000,1.4672
G,4000.0000,1.4700
T,2800.0000,1.4774
G,4000.0000,1.4800
T,2800.0000,1.4875
G,4000.0000,1.4900
T,2800.0000,1.4976
G,4000.0000,1.5000
T,2800.0000,1.5067
G,4000.0000,1.5100
T,2800.0000,1.5168
G,4000.0000,1.5200
T,2800.0000,1.5270
G,4000.0000,1.5300
T,2800.0000,1.5371
G,4000.0000,1.5400
T,2800.0000,1.5472
G,4000.0000,1.5500
T,2800.0000,1.5573
G,4000.0000,1.5600
T,2800.0000,1.5674
G,4000.0000,1.5700
T,2800.0000,1.5775
G,4000.0000,1.5800
T,2800.0000,1.5877
G,4000.0000,1.5900
T,2800.0000,1.5968
G,4000.0000,1.6000
T,2800.0000,1.6069
G,4000.0000,1.6100
T,2800.0000,1.6170
G,4000.0000,1.6200
T,2800.0000,1.6271
G,4000.0000,1.6300
T,2800.0000,1.6372
G,4000.0000,1.6400
T,2800.0000,1.6474
G,4000.0000,1.6500
T,2800.0000,1.6575
G,4000.0000,1.6600
T,2800.0000,1.6676
G,4000.0000,1.6700
T,2800.0000,1.6767
G,4000.0000,1.6800
T,2800.0000,1.6868
G,4000.0000,1.6900
T,2800.0000,1.6969
G,4000.0000,1.7000
T,2800.0000,1.7071
G,4000.0000,1.7100
T,2800.0000,1.7172
G,4000.0000,1.7200
T,2800.0000,1.7273
G,4000.0000,1.7300
T,2800.0000,1.7374
G,4000.0000,1.7400
T,2800.0000,1.7475
G,4000.0000,1.7500
T,2800.0000,1.7567
G,4000.0000,1.7600
T,2800.0000,1.7668
G,4000.0000,1.7700
T,2800.0000,1.7769
G,4000.0000,1.7800
T,2800.0000,1.7870
G,4000.0000,1.7900
T,2800.0000,1.7971
G,4000.0000,1.8000
T,2800.0000,1.8072
G,4000.0000,1.8100
T,2800.0000,1.8174
G,4000.0000,1.8200
T,2800.0000,1.8275
G,4000.0000,1.8300
T,2800.0000,1.8366
G,4000.0000,1.8400
T,2800.0000,1.8467
G,4000.0000,1.8500
T,2800.0000,1.8568
G,4000.0000,1.8600
T,2800.0000,1.8669
G,4000.0000,1.8700
T,2800.0000,1.8771
G,4000.0000,1.8800
T,2800.0000,1.8872
G,4000.0000,1.8900
T,2800.0000,1.8973
G,4000.0000,1.9000
T,2800.0000,1.9074
G,4000.0000,1.9100
T,2800.0000,1.9175
G,4000.0000,1.9200
T,2800.0000,1.9267
G,4000.0000,1.9300
T,2800.0000,1.9368
G,4000.0000,1.9400
T,2800.0000,1.9469
G,4000.0000,1.9500
T,2800.0000,1.9570
G,4000.0000,1.9600
T,2800.0000,1.9671
G,4000.0000,1.9700
T,2800.0000,1.9772
G,4000.0000,1.9800
T,2800.0000,1.9874
G,4000.0000,1.9900
T,2800.0000,1.9975
G,4000.0000,2.0000
T,2800.0000,2.0066
G,10000.0000,2.0100
T,2837.0000,2.0167
G,10000.0000,2.0200
T,3059.0000,2.0268
G,10000.0000,2.0300
T,3440.0000,2.0369
G,10000.0000,2.0400
T,3879.0000,2.0471
G,10000.0000,2.0500
T,4180.0000,2.0572
G,10000.0000,2.0600
T,4257.0000,2.0673
G,10000.0000,2.0700
T,4139.0000,2.0774
G,10000.0000,2.0800
T,3934.0000,2.0875
G,10000.0000,2.0900
T,3855.0000,2.0967
G,10000.0000,2.1000
T,3844.0000,2.1068
G,10000.0000,2.1100
T,3861.0000,2.1169
G,10000.0000,2.1200
T,3885.0000,2.1270
G,10000.0000,2.1300
T,3904.0000,2.1371
G,10000.0000,2.1400
T,3917.0000,2.1472
G,10000.0000,2.1500
T,3924.0000,2.1574
G,10000.0000,2.1600
T,3927.0000,2.1665
G,10000.0000,2.1700
T,3929.0000,2.1776
G,10000.0000,2.1800
T,3930.0000,2.1867
G,10000.0000,2.1900
T,3930.0000,2.1968
G,10000.0000,2.2000
T,3930.0000,2.2069
G,10000.0000,2.2100
T,3930.0000,2.2171
G,10000.0000,2.2200
T,3929.0000,2.2272
G,10000.0000,2.2300
T,3929.0000,2.2373
G,10000.0000,2.2400
T,3929.0000,2.2464
G,10000.0000,2.2500
T,3929.0000,2.2565
G,10000.0000,2.2600
T,3929.0000,2.2667
G,10000.0000,2.2700
T,3929.0000,2.2768
G,10000.0000,2.2800
T,3929.0000,2.2869
G,10000.0000,2.2900
T,3929.0000,2.2970
G,10000.0000,2.3000
T,3929.0000,2.3071
G,10000.0000,2.3100
T,3929.0000,2.3173
G,10000.0000,2.3200
T,3929.0000,2.3264
G,10000.0000,2.3300
T,3929.0000,2.3365
G,10000.0000,2.3400
T,3929.0000,2.3466
G,10000.0000,2.3500
T,3929.0000,2.3567
G,10000.0000,2.3600
T,3929.0000,2.3668
G,10000.0000,2.3700
T,3929.0000,2.3770
G,10000.0000,2.3800
T,3929.0000,2.3871
G,10000.0000,2.3900
T,3929.0000,2.3972
G,10000.0000,2.4000
T,3929.0000,2.4073
G,10000.0000,2.4100
T,3929.0000,2.4164
G,10000.0000,2.4200
T,3929.0000,2.4265
G,10000.0000,2.4300
T,3929.0000,2.4367
G,10000.0000,2.4400
T,3929.0000,2.4468
G,10000.0000,2.4500
T,3929.0000,2.4569
G,10000.0000,2.4600
T,3929.0000,2.4670
G,10000.0000,2.4700
T,3929.0000,2.4771
G,10000.0000,2.4800
T,3929.0000,2.4873
G,10000.0000,2.4900
T,3929.0000,2.4974
G,10000.0000,2.5000
T,3929.0000,2.5065
G,10000.0000,2.5100
T,3929.0000,2.5166
G,10000.0000,2.5200
T,3929.0000,2.5267
G,10000.0000,2.5300
T,3929.0000,2.5368
G,10000.0000,2.5400
T,3929.0000,2.5470
G,10000.0000,2.5500
T,3929.0000,2.5571
G,10000.0000,2.5600
T,3929.0000,2.5672
G,10000.0000,2.5700
T,3929.0000,2.5763
G,10000.0000,2.5800
T,3929.0000,2.5864
G,10000.0000,2.5900
T,3929.0000,2.5965
G,10000.0000,2.6000
T,3929.0000,2.6067
G,10000.0000,2.6100
T,3929.0000,2.6168
G,10000.0000,2.6200
T,3929.0000,2.6269
G,10000.0000,2.6300
T,3929.0000,2.6370
G,10000.0000,2.6400
T,3929.0000,2.6471
G,10000.0000,2.6500
T,3929.0000,2.6562
G,10000.0000,2.6600
T,3929.0000,2.6664
G,10000.0000,2.6700
T,3929.0000,2.6765
G,10000.0000,2.6800
T,3929.0000,2.6866
G,10000.0000,2.6900
T,3929.0000,2.6967
G,10000.0000,2.7000
T,3929.0000,2.7068
G,10000.0000,2.7100
T,3929.0000,2.7170
G,10000.0000,2.7200
T,3929.0000,2.7271
G,10000.0000,2.7300
T,3929.0000,2.7372
G,10000.0000,2.7400
T,3929.0000,2.7463
G,10000.0000,2.7500
T,3929.0000,2.7564
G,10000.0000,2.7600
T,3929.0000,2.7665
G,10000.0000,2.7700
T,3929.0000,2.7767
G,10000.0000,2.7800
T,3929.0000,2.7868
G,10000.0000,2.7900
T,3929.0000,2.7969
G,10000.0000,2.8000
T,3929.0000,2.8070
G,10000.0000,2.8100
T,3929.0000,2.8171
G,10000.0000,2.8200
T,3929.0000,2.8262
G,10000.0000,2.8300
T,3929.0000,2.8364
G,10000.0000,2.8400
T,3929.0000,2.8465
G,10000.0000,2.8500
T,3929.0000,2.8566
G,10000.0000,2.8600
T,3929.0000,2.8667
G,10000.0000,2.8700
T,3929.0000,2.8768
G,10000.0000,2.8800
T,3929.0000,2.8870
G,10000.0000,2.8900
T,3929.0000,2.8971
G,10000.0000,2.9000
T,3929.0000,2.9062
G,10000.0000,2.9100
T,3929.0000,2.9163
G,10000.0000,2.9200
T,3929.0000,2.9264
G,10000.0000,2.9300
T,3929.0000,2.9365
G,10000.0000,2.9400
T,3929.0000,2.9467
G,10000.0000,2.9500
T,3929.0000,2.9568
G,10000.0000,2.9600
T,3929.0000,2.9669
G,10000.0000,2.9700
T,3929.0000,2.9770
G,10000.0000,2.9800
T,3929.0000,2.9861
G,10000.0000,2.9900
T,3929.0000,2.9962
G,10000.0000,3.0000
T,3929.0000,3.0064
G,10000.0000,3.0100
T,3929.0000,3.0165
G,10000.0000,3.0200
T,3929.0000,3.0266
G,10000.0000,3.0300
T,3929.0000,3.0367
G,10000.0000,3.0400
T,3929.0000,3.0468
G,10000.0000,3.0500
T,3929.0000,3.0570
G,10000.0000,3.0600
T,3929.0000,3.0661
G,10000.0000,3.0700
T,3929.0000,3.0762
G,10000.0000,3.0800
T,3929.0000,3.0863
G,10000.0000,3.0900
T,3929.0000,3.0964
G,10000.0000,3.1000
T,3929.0000,3.1065
G,10000.0000,3.1100
T,3929.0000,3.1167
G,10000.0000,3.1200
T,3929.0000,3.1268
G,10000.0000,3.1300
T,3929.0000,3.1369
G,10000.0000,3.1400
T,3929.0000,3.1470
G,10000.0000,3.1500
T,3929.0000,3.1561
G,10000.0000,3.1600
T,3929.0000,3.1662
G,10000.0000,3.1700
T,3929.0000,3.1764
G,10000.0000,3.1800
T,3929.0000,3.1865
G,10000.0000,3.1900
T,3929.0000,3.1966
G,10000.0000,3.2000
T,3929.0000,3.2067
G,10000.0000,3.2100
T,3929.0000,3.2168
G,10000.0000,3.2200
T,3929.0000,3.2270
G,10000.0000,3.2300
T,3929.0000,3.2361
G,10000.0000,3.2400
T,3929.0000,3.2462
G,10000.0000,3.2500
T,3929.0000,3.2563
G,10000.0000,3.2600
T,3929.0000,3.2664
G,10000.0000,3.2700
T,3929.0000,3.2765
G,10000.0000,3.2800
T,3929.0000,3.2867
G,10000.0000,3.2900
T,3929.0000,3.2968
G,10000.0000,3.3000
T,3929.0000,3.3069
G,10000.0000,3.3100
T,3929.0000,3.3160
G,10000.0000,3.3200
T,3929.0000,3.3261
G,10000.0000,3.3300
T,3929.0000,3.3362
G,10000.0000,3.3400
T,3929.0000,3.3464
G,10000.0000,3.3500
T,3929.0000,3.3565
G,10000.0000,3.3600
T,3929.0000,3.3666
G,10000.0000,3.3700
T,3929.0000,3.3767
G,10000.0000,3.3800
T,3929.0000,3.3868
G,10000.0000,3.3900
T,3929.0000,3.3959
G,10000.0000,3.4000
T,3929.0000,3.4061
G,10000.0000,3.4100
T,3929.0000,3.4162
G,10000.0000,3.4200
T,3929.0000,3.4263
G,10000.0000,3.4300
T,3929.0000,3.4364
G,10000.0000,3.4400
T,3929.0000,3.4465
G,10000.0000,3.4500
T,3929.0000,3.4567
G,10000.0000,3.4600
T,3929.0000,3.4668
G,10000.0000,3.4700
T,3929.0000,3.4759
G,10000.0000,3.4800
T,3929.0000,3.4860
G,10000.0000,3.4900
T,3929.0000,3.4961
G,10000.0000,3.5000
T,3929.0000,3.5063
G,10000.0000,3.5100
T,3929.0000,3.5164
G,10000.0000,3.5200
T,3929.0000,3.5265
G,10000.0000,3.5300
T,3929.0000,3.5366
G,10000.0000,3.5400
T,3929.0000,3.5467
G,10000.0000,3.5500
T,3929.0000,3.5558
G,10000.0000,3.5600
T,3929.0000,3.5660
G,10000.0000,3.5700
T,3929.0000,3.5761
G,10000.0000,3.5800
T,3929.0000,3.5862
G,10000.0000,3.5900
T,3929.0000,3.5963
G,10000.0000,3.6000
T,3929.0000,3.6064
G,10000.0000,3.6100
T,3929.0000,3.6166
G,10000.0000,3.6200
T,3929.0000,3.6267
G,10000.0000,3.6300
T,3929.0000,3.6368
G,10000.0000,3.6400
T,3929.0000,3.6459
G,10000.0000,3.6500
T,3929.0000,3.6560
G,10000.0000,3.6600
T,3929.0000,3.6661
G,10000.0000,3.6700
T,3929.0000,3.6763
G,10000.0000,3.6800
T,3929.0000,3.6864
G,10000.0000,3.6900
T,3929.0000,3.6965
G,10000.0000,3.7000
T,3929.0000,3.7066
G,10000.0000,3.7100
T,3929.0000,3.7167
G,10000.0000,3.7200
T,3929.0000,3.7259
G,10000.0000,3.7300
T,3929.0000,3.7360
G,10000.0000,3.7400
T,3929.0000,3.7461
G,10000.0000,3.7500
T,3929.0000,3.7562
G,10000.0000,3.7600
T,3929.0000,3.7663
G,10000.0000,3.7700
T,3929.0000,3.7764
G,10000.0000,3.7800
T,3929.0000,3.7866
G,10000.0000,3.7900
T,3929.0000,3.7967
G,10000.0000,3.8000
T,3929.0000,3.8058
G,10000.0000,3.8100
T,3929.0000,3.8159
G,10000.0000,3.8200
T,3929.0000,3.8260
G,10000.0000,3.8300
T,3929.0000,3.8361
G,10000.0000,3.8400
T,3929.0000,3.8463
G,10000.0000,3.8500
T,3929.0000,3.8564
G,10000.0000,3.8600
T,3929.0000,3.8665
G,10000.0000,3.8700
T,3929.0000,3.8766
G,10000.0000,3.8800
T,3929.0000,3.8857
G,10000.0000,3.8900
T,3929.0000,3.8959
G,10000.0000,3.9000
T,3929.0000,3.9060
G,10000.0000,3.9100
T,3929.0000,3.9161
G,10000.0000,3.9200
T,3929.0000,3.9262
G,10000.0000,3.9300
T,3929.0000,3.9363
G,10000.0000,3.9400
T,3929.0000,3.9465
G,10000.0000,3.9500
T,3929.0000,3.9566
G,10000.0000,3.9600
T,3929.0000,3.9667
G,10000.0000,3.9700
T,3929.0000,3.9758
G,10000.0000,3.9800
T,3929.0000,3.9859
G,10000.0000,3.9900
T,3929.0000,3.9960
G,10000.0000,4.0000
T,3929.0000,4.0061
G,4000.0000,4.0100
T,3908.0000,4.0163
G,4000.0000,4.0200
T,3711.0000,4.0264
G,4000.0000,4.0300
T,3351.0000,4.0365
G,4000.0000,4.0400
T,2905.0000,4.0466
G,4000.0000,4.0500
T,2583.0000,4.0557
G,4000.0000,4.0600
T,2484.0000,4.0659
G,4000.0000,4.0700
T,2581.0000,4.0760
G,4000.0000,4.0800
T,2787.0000,4.0861
G,4000.0000,4.0900
T,2873.0000,4.0962
G,4000.0000,4.1000
T,2886.0000,4.1063
G,4000.0000,4.1100
T,2869.0000,4.1164
G,4000.0000,4.1200
T,2846.0000,4.1266
G,4000.0000,4.1300
T,2826.0000,4.1357
G,4000.0000,4.1400
T,2812.0000,4.1458
G,4000.0000,4.1500
T,2805.0000,4.1559
G,4000.0000,4.1600
T,2801.0000,4.1660
G,4000.0000,4.1700
T,2800.0000,4.1761
G,4000.0000,4.1800
T,2799.0000,4.1863
G,4000.0000,4.1900
T,2799.0000,4.1964
G,4000.0000,4.2000
T,2799.0000,4.2065
G,4000.0000,4.2100
T,2799.0000,4.2156
G,4000.0000,4.2200
T,2799.0000,4.2257
G,4000.0000,4.2300
T,2799.0000,4.2359
G,4000.0000,4.2400
T,2799.0000,4.2460
G,4000.0000,4.2500
T,2800.0000,4.2561
G,4000.0000,4.2600
T,2800.0000,4.2662
G,4000.0000,4.2700
T,2800.0000,4.2763
G,4000.0000,4.2800
T,2800.0000,4.2865
G,4000.0000,4.2900
T,2800.0000,4.2956
G,4000.0000,4.3000
T,2800.0000,4.3057
G,4000.0000,4.3100
T,2800.0000,4.3158
G,4000.0000,4.3200
T,2800.0000,4.3259
G,4000.0000,4.3300
T,2800.0000,4.3360
G,4000.0000,4.3400
T,2800.0000,4.3461
G,4000.0000,4.3500
T,2800.0000,4.3563
G,4000.0000,4.3600
T,2800.0000,4.3664
G,4000.0000,4.3700
T,2800.0000,4.3765
G,4000.0000,4.3800
T,2800.0000,4.3856
G,4000.0000,4.3900
T,2800.0000,4.3957
G,4000.0000,4.4000
T,2800.0000,4.4058
G,4000.0000,4.4100
T,2800.0000,4.4160
G,4000.0000,4.4200
T,2800.0000,4.4261
G,4000.0000,4.4300
T,2800.0000,4.4362
G,4000.0000,4.4400
T,2800.0000,4.4463
G,4000.0000,4.4500
T,2800.0000,4.4564
G,4000.0000,4.4600
T,2800.0000,4.4655
G,4000.0000,4.4700
T,2800.0000,4.4757
G,4000.0000,4.4800
T,2800.0000,4.4858
G,4000.0000,4.4900
T,2800.0000,4.4959
G,4000.0000,4.5000
T,2800.0000,4.5060
G,4000.0000,4.5100
T,2800.0000,4.5161
G,4000.0000,4.5200
T,2800.0000,4.5263
G,4000.0000,4.5300
T,2800.0000,4.5364
G,4000.0000,4.5400
T,2800.0000,4.5455
G,4000.0000,4.5500
T,2800.0000,4.5556
G,4000.0000,4.5600
T,2800.0000,4.5657
G,4000.0000,4.5700
T,2800.0000,4.5759
G,4000.0000,4.5800
T,2800.0000,4.5860
G,4000.0000,4.5900
T,2800.0000,4.5961
G,4000.0000,4.6000
T,2800.0000,4.6062
G,4000.0000,4.6100
T,2800.0000,4.6163
G,4000.0000,4.6200
T,2800.0000,4.6254
G,4000.0000,4.6300
T,2800.0000,4.6356
G,4000.0000,4.6400
T,2800.0000,4.6457
G,4000.0000,4.6500
T,2800.0000,4.6558
G,4000.0000,4.6600
T,2800.0000,4.6659
G,4000.0000,4.6700
T,2800.0000,4.6760
G,4000.0000,4.6800
T,2800.0000,4.6861
G,4000.0000,4.6900
T,2800.0000,4.6963
G,4000.0000,4.7000
T,2800.0000,4.7054
G,4000.0000,4.7100
T,2800.0000,4.7155
G,4000.0000,4.7200
T,2800.0000,4.7256
G,4000.0000,4.7300
T,2800.0000,4.7357
G,4000.0000,4.7400
T,2800.0000,4.7459
G,4000.0000,4.7500
T,2800.0000,4.7560
G,4000.0000,4.7600
T,2800.0000,4.7661
G,4000.0000,4.7700
T,2800.0000,4.7762
G,4000.0000,4.7800
T,2800.0000,4.7863
G,4000.0000,4.7900
T,2800.0000,4.7954
G,4000.0000,4.8000
T,2800.0000,4.8056
G,4000.0000,4.8100
T,2800.0000,4.8157
G,4000.0000,4.8200
T,2800.0000,4.8258
G,4000.0000,4.8300
T,2800.0000,4.8359
G,4000.0000,4.8400
T,2800.0000,4.8460
G,4000.0000,4.8500
T,2800.0000,4.8561
G,4000.0000,4.8600
T,2800.0000,4.8663
G,4000.0000,4.8700
T,2800.0000,4.8754
G,4000.0000,4.8800
T,2800.0000,4.8855
G,4000.0000,4.8900
T,2800.0000,4.8956
G,4000.0000,4.9000
T,2800.0000,4.9057
G,4000.0000,4.9100
T,2800.0000,4.9159
G,4000.0000,4.9200
T,2800.0000,4.9260
G,4000.0000,4.9300
T,2800.0000,4.9361
G,4000.0000,4.9400
T,2800.0000,4.9462
G,4000.0000,4.9500
T,2800.0000,4.9553
G,4000.0000,4.9600
T,2800.0000,4.9654
G,4000.0000,4.9700
T,2800.0000,4.9756
G,4000.0000,4.9800
T,2800.0000,4.9857
G,4000.0000,4.9900
T,2800.0000,4.9958
G,4000.0000,5.0000
T,2800.0000,5.0059
G,4000.0000,5.0100
T,2800.0000,5.0160
G,4000.0000,5.0200
T,2800.0000,5.0261
G,4000.0000,5.0300
T,2800.0000,5.0353
G,4000.0000,5.0400
T,2800.0000,5.0454
G,4000.0000,5.0500
T,2800.0000,5.0555
G,4000.0000,5.0600
T,2800.0000,5.0656
G,4000.0000,5.0700
T,2800.0000,5.0757
G,4000.0000,5.0800
T,2800.0000,5.0859
G,4000.0000,5.0900
T,2800.0000,5.0960
G,4000.0000,5.1000
T,2800.0000,5.1061
G,4000.0000,5.1100
T,2800.0000,5.1152
G,4000.0000,5.1200
T,2800.0000,5.1253
G,4000.0000,5.1300
T,2800.0000,5.1354
G,4000.0000,5.1400
T,2800.0000,5.1456
G,4000.0000,5.1500
T,2800.0000,5.1557
G,4000.0000,5.1600
T,2800.0000,5.1658
G,4000.0000,5.1700
T,2800.0000,5.1759
G,4000.0000,5.1800
T,2800.0000,5.1860
G,4000.0000,5.1900
T,2800.0000,5.1961
G,4000.0000,5.2000
T,2800.0000,5.2053
G,4000.0000,5.2100
T,2800.0000,5.2154
G,4000.0000,5.2200
T,2800.0000,5.2255
G,4000.0000,5.2300
T,2800.0000,5.2356
G,4000.0000,5.2400
T,2800.0000,5.2457
G,4000.0000,5.2500
T,2800.0000,5.2559
G,4000.0000,5.2600
T,2800.0000,5.2660
G,4000.0000,5.2700
T,2800.0000,5.2761
G,4000.0000,5.2800
T,2800.0000,5.2852
G,4000.0000,5.2900
T,2800.0000,5.2953
G,4000.0000,5.3000
T,2800.0000,5.3054
G,4000.0000,5.3100
T,2800.0000,5.3156
G,4000.0000,5.3200
T,2800.0000,5.3257
G,4000.0000,5.3300
T,2800.0000,5.3358
G,4000.0000,5.3400
T,2800.0000,5.3459
G,4000.0000,5.3500
T,2800.0000,5.3560
