Time (s),Position (ticks)
4.74,3543
4.75,3553
4.75,3567
4.76,3584
4.76,3602
4.77,3619
4.77,3633
4.78,3643
4.78,3647
4.79,3647
4.79,3642
4.8,3632
4.8,3617
4.81,3600
4.81,3582
4.82,3565
4.82,3552
4.83,3542
4.83,3538
4.84,3538
4.84,3543
4.85,3553
4.85,3567
4.86,3584
4.86,3601
4.87,3619
4.87,3633
4.88,3642
4.88,3647
4.89,3647
4.89,3641
4.9,3632
4.9,3617
4.91,3600
4.91,3582
4.92,3565
4.92,3551
4.93,3542
4.93,3538
4.94,3538
4.94,3543
4.95,3553
4.95,3567
4.96,3584
4.96,3602
4.97,3618
4.97,3633
4.98,3642
4.98,3647
4.99,3647
4.99,3640
5.0,3632
5.0,3617
5.01,3600
5.01,3582
5.02,3565
5.02,3552
5.03,3542
5.03,3538
5.04,3537
5.04,3543
5.05,3553
5.05,3567
5.06,3584
5.06,3601
5.07,3618
5.07,3633
5.08,3643
5.08,3648
5.09,3647
5.09,3642
5.1,3632
5.1,3617
5.11,3600
5.11,3582
5.12,3565
5.12,3552
5.13,3542
5.13,3538
5.14,3537
5.14,3543
5.15,3553
5.15,3567
5.16,3583
5.16,3601
5.17,3618
5.17,3633
5.18,3643
5.18,3647
5.19,3647
5.19,3642
5.2,3632
5.2,3617
5.21,3600
5.21,3582
5.22,3565
5.22,3552
5.23,3543
5.23,3537
5.24,3537
5.24,3543
5.25,3552
5.25,3567
5.26,3583
5.26,3601
5.27,3618
5.27,3633
5.28,3642
5.28,3647
5.29,3647
5.29,3642
5.3,3632
5.3,3617
5.31,3601
5.31,3580
5.32,3566
5.32,3552
5.33,3542
5.33,3538
5.34,3537
5.34,3543
5.35,3552
5.35,3567
5.36,3583
5.36,3601
5.37,3618
5.37,3633
5.38,3642
5.38,3647
5.39,3647
5.39,3642
5.4,3632
5.4,3617
5.41,3601
5.41,3583
5.42,3566
5.42,3552
5.43,3543
5.43,3538
5.44,3538
5.44,3543
5.45,3552
5.45,3567
5.46,3583
5.46,3601
5.47,3618
5.47,3633
5.48,3642
5.48,3647
5.49,3647
5.49,3642
5.5,3632
5.5,3617
5.51,3601
5.51,3583
5.52,3566
5.52,3552
5.53,3542
5.53,3538
5.54,3538
5.54,3543
5.55,3552
5.55,3567
5.56,3583
5.56,3600
5.57,3618
5.57,3633
5.58,3642
5.58,3647
5.59,3647
5.59,3642
5.6,3632
5.6,3617
5.61,3601
5.61,3583
5.62,3566
5.62,3552
5.63,3543
5.63,3538
5.64,3538
5.64,3543
5.65,3553
5.65,3566
5.66,3583
5.66,3600
5.67,3618
5.67,3632
5.68,3642
5.68,3647
5.69,3647
5.69,3642
5.7,3633
5.7,3617
5.71,3601
5.71,3583
5.72,3566
5.72,3552
5.73,3542
5.73,3538
5.74,3538
5.74,3543
5.75,3552
5.75,3566
5.76,3583
5.76,3600
5.77,3617
5.77,3632
5.78,3642
5.78,3647
5.79,3647
5.79,3642
5.8,3633
5.8,3618
5.81,3601
5.81,3583
5.82,3566
5.82,3553
5.83,3543
5.83,3538
5.84,3537
5.84,3543
5.85,3552
5.85,3566
5.86,3583
5.86,3600
5.87,3617
5.87,3632
5.88,3642
5.88,3647
5.89,3647
5.89,3642
5.9,3633
5.9,3618
5.91,3601
5.91,3583
5.92,3566
5.92,3552
5.93,3543
5.93,3538
5.94,3537
5.94,3542
5.95,3552
5.95,3569
5.96,3583
5.96,3600
5.97,3618
5.97,3632
5.98,3642
5.98,3647
5.99,3647
5.99,3642
6.0,3633
6.0,3618
6.01,3601
6.01,3583
6.02,3566
6.02,3552
6.03,3543
6.03,3538
6.04,3537
6.04,3543
6.05,3552
6.05,3566
6.06,3583
6.06,3600
6.07,3617
6.07,3632
6.08,3642
6.08,3647
6.09,3647
6.09,3642
6.1,3633
6.1,3618
6.11,3602
6.11,3583
6.12,3566
6.12,3552
6.13,3543
6.13,3538
6.14,3538
6.14,3542
6.15,3552
6.15,3566
6.16,3583
6.16,3600
6.17,3617
6.17,3632
6.18,3642
6.18,3647
6.19,3647
6.19,3642
6.2,3633
6.2,3618
6.21,3601
6.21,3583
6.22,3566
6.22,3553
6.23,3543
6.23,3538
6.24,3537
6.24,3542
6.25,3552
6.25,3566
6.26,3582
6.26,3600
6.27,3617
6.27,3634
6.28,3642
6.28,3647
6.29,3647
6.29,3642
6.3,3633
6.3,3618
6.31,3602
6.31,3584
6.32,3567
6.32,3553
6.33,3543
6.33,3538
6.34,3537
6.34,3542
6.35,3552
6.35,3565
6.36,3582
6.36,3600
6.37,3617
6.37,3632
6.38,3642
6.38,3647
6.39,3647
6.39,3643
6.4,3633
6.4,3618
6.41,3602
6.41,3584
6.42,3567
6.42,3553
6.43,3543
6.43,3538
6.44,3537
6.44,3542
6.45,3551
6.45,3566
6.46,3582
6.46,3600
6.47,3617
6.47,3632
6.48,3642
6.48,3647
6.49,3647
6.49,3642
6.5,3633
6.5,3618
6.51,3602
6.51,3584
6.52,3567
6.52,3553
6.53,3543
6.53,3538
6.54,3537
6.54,3542
6.55,3552
6.55,3565
6.56,3582
6.56,3599
6.57,3617
6.57,3631
6.58,3642
6.58,3647
6.59,3647
6.59,3641
6.6,3633
6.6,3619
6.61,3602
6.61,3584
6.62,3567
6.62,3553
6.63,3543
6.63,3538
6.64,3537
6.64,3542
6.65,3551
6.65,3565
6.66,3582
6.66,3599
6.67,3617
6.67,3632
6.68,3641
6.68,3647
6.69,3647
6.69,3642
6.7,3633
6.7,3619
6.71,3602
6.71,3584
6.72,3567
6.72,3553
6.73,3543
6.73,3538
6.74,3537
6.74,3542
6.75,3551
6.75,3565
6.76,3582
6.76,3599
6.77,3617
6.77,3631
6.78,3642
6.78,3647
6.79,3648
6.79,3642
6.8,3633
6.8,3619
6.81,3602
6.81,3584
6.82,3567
6.82,3553
6.83,3543
6.83,3538
6.84,3537
6.84,3543
6.85,3551
6.85,3565
6.86,3582
6.86,3599
6.87,3616
6.87,3632
6.88,3642
6.88,3647
6.89,3647
6.89,3642
6.9,3633
6.9,3619
6.91,3602
6.91,3581
6.92,3567
6.92,3553
6.93,3543
6.93,3538
6.94,3537
6.94,3542
6.95,3551
6.95,3565
6.96,3582
6.96,3599
6.97,3616
6.97,3632
6.98,3642
6.98,3647
6.99,3647
6.99,3643
7.0,3633
7.0,3619
7.01,3602
7.01,3584
7.02,3567
7.02,3553
7.03,3543
7.03,3538
7.04,3537
7.04,3542
7.05,3551
7.05,3565
7.06,3582
7.06,3599
7.07,3616
7.07,3631
7.08,3642
7.08,3647
7.09,3648
7.09,3642
7.1,3634
7.1,3619
7.11,3603
7.11,3585
7.12,3568
7.12,3553
7.13,3543
7.13,3538
7.14,3537
7.14,3542
7.15,3551
7.15,3565
7.16,3581
7.16,3599
7.17,3616
7.17,3631
7.18,3642
7.18,3647
7.19,3648
7.19,3642
7.2,3634
7.2,3619
7.21,3603
7.21,3585
7.22,3567
7.22,3553
7.23,3543
7.23,3538
7.24,3537
7.24,3542
7.25,3551
7.25,3565
7.26,3581
7.26,3599
7.27,3616
7.27,3631
7.28,3641
7.28,3647
7.29,3647
7.29,3643
7.3,3634
7.3,3620
7.31,3603
7.31,3584
7.32,3568
7.32,3554
7.33,3543
7.33,3538
7.34,3537
7.34,3542
7.35,3551
7.35,3565
7.36,3581
7.36,3599
7.37,3616
7.37,3631
7.38,3641
7.38,3647
7.39,3648
7.39,3643
7.4,3634
7.4,3620
7.41,3603
7.41,3585
7.42,3568
7.42,3553
7.43,3544
7.43,3538
7.44,3537
7.44,3542
7.45,3551
7.45,3564
7.46,3581
7.46,3599
7.47,3616
7.47,3631
7.48,3641
7.48,3647
7.49,3648
7.49,3643
7.5,3634
7.5,3619
7.51,3603
7.51,3585
7.52,3568
7.52,3554
7.53,3543
7.53,3538
7.54,3538
7.54,3542
7.55,3551
7.55,3567
7.56,3581
7.56,3598
7.57,3615
7.57,3631
7.58,3641
7.58,3647
7.59,3647
7.59,3643
7.6,3634
7.6,3620
7.61,3603
7.61,3585
7.62,3568
7.62,3553
7.63,3544
7.63,3538
7.64,3537
7.64,3542
7.65,3551
7.65,3564
7.66,3581
7.66,3599
7.67,3616
7.67,3631
7.68,3641
7.68,3647
7.69,3647
7.69,3643
7.7,3634
7.7,3620
7.71,3603
7.71,3585
7.72,3568
7.72,3554
7.73,3544
7.73,3538
7.74,3537
7.74,3542
7.75,3551
7.75,3564
7.76,3581
7.76,3598
7.77,3615
7.77,3631
7.78,3641
7.78,3647
7.79,3648
7.79,3643
7.8,3634
7.8,3620
7.81,3604
7.81,3585
7.82,3568
7.82,3554
7.83,3543
7.83,3538
7.84,3537
7.84,3542
7.85,3551
7.85,3564
7.86,3581
7.86,3598
7.87,3615
7.87,3633
7.88,3641
7.88,3647
7.89,3648
7.89,3643
7.9,3634
7.9,3620
7.91,3603
7.91,3585
7.92,3568
7.92,3554
7.93,3544
7.93,3538
7.94,3537
7.94,3542
7.95,3551
7.95,3564
7.96,3581
7.96,3598
7.97,3615
7.97,3631
7.98,3641
7.98,3647
7.99,3647
7.99,3643
8.0,3634
8.0,3620
8.01,3604
8.01,3585
8.02,3568
8.02,3554
8.03,3544
8.03,3538
8.04,3537
8.04,3541
8.05,3550
8.05,3564
8.06,3581
8.06,3598
8.07,3615
8.07,3631
8.08,3641
8.08,3647
8.09,3647
8.09,3643
8.1,3634
8.1,3620
8.11,3604
8.11,3586
8.12,3568
8.12,3554
8.13,3544
8.13,3538
8.14,3537
8.14,3541
8.15,3550
8.15,3564
8.16,3581
8.16,3598
8.17,3615
8.17,3630
8.18,3641
8.18,3647
8.19,3647
8.19,3642
8.2,3634
8.2,3620
8.21,3604
8.21,3586
8.22,3569
8.22,3554
8.23,3544
8.23,3538
8.24,3537
8.24,3541
8.25,3550
8.25,3564
8.26,3580
8.26,3598
8.27,3615
8.27,3630
8.28,3641
8.28,3647
8.29,3648
8.29,3643
8.3,3635
8.3,3620
8.31,3604
8.31,3586
8.32,3568
8.32,3554
8.33,3543
8.33,3538
8.34,3537
8.34,3542
8.35,3550
8.35,3564
8.36,3580
8.36,3598
8.37,3614
8.37,3630
8.38,3641
8.38,3647
8.39,3648
8.39,3643
8.4,3635
8.4,3621
8.41,3604
8.41,3586
8.42,3568
8.42,3554
8.43,3544
8.43,3538
8.44,3537
8.44,3541
8.45,3550
8.45,3564
8.46,3580
8.46,3597
8.47,3615
8.47,3630
8.48,3641
8.48,3647
8.49,3648
8.49,3643
8.5,3635
8.5,3621
8.51,3604
8.51,3583
8.52,3569
8.52,3555
8.53,3544
8.53,3538
8.54,3537
8.54,3541
8.55,3550
8.55,3563
8.56,3580
8.56,3597
8.57,3615
8.57,3630
8.58,3641
8.58,3646
8.59,3648
8.59,3643
8.6,3635
8.6,3621
8.61,3604
8.61,3586
8.62,3569
8.62,3555
8.63,3544
8.63,3538
8.64,3537
8.64,3541
8.65,3550
8.65,3563
8.66,3580
8.66,3597
8.67,3615
8.67,3630
8.68,3641
8.68,3647
8.69,3647
8.69,3643
8.7,3635
8.7,3621
8.71,3604
8.71,3586
8.72,3569
8.72,3554
8.73,3544
8.73,3538
8.74,3537
8.74,3542
8.75,3550
8.75,3563
8.76,3580
8.76,3597
8.77,3615
8.77,3630
8.78,3641
8.78,3647
8.79,3647
8.79,3643
8.8,3634
8.8,3621
8.81,3605
8.81,3586
8.82,3569
8.82,3554
8.83,3544
8.83,3538
8.84,3537
8.84,3541
8.85,3550
8.85,3563
8.86,3580
8.86,3597
8.87,3614
8.87,3630
8.88,3641
8.88,3647
8.89,3648
8.89,3643
8.9,3635
8.9,3621
8.91,3605
8.91,3586
8.92,3569
8.92,3555
8.93,3544
8.93,3538
8.94,3538
8.94,3541
8.95,3550
8.95,3563
8.96,3580
8.96,3597
8.97,3614
8.97,3630
8.98,3641
8.98,3646
8.99,3647
8.99,3644
9.0,3635
9.0,3621
9.01,3605
9.01,3587
9.02,3569
9.02,3555
9.03,3544
9.03,3539
9.04,3538
9.04,3541
9.05,3550
9.05,3563
9.06,3580
9.06,3597
9.07,3614
9.07,3630
9.08,3641
9.08,3647
9.09,3648
9.09,3643
9.1,3635
9.1,3621
9.11,3605
9.11,3586
9.12,3569
9.12,3555
9.13,3544
9.13,3538
9.14,3538
9.14,3541
9.15,3550
9.15,3565
9.16,3579
9.16,3597
9.17,3614
9.17,3629
9.18,3641
9.18,3647
9.19,3648
9.19,3644
9.2,3635
9.2,3621
9.21,3605
9.21,3587
9.22,3569
9.22,3555
9.23,3544
9.23,3539
9.24,3537
9.24,3541
9.25,3550
9.25,3563
9.26,3579
9.26,3597
9.27,3614
9.27,3630
9.28,3641
9.28,3647
9.29,3648
9.29,3644
9.3,3635
9.3,3622
9.31,3605
9.31,3587
9.32,3569
9.32,3555
9.33,3544
9.33,3538
9.34,3537
9.34,3541
9.35,3550
9.35,3563
9.36,3579
9.36,3596
9.37,3614
9.37,3629
9.38,3640
9.38,3646
9.39,3648
9.39,3644
9.4,3635
9.4,3621
9.41,3605
9.41,3587
9.42,3570
9.42,3555
9.43,3544
9.43,3538
9.44,3537
9.44,3541
9.45,3550
9.45,3563
9.46,3579
9.46,3596
9.47,3614
9.47,3631
9.48,3640
9.48,3647
9.49,3648
9.49,3644
9.5,3635
9.5,3622
9.51,3605
9.51,3587
9.52,3570
9.52,3555
9.53,3545
9.53,3539
9.54,3538
9.54,3541
9.55,3550
9.55,3562
9.56,3579
9.56,3596
9.57,3614
9.57,3629
9.58,3640
9.58,3646
9.59,3648
9.59,3644
9.6,3636
9.6,3621
9.61,3605
9.61,3587
9.62,3570
9.62,3555
9.63,3544
9.63,3538
9.64,3538
9.64,3540
9.65,3550
9.65,3563
9.66,3579
9.66,3596
9.67,3614
9.67,3629
9.68,3640
9.68,3646
9.69,3648
9.69,3644
9.7,3635
9.7,3622
9.71,3605
9.71,3587
9.72,3570
9.72,3555
9.73,3544
9.73,3538
9.74,3538
9.74,3540
9.75,3550
9.75,3562
9.76,3579
9.76,3596
9.77,3613
9.77,3629
9.78,3641
9.78,3647
9.79,3648
9.79,3643
9.8,3635
9.8,3622
9.81,3606
9.81,3587
9.82,3570
9.82,3555
9.83,3545
9.83,3539
9.84,3537
9.84,3541
9.85,3549
9.85,3562
9.86,3579
9.86,3596
9.87,3613
9.87,3629
9.88,3640
9.88,3647
9.89,3648
9.89,3644
9.9,3635
9.9,3622
9.91,3606
9.91,3587
9.92,3570
9.92,3555
9.93,3544
9.93,3539
9.94,3537
9.94,3541
9.95,3549
9.95,3562
9.96,3579
9.96,3596
9.97,3613
9.97,3629
