Time (s),Position (ticks)
5.01,3551
5.02,3553
5.02,3564
5.03,3580
5.03,3599
5.04,3617
5.04,3629
5.05,3633
5.05,3629
5.06,3616
5.06,3598
5.07,3578
5.07,3562
5.08,3553
5.08,3551
5.09,3559
5.09,3574
5.1,3593
5.1,3611
5.11,3625
5.11,3633
5.12,3632
5.12,3621
5.13,3605
5.13,3585
5.14,3567
5.14,3555
5.15,3551
5.15,3556
5.16,3568
5.16,3587
5.17,3605
5.17,3622
5.18,3632
5.18,3633
5.19,3625
5.19,3611
5.2,3592
5.2,3573
5.21,3558
5.21,3551
5.22,3553
5.22,3563
5.23,3580
5.23,3598
5.24,3616
5.24,3629
5.25,3633
5.25,3629
5.26,3617
5.26,3598
5.27,3578
5.27,3562
5.28,3553
5.28,3551
5.29,3559
5.29,3574
5.3,3593
5.3,3611
5.31,3626
5.31,3633
5.32,3632
5.32,3622
5.33,3605
5.33,3585
5.34,3567
5.34,3555
5.35,3552
5.35,3556
5.36,3569
5.36,3586
5.37,3605
5.37,3621
5.38,3632
5.38,3633
5.39,3626
5.39,3611
5.4,3592
5.4,3572
5.41,3558
5.41,3552
5.42,3553
5.42,3563
5.43,3580
5.43,3598
5.44,3616
5.44,3629
5.45,3633
5.45,3629
5.46,3617
5.46,3599
5.47,3579
5.47,3563
5.48,3553
5.48,3551
5.49,3559
5.49,3573
5.5,3592
5.5,3610
5.51,3625
5.51,3633
5.52,3632
5.52,3622
5.53,3606
5.53,3586
5.54,3567
5.54,3555
5.55,3551
5.55,3556
5.56,3567
5.56,3586
5.57,3607
5.57,3621
5.58,3631
5.58,3633
5.59,3626
5.59,3612
5.6,3592
5.6,3573
5.61,3558
5.61,3551
5.62,3553
5.62,3563
5.63,3579
5.63,3598
5.64,3616
5.64,3629
5.65,3633
5.65,3629
5.66,3617
5.66,3599
5.67,3580
5.67,3563
5.68,3553
5.68,3551
5.69,3559
5.69,3573
5.7,3592
5.7,3610
5.71,3625
5.71,3633
5.72,3632
5.72,3622
5.73,3606
5.73,3586
5.74,3568
5.74,3555
5.75,3551
5.75,3556
5.76,3568
5.76,3585
5.77,3604
5.77,3621
5.78,3631
5.78,3633
5.79,3626
5.79,3612
5.8,3592
5.8,3573
5.81,3559
5.81,3552
5.82,3553
5.82,3563
5.83,3580
5.83,3598
5.84,3616
5.84,3629
5.85,3633
5.85,3629
5.86,3617
5.86,3599
5.87,3580
5.87,3563
5.88,3553
5.88,3552
5.89,3560
5.89,3574
5.9,3592
5.9,3610
5.91,3625
5.91,3633
5.92,3632
5.92,3622
5.93,3606
5.93,3586
5.94,3568
5.94,3555
5.95,3551
5.95,3555
5.96,3568
5.96,3585
5.97,3604
5.97,3621
5.98,3631
5.98,3633
5.99,3626
5.99,3612
6.0,3593
6.0,3573
6.01,3558
6.01,3552
6.02,3553
6.02,3562
6.03,3579
6.03,3598
6.04,3616
6.04,3629
6.05,3633
6.05,3630
6.06,3618
6.06,3600
6.07,3580
6.07,3563
6.08,3553
6.08,3551
6.09,3559
6.09,3573
6.1,3591
6.1,3610
6.11,3625
6.11,3633
6.12,3632
6.12,3622
6.13,3606
6.13,3587
6.14,3568
6.14,3556
6.15,3551
6.15,3555
6.16,3567
6.16,3585
6.17,3604
6.17,3621
6.18,3631
6.18,3633
6.19,3627
6.19,3612
6.2,3593
6.2,3574
6.21,3557
6.21,3552
6.22,3553
6.22,3562
6.23,3579
6.23,3597
6.24,3615
6.24,3629
6.25,3633
6.25,3630
6.26,3618
6.26,3600
6.27,3580
6.27,3563
6.28,3553
6.28,3551
6.29,3558
6.29,3573
6.3,3591
6.3,3609
6.31,3624
6.31,3633
6.32,3632
6.32,3623
6.33,3606
6.33,3586
6.34,3568
6.34,3556
6.35,3551
6.35,3555
6.36,3567
6.36,3585
6.37,3604
6.37,3621
6.38,3631
6.38,3633
6.39,3627
6.39,3613
6.4,3593
6.4,3574
6.41,3559
6.41,3551
6.42,3552
6.42,3562
6.43,3579
6.43,3597
6.44,3615
6.44,3628
6.45,3633
6.45,3630
6.46,3618
6.46,3600
6.47,3580
6.47,3564
6.48,3553
6.48,3551
6.49,3559
6.49,3573
6.5,3591
6.5,3609
6.51,3624
6.51,3633
6.52,3632
6.52,3623
6.53,3604
6.53,3588
6.54,3569
6.54,3556
6.55,3551
6.55,3555
6.56,3567
6.56,3585
6.57,3603
6.57,3620
6.58,3631
6.58,3633
6.59,3627
6.59,3613
6.6,3594
6.6,3574
6.61,3559
6.61,3552
6.62,3552
6.62,3562
6.63,3578
6.63,3597
6.64,3615
6.64,3628
6.65,3633
6.65,3630
6.66,3618
6.66,3600
6.67,3581
6.67,3564
6.68,3553
6.68,3551
6.69,3558
6.69,3572
6.7,3591
6.7,3609
6.71,3624
6.71,3633
6.72,3632
6.72,3623
6.73,3607
6.73,3587
6.74,3569
6.74,3556
6.75,3551
6.75,3555
6.76,3567
6.76,3585
6.77,3603
6.77,3620
6.78,3631
6.78,3633
6.79,3627
6.79,3613
6.8,3594
6.8,3574
6.81,3559
6.81,3552
6.82,3552
6.82,3562
6.83,3578
6.83,3597
6.84,3615
6.84,3628
6.85,3633
6.85,3630
6.86,3618
6.86,3600
6.87,3581
6.87,3564
6.88,3554
6.88,3551
6.89,3558
6.89,3572
6.9,3590
6.9,3609
6.91,3624
6.91,3633
6.92,3633
6.92,3623
6.93,3607
6.93,3587
6.94,3569
6.94,3556
6.95,3551
6.95,3555
6.96,3567
6.96,3584
6.97,3603
6.97,3620
6.98,3631
6.98,3633
6.99,3627
6.99,3613
7.0,3594
7.0,3574
7.01,3559
7.01,3552
7.02,3552
7.02,3562
7.03,3578
7.03,3597
7.04,3614
7.04,3628
7.05,3633
7.05,3630
7.06,3619
7.06,3600
7.07,3581
7.07,3564
7.08,3554
7.08,3551
7.09,3558
7.09,3572
7.1,3590
7.1,3609
7.11,3624
7.11,3633
7.12,3633
7.12,3623
7.13,3607
7.13,3588
7.14,3569
7.14,3556
7.15,3551
7.15,3555
7.16,3566
7.16,3584
7.17,3605
7.17,3620
7.18,3631
7.18,3633
7.19,3627
7.19,3613
7.2,3595
7.2,3575
7.21,3559
7.21,3552
7.22,3552
7.22,3562
7.23,3578
7.23,3596
7.24,3614
7.24,3628
7.25,3633
7.25,3630
7.26,3619
7.26,3601
7.27,3581
7.27,3564
7.28,3554
7.28,3551
7.29,3558
7.29,3572
7.3,3590
7.3,3609
7.31,3624
7.31,3633
7.32,3633
7.32,3624
7.33,3608
7.33,3588
7.34,3570
7.34,3556
7.35,3551
7.35,3555
7.36,3566
7.36,3584
7.37,3602
7.37,3620
7.38,3631
7.38,3633
7.39,3627
7.39,3614
7.4,3595
7.4,3575
7.41,3560
7.41,3551
7.42,3552
7.42,3561
7.43,3577
7.43,3596
7.44,3614
7.44,3628
7.45,3633
7.45,3630
7.46,3619
7.46,3601
7.47,3581
7.47,3564
7.48,3554
7.48,3551
7.49,3559
7.49,3572
7.5,3590
7.5,3608
7.51,3624
7.51,3633
7.52,3633
7.52,3623
7.53,3608
7.53,3588
7.54,3570
7.54,3556
7.55,3551
7.55,3555
7.56,3566
7.56,3584
7.57,3602
7.57,3620
7.58,3631
7.58,3633
7.59,3627
7.59,3614
7.6,3595
7.6,3575
7.61,3560
7.61,3552
7.62,3552
7.62,3561
7.63,3577
7.63,3596
7.64,3614
7.64,3628
7.65,3633
7.65,3631
7.66,3619
7.66,3601
7.67,3582
7.67,3565
7.68,3554
7.68,3551
7.69,3557
7.69,3572
7.7,3589
7.7,3608
7.71,3623
7.71,3633
7.72,3632
7.72,3624
7.73,3608
7.73,3589
7.74,3570
7.74,3556
7.75,3551
7.75,3555
7.76,3566
7.76,3584
7.77,3602
7.77,3619
7.78,3631
7.78,3633
7.79,3628
7.79,3614
7.8,3595
7.8,3575
7.81,3559
7.81,3552
7.82,3552
7.82,3561
7.83,3577
7.83,3596
7.84,3614
7.84,3628
7.85,3633
7.85,3630
7.86,3619
7.86,3602
7.87,3582
7.87,3565
7.88,3554
7.88,3552
7.89,3557
7.89,3571
7.9,3589
7.9,3608
7.91,3624
7.91,3632
7.92,3633
7.92,3624
7.93,3608
7.93,3589
7.94,3570
7.94,3556
7.95,3551
7.95,3554
7.96,3566
7.96,3583
7.97,3602
7.97,3619
7.98,3631
7.98,3633
7.99,3628
7.99,3614
8.0,3595
8.0,3575
8.01,3560
8.01,3552
8.02,3552
8.02,3561
8.03,3577
8.03,3596
8.04,3614
8.04,3627
8.05,3633
8.05,3630
8.06,3619
8.06,3602
8.07,3582
8.07,3565
8.08,3554
8.08,3552
8.09,3557
8.09,3571
8.1,3589
8.1,3608
8.11,3623
8.11,3633
8.12,3633
8.12,3624
8.13,3606
8.13,3589
8.14,3570
8.14,3557
8.15,3552
8.15,3554
8.16,3566
8.16,3583
8.16,3601
8.17,3619
8.17,3631
8.18,3633
8.18,3628
8.19,3614
8.19,3596
8.2,3576
8.2,3560
8.21,3552
8.21,3552
8.22,3561
8.22,3577
8.23,3596
8.23,3613
8.24,3627
8.24,3633
8.25,3631
8.25,3619
8.26,3602
8.26,3582
8.27,3565
8.27,3554
8.28,3551
8.28,3557
8.29,3571
8.29,3589
8.3,3607
8.3,3623
8.31,3632
8.31,3633
8.32,3624
8.32,3609
8.33,3589
8.33,3571
8.34,3557
8.34,3551
8.35,3554
8.35,3565
8.36,3583
8.36,3602
8.37,3619
8.37,3631
8.38,3633
8.38,3628
8.39,3615
8.39,3596
8.4,3576
8.4,3560
8.41,3552
8.41,3552
8.42,3561
8.42,3576
8.43,3595
8.43,3613
8.44,3627
8.45,3633
8.45,3631
8.45,3619
8.46,3602
8.46,3583
8.47,3565
8.47,3554
8.48,3551
8.48,3557
8.49,3571
8.49,3588
8.5,3607
8.5,3623
8.51,3633
8.51,3633
8.52,3624
8.52,3609
8.53,3590
8.53,3571
8.54,3557
8.54,3551
8.55,3554
8.55,3565
8.56,3582
8.56,3601
8.57,3618
8.57,3630
8.58,3633
8.58,3628
8.59,3615
8.59,3596
8.6,3576
8.6,3560
8.61,3552
8.61,3552
8.62,3561
8.62,3576
8.63,3595
8.63,3613
8.64,3627
8.64,3633
8.65,3631
8.65,3620
8.66,3603
8.66,3583
8.67,3566
8.67,3554
8.68,3551
8.68,3557
8.69,3571
8.69,3588
8.7,3607
8.7,3622
8.71,3632
8.71,3633
8.72,3625
8.72,3609
8.73,3589
8.73,3571
8.74,3557
8.74,3551
8.75,3554
8.75,3565
8.76,3582
8.77,3604
8.77,3619
8.77,3631
8.78,3633
8.78,3628
8.79,3615
8.79,3597
8.8,3577
8.8,3561
8.81,3552
8.81,3552
8.82,3560
8.82,3576
8.83,3595
8.83,3613
8.84,3627
8.84,3633
8.85,3631
8.85,3620
8.86,3603
8.86,3583
8.87,3566
8.87,3554
8.88,3552
8.88,3556
8.89,3570
8.89,3588
8.9,3607
8.9,3623
8.91,3632
8.91,3633
8.92,3624
8.92,3609
8.93,3590
8.93,3571
8.94,3557
8.94,3551
8.95,3554
8.95,3565
8.96,3582
8.96,3601
8.97,3618
8.97,3630
8.98,3633
8.98,3628
8.99,3615
8.99,3596
9.0,3577
9.0,3561
9.01,3552
9.01,3552
9.02,3560
9.02,3576
9.03,3595
9.03,3613
9.04,3627
9.04,3633
9.05,3632
9.05,3620
9.06,3603
9.06,3583
9.07,3566
9.07,3554
9.08,3552
9.09,3558
9.09,3570
9.09,3588
9.1,3607
9.1,3622
9.11,3632
9.11,3633
9.12,3625
9.12,3610
9.13,3590
9.13,3571
9.14,3557
9.14,3551
9.15,3554
9.15,3565
9.16,3582
9.16,3600
9.17,3618
9.17,3630
9.18,3633
9.18,3628
9.19,3616
9.19,3597
9.2,3577
9.2,3561
9.21,3552
9.21,3551
9.22,3560
9.22,3575
9.23,3594
9.23,3612
9.24,3627
9.24,3633
9.25,3631
9.25,3620
9.26,3604
9.26,3584
9.27,3566
9.27,3554
9.28,3551
9.28,3556
9.29,3570
9.29,3588
9.3,3607
9.3,3622
9.31,3632
9.31,3633
9.32,3625
9.32,3610
9.33,3591
9.33,3572
9.34,3557
9.34,3551
9.35,3554
9.35,3565
9.36,3582
9.36,3600
9.37,3618
9.37,3630
9.38,3633
9.38,3628
9.39,3615
9.39,3597
9.4,3577
9.41,3560
9.41,3552
9.41,3551
9.42,3560
9.42,3575
9.43,3594
9.43,3612
9.44,3626
9.44,3633
9.45,3631
9.45,3621
9.46,3604
9.46,3584
9.47,3566
9.47,3555
9.48,3551
9.48,3557
9.49,3570
9.49,3587
9.5,3606
9.5,3622
9.51,3632
9.51,3633
9.52,3625
9.52,3610
9.53,3591
9.53,3572
9.54,3557
9.54,3552
9.55,3554
9.55,3564
9.56,3581
9.56,3600
9.57,3618
9.57,3630
9.58,3633
9.58,3629
9.59,3616
9.59,3597
9.6,3578
9.6,3561
9.61,3552
9.61,3551
9.62,3560
9.62,3575
9.63,3593
9.63,3612
9.64,3626
9.64,3633
9.65,3632
9.65,3621
9.66,3604
9.66,3584
9.67,3566
9.67,3555
9.68,3551
9.68,3556
9.69,3570
9.69,3587
9.7,3606
9.7,3622
9.71,3632
9.71,3633
9.72,3626
9.73,3608
9.73,3591
9.73,3572
9.74,3557
9.74,3551
9.75,3554
9.75,3564
9.76,3581
9.76,3600
9.77,3618
9.77,3630
9.78,3633
9.78,3629
9.79,3616
9.79,3598
9.8,3577
9.8,3562
9.81,3553
9.81,3552
9.82,3560
9.82,3575
9.83,3593
9.83,3612
9.84,3626
9.84,3633
9.85,3631
9.85,3621
9.86,3604
9.86,3584
9.87,3567
9.87,3555
9.88,3551
9.88,3556
9.89,3569
9.89,3587
9.9,3606
9.9,3621
9.91,3632
9.91,3633
9.92,3625
9.92,3610
9.93,3591
9.93,3572
9.94,3558
9.94,3551
9.95,3554
9.95,3564
9.96,3581
9.96,3600
9.97,3617
