Time (s),Position (ticks)
0.86,3578
0.87,3562
0.87,3553
0.88,3551
0.88,3559
0.89,3574
0.89,3593
0.9,3612
0.9,3626
0.91,3633
0.91,3632
0.92,3621
0.92,3605
0.93,3585
0.93,3567
0.94,3555
0.94,3551
0.95,3556
0.95,3569
0.96,3587
0.96,3605
0.97,3622
0.97,3632
0.98,3634
0.98,3626
0.99,3611
0.99,3591
1.0,3573
1.0,3557
1.01,3552
1.01,3553
1.02,3563
1.02,3580
1.03,3599
1.03,3617
1.04,3630
1.04,3633
1.05,3629
1.05,3617
1.06,3598
1.06,3578
1.07,3562
1.07,3552
1.08,3551
1.08,3559
1.09,3573
1.09,3592
1.1,3611
1.1,3626
1.11,3633
1.11,3632
1.12,3621
1.12,3605
1.13,3585
1.13,3567
1.14,3555
1.14,3552
1.15,3556
1.15,3568
1.16,3586
1.16,3605
1.17,3622
1.17,3632
1.18,3633
1.18,3626
1.19,3611
1.19,3592
1.2,3573
1.2,3558
1.21,3552
1.21,3553
1.22,3563
1.22,3579
1.23,3598
1.23,3617
1.24,3630
1.24,3633
1.25,3630
1.25,3617
1.26,3598
1.26,3579
1.27,3562
1.27,3553
1.28,3552
1.28,3559
1.29,3573
1.29,3592
1.3,3611
1.3,3626
1.31,3633
1.31,3632
1.32,3622
1.32,3603
1.33,3585
1.33,3567
1.34,3555
1.34,3551
1.35,3556
1.35,3568
1.36,3586
1.36,3605
1.37,3622
1.37,3632
1.38,3633
1.38,3626
1.39,3611
1.39,3592
1.4,3573
1.4,3558
1.41,3552
1.41,3553
1.42,3563
1.42,3579
1.43,3598
1.43,3616
1.44,3630
1.44,3634
1.45,3629
1.45,3617
1.46,3599
1.46,3579
1.47,3562
1.47,3553
1.48,3551
1.48,3559
1.49,3573
1.49,3592
1.5,3611
1.5,3626
1.51,3633
1.51,3632
1.52,3622
1.52,3605
1.53,3586
1.53,3567
1.54,3556
1.54,3551
1.55,3556
1.55,3568
1.56,3585
1.56,3604
1.57,3621
1.57,3632
1.58,3633
1.58,3626
1.59,3611
1.59,3592
1.6,3573
1.6,3558
1.61,3552
1.61,3553
1.62,3563
1.62,3579
1.63,3598
1.63,3617
1.64,3629
1.64,3633
1.65,3630
1.65,3618
1.66,3598
1.66,3580
1.67,3563
1.67,3553
1.68,3551
1.68,3559
1.69,3572
1.69,3592
1.7,3611
1.7,3626
1.71,3633
1.71,3632
1.72,3622
1.72,3606
1.73,3586
1.73,3567
1.74,3555
1.74,3551
1.75,3555
1.75,3568
1.76,3585
1.76,3604
1.77,3621
1.77,3632
1.78,3633
1.78,3627
1.79,3612
1.79,3593
1.8,3573
1.8,3558
1.81,3552
1.81,3553
1.82,3562
1.82,3579
1.83,3598
1.83,3616
1.84,3629
1.84,3633
1.85,3630
1.85,3617
1.86,3599
1.86,3579
1.87,3563
1.87,3553
1.88,3551
1.88,3559
1.89,3572
1.89,3592
1.9,3611
1.9,3625
1.91,3633
1.91,3632
1.92,3622
1.92,3606
1.93,3586
1.93,3568
1.94,3556
1.94,3551
1.95,3556
1.95,3568
1.96,3585
1.96,3606
1.97,3621
1.97,3632
1.98,3633
1.98,3627
1.99,3612
1.99,3593
2.0,3573
2.0,3559
2.01,3552
2.01,3553
2.02,3563
2.02,3578
2.03,3598
2.03,3616
2.04,3629
2.04,3633
2.05,3630
2.05,3618
2.06,3599
2.06,3580
2.07,3563
2.07,3553
2.08,3551
2.08,3559
2.09,3572
2.09,3591
2.1,3610
2.1,3625
2.11,3633
2.11,3632
2.12,3622
2.12,3606
2.13,3586
2.13,3568
2.14,3556
2.14,3551
2.15,3555
2.15,3567
2.16,3585
2.16,3603
2.17,3621
2.17,3631
2.18,3633
2.18,3626
2.19,3612
2.19,3593
2.2,3573
2.2,3559
2.21,3552
2.21,3553
2.22,3562
2.22,3578
2.23,3597
2.23,3616
2.24,3629
2.24,3633
2.25,3630
2.25,3618
2.26,3599
2.26,3580
2.27,3563
2.27,3553
2.28,3551
2.28,3560
2.29,3572
2.29,3591
2.3,3610
2.3,3625
2.31,3633
2.31,3632
2.32,3622
2.32,3606
2.33,3587
2.33,3568
2.34,3556
2.34,3551
2.35,3555
2.35,3567
2.36,3585
2.36,3604
2.37,3621
2.37,3631
2.38,3633
2.38,3627
2.39,3612
2.39,3593
2.4,3574
2.4,3559
2.41,3552
2.41,3552
2.42,3562
2.42,3578
2.43,3597
2.43,3615
2.44,3629
2.44,3633
2.45,3630
2.45,3618
2.46,3600
2.46,3580
2.47,3563
2.47,3553
2.48,3551
2.48,3559
2.49,3572
2.49,3590
2.5,3610
2.5,3625
2.51,3633
2.51,3633
2.52,3623
2.52,3606
2.53,3587
2.53,3568
2.54,3556
2.54,3551
2.55,3555
2.55,3567
2.56,3584
2.56,3603
2.57,3621
2.57,3631
2.58,3633
2.58,3627
2.59,3612
2.59,3593
2.6,3574
2.6,3558
2.61,3552
2.61,3553
2.62,3562
2.62,3578
2.63,3597
2.63,3615
2.64,3629
2.64,3633
2.65,3630
2.65,3618
2.66,3600
2.66,3581
2.67,3563
2.67,3553
2.68,3551
2.68,3558
2.69,3572
2.69,3590
2.7,3610
2.7,3625
2.71,3633
2.71,3633
2.72,3623
2.72,3607
2.73,3587
2.73,3569
2.74,3556
2.74,3551
2.75,3555
2.75,3567
2.76,3585
2.76,3604
2.77,3620
2.77,3631
2.78,3633
2.78,3627
2.79,3613
2.79,3594
2.8,3574
2.8,3559
2.81,3552
2.81,3552
2.82,3562
2.82,3577
2.83,3596
2.83,3615
2.84,3628
2.84,3633
2.85,3630
2.85,3618
2.86,3600
2.86,3581
2.87,3564
2.87,3553
2.88,3551
2.88,3558
2.89,3571
2.89,3590
2.9,3609
2.9,3624
2.91,3633
2.91,3633
2.92,3623
2.92,3606
2.93,3587
2.93,3569
2.94,3556
2.94,3551
2.95,3555
2.95,3566
2.96,3584
2.96,3603
2.97,3620
2.97,3631
2.98,3633
2.98,3628
2.99,3613
2.99,3594
3.0,3574
3.0,3560
3.01,3552
3.01,3553
3.02,3562
3.02,3578
3.03,3596
3.03,3615
3.04,3628
3.04,3633
3.05,3630
3.05,3619
3.06,3601
3.06,3581
3.07,3564
3.07,3553
3.08,3551
3.08,3558
3.09,3571
3.09,3590
3.1,3609
3.1,3624
3.11,3633
3.11,3633
3.12,3623
3.12,3607
3.13,3588
3.13,3569
3.14,3556
3.14,3551
3.15,3555
3.15,3566
3.16,3584
3.16,3603
3.17,3620
3.17,3631
3.18,3633
3.18,3628
3.19,3613
3.19,3594
3.2,3575
3.2,3559
3.21,3552
3.21,3553
3.22,3562
3.22,3577
3.23,3596
3.23,3615
3.24,3628
3.24,3633
3.25,3630
3.25,3619
3.26,3601
3.26,3581
3.27,3564
3.27,3554
3.28,3551
3.28,3558
3.29,3571
3.29,3589
3.3,3609
3.3,3624
3.31,3633
3.31,3633
3.32,3623
3.32,3608
3.33,3588
3.33,3569
3.34,3556
3.34,3551
3.35,3554
3.35,3566
3.36,3584
3.36,3603
3.37,3620
3.37,3631
3.38,3633
3.38,3628
3.39,3613
3.39,3594
3.4,3575
3.4,3559
3.41,3552
3.41,3553
3.42,3561
3.42,3577
3.43,3596
3.43,3615
3.44,3628
3.44,3634
3.45,3630
3.45,3619
3.46,3601
3.46,3581
3.47,3564
3.47,3553
3.48,3551
3.48,3558
3.49,3571
3.49,3589
3.5,3609
3.5,3624
3.51,3633
3.51,3633
3.52,3624
3.52,3608
3.53,3588
3.53,3569
3.54,3556
3.54,3551
3.55,3555
3.55,3566
3.56,3583
3.56,3604
3.57,3620
3.57,3631
3.58,3633
3.58,3628
3.59,3613
3.59,3594
3.6,3575
3.6,3560
3.61,3552
3.61,3552
3.62,3561
3.62,3576
3.63,3596
3.63,3615
3.64,3628
3.64,3633
3.65,3631
3.65,3619
3.66,3601
3.66,3581
3.67,3564
3.67,3554
3.68,3551
3.68,3558
3.69,3571
3.69,3589
3.7,3609
3.7,3624
3.71,3633
3.71,3633
3.72,3624
3.72,3608
3.73,3588
3.73,3569
3.74,3556
3.74,3551
3.75,3554
3.75,3566
3.76,3583
3.76,3602
3.77,3619
3.77,3631
3.78,3633
3.78,3628
3.79,3614
3.79,3595
3.8,3575
3.8,3560
3.81,3552
3.81,3552
3.82,3561
3.82,3576
3.83,3595
3.83,3614
3.84,3628
3.84,3633
3.85,3631
3.85,3619
3.86,3602
3.86,3582
3.87,3564
3.87,3553
3.88,3551
3.88,3558
3.89,3570
3.89,3589
3.9,3608
3.9,3624
3.91,3633
3.91,3633
3.92,3624
3.92,3608
3.93,3589
3.93,3570
3.94,3557
3.94,3551
3.95,3554
3.95,3566
3.96,3583
3.96,3602
3.97,3620
3.97,3631
3.98,3633
3.98,3628
3.99,3614
3.99,3595
4.0,3576
4.0,3560
4.01,3552
4.01,3552
4.02,3561
4.02,3576
4.03,3595
4.03,3614
4.04,3628
4.04,3634
4.05,3630
4.05,3620
4.06,3602
4.06,3582
4.07,3565
4.07,3553
4.08,3551
4.08,3557
4.09,3570
4.09,3589
4.1,3608
4.1,3624
4.11,3633
4.11,3633
4.12,3624
4.12,3608
4.13,3589
4.13,3570
4.14,3557
4.14,3551
4.15,3554
4.15,3565
4.16,3583
4.16,3602
4.17,3619
4.17,3631
4.18,3633
4.18,3628
4.19,3614
4.19,3595
4.2,3576
4.2,3559
4.21,3552
4.21,3552
4.22,3560
4.22,3576
4.23,3595
4.23,3613
4.24,3628
4.24,3633
4.25,3631
4.25,3620
4.26,3602
4.26,3582
4.27,3565
4.27,3554
4.28,3551
4.28,3557
4.29,3570
4.29,3589
4.3,3608
4.3,3624
4.31,3633
4.31,3633
4.32,3624
4.32,3608
4.33,3589
4.33,3570
4.34,3557
4.34,3551
4.35,3554
4.35,3565
4.36,3582
4.36,3601
4.37,3619
4.37,3631
4.38,3633
4.38,3628
4.39,3614
4.39,3596
4.4,3576
4.4,3561
4.41,3552
4.41,3552
4.42,3560
4.42,3576
4.43,3594
4.43,3613
4.44,3628
4.44,3633
4.45,3631
4.45,3620
4.46,3602
4.46,3582
4.47,3565
4.47,3554
4.48,3551
4.48,3557
4.49,3570
4.49,3588
4.5,3608
4.5,3623
4.51,3632
4.51,3633
4.52,3624
4.52,3607
4.53,3589
4.53,3570
4.54,3557
4.54,3552
4.55,3554
4.55,3565
4.56,3582
4.56,3601
4.57,3619
4.57,3631
4.58,3633
4.58,3629
4.59,3615
4.59,3596
4.6,3576
4.6,3560
4.61,3552
4.61,3552
4.62,3560
4.62,3576
4.63,3594
4.63,3613
4.64,3628
4.64,3633
4.65,3631
4.65,3620
4.66,3602
4.66,3583
4.67,3565
4.67,3554
4.68,3551
4.68,3557
4.69,3569
4.69,3588
4.7,3607
4.7,3623
4.71,3632
4.71,3633
4.72,3624
4.72,3609
4.73,3589
4.73,3570
4.74,3557
4.74,3552
4.75,3554
4.75,3565
4.76,3582
4.76,3601
4.77,3619
4.77,3630
4.78,3633
4.78,3629
4.79,3615
4.79,3596
4.8,3576
4.8,3561
4.81,3552
4.81,3552
4.82,3561
4.82,3575
4.83,3594
4.83,3613
4.84,3628
4.84,3633
4.85,3631
4.85,3620
4.86,3603
4.86,3583
4.87,3566
4.87,3555
4.88,3551
4.88,3557
4.89,3570
4.89,3588
4.9,3607
4.9,3623
4.91,3632
4.91,3633
4.92,3624
4.92,3609
4.93,3590
4.93,3571
4.94,3557
4.94,3551
4.95,3554
4.95,3564
4.96,3582
4.96,3601
4.97,3618
4.97,3630
4.98,3633
4.98,3629
4.99,3616
4.99,3596
5.0,3577
5.0,3561
5.01,3552
5.01,3552
5.02,3560
5.02,3575
5.03,3594
5.03,3613
5.04,3627
5.04,3633
5.05,3632
5.05,3620
5.06,3603
5.06,3583
5.07,3565
5.07,3554
5.08,3551
5.08,3556
5.09,3569
5.09,3588
5.1,3607
5.1,3623
5.11,3632
5.11,3633
5.12,3625
5.12,3609
5.13,3590
5.13,3571
5.14,3557
5.14,3551
5.15,3554
5.15,3565
5.16,3581
5.16,3602
5.17,3618
5.17,3630
5.18,3633
5.18,3629
5.19,3616
5.19,3597
5.2,3577
5.2,3561
5.21,3553
5.21,3552
5.22,3560
5.22,3575
5.23,3594
5.23,3612
5.24,3627
5.24,3633
5.25,3632
5.25,3621
5.26,3603
5.26,3584
5.27,3566
5.27,3554
5.28,3551
5.28,3557
5.29,3569
5.29,3587
5.3,3607
5.3,3623
5.31,3632
5.31,3633
5.32,3625
5.32,3610
5.33,3590
5.33,3571
5.34,3557
5.34,3552
5.35,3553
5.35,3564
5.36,3581
5.36,3600
5.37,3618
5.37,3630
5.38,3633
5.38,3629
5.39,3615
5.39,3597
5.4,3577
5.4,3561
5.41,3553
5.41,3552
5.42,3560
5.42,3575
5.43,3594
5.43,3612
5.44,3627
5.44,3633
5.45,3631
5.45,3621
5.46,3603
5.46,3584
5.47,3566
5.47,3554
5.48,3551
5.48,3557
5.49,3569
5.49,3587
5.5,3606
5.5,3623
5.51,3632
5.51,3633
5.52,3625
5.52,3610
5.53,3590
5.53,3571
5.54,3558
5.54,3552
5.55,3553
5.55,3564
5.56,3580
5.56,3600
5.57,3617
5.57,3630
5.58,3633
5.58,3629
5.59,3616
5.59,3597
5.6,3578
5.6,3561
5.61,3553
5.61,3552
5.62,3560
5.62,3575
5.63,3594
5.63,3612
5.64,3627
5.64,3634
5.65,3632
5.65,3621
5.66,3605
5.66,3584
5.67,3567
5.67,3555
5.68,3552
5.68,3556
5.69,3568
5.69,3587
5.7,3606
5.7,3622
5.71,3632
5.71,3633
5.72,3625
5.72,3610
5.73,3591
5.73,3572
5.74,3558
5.74,3552
5.75,3553
5.75,3563
5.76,3579
5.76,3599
5.77,3617
5.77,3630
5.78,3633
5.78,3629
5.79,3616
5.79,3598
5.8,3578
5.8,3561
5.81,3553
5.81,3551
5.82,3559
5.82,3574
5.83,3593
5.83,3611
5.84,3626
5.84,3633
5.85,3632
5.85,3621
5.86,3604
5.86,3585
5.87,3567
5.87,3555
5.88,3551
5.88,3556
5.89,3568
5.89,3586
5.9,3605
5.9,3622
5.91,3631
5.91,3634
5.92,3626
5.92,3611
5.93,3592
5.93,3573
5.94,3558
5.94,3552
5.95,3553
5.95,3563
5.96,3580
5.96,3599
5.97,3617
5.97,3629
5.98,3633
5.98,3630
5.99,3617
5.99,3598
6.0,3579
6.0,3563
6.01,3553
6.01,3552
6.02,3559
6.02,3574
6.03,3592
6.03,3611
6.04,3626
6.04,3633
6.05,3632
6.05,3622
6.06,3605
6.06,3585
6.07,3567
6.07,3555
6.08,3552
6.08,3555
6.09,3568
6.09,3586
6.1,3605
6.1,3622
6.11,3632
6.11,3633
6.12,3626
6.12,3610
6.13,3592
6.13,3573
6.14,3558
6.14,3552
6.15,3553
6.15,3563
6.16,3579
6.16,3598
6.17,3616
6.17,3629
6.18,3633
6.18,3630
6.19,3617
6.19,3599
6.2,3579
6.2,3563
6.21,3553
6.21,3551
6.22,3559
6.22,3573
6.23,3592
6.23,3611
6.24,3625
6.24,3633
6.25,3632
6.25,3622
6.26,3605
6.26,3586
6.27,3567
6.27,3555
6.28,3552
6.28,3556
6.29,3568
6.29,3585
6.3,3605
6.3,3621
6.31,3632
6.31,3633
6.32,3626
6.32,3612
6.33,3592
6.33,3573
6.34,3558
6.34,3552
6.35,3553
6.35,3563
6.36,3579
6.36,3598
6.37,3617
6.37,3629
6.38,3634
6.38,3629
6.39,3617
6.39,3599
6.4,3579
6.4,3563
6.41,3553
6.41,3552
6.42,3559
6.42,3573
6.43,3592
6.43,3610
6.44,3625
6.44,3633
6.45,3632
6.45,3622
6.46,3606
6.46,3586
6.47,3568
6.47,3556
6.48,3551
6.48,3556
6.49,3568
6.49,3585
6.5,3605
6.5,3622
6.51,3631
6.51,3633
6.52,3626
6.52,3612
6.53,3592
6.53,3573
6.54,3559
6.54,3552
6.55,3553
6.55,3563
6.56,3578
6.56,3598
6.57,3616
6.57,3629
6.58,3633
6.58,3630
6.59,3618
6.59,3599
6.6,3579
6.6,3563
6.61,3553
6.61,3551
6.62,3559
6.62,3573
6.63,3592
6.63,3610
6.64,3626
6.64,3633
6.65,3632
6.65,3622
6.66,3605
6.66,3586
6.67,3568
6.67,3556
6.68,3551
6.68,3555
6.69,3567
6.69,3585
6.7,3604
6.7,3621
6.71,3631
6.71,3633
6.72,3627
6.72,3612
6.73,3593
6.73,3573
6.74,3559
6.74,3552
6.75,3553
6.75,3563
6.76,3578
6.76,3600
6.77,3616
6.77,3629
6.78,3634
6.78,3629
6.79,3618
6.79,3599
6.8,3580
6.8,3563
6.81,3553
6.81,3551
6.82,3559
6.82,3573
6.83,3592
6.83,3610
6.84,3625
6.84,3633
6.85,3632
6.85,3622
6.86,3606
6.86,3586
6.87,3568
6.87,3556
6.88,3551
6.88,3555
6.89,3567
6.89,3585
6.9,3604
6.9,3621
6.91,3631
6.91,3633
6.92,3626
6.92,3612
6.93,3593
6.93,3574
6.94,3559
6.94,3552
6.95,3553
6.95,3562
6.96,3578
6.96,3598
6.97,3616
6.97,3629
6.98,3633
6.98,3630
6.99,3618
6.99,3600
7.0,3580
7.0,3563
7.01,3553
7.01,3551
7.02,3559
7.02,3573
7.03,3591
7.03,3610
7.04,3625
7.04,3633
7.05,3632
7.05,3622
7.06,3606
7.06,3587
7.07,3568
7.07,3556
7.08,3551
7.08,3556
7.09,3567
7.09,3585
7.1,3604
7.1,3621
7.11,3631
7.11,3633
7.12,3627
7.12,3612
7.13,3593
7.13,3574
7.14,3559
7.14,3552
7.15,3553
7.15,3562
7.16,3578
7.16,3597
7.17,3616
7.17,3629
7.18,3634
7.18,3630
7.19,3618
7.19,3600
7.2,3580
7.2,3564
7.21,3553
7.21,3551
7.22,3558
7.22,3572
7.23,3591
7.23,3609
7.24,3625
7.24,3633
7.25,3632
7.25,3623
7.26,3607
7.26,3587
7.27,3569
7.27,3556
7.28,3551
7.28,3555
7.29,3567
7.29,3584
7.3,3604
7.3,3621
7.31,3631
7.31,3633
7.32,3627
7.32,3613
7.33,3593
7.33,3574
7.34,3559
7.34,3552
7.35,3552
7.35,3562
7.36,3578
7.36,3597
7.37,3615
7.37,3629
7.38,3633
7.38,3630
7.39,3618
7.39,3600
7.4,3580
7.4,3563
7.41,3553
7.41,3551
7.42,3558
7.42,3572
7.43,3590
7.43,3610
7.44,3625
7.44,3633
7.45,3632
7.45,3622
7.46,3606
7.46,3587
7.47,3569
7.47,3556
7.48,3552
7.48,3555
7.49,3567
7.49,3584
7.5,3603
7.5,3621
7.51,3631
7.51,3633
7.52,3627
7.52,3613
7.53,3593
7.53,3575
7.54,3559
7.54,3552
7.55,3552
7.55,3562
7.56,3577
7.56,3597
7.57,3615
7.57,3628
7.58,3633
7.58,3631
7.59,3618
7.59,3600
7.6,3581
7.6,3564
7.61,3553
7.61,3551
7.62,3558
7.62,3572
7.63,3591
7.63,3609
7.64,3625
7.64,3632
7.65,3632
7.65,3623
7.66,3607
7.66,3587
7.67,3569
7.67,3556
7.68,3552
7.68,3554
7.69,3566
7.69,3583
7.7,3603
7.7,3621
7.71,3631
7.71,3633
7.72,3627
7.72,3611
7.73,3594
7.73,3575
7.74,3559
7.74,3552
7.75,3553
7.75,3562
7.76,3577
7.76,3597
7.77,3615
7.77,3628
7.78,3633
7.78,3631
7.79,3618
7.79,3600
7.8,3581
7.8,3564
7.81,3553
7.81,3551
7.82,3558
7.82,3572
7.83,3590
7.83,3609
7.84,3624
7.84,3632
7.85,3633
7.85,3623
7.86,3607
7.86,3588
7.87,3569
7.87,3556
7.88,3551
7.88,3555
7.89,3566
7.89,3583
7.9,3603
7.9,3620
7.91,3631
7.91,3633
7.92,3627
7.92,3613
7.93,3594
7.93,3575
7.94,3560
7.94,3552
7.95,3552
7.95,3562
7.96,3577
7.96,3596
7.97,3615
7.97,3628
7.98,3633
7.98,3630
7.99,3619
7.99,3601
8.0,3581
8.0,3564
8.01,3553
8.01,3551
8.02,3558
8.02,3572
8.03,3590
8.03,3608
8.04,3624
8.04,3633
8.05,3633
8.05,3623
8.06,3607
8.06,3587
8.07,3569
8.07,3556
8.08,3552
8.08,3555
8.09,3566
8.09,3583
8.1,3603
8.1,3620
8.11,3631
8.11,3633
8.12,3627
8.12,3613
8.13,3594
8.13,3575
8.14,3560
8.14,3552
8.15,3552
8.15,3561
8.16,3577
8.16,3597
8.17,3615
8.17,3628
8.18,3633
8.18,3631
8.19,3619
8.19,3601
8.2,3582
8.2,3565
8.21,3554
8.21,3551
8.22,3558
8.22,3572
8.23,3590
8.23,3608
8.24,3624
8.24,3633
8.25,3632
8.25,3623
8.26,3608
8.26,3588
8.27,3569
8.27,3557
8.28,3551
8.28,3555
8.29,3566
8.29,3583
8.3,3603
8.3,3620
8.31,3631
8.31,3633
8.32,3627
8.32,3613
8.33,3595
8.33,3575
8.34,3560
8.34,3552
8.35,3552
8.35,3561
8.36,3577
8.36,3598
8.37,3614
8.37,3628
8.38,3633
8.38,3631
8.39,3619
8.39,3601
8.4,3582
8.4,3565
8.41,3554
8.41,3552
8.42,3557
8.42,3571
8.43,3590
8.43,3608
8.44,3624
8.44,3632
8.45,3633
8.45,3624
8.46,3608
8.46,3588
8.47,3570
8.47,3557
8.48,3552
8.48,3554
8.49,3566
8.49,3583
8.5,3602
8.5,3620
8.51,3631
8.51,3634
8.52,3627
8.52,3614
8.53,3595
8.53,3576
8.54,3560
8.54,3552
8.55,3552
8.55,3561
8.56,3576
8.56,3596
8.57,3614
8.57,3628
8.58,3634
8.58,3631
8.59,3620
8.59,3602
8.6,3582
8.6,3565
8.61,3553
8.61,3551
8.62,3558
8.62,3571
8.63,3590
8.63,3608
8.64,3624
8.64,3633
8.65,3633
8.65,3624
8.66,3608
8.66,3589
8.67,3570
8.67,3557
8.68,3552
8.68,3555
8.69,3566
8.69,3583
8.7,3602
8.7,3619
8.71,3631
8.71,3633
8.72,3628
8.72,3614
8.73,3595
8.73,3576
8.74,3560
8.74,3552
8.75,3552
8.75,3561
8.76,3576
8.76,3595
8.77,3614
8.77,3628
8.78,3634
8.78,3631
8.79,3620
8.79,3602
8.8,3582
8.8,3565
8.81,3554
8.81,3551
8.82,3558
8.82,3571
8.83,3589
8.83,3607
8.84,3623
8.84,3632
8.85,3633
8.85,3624
8.86,3608
8.86,3589
8.87,3570
8.87,3557
8.88,3551
8.88,3554
8.89,3565
8.89,3582
8.9,3602
8.9,3619
8.91,3631
8.91,3633
8.92,3628
8.92,3614
8.93,3595
8.93,3576
8.94,3560
8.94,3553
8.95,3552
8.95,3561
8.96,3576
8.96,3595
8.97,3614
8.97,3628
8.98,3634
8.98,3631
8.99,3620
8.99,3602
9.0,3583
9.0,3564
9.01,3554
9.01,3551
9.01,3557
9.02,3571
9.02,3589
9.03,3607
9.03,3624
9.04,3632
9.04,3633
9.05,3624
9.05,3608
9.06,3589
9.06,3570
9.07,3557
9.07,3551
9.08,3554
9.08,3565
9.09,3582
9.09,3602
9.1,3619
9.1,3631
9.11,3633
9.11,3628
9.12,3615
9.12,3595
9.13,3576
9.13,3560
9.14,3552
9.14,3552
9.15,3561
9.15,3575
9.16,3595
9.16,3613
9.17,3628
9.17,3633
9.18,3631
9.18,3620
9.19,3602
9.19,3583
9.2,3565
9.2,3554
9.21,3551
9.21,3557
9.22,3570
9.22,3589
9.23,3608
9.23,3623
9.24,3632
9.24,3633
9.25,3624
9.25,3609
9.26,3589
9.26,3571
9.27,3557
9.27,3552
9.28,3554
9.28,3565
9.29,3582
9.29,3601
9.3,3619
9.3,3631
9.31,3633
9.31,3628
9.32,3613
9.32,3596
9.33,3576
9.33,3561
9.34,3552
9.34,3552
9.35,3561
9.35,3575
9.36,3595
9.36,3613
9.37,3627
9.37,3633
9.38,3632
9.38,3620
9.39,3602
9.39,3583
9.4,3565
9.4,3554
9.41,3551
9.41,3557
9.42,3570
9.42,3589
9.43,3607
9.43,3623
9.44,3632
9.44,3633
9.45,3624
9.45,3609
9.46,3589
9.46,3571
9.47,3557
9.47,3552
9.48,3554
9.48,3565
9.49,3582
9.49,3601
9.5,3618
9.5,3630
9.51,3633
9.51,3628
9.52,3615
9.52,3596
9.53,3577
9.53,3561
9.54,3553
9.54,3552
9.55,3561
9.55,3575
9.56,3595
9.56,3613
9.57,3627
9.57,3633
9.58,3632
9.58,3620
9.59,3603
9.59,3583
9.6,3566
9.6,3554
9.61,3551
9.61,3557
9.62,3570
9.62,3588
9.63,3607
9.63,3623
9.64,3632
9.64,3633
9.65,3624
9.65,3609
9.66,3590
9.66,3571
9.67,3557
9.67,3551
9.68,3554
9.68,3565
9.69,3581
9.69,3601
9.7,3618
9.7,3630
9.71,3633
9.71,3628
9.72,3615
9.72,3596
9.73,3577
9.73,3561
9.74,3552
9.74,3552
9.75,3560
9.75,3575
9.76,3594
9.76,3613
9.77,3627
9.77,3634
9.78,3631
9.78,3620
9.79,3603
9.79,3584
9.8,3566
9.8,3554
9.81,3551
9.81,3557
9.82,3570
9.82,3588
9.83,3607
9.83,3623
9.84,3632
9.84,3633
9.85,3625
9.85,3609
9.86,3590
9.86,3571
9.87,3557
9.87,3552
9.88,3553
9.88,3564
9.89,3581
9.89,3601
9.9,3619
9.9,3630
9.91,3633
9.91,3629
9.92,3615
9.92,3596
9.93,3577
9.93,3561
9.94,3553
9.94,3552
9.95,3560
9.95,3575
9.96,3596
9.96,3612
9.97,3627
