Time (s),Position (ticks)
1.87,3598
1.88,3615
1.88,3630
1.89,3641
1.89,3646
1.9,3647
1.9,3643
1.91,3634
1.91,3620
1.92,3604
1.92,3586
1.93,3568
1.93,3554
1.94,3544
1.94,3539
1.95,3538
1.95,3541
1.96,3551
1.96,3564
1.97,3581
1.97,3598
1.98,3615
1.98,3630
1.99,3641
1.99,3647
2.0,3647
2.0,3643
2.01,3634
2.01,3620
2.02,3604
2.02,3586
2.03,3568
2.03,3554
2.04,3545
2.04,3539
2.05,3538
2.05,3541
2.06,3550
2.06,3564
2.07,3581
2.07,3598
2.08,3615
2.08,3629
2.09,3641
2.09,3646
2.1,3647
2.1,3643
2.11,3634
2.11,3620
2.12,3604
2.12,3586
2.13,3568
2.13,3554
2.14,3544
2.14,3539
2.15,3538
2.15,3541
2.16,3550
2.16,3564
2.17,3580
2.17,3598
2.18,3615
2.18,3629
2.19,3641
2.19,3646
2.2,3647
2.2,3643
2.21,3634
2.21,3620
2.22,3604
2.22,3586
2.23,3569
2.23,3555
2.24,3544
2.24,3538
2.25,3537
2.25,3541
2.26,3550
2.26,3564
2.27,3581
2.27,3598
2.28,3615
2.28,3630
2.29,3641
2.29,3647
2.3,3648
2.3,3643
2.31,3634
2.31,3621
2.32,3604
2.32,3586
2.33,3569
2.33,3554
2.34,3544
2.34,3539
2.35,3537
2.35,3541
2.36,3550
2.36,3564
2.37,3580
2.37,3598
2.38,3614
2.38,3630
2.39,3641
2.39,3646
2.4,3648
2.4,3643
2.41,3634
2.41,3621
2.42,3604
2.42,3586
2.43,3569
2.43,3554
2.44,3544
2.44,3538
2.45,3537
2.45,3541
2.46,3550
2.46,3564
2.47,3580
2.47,3598
2.48,3615
2.48,3629
2.49,3641
2.49,3647
2.5,3647
2.5,3644
2.51,3635
2.51,3621
2.52,3604
2.52,3586
2.53,3569
2.53,3554
2.54,3544
2.54,3539
2.55,3537
2.55,3541
2.56,3550
2.56,3564
2.57,3580
2.57,3598
2.58,3614
2.58,3629
2.59,3640
2.59,3646
2.6,3648
2.6,3644
2.61,3634
2.61,3621
2.62,3604
2.62,3586
2.63,3569
2.63,3554
2.64,3544
2.64,3539
2.65,3537
2.65,3541
2.66,3550
2.66,3564
2.67,3580
2.67,3597
2.68,3614
2.68,3629
2.69,3641
2.69,3646
2.7,3648
2.7,3643
2.71,3635
2.71,3621
2.72,3604
2.72,3587
2.73,3569
2.73,3554
2.74,3544
2.74,3539
2.75,3537
2.75,3541
2.76,3550
2.76,3563
2.77,3580
2.77,3597
2.78,3614
2.78,3629
2.79,3641
2.79,3646
2.8,3647
2.8,3644
2.81,3635
2.81,3621
2.82,3604
2.82,3587
2.83,3569
2.83,3555
2.84,3544
2.84,3539
2.85,3537
2.85,3541
2.86,3550
2.86,3564
2.87,3580
2.87,3597
2.88,3614
2.88,3630
2.89,3641
2.89,3646
2.9,3647
2.9,3644
2.91,3635
2.91,3621
2.92,3604
2.92,3587
2.93,3569
2.93,3555
2.94,3544
2.94,3539
2.95,3537
2.95,3541
2.96,3549
2.96,3564
2.97,3580
2.97,3597
2.98,3614
2.98,3629
2.99,3641
2.99,3646
3.0,3647
3.0,3644
3.01,3635
3.01,3621
3.02,3604
3.02,3587
3.03,3569
3.03,3555
3.04,3544
3.04,3538
3.05,3537
3.05,3541
3.06,3550
3.06,3563
3.07,3580
3.07,3597
3.08,3614
3.08,3629
3.09,3641
3.09,3646
3.1,3647
3.1,3644
3.11,3635
3.11,3621
3.12,3605
3.12,3587
3.13,3569
3.13,3555
3.14,3544
3.14,3539
3.15,3537
3.15,3541
3.16,3549
3.16,3563
3.17,3580
3.17,3597
3.18,3614
3.18,3629
3.19,3641
3.19,3646
3.2,3647
3.2,3644
3.21,3635
3.21,3621
3.22,3605
3.22,3587
3.23,3569
3.23,3555
3.24,3545
3.24,3539
3.25,3538
3.25,3540
3.26,3549
3.26,3563
3.27,3580
3.27,3597
3.28,3614
3.28,3629
3.29,3641
3.29,3646
3.3,3647
3.3,3644
3.31,3635
3.31,3621
3.32,3605
3.32,3587
3.33,3569
3.33,3555
3.34,3544
3.34,3538
3.35,3537
3.35,3541
3.36,3550
3.36,3563
3.37,3579
3.37,3597
3.38,3614
3.38,3629
3.39,3640
3.39,3646
3.4,3647
3.4,3644
3.41,3635
3.41,3621
3.42,3605
3.42,3587
3.43,3569
3.43,3555
3.44,3544
3.44,3539
3.45,3538
3.45,3540
3.46,3549
3.46,3563
3.47,3580
3.47,3597
3.48,3614
3.48,3628
3.49,3640
3.49,3646
3.5,3648
3.5,3644
3.51,3635
3.51,3622
3.52,3606
3.52,3587
3.53,3570
3.53,3555
3.54,3545
3.54,3539
3.55,3538
3.55,3541
3.56,3550
3.56,3563
3.57,3579
3.57,3597
3.58,3614
3.58,3628
3.59,3640
3.59,3646
3.6,3647
3.6,3644
3.61,3635
3.61,3622
3.62,3605
3.62,3587
3.63,3570
3.63,3555
3.64,3544
3.64,3539
3.65,3537
3.65,3540
3.66,3549
3.66,3562
3.67,3579
3.67,3596
3.68,3613
3.68,3629
3.69,3640
3.69,3646
3.7,3647
3.7,3644
3.71,3635
3.71,3622
3.72,3605
3.72,3588
3.73,3570
3.73,3555
3.74,3544
3.74,3539
3.75,3537
3.75,3541
3.76,3549
3.76,3562
3.77,3579
3.77,3596
3.78,3613
3.78,3628
3.79,3640
3.79,3646
3.8,3648
3.8,3644
3.81,3635
3.81,3622
3.82,3606
3.82,3587
3.83,3570
3.83,3555
3.84,3544
3.84,3538
3.85,3537
3.85,3541
3.86,3549
3.86,3562
3.87,3579
3.87,3596
3.88,3614
3.88,3628
3.89,3640
3.89,3646
3.9,3647
3.9,3644
3.91,3635
3.91,3622
3.92,3605
3.92,3588
3.93,3570
3.93,3555
3.94,3545
3.94,3539
3.95,3537
3.95,3541
3.96,3549
3.96,3562
3.97,3579
3.97,3596
3.98,3613
3.98,3628
3.99,3640
3.99,3646
4.0,3648
4.0,3644
4.01,3636
4.01,3622
4.02,3606
4.02,3588
4.03,3570
4.03,3555
4.04,3545
4.04,3539
4.05,3537
4.05,3541
4.06,3549
4.06,3562
4.07,3579
4.07,3596
4.08,3613
4.08,3628
4.09,3640
4.09,3646
4.1,3648
4.1,3644
4.11,3636
4.11,3622
4.12,3606
4.12,3588
4.13,3570
4.13,3556
4.14,3545
4.14,3539
4.15,3538
4.15,3540
4.16,3549
4.16,3562
4.17,3579
4.17,3596
4.18,3612
4.18,3628
4.19,3640
4.19,3646
4.2,3648
4.2,3644
4.21,3636
4.21,3622
4.22,3606
4.22,3588
4.23,3570
4.23,3555
4.24,3544
4.24,3539
4.25,3537
4.25,3540
4.26,3549
4.26,3562
4.27,3579
4.27,3596
4.28,3613
4.28,3628
4.29,3640
4.29,3646
4.3,3648
4.3,3644
4.31,3636
4.31,3622
4.32,3606
4.32,3588
4.33,3570
4.33,3556
4.34,3545
4.34,3539
4.35,3537
4.35,3540
4.36,3549
4.36,3562
4.37,3579
4.37,3596
4.38,3613
4.38,3628
4.39,3640
4.39,3646
4.4,3648
4.4,3644
4.41,3636
4.41,3622
4.42,3606
4.42,3588
4.43,3570
4.43,3556
4.44,3545
4.44,3539
4.45,3537
4.45,3540
4.46,3549
4.46,3562
4.47,3578
4.47,3595
4.48,3613
4.48,3628
4.49,3640
4.49,3646
4.5,3648
4.5,3644
4.51,3636
4.51,3623
4.52,3606
4.52,3588
4.53,3570
4.53,3556
4.54,3545
4.54,3539
4.55,3537
4.55,3541
4.56,3549
4.56,3562
4.57,3579
4.57,3595
4.58,3612
4.58,3628
4.59,3640
4.59,3646
4.6,3647
4.6,3644
4.61,3636
4.61,3623
4.62,3606
4.62,3589
4.63,3571
4.63,3556
4.64,3545
4.64,3539
4.65,3537
4.65,3540
4.66,3549
4.66,3562
4.67,3578
4.67,3595
4.68,3613
4.68,3628
4.69,3640
4.69,3646
4.7,3647
4.7,3644
4.71,3636
4.71,3623
4.72,3606
4.72,3588
4.73,3571
4.73,3556
4.74,3545
4.74,3539
4.75,3537
4.75,3541
4.76,3548
4.76,3561
4.77,3577
4.77,3595
4.78,3612
4.78,3628
4.79,3640
4.79,3646
4.8,3648
4.8,3644
4.81,3636
4.81,3623
4.82,3607
4.82,3589
4.83,3572
4.83,3556
4.84,3545
4.84,3539
4.85,3537
4.85,3540
4.86,3548
4.86,3561
4.87,3578
4.87,3595
4.88,3612
4.88,3628
4.89,3639
4.89,3646
4.9,3648
4.9,3644
4.91,3636
4.91,3623
4.92,3607
4.92,3589
4.93,3571
4.93,3556
4.94,3545
4.94,3539
4.95,3537
4.95,3541
4.96,3548
4.96,3561
4.97,3577
4.97,3595
4.98,3612
4.98,3628
4.99,3639
4.99,3646
5.0,3648
5.0,3644
5.01,3637
5.01,3623
5.02,3607
5.02,3589
5.03,3571
5.03,3556
5.04,3545
5.04,3539
5.05,3537
5.05,3540
5.06,3548
5.06,3560
5.07,3577
5.07,3594
5.08,3611
5.08,3627
5.09,3639
5.09,3646
5.1,3648
5.1,3644
5.11,3636
5.11,3623
5.12,3608
5.12,3590
5.13,3572
5.13,3558
5.14,3546
5.14,3539
5.15,3538
5.15,3540
5.16,3548
5.16,3561
5.17,3577
5.17,3594
5.18,3611
5.18,3627
5.19,3639
5.19,3646
5.2,3648
5.2,3645
5.21,3636
5.21,3623
5.22,3608
5.22,3590
5.23,3572
5.23,3557
5.24,3546
5.24,3539
5.25,3537
5.25,3540
5.26,3548
5.26,3560
5.27,3576
5.27,3593
5.28,3611
5.28,3627
5.29,3639
5.29,3646
5.3,3648
5.3,3645
5.31,3637
5.31,3624
5.32,3608
5.32,3590
5.33,3572
5.33,3557
5.34,3546
5.34,3539
5.35,3537
5.35,3540
5.36,3548
5.36,3561
5.37,3576
5.37,3594
5.38,3611
5.38,3627
5.39,3639
5.39,3646
5.4,3648
5.4,3645
5.41,3637
5.41,3624
5.42,3608
5.42,3589
5.43,3572
5.43,3557
5.44,3546
5.44,3539
5.45,3537
5.45,3540
5.46,3548
5.46,3561
5.47,3577
5.47,3593
5.48,3611
5.48,3627
5.49,3639
5.49,3646
5.5,3648
5.5,3645
5.51,3637
5.51,3624
5.52,3608
5.52,3590
5.53,3572
5.53,3557
5.54,3546
5.54,3539
5.55,3537
5.55,3540
5.56,3548
5.56,3560
5.57,3577
5.57,3594
5.58,3611
5.58,3627
5.59,3639
5.59,3646
5.6,3648
5.6,3645
5.61,3637
5.61,3624
5.62,3608
5.62,3590
5.63,3572
5.63,3557
5.64,3546
5.64,3539
5.65,3537
5.65,3540
5.66,3548
5.66,3560
5.67,3576
5.67,3593
5.68,3611
5.68,3627
5.69,3639
5.69,3646
5.7,3648
5.7,3645
5.71,3637
5.71,3624
5.72,3608
5.72,3590
5.73,3572
5.73,3557
5.74,3546
5.74,3539
5.75,3537
5.75,3540
5.76,3548
5.76,3560
5.77,3576
5.77,3593
5.78,3611
5.78,3627
5.79,3639
5.79,3646
5.8,3648
5.8,3645
5.81,3637
5.81,3624
5.82,3608
5.82,3590
5.83,3572
5.83,3558
5.84,3546
5.84,3539
5.85,3537
5.85,3540
5.86,3547
5.86,3560
5.87,3576
5.87,3593
5.88,3611
5.88,3627
5.89,3639
5.89,3646
5.9,3648
5.9,3645
5.91,3637
5.91,3624
5.92,3609
5.92,3591
5.93,3572
5.93,3558
5.94,3546
5.94,3540
5.95,3537
5.95,3540
5.96,3547
5.96,3560
5.97,3576
5.97,3593
5.98,3611
5.98,3626
5.99,3638
5.99,3646
6.0,3648
6.0,3645
6.01,3637
6.01,3624
6.02,3608
6.02,3591
6.03,3573
6.03,3558
6.04,3546
6.04,3539
6.05,3537
6.05,3540
6.06,3547
6.06,3560
6.07,3576
6.07,3593
6.08,3610
6.08,3626
6.09,3639
6.09,3646
6.1,3647
6.1,3645
6.11,3637
6.11,3625
6.12,3609
6.12,3591
6.13,3573
6.13,3558
6.14,3546
6.14,3539
6.15,3537
6.15,3540
6.16,3547
6.16,3560
6.17,3576
6.17,3593
6.18,3610
6.18,3627
6.19,3638
6.19,3646
6.2,3648
6.2,3645
6.21,3637
6.21,3625
6.22,3609
6.22,3591
6.23,3573
6.23,3558
6.24,3546
6.24,3540
6.25,3537
6.25,3540
6.26,3547
6.26,3560
6.27,3576
6.27,3592
6.28,3610
6.28,3626
6.29,3639
6.29,3645
6.3,3648
6.3,3645
6.31,3638
6.31,3625
6.32,3609
6.32,3591
6.33,3573
6.33,3558
6.34,3546
6.34,3540
6.35,3537
6.35,3540
6.36,3547
6.36,3560
6.37,3576
6.37,3592
6.38,3610
6.38,3627
6.39,3638
6.39,3646
6.4,3647
6.4,3646
6.41,3637
6.41,3625
6.42,3609
6.42,3591
6.43,3573
6.43,3558
6.44,3546
6.44,3539
6.45,3537
6.45,3540
6.46,3547
6.46,3560
6.47,3575
6.47,3593
6.48,3610
6.48,3626
6.49,3638
6.49,3646
6.5,3648
6.5,3645
6.51,3638
6.51,3625
6.52,3609
6.52,3591
6.53,3573
6.53,3558
6.54,3546
6.54,3539
6.55,3537
6.55,3540
6.56,3547
6.56,3559
6.57,3575
6.57,3592
6.58,3610
6.58,3626
6.59,3638
6.59,3645
6.6,3648
6.6,3645
6.61,3638
6.61,3625
6.62,3609
6.62,3591
6.63,3573
6.63,3558
6.64,3546
6.64,3540
6.65,3537
6.65,3540
6.66,3547
6.66,3559
6.67,3575
6.67,3592
6.68,3610
6.68,3626
6.69,3638
6.69,3645
6.7,3648
6.7,3645
6.71,3638
6.71,3625
6.72,3609
6.72,3591
6.72,3573
6.73,3558
6.73,3546
6.74,3540
6.74,3537
6.75,3539
6.75,3547
6.76,3559
6.76,3575
6.77,3592
6.77,3610
6.78,3626
6.78,3638
6.79,3646
6.79,3647
6.8,3646
6.8,3638
6.81,3625
6.81,3609
6.82,3592
6.82,3573
6.83,3558
6.83,3546
6.84,3540
6.84,3537
6.85,3540
6.85,3547
6.86,3559
6.86,3575
6.87,3592
6.87,3610
6.88,3626
6.88,3638
6.89,3646
6.89,3647
6.9,3646
6.9,3638
6.91,3625
6.91,3609
6.92,3592
6.92,3574
6.93,3558
6.93,3546
6.94,3540
6.94,3538
6.95,3539
6.95,3547
6.96,3559
6.96,3575
6.97,3592
6.97,3610
6.98,3626
6.98,3638
6.99,3645
6.99,3648
7.0,3645
7.0,3638
7.01,3625
7.01,3609
7.02,3591
7.02,3573
7.03,3559
7.03,3546
7.04,3540
7.04,3537
7.05,3539
7.05,3547
7.06,3559
7.06,3575
7.07,3592
7.07,3610
7.08,3626
7.08,3638
7.09,3645
7.09,3648
7.1,3645
7.1,3638
7.11,3625
7.11,3610
7.12,3592
7.12,3574
7.13,3559
7.13,3547
7.14,3540
7.14,3537
7.15,3539
7.15,3547
7.16,3559
7.16,3575
7.17,3592
7.17,3610
7.18,3625
7.18,3638
7.19,3646
7.19,3647
7.2,3646
7.2,3638
7.21,3625
7.21,3610
7.22,3592
7.22,3574
7.23,3559
7.23,3547
7.24,3540
7.24,3537
7.25,3539
7.25,3546
7.26,3559
7.26,3575
7.27,3592
7.27,3610
7.28,3625
7.28,3638
7.29,3646
7.29,3648
7.3,3645
7.3,3638
7.31,3625
7.31,3609
7.32,3592
7.32,3574
7.33,3559
7.33,3547
7.34,3540
7.34,3537
7.35,3539
7.35,3547
7.36,3559
7.36,3574
7.37,3591
7.37,3609
7.38,3625
7.38,3638
7.39,3645
7.39,3648
7.4,3645
7.4,3638
7.41,3626
7.41,3610
7.42,3592
7.42,3574
7.43,3559
7.43,3547
7.44,3539
7.44,3537
7.45,3539
7.45,3547
7.46,3559
7.46,3574
7.47,3591
7.47,3609
7.48,3625
7.48,3637
7.49,3645
7.49,3648
7.5,3646
7.5,3639
7.51,3626
7.51,3610
7.52,3592
7.52,3574
7.53,3559
7.53,3547
7.54,3539
7.54,3537
7.55,3539
7.55,3547
7.56,3559
7.56,3575
7.57,3591
7.57,3609
7.58,3625
7.58,3638
7.59,3645
7.59,3648
7.6,3645
7.6,3638
7.61,3626
7.61,3610
7.62,3592
7.62,3574
7.63,3559
7.63,3547
7.64,3539
7.64,3537
7.65,3539
7.65,3547
7.66,3559
7.66,3574
7.67,3591
7.67,3609
7.68,3625
7.68,3638
7.69,3645
7.69,3648
7.7,3645
7.7,3638
7.71,3626
7.71,3610
7.72,3593
7.72,3574
7.73,3559
7.73,3547
7.74,3540
7.74,3537
7.75,3539
7.75,3546
7.76,3558
7.76,3574
7.77,3591
7.77,3609
7.78,3625
7.78,3638
7.79,3645
7.79,3648
7.8,3645
7.8,3639
7.81,3626
7.81,3610
7.82,3593
7.82,3574
7.83,3559
7.83,3547
7.84,3540
7.84,3537
7.85,3539
7.85,3547
7.86,3558
7.86,3574
7.87,3591
7.87,3608
7.88,3625
7.88,3637
7.89,3645
7.89,3648
7.9,3645
7.9,3639
7.91,3626
7.91,3610
7.92,3593
7.92,3575
7.93,3559
7.93,3547
7.94,3540
7.94,3537
7.95,3539
7.95,3546
7.96,3558
7.96,3574
7.97,3591
7.97,3608
7.98,3625
7.98,3637
7.99,3645
7.99,3648
8.0,3646
8.0,3639
8.01,3626
8.01,3610
8.02,3593
8.02,3575
8.03,3559
8.03,3547
8.04,3540
8.04,3537
8.05,3539
8.05,3546
8.06,3558
8.06,3574
8.07,3591
8.07,3608
8.08,3625
8.08,3637
8.09,3645
8.09,3648
8.1,3645
8.1,3639
8.11,3626
8.11,3610
8.12,3593
8.12,3575
8.13,3559
8.13,3547
8.14,3540
8.14,3537
8.15,3539
8.15,3546
8.16,3558
8.16,3574
8.17,3591
8.17,3608
8.18,3625
8.18,3637
8.19,3645
8.19,3647
8.2,3646
8.2,3639
8.21,3627
8.21,3611
8.22,3593
8.22,3575
8.23,3560
8.23,3547
8.24,3540
8.24,3537
8.25,3539
8.25,3546
8.26,3558
8.26,3573
8.27,3590
8.27,3608
8.28,3624
8.28,3637
8.29,3645
8.29,3648
8.3,3645
8.3,3639
8.31,3626
8.31,3611
8.32,3593
8.32,3575
8.33,3560
8.33,3547
8.34,3540
8.34,3537
8.35,3539
8.35,3546
8.36,3558
8.36,3573
8.37,3590
8.37,3608
8.38,3624
8.38,3637
8.39,3645
8.39,3648
8.4,3646
8.4,3639
8.41,3627
8.41,3611
8.42,3594
8.42,3575
8.43,3560
8.43,3547
8.44,3540
8.44,3537
8.45,3539
8.45,3546
8.46,3558
8.46,3574
8.47,3590
8.47,3608
8.48,3624
8.48,3637
8.49,3645
8.49,3648
8.5,3646
8.5,3639
8.51,3627
8.51,3611
8.52,3594
8.52,3576
8.53,3560
8.53,3547
8.54,3540
8.54,3537
8.55,3539
8.55,3546
8.56,3558
8.56,3573
8.57,3590
8.57,3607
8.58,3624
8.58,3637
8.59,3645
8.59,3648
8.6,3646
8.6,3639
8.61,3627
8.61,3611
8.62,3593
8.62,3575
8.63,3560
8.63,3548
8.64,3540
8.64,3537
8.65,3539
8.65,3546
8.66,3557
8.66,3573
8.67,3590
8.67,3608
8.68,3624
8.68,3637
8.69,3645
8.69,3648
8.7,3646
8.7,3639
8.71,3627
8.71,3611
8.72,3594
8.72,3576
8.73,3560
8.73,3547
8.74,3540
8.74,3537
8.75,3539
8.75,3546
8.76,3557
8.76,3573
8.77,3590
8.77,3608
8.78,3624
8.78,3637
8.79,3645
8.79,3647
8.8,3646
8.8,3639
8.81,3627
8.81,3612
8.82,3594
8.82,3575
8.83,3560
8.83,3548
8.84,3540
8.84,3538
8.85,3539
8.85,3546
8.86,3557
8.86,3573
8.87,3590
8.87,3607
8.88,3624
8.88,3637
8.89,3645
8.89,3648
8.9,3645
8.9,3639
8.91,3627
8.91,3611
8.92,3594
8.92,3576
8.93,3560
8.93,3548
8.94,3540
8.94,3537
8.95,3539
8.95,3545
8.96,3557
8.96,3573
8.97,3590
8.97,3608
8.98,3624
8.98,3637
8.99,3645
8.99,3648
9.0,3646
9.0,3639
9.01,3627
9.01,3611
9.02,3594
9.02,3576
9.03,3561
9.03,3548
9.04,3540
9.04,3537
9.05,3539
9.05,3546
9.06,3557
9.06,3573
9.07,3590
9.07,3607
9.08,3624
9.08,3637
9.09,3645
9.09,3647
9.1,3646
9.1,3639
9.11,3627
9.11,3612
9.12,3594
9.12,3576
9.13,3561
9.13,3548
9.14,3541
9.14,3538
9.15,3539
9.15,3546
9.16,3557
9.16,3573
9.17,3590
9.17,3607
9.18,3624
9.18,3637
9.19,3645
9.19,3648
9.2,3646
9.2,3639
9.21,3627
9.21,3612
9.22,3594
9.22,3576
9.23,3561
9.23,3548
9.24,3540
9.24,3537
9.25,3539
9.25,3546
9.26,3558
9.26,3573
9.27,3590
9.27,3607
9.28,3624
9.28,3637
9.29,3645
9.29,3648
9.3,3646
9.3,3639
9.31,3627
9.31,3612
9.32,3594
9.32,3576
9.33,3561
9.33,3548
9.34,3540
9.34,3538
9.35,3539
9.35,3545
9.36,3557
9.36,3572
9.37,3589
9.37,3607
9.38,3623
9.38,3636
9.39,3645
9.39,3648
9.4,3646
9.4,3639
9.41,3627
9.41,3612
9.42,3595
9.42,3577
9.43,3561
9.43,3548
9.44,3541
9.44,3537
9.45,3539
9.45,3545
9.46,3557
9.46,3572
9.47,3589
9.47,3607
9.48,3623
9.48,3636
9.49,3645
9.49,3648
9.5,3646
9.5,3640
9.51,3628
9.51,3612
9.52,3595
9.52,3576
9.53,3561
9.53,3548
9.54,3540
9.54,3537
9.55,3539
9.55,3545
9.56,3557
9.56,3572
9.57,3589
9.57,3607
9.58,3623
9.58,3636
9.59,3645
9.59,3647
9.6,3647
9.6,3639
9.61,3627
9.61,3612
9.62,3595
9.62,3577
9.63,3561
9.63,3548
9.64,3540
9.64,3538
9.65,3539
9.65,3545
9.66,3557
9.66,3572
9.67,3589
9.67,3606
9.68,3623
9.68,3636
9.69,3645
9.69,3647
9.7,3647
9.7,3639
9.71,3628
9.71,3612
9.72,3595
9.72,3577
9.73,3561
9.73,3548
9.74,3540
9.74,3537
9.75,3539
9.75,3545
9.76,3557
9.76,3572
9.77,3589
9.77,3606
9.78,3623
9.78,3636
9.79,3644
9.79,3648
9.8,3646
9.8,3640
9.81,3628
9.81,3612
9.82,3595
9.82,3576
9.83,3561
9.83,3548
9.84,3541
9.84,3538
9.85,3539
9.85,3545
9.86,3557
9.86,3572
9.87,3589
9.87,3606
9.88,3623
9.88,3636
9.89,3645
9.89,3648
9.9,3646
9.9,3640
9.91,3628
9.91,3612
9.92,3595
9.92,3576
9.93,3561
9.93,3548
9.94,3541
9.94,3537
9.95,3539
9.95,3545
9.96,3556
9.96,3572
9.97,3589
