Time (s),Position (ticks)
17.47,3675
17.48,3677
17.48,3677
17.49,3675
17.49,3672
17.5,3666
17.5,3657
17.51,3647
17.51,3636
17.52,3623
17.52,3610
17.53,3596
17.53,3581
17.54,3569
17.54,3557
17.55,3545
17.55,3534
17.56,3525
17.56,3517
17.57,3512
17.57,3508
17.58,3507
17.58,3507
17.59,3507
17.59,3512
17.6,3519
17.6,3528
17.61,3538
17.61,3550
17.62,3562
17.62,3576
17.63,3589
17.63,3601
17.64,3616
17.64,3628
17.65,3640
17.65,3651
17.66,3660
17.66,3666
17.67,3672
17.67,3675
17.68,3676
17.68,3677
17.69,3675
17.69,3672
17.7,3665
17.7,3657
17.71,3648
17.71,3636
17.72,3623
17.72,3611
17.73,3596
17.73,3582
17.74,3569
17.74,3557
17.75,3545
17.75,3535
17.76,3525
17.76,3517
17.77,3512
17.77,3509
17.78,3507
17.78,3507
17.79,3507
17.79,3512
17.8,3519
17.8,3527
17.81,3538
17.81,3551
17.82,3562
17.82,3575
17.83,3589
17.83,3601
17.84,3616
17.84,3628
17.85,3640
17.85,3650
17.86,3660
17.86,3667
17.87,3672
17.87,3675
17.88,3677
17.88,3677
17.89,3676
17.89,3672
17.9,3665
17.9,3657
17.91,3648
17.91,3636
17.92,3624
17.92,3611
17.93,3596
17.93,3582
17.94,3569
17.94,3557
17.95,3545
17.95,3535
17.96,3526
17.96,3518
17.97,3513
17.97,3508
17.98,3507
17.98,3507
17.99,3507
17.99,3512
18.0,3519
18.0,3527
18.01,3538
18.01,3550
18.02,3562
18.02,3576
18.03,3588
18.03,3601
18.04,3615
18.04,3628
18.05,3639
18.05,3650
18.06,3659
18.06,3666
18.07,3672
18.07,3675
18.08,3676
18.08,3677
18.09,3676
18.09,3672
18.1,3666
18.1,3657
18.11,3648
18.11,3637
18.12,3624
18.12,3611
18.13,3596
18.13,3582
18.14,3569
18.14,3557
18.15,3545
18.15,3535
18.16,3526
18.16,3518
18.17,3512
18.17,3509
18.18,3507
18.18,3507
18.19,3508
18.19,3512
18.2,3518
18.2,3527
18.21,3538
18.21,3550
18.22,3562
18.22,3575
18.23,3588
18.23,3601
18.24,3615
18.24,3628
18.25,3640
18.25,3650
18.26,3659
18.26,3666
18.27,3672
18.27,3675
18.28,3677
18.28,3677
18.29,3676
18.29,3672
18.3,3666
18.3,3657
18.31,3648
18.31,3637
18.32,3624
18.32,3611
18.33,3597
18.33,3582
18.34,3569
18.34,3557
18.35,3546
18.35,3535
18.36,3526
18.36,3518
18.37,3513
18.37,3508
18.38,3506
18.38,3507
18.39,3508
18.39,3511
18.4,3519
18.4,3528
18.41,3538
18.41,3550
18.42,3562
18.42,3575
18.43,3588
18.43,3601
18.44,3615
18.44,3628
18.45,3639
18.45,3650
18.46,3659
18.46,3666
18.47,3672
18.47,3675
18.48,3677
18.48,3677
18.49,3676
18.49,3672
18.5,3666
18.5,3658
18.51,3648
18.51,3637
18.52,3624
18.52,3611
18.53,3597
18.53,3583
18.54,3570
18.54,3558
18.55,3546
18.55,3535
18.56,3526
18.56,3518
18.57,3512
18.57,3508
18.58,3507
18.58,3507
18.59,3508
18.59,3511
18.6,3518
18.6,3527
18.61,3538
18.61,3550
18.62,3561
18.62,3575
18.63,3588
18.63,3601
18.64,3615
18.64,3628
18.65,3639
18.65,3650
18.66,3659
18.66,3666
18.67,3672
18.67,3675
18.68,3676
18.68,3677
18.69,3676
18.69,3672
18.7,3666
18.7,3658
18.71,3648
18.71,3637
18.72,3624
18.72,3610
18.73,3597
18.73,3582
18.74,3570
18.74,3558
18.75,3546
18.75,3535
18.76,3526
18.76,3518
18.77,3513
18.77,3508
18.78,3507
18.78,3506
18.79,3508
18.79,3512
18.8,3518
18.8,3527
18.81,3537
18.81,3549
18.82,3561
18.82,3575
18.83,3588
18.83,3601
18.84,3615
18.84,3628
18.85,3639
18.85,3650
18.86,3659
18.86,3666
18.87,3672
18.87,3675
18.88,3676
18.88,3677
18.89,3676
18.89,3672
18.9,3667
18.9,3658
18.91,3648
18.91,3637
18.92,3624
18.92,3612
18.93,3597
18.93,3582
18.94,3570
18.94,3558
18.95,3546
18.95,3536
18.96,3526
18.96,3518
18.97,3513
18.97,3508
18.98,3506
18.98,3506
18.99,3507
18.99,3512
19.0,3518
19.0,3526
19.01,3537
19.01,3550
19.02,3561
19.02,3575
19.03,3587
19.03,3600
19.04,3614
19.04,3628
19.05,3639
19.05,3650
19.06,3659
19.06,3666
19.07,3672
19.07,3675
19.08,3676
19.08,3677
19.09,3675
19.09,3672
19.1,3666
19.1,3658
19.11,3649
19.11,3637
19.12,3624
19.12,3612
19.13,3598
19.13,3583
19.14,3570
19.14,3558
19.15,3546
19.15,3535
19.16,3526
19.16,3519
19.17,3513
19.17,3509
19.18,3507
19.18,3507
19.19,3507
19.19,3512
19.2,3518
19.2,3526
19.21,3537
19.21,3549
19.22,3561
19.22,3574
19.23,3588
19.23,3600
19.24,3614
19.24,3627
19.25,3639
19.25,3650
19.26,3659
19.26,3666
19.27,3672
19.27,3675
19.28,3677
19.28,3677
19.29,3676
19.29,3672
19.3,3667
19.3,3658
19.31,3649
19.31,3638
19.32,3624
19.32,3612
19.33,3598
19.33,3583
19.34,3570
19.34,3558
19.35,3546
19.35,3536
19.36,3527
19.36,3518
19.37,3513
19.37,3509
19.38,3507
19.38,3506
19.39,3507
19.39,3512
19.4,3518
19.4,3527
19.41,3537
19.41,3549
19.42,3561
19.42,3574
19.43,3587
19.43,3600
19.44,3614
19.44,3627
19.45,3639
19.45,3649
19.46,3659
19.46,3666
19.47,3672
19.47,3675
19.48,3676
19.48,3677
19.49,3676
19.49,3672
19.5,3667
19.5,3658
19.51,3649
19.51,3638
19.52,3625
19.52,3612
19.53,3598
19.53,3583
19.54,3570
19.54,3558
19.55,3546
19.55,3536
19.56,3526
19.56,3519
19.57,3513
19.57,3509
19.58,3507
19.58,3506
19.59,3508
19.59,3511
19.6,3518
19.6,3526
19.61,3537
19.61,3549
19.62,3561
19.62,3574
19.63,3587
19.63,3600
19.64,3614
19.64,3627
19.65,3639
19.65,3649
19.66,3659
19.66,3666
19.67,3672
19.67,3675
19.68,3677
19.68,3677
19.69,3676
19.69,3673
19.7,3666
19.7,3658
19.71,3649
19.71,3638
19.72,3625
19.72,3612
19.73,3598
19.73,3583
19.74,3571
19.74,3558
19.75,3547
19.75,3536
19.76,3526
19.76,3518
19.77,3513
19.77,3508
19.78,3507
19.78,3506
19.79,3507
19.79,3511
19.8,3518
19.8,3526
19.81,3537
19.81,3549
19.82,3560
19.82,3574
19.83,3587
19.83,3600
19.84,3614
19.84,3627
19.85,3638
19.85,3649
19.86,3658
19.86,3665
19.87,3671
19.87,3674
19.88,3677
19.88,3677
19.89,3676
19.89,3673
19.9,3667
19.9,3659
19.91,3649
19.91,3638
19.92,3625
19.92,3612
19.93,3598
19.93,3584
19.94,3571
19.94,3559
19.95,3546
19.95,3536
19.96,3527
19.96,3519
19.97,3513
19.97,3509
19.98,3506
19.98,3506
19.99,3507
19.99,3511
20.0,3518
20.0,3526
20.01,3536
20.01,3548
20.02,3560
20.02,3573
20.03,3587
20.03,3600
20.04,3614
20.04,3627
20.05,3639
20.05,3649
20.06,3658
20.06,3666
20.07,3671
20.07,3674
20.08,3676
20.08,3677
20.09,3676
20.09,3673
20.1,3667
20.1,3659
20.11,3649
20.11,3638
20.12,3626
20.12,3612
20.13,3599
20.13,3584
20.14,3571
20.14,3559
20.15,3547
20.15,3536
20.16,3527
20.16,3519
20.17,3513
20.17,3509
20.18,3507
20.18,3507
20.19,3507
20.19,3511
20.2,3518
20.2,3526
20.21,3537
20.21,3549
20.22,3560
20.22,3574
20.23,3587
20.23,3599
20.24,3613
20.24,3626
20.25,3638
20.25,3649
20.26,3658
20.26,3666
20.27,3671
20.27,3675
20.28,3677
20.28,3677
20.29,3676
20.29,3673
20.3,3667
20.3,3659
20.31,3649
20.31,3638
20.32,3625
20.32,3612
20.33,3599
20.33,3584
20.34,3571
20.34,3559
20.35,3547
20.35,3536
20.36,3527
20.36,3519
20.37,3513
20.37,3509
20.38,3507
20.38,3507
20.39,3507
20.39,3511
20.4,3517
20.4,3526
20.41,3536
20.41,3548
20.42,3560
20.42,3573
20.43,3586
20.43,3599
20.44,3613
20.44,3626
20.45,3638
20.45,3649
20.46,3658
20.46,3665
20.47,3671
20.47,3675
20.48,3676
20.48,3677
20.49,3676
20.49,3673
20.5,3667
20.5,3659
20.51,3649
20.51,3638
20.52,3626
20.52,3613
20.53,3599
20.53,3585
20.54,3571
20.54,3559
20.55,3547
20.55,3537
20.56,3527
20.56,3519
20.57,3514
20.57,3509
20.58,3507
20.58,3506
20.59,3507
20.59,3511
20.6,3517
20.6,3525
20.61,3536
20.61,3547
20.62,3560
20.62,3572
20.63,3586
20.63,3599
20.64,3612
20.64,3627
20.65,3638
20.65,3648
20.66,3658
20.66,3665
20.67,3671
20.67,3675
20.68,3676
20.68,3677
20.69,3676
20.69,3673
20.7,3667
20.7,3659
20.71,3650
20.71,3639
20.72,3626
20.72,3613
20.73,3599
20.73,3585
20.74,3571
20.74,3559
20.75,3547
20.75,3537
20.76,3527
20.76,3519
20.77,3513
20.77,3509
20.78,3507
20.78,3506
20.79,3508
20.79,3511
20.8,3516
20.8,3525
20.81,3535
20.81,3548
20.82,3560
20.82,3572
20.83,3585
20.83,3599
20.84,3612
20.84,3625
20.85,3637
20.85,3648
20.86,3658
20.86,3665
20.87,3671
20.87,3674
20.88,3676
20.88,3677
20.89,3676
20.89,3673
20.9,3667
20.9,3659
20.91,3650
20.91,3639
20.92,3627
20.92,3613
20.93,3599
20.93,3585
20.94,3572
20.94,3559
20.95,3548
20.95,3537
20.96,3527
20.96,3519
20.97,3513
20.97,3509
20.98,3506
20.98,3506
20.99,3507
20.99,3511
21.0,3517
21.0,3525
21.01,3536
21.01,3548
21.02,3559
21.02,3571
21.03,3585
21.03,3599
21.04,3612
21.04,3624
21.05,3637
21.05,3648
21.06,3657
21.06,3665
21.07,3671
21.07,3674
21.08,3676
21.08,3677
21.09,3676
21.09,3673
21.1,3668
21.1,3659
21.11,3650
21.11,3639
21.12,3627
21.12,3613
21.13,3599
21.13,3586
21.14,3572
21.14,3559
21.15,3548
21.15,3538
21.16,3528
21.16,3519
21.17,3513
21.17,3509
21.18,3507
21.18,3506
21.19,3508
21.19,3510
21.2,3516
21.2,3525
21.21,3536
21.21,3547
21.22,3559
21.22,3571
21.23,3585
21.23,3599
21.24,3612
21.24,3625
21.25,3637
21.25,3648
21.26,3657
21.26,3665
21.27,3671
21.27,3675
21.28,3676
21.28,3677
21.29,3676
21.29,3673
21.3,3668
21.3,3660
21.31,3650
21.31,3639
21.32,3627
21.32,3613
21.33,3599
21.33,3586
21.34,3572
21.34,3559
21.35,3548
21.35,3537
21.36,3528
21.36,3519
21.37,3514
21.37,3509
21.38,3507
21.38,3507
21.39,3507
21.39,3511
21.4,3516
21.4,3525
21.41,3535
21.41,3547
21.42,3558
21.42,3571
21.43,3584
21.43,3599
21.44,3612
21.44,3624
21.45,3637
21.45,3648
21.46,3657
21.46,3665
21.47,3671
21.47,3674
21.48,3676
21.48,3677
21.49,3676
21.49,3673
21.5,3667
21.5,3659
21.51,3650
21.51,3639
21.52,3627
21.52,3614
21.53,3600
21.53,3586
21.54,3572
21.54,3560
21.55,3548
21.55,3538
21.56,3528
21.56,3519
21.57,3514
21.57,3509
21.58,3507
21.58,3507
21.59,3507
21.59,3511
21.6,3516
21.6,3525
21.61,3535
21.61,3547
21.62,3558
21.62,3571
21.63,3584
21.63,3598
21.64,3612
21.64,3624
21.65,3637
21.65,3648
21.66,3657
21.66,3665
21.67,3671
21.67,3674
21.68,3677
21.68,3677
21.69,3676
21.69,3673
21.7,3667
21.7,3660
21.71,3651
21.71,3639
21.72,3627
21.72,3614
21.73,3600
21.73,3587
21.74,3572
21.74,3560
21.75,3548
21.75,3538
21.76,3528
21.76,3519
21.77,3513
21.77,3509
21.78,3507
21.78,3506
21.79,3507
21.79,3510
21.8,3516
21.8,3525
21.81,3535
21.81,3547
21.82,3559
21.82,3571
21.83,3584
21.83,3598
21.84,3611
21.84,3624
21.85,3637
21.85,3648
21.86,3657
21.86,3665
21.87,3671
21.87,3674
21.88,3676
21.88,3677
21.89,3676
21.89,3673
21.9,3668
21.9,3660
21.91,3650
21.91,3640
21.92,3627
21.92,3613
21.93,3600
21.93,3587
21.94,3573
21.94,3561
21.95,3548
21.95,3538
21.96,3528
21.96,3519
21.97,3513
21.97,3509
21.98,3507
21.98,3506
21.99,3507
21.99,3510
22.0,3516
22.0,3525
22.01,3535
22.01,3547
22.02,3559
22.02,3571
22.03,3584
22.03,3598
22.04,3611
22.04,3624
22.05,3636
22.05,3648
22.06,3657
22.06,3665
22.07,3671
22.07,3674
22.08,3676
22.08,3677
22.09,3676
22.09,3673
22.1,3668
22.1,3660
22.11,3651
22.11,3640
22.12,3627
22.12,3614
22.13,3600
22.13,3587
22.14,3572
22.14,3560
22.15,3548
22.15,3538
22.16,3528
22.16,3520
22.17,3514
22.17,3509
22.18,3507
22.18,3506
22.19,3507
22.19,3511
22.2,3516
22.2,3524
22.21,3535
22.21,3547
22.22,3558
22.22,3570
22.23,3584
22.23,3598
22.24,3611
22.24,3624
22.25,3636
22.25,3648
22.26,3657
22.26,3665
22.27,3670
22.27,3674
22.28,3676
22.28,3677
22.29,3676
22.29,3673
22.3,3668
22.3,3660
22.31,3651
22.31,3640
22.32,3628
22.32,3614
22.33,3600
22.33,3587
22.34,3572
22.34,3560
22.35,3549
22.35,3538
22.36,3529
22.36,3520
22.37,3514
22.37,3509
22.38,3507
22.38,3506
22.39,3507
22.39,3510
22.4,3516
22.4,3525
22.41,3535
22.41,3546
22.42,3558
22.42,3570
22.43,3584
22.43,3598
22.44,3611
22.44,3624
22.45,3637
22.45,3648
22.46,3657
22.46,3665
22.47,3670
22.47,3674
22.48,3676
22.48,3677
22.49,3676
22.49,3673
22.5,3668
22.5,3660
22.51,3651
22.51,3640
22.52,3628
22.52,3615
22.53,3601
22.53,3587
22.54,3573
22.54,3560
22.55,3549
22.55,3538
22.56,3528
22.56,3520
22.57,3514
22.57,3509
22.58,3507
22.58,3506
22.59,3507
22.59,3510
22.6,3516
22.6,3524
22.61,3535
22.61,3547
22.62,3558
22.62,3570
22.63,3584
22.63,3598
22.64,3611
22.64,3623
22.65,3636
22.65,3647
22.66,3657
22.66,3664
22.67,3671
22.67,3674
22.68,3676
22.68,3677
22.69,3676
22.69,3673
22.7,3668
22.7,3660
22.71,3651
22.71,3640
22.72,3628
22.72,3615
22.73,3601
22.73,3587
22.74,3573
22.74,3560
22.75,3549
22.75,3538
22.76,3529
22.76,3520
22.77,3514
22.77,3509
22.78,3507
22.78,3506
22.79,3507
22.79,3510
22.8,3516
22.8,3524
22.81,3535
22.81,3546
22.82,3558
22.82,3570
22.83,3584
22.83,3597
22.84,3610
22.84,3623
22.85,3636
22.85,3647
22.86,3656
22.86,3664
22.87,3671
22.87,3674
22.88,3676
22.88,3677
22.89,3676
22.89,3674
22.9,3668
22.9,3661
22.91,3651
22.91,3640
22.92,3628
22.92,3615
22.93,3601
22.93,3587
22.94,3573
22.94,3561
22.95,3549
22.95,3538
22.96,3529
22.96,3520
22.97,3514
22.97,3510
22.98,3507
22.98,3507
22.99,3507
22.99,3510
23.0,3515
23.0,3524
23.01,3534
23.01,3546
23.02,3558
23.02,3570
23.03,3583
23.03,3597
23.04,3610
23.04,3623
23.05,3636
23.05,3647
23.06,3657
23.06,3664
23.07,3670
23.07,3674
23.08,3676
23.08,3677
23.09,3677
23.09,3673
23.1,3668
23.1,3661
23.11,3651
23.11,3641
23.12,3629
23.12,3615
23.13,3601
23.13,3587
23.14,3573
23.14,3561
23.15,3549
23.15,3539
23.16,3529
23.16,3520
23.17,3514
23.17,3509
23.18,3507
23.18,3506
23.19,3507
23.19,3510
23.2,3516
23.2,3524
23.21,3534
23.21,3546
23.22,3558
23.22,3570
23.23,3583
23.23,3597
23.24,3610
23.24,3623
23.25,3635
23.25,3647
23.26,3656
23.26,3664
23.27,3671
23.27,3674
23.28,3676
23.28,3677
23.29,3677
23.29,3674
23.3,3668
23.3,3661
23.31,3651
23.31,3641
23.32,3629
23.32,3615
23.33,3602
23.33,3588
23.34,3573
23.34,3561
23.35,3549
23.35,3539
23.36,3529
23.36,3520
23.37,3514
23.37,3509
23.38,3507
23.38,3506
23.39,3507
23.39,3510
23.4,3515
23.4,3524
23.41,3534
23.41,3545
23.42,3557
23.42,3570
23.43,3583
23.43,3597
23.44,3610
23.44,3623
23.45,3635
23.45,3647
23.46,3656
23.46,3664
23.47,3670
23.47,3674
23.48,3676
23.48,3677
23.49,3677
23.49,3674
23.5,3669
23.5,3661
23.51,3651
23.51,3641
