Time (s),Position (ticks)
2.65,3562
2.65,3574
2.66,3588
2.66,3602
2.67,3614
2.67,3627
2.68,3639
2.68,3650
2.69,3659
2.69,3666
2.7,3672
2.7,3675
2.71,3677
2.71,3677
2.72,3676
2.72,3672
2.73,3666
2.73,3657
2.74,3648
2.74,3637
2.75,3624
2.75,3610
2.76,3596
2.76,3583
2.77,3569
2.77,3556
2.78,3546
2.78,3535
2.79,3526
2.79,3518
2.8,3513
2.8,3508
2.81,3507
2.81,3506
2.82,3508
2.82,3512
2.83,3518
2.83,3527
2.84,3538
2.84,3550
2.85,3562
2.85,3574
2.86,3588
2.86,3602
2.87,3614
2.87,3627
2.88,3639
2.88,3650
2.89,3659
2.89,3666
2.9,3672
2.9,3675
2.91,3676
2.91,3677
2.92,3676
2.92,3672
2.93,3666
2.93,3658
2.94,3648
2.94,3637
2.95,3625
2.95,3611
2.96,3597
2.96,3583
2.97,3569
2.97,3557
2.98,3546
2.98,3535
2.99,3526
2.99,3518
3.0,3512
3.0,3508
3.01,3506
3.01,3506
3.02,3508
3.02,3512
3.03,3518
3.03,3527
3.04,3538
3.04,3549
3.05,3561
3.05,3574
3.06,3587
3.06,3601
3.07,3614
3.07,3627
3.08,3639
3.08,3650
3.09,3659
3.09,3666
3.1,3671
3.1,3675
3.11,3677
3.11,3677
3.12,3675
3.12,3672
3.13,3666
3.13,3657
3.14,3648
3.14,3637
3.15,3625
3.15,3611
3.16,3597
3.16,3583
3.17,3569
3.17,3557
3.18,3546
3.18,3536
3.19,3526
3.19,3518
3.2,3512
3.2,3508
3.21,3507
3.21,3507
3.22,3507
3.22,3511
3.23,3518
3.23,3527
3.24,3538
3.24,3549
3.25,3561
3.25,3574
3.26,3587
3.26,3602
3.27,3614
3.27,3627
3.28,3639
3.28,3650
3.29,3659
3.29,3666
3.3,3671
3.3,3675
3.31,3676
3.31,3677
3.32,3675
3.32,3672
3.33,3667
3.33,3658
3.34,3648
3.34,3637
3.35,3625
3.35,3611
3.36,3597
3.36,3584
3.37,3569
3.37,3557
3.38,3546
3.38,3536
3.39,3527
3.39,3518
3.4,3512
3.4,3508
3.41,3507
3.41,3506
3.42,3508
3.42,3511
3.43,3518
3.43,3527
3.44,3537
3.44,3549
3.45,3561
3.45,3575
3.46,3587
3.46,3601
3.47,3614
3.47,3627
3.48,3639
3.48,3650
3.49,3659
3.49,3666
3.5,3671
3.5,3675
3.51,3676
3.51,3677
3.52,3676
3.52,3672
3.53,3667
3.53,3658
3.54,3649
3.54,3637
3.55,3625
3.55,3611
3.56,3597
3.56,3584
3.57,3570
3.57,3558
3.58,3546
3.58,3536
3.59,3526
3.59,3518
3.6,3512
3.6,3508
3.61,3506
3.61,3506
3.62,3507
3.62,3511
3.63,3518
3.63,3527
3.64,3538
3.64,3549
3.65,3561
3.65,3574
3.66,3587
3.66,3601
3.67,3614
3.67,3627
3.68,3639
3.68,3650
3.69,3659
3.69,3666
3.7,3671
3.7,3675
3.71,3677
3.71,3677
3.72,3676
3.72,3672
3.73,3667
3.73,3658
3.74,3648
3.74,3637
3.75,3625
3.75,3611
3.76,3598
3.76,3584
3.77,3570
3.77,3557
3.78,3546
3.78,3536
3.79,3526
3.79,3518
3.8,3513
3.8,3509
3.81,3507
3.81,3506
3.82,3508
3.82,3512
3.83,3518
3.83,3527
3.84,3537
3.84,3549
3.85,3561
3.85,3573
3.86,3587
3.86,3601
3.87,3614
3.87,3626
3.88,3639
3.88,3650
3.89,3659
3.89,3666
3.9,3671
3.9,3675
3.91,3676
3.91,3677
3.92,3675
3.92,3672
3.93,3667
3.93,3658
3.94,3648
3.94,3638
3.95,3625
3.95,3612
3.96,3597
3.96,3584
3.97,3571
3.97,3558
3.98,3546
3.98,3536
3.99,3527
3.99,3518
4.0,3512
4.0,3508
4.01,3507
4.01,3506
4.02,3508
4.02,3511
4.03,3517
4.03,3526
4.04,3537
4.04,3548
4.05,3561
4.05,3573
4.06,3587
4.06,3601
4.07,3614
4.07,3626
4.08,3639
4.08,3649
4.09,3658
4.09,3666
4.1,3671
4.1,3675
4.11,3676
4.11,3677
4.12,3676
4.12,3673
4.13,3667
4.13,3658
4.14,3649
4.14,3638
4.15,3626
4.15,3612
4.16,3598
4.16,3584
4.17,3570
4.17,3558
4.18,3547
4.18,3537
4.19,3527
4.19,3519
4.2,3513
4.2,3508
4.21,3506
4.21,3506
4.22,3508
4.22,3511
4.23,3517
4.23,3525
4.24,3536
4.24,3548
4.25,3560
4.25,3573
4.26,3587
4.26,3599
4.27,3613
4.27,3626
4.28,3638
4.28,3649
4.29,3658
4.29,3666
4.3,3671
4.3,3675
4.31,3677
4.31,3677
4.32,3676
4.32,3672
4.33,3667
4.33,3659
4.34,3649
4.34,3638
4.35,3626
4.35,3612
4.36,3598
4.36,3584
4.37,3572
4.37,3559
4.38,3547
4.38,3536
4.39,3527
4.39,3519
4.4,3513
4.4,3509
4.41,3507
4.41,3506
4.42,3507
4.42,3511
4.43,3517
4.43,3526
4.44,3536
4.44,3548
4.45,3560
4.45,3573
4.46,3587
4.46,3599
4.47,3613
4.47,3626
4.48,3638
4.48,3649
4.49,3658
4.49,3665
4.5,3670
4.5,3675
4.51,3676
4.51,3677
4.52,3676
4.52,3673
4.53,3667
4.53,3659
4.54,3650
4.54,3639
4.55,3626
4.55,3613
4.56,3599
4.56,3585
4.57,3571
4.57,3559
4.58,3547
4.58,3536
4.59,3527
4.59,3519
4.6,3513
4.6,3508
4.61,3507
4.61,3506
4.62,3508
4.62,3511
4.63,3517
4.63,3525
4.64,3536
4.64,3548
4.65,3559
4.65,3573
4.66,3586
4.66,3599
4.67,3613
4.67,3625
4.68,3637
4.68,3649
4.69,3658
4.69,3665
4.7,3670
4.7,3675
4.71,3677
4.71,3677
4.72,3676
4.72,3673
4.73,3667
4.73,3659
4.74,3650
4.74,3639
4.75,3626
4.75,3613
4.76,3600
4.76,3585
4.77,3572
4.77,3559
4.78,3547
4.78,3537
4.79,3527
4.79,3519
4.8,3513
4.8,3508
4.81,3507
4.81,3506
4.82,3507
4.82,3511
4.83,3517
4.83,3525
4.84,3536
4.84,3547
4.85,3559
4.85,3573
4.86,3586
4.86,3599
4.87,3612
4.87,3626
4.88,3638
4.88,3648
4.89,3657
4.89,3665
4.9,3670
4.9,3674
4.91,3676
4.91,3677
4.92,3676
4.92,3673
4.93,3667
4.93,3659
4.94,3650
4.94,3639
4.95,3626
4.95,3614
4.96,3600
4.96,3585
4.97,3572
4.97,3559
4.98,3548
4.98,3537
4.99,3527
4.99,3520
5.0,3513
5.0,3509
5.01,3507
5.01,3507
5.02,3507
5.02,3511
5.03,3516
5.03,3525
5.04,3535
5.04,3547
5.05,3559
5.05,3573
5.06,3586
5.06,3598
5.07,3613
5.07,3625
5.08,3637
5.08,3648
5.09,3657
5.09,3665
5.1,3670
5.1,3675
5.11,3677
5.11,3677
5.12,3676
5.12,3673
5.13,3667
5.13,3659
5.14,3650
5.14,3639
5.15,3626
5.15,3614
5.16,3600
5.16,3585
5.17,3572
5.17,3560
5.18,3548
5.18,3538
5.19,3528
5.19,3520
5.2,3513
5.2,3509
5.21,3507
5.21,3507
5.22,3507
5.22,3510
5.23,3516
5.23,3524
5.24,3535
5.24,3547
5.25,3559
5.25,3572
5.26,3586
5.26,3598
5.27,3612
5.27,3625
5.28,3637
5.28,3648
5.29,3657
5.29,3665
5.3,3670
5.3,3675
5.31,3676
5.31,3677
5.32,3676
5.32,3673
5.33,3667
5.33,3660
5.34,3650
5.34,3639
5.35,3627
5.35,3614
5.36,3600
5.36,3585
5.37,3572
5.37,3560
5.38,3548
5.38,3538
5.39,3528
5.39,3520
5.4,3513
5.4,3509
5.41,3507
5.41,3506
5.42,3507
5.42,3511
5.43,3516
5.43,3525
5.44,3535
5.44,3547
5.45,3559
5.45,3572
5.46,3586
5.46,3598
5.47,3612
5.47,3625
5.48,3637
5.48,3648
5.49,3657
5.49,3665
5.5,3670
5.5,3674
5.51,3676
5.51,3677
5.52,3676
5.52,3673
5.53,3667
5.53,3659
5.54,3650
5.54,3640
5.55,3626
5.55,3614
5.56,3600
5.56,3585
5.57,3572
5.57,3560
5.58,3548
5.58,3537
5.59,3527
5.59,3519
5.6,3513
5.6,3509
5.61,3507
5.61,3507
5.62,3508
5.62,3511
5.63,3516
5.63,3525
5.64,3535
5.64,3547
5.65,3559
5.65,3572
5.66,3585
5.66,3598
5.67,3612
5.67,3625
5.68,3637
5.68,3648
5.69,3657
5.69,3665
5.7,3670
5.7,3674
5.71,3676
5.71,3677
5.72,3676
5.72,3673
5.73,3667
5.73,3660
5.74,3650
5.74,3640
5.75,3627
5.75,3614
5.76,3600
5.76,3586
5.77,3572
5.77,3560
5.78,3548
5.78,3538
5.79,3528
5.79,3520
5.8,3513
5.8,3509
5.81,3507
5.81,3506
5.82,3508
5.82,3511
5.83,3516
5.83,3525
5.84,3535
5.84,3547
5.85,3559
5.85,3572
5.86,3585
5.86,3598
5.87,3612
5.87,3624
5.88,3637
5.88,3647
5.89,3657
5.89,3665
5.9,3670
5.9,3674
5.91,3676
5.91,3677
5.92,3676
5.92,3673
5.93,3668
5.93,3660
5.94,3651
5.94,3640
5.95,3627
5.95,3614
5.96,3600
5.96,3586
5.97,3573
5.97,3560
5.98,3548
5.98,3537
5.99,3528
5.99,3520
6.0,3513
6.0,3509
6.01,3507
6.01,3507
6.02,3507
6.02,3510
6.03,3516
6.03,3524
6.04,3535
6.04,3547
6.05,3558
6.05,3572
6.06,3585
6.06,3598
6.07,3612
6.07,3625
6.08,3636
6.08,3647
6.09,3657
6.09,3665
6.1,3670
6.1,3674
6.11,3676
6.11,3677
6.12,3676
6.12,3674
6.13,3668
6.13,3660
6.14,3651
6.14,3640
6.15,3627
6.15,3615
6.16,3601
6.16,3586
6.17,3573
6.17,3561
6.18,3548
6.18,3538
6.19,3528
6.19,3521
6.2,3514
6.2,3510
6.21,3507
6.21,3507
6.22,3507
6.22,3510
6.23,3516
6.23,3524
6.24,3535
6.24,3546
6.25,3558
6.25,3572
6.26,3585
6.26,3597
6.27,3611
6.27,3625
6.28,3636
6.28,3647
6.29,3657
6.29,3664
6.3,3670
6.3,3674
6.31,3677
6.31,3677
6.32,3676
6.32,3673
6.33,3668
6.33,3660
6.34,3651
6.34,3640
6.35,3627
6.35,3614
6.36,3601
6.36,3586
6.37,3573
6.37,3561
6.38,3549
6.38,3538
6.39,3529
6.39,3520
6.4,3514
6.4,3509
6.41,3507
6.41,3506
6.42,3507
6.42,3510
6.43,3516
6.43,3524
6.44,3535
6.44,3546
6.45,3558
6.45,3572
6.46,3585
6.46,3597
6.47,3611
6.47,3624
6.48,3636
6.48,3647
6.49,3657
6.49,3665
6.5,3670
6.5,3674
6.51,3676
6.51,3677
6.52,3676
6.52,3673
6.53,3668
6.53,3661
6.54,3650
6.54,3640
6.55,3627
6.55,3615
6.56,3601
6.56,3586
6.57,3573
6.57,3561
6.58,3549
6.58,3538
6.59,3528
6.59,3520
6.6,3514
6.6,3509
6.61,3507
6.61,3507
6.62,3507
6.62,3510
6.63,3516
6.63,3524
6.64,3534
6.64,3546
6.65,3558
6.65,3571
6.66,3584
6.66,3597
6.67,3611
6.67,3624
6.68,3636
6.68,3647
6.69,3657
6.69,3664
6.7,3670
6.7,3674
6.71,3676
6.71,3677
6.72,3676
6.72,3674
6.73,3668
6.73,3660
6.74,3651
6.74,3640
6.75,3628
6.75,3615
6.76,3601
6.76,3586
6.77,3573
6.77,3561
6.78,3549
6.78,3538
6.79,3529
6.79,3520
6.8,3514
6.8,3509
6.81,3507
6.81,3506
6.82,3507
6.82,3510
6.83,3515
6.83,3524
6.84,3534
6.84,3546
6.85,3558
6.85,3571
6.86,3584
6.86,3597
6.87,3611
6.87,3624
6.88,3636
6.88,3647
6.89,3656
6.89,3665
6.9,3670
6.9,3674
6.91,3676
6.91,3677
6.92,3677
6.92,3673
6.93,3668
6.93,3661
6.94,3651
6.94,3641
6.95,3628
6.95,3615
6.96,3601
6.96,3587
6.97,3574
6.97,3561
6.98,3549
6.98,3538
6.99,3529
6.99,3521
7.0,3514
7.0,3510
7.01,3507
7.01,3507
7.02,3507
7.02,3510
7.03,3515
7.03,3523
7.04,3534
7.04,3546
7.05,3558
7.05,3571
7.06,3584
7.06,3597
7.07,3611
7.07,3624
7.08,3636
7.08,3647
7.09,3656
7.09,3664
7.1,3670
7.1,3674
7.11,3676
7.11,3677
7.12,3677
7.12,3673
7.13,3668
7.13,3660
7.14,3651
7.14,3640
7.15,3628
7.15,3615
7.16,3601
7.16,3587
7.17,3573
7.17,3561
7.18,3549
7.18,3538
7.19,3529
7.19,3521
7.2,3513
7.2,3509
7.21,3507
7.21,3506
7.22,3507
7.22,3510
7.23,3516
7.23,3523
7.24,3534
7.24,3546
7.25,3558
7.25,3571
7.26,3584
7.26,3597
7.27,3611
7.27,3624
7.28,3636
7.28,3646
7.29,3656
7.29,3664
7.3,3670
7.3,3674
7.31,3676
7.31,3677
7.32,3677
7.32,3674
7.33,3668
7.33,3661
7.34,3651
7.34,3641
7.35,3628
7.35,3616
7.36,3602
7.36,3587
7.37,3574
7.37,3561
7.38,3550
7.38,3539
7.39,3529
7.39,3520
7.4,3514
7.4,3509
7.41,3507
7.41,3506
7.42,3507
7.42,3510
7.43,3516
7.43,3524
7.44,3534
7.44,3546
7.45,3557
7.45,3571
7.46,3584
7.46,3596
7.46,3610
7.47,3623
7.47,3635
7.48,3647
7.48,3656
7.49,3664
7.49,3670
7.5,3674
7.5,3676
7.51,3677
7.51,3677
7.52,3673
7.52,3668
7.53,3660
7.53,3651
7.54,3641
7.54,3628
7.55,3615
7.55,3602
7.56,3587
7.56,3574
7.57,3561
7.57,3549
7.58,3539
7.58,3529
7.59,3520
7.59,3514
7.6,3509
7.6,3507
7.61,3507
7.61,3507
7.62,3510
7.62,3516
7.63,3523
7.63,3534
7.64,3545
7.64,3557
7.65,3570
7.65,3584
7.66,3596
7.66,3611
7.67,3624
7.67,3635
7.68,3646
7.68,3656
7.69,3664
7.69,3669
7.7,3674
7.7,3676
7.71,3677
7.71,3676
7.72,3674
7.72,3669
7.73,3660
7.73,3651
7.74,3641
7.74,3629
7.75,3615
7.75,3602
7.76,3587
7.76,3574
7.77,3562
7.77,3550
7.78,3539
7.78,3529
7.79,3521
7.79,3514
7.8,3509
7.8,3507
7.81,3506
7.81,3508
7.82,3510
7.82,3515
7.83,3523
7.83,3534
7.84,3545
7.84,3557
7.85,3570
7.85,3584
7.86,3596
7.86,3610
7.87,3623
7.87,3635
7.88,3647
7.88,3656
7.89,3664
7.89,3670
7.9,3674
7.9,3676
7.91,3677
7.91,3676
7.92,3674
7.92,3669
7.93,3661
7.93,3652
7.94,3641
7.94,3629
7.95,3616
7.95,3602
7.96,3587
7.96,3574
7.97,3562
7.97,3550
7.98,3539
7.98,3529
7.99,3521
7.99,3514
8.0,3509
8.0,3507
8.01,3506
8.01,3507
8.02,3510
8.02,3515
8.03,3523
8.03,3534
8.04,3545
8.04,3557
8.05,3570
8.05,3584
8.06,3596
8.06,3610
8.07,3623
8.07,3635
8.08,3646
8.08,3656
8.09,3664
8.09,3669
8.1,3674
8.1,3676
8.11,3677
8.11,3676
8.12,3674
8.12,3669
8.13,3661
8.13,3652
8.14,3641
8.14,3629
8.15,3616
8.15,3602
8.16,3588
8.16,3574
8.17,3562
8.17,3550
8.18,3539
8.18,3529
8.19,3521
8.19,3514
8.2,3510
8.2,3507
8.21,3506
8.21,3507
8.22,3510
8.22,3515
8.23,3523
8.23,3534
8.24,3545
8.24,3557
8.25,3570
8.25,3583
8.26,3596
8.26,3610
8.27,3623
8.27,3635
8.28,3646
8.28,3656
8.29,3664
8.29,3669
8.3,3674
8.3,3676
8.31,3677
8.31,3677
8.32,3674
8.32,3669
8.33,3661
8.33,3652
8.34,3641
8.34,3629
8.35,3616
8.35,3602
8.36,3588
8.36,3574
8.37,3562
8.37,3550
8.38,3539
8.38,3529
8.39,3521
8.39,3514
8.4,3509
8.4,3507
8.41,3506
8.41,3507
8.42,3510
8.42,3515
8.43,3523
8.43,3533
8.44,3545
8.44,3557
8.45,3570
8.45,3583
8.46,3596
8.46,3610
8.47,3623
8.47,3635
8.48,3646
8.48,3656
8.49,3664
8.49,3669
8.5,3674
8.5,3676
8.51,3677
8.51,3677
8.52,3674
8.52,3669
8.53,3661
8.53,3652
8.54,3641
8.54,3629
8.55,3616
8.55,3603
8.56,3588
8.56,3575
8.57,3562
8.57,3550
8.58,3540
8.58,3529
8.59,3521
8.59,3514
8.6,3509
8.6,3507
8.61,3506
8.61,3507
8.62,3510
8.62,3515
8.63,3523
8.63,3533
8.64,3545
8.64,3557
8.65,3570
8.65,3583
8.66,3596
8.66,3610
8.67,3623
8.67,3635
8.68,3646
8.68,3655
8.69,3663
8.69,3669
8.7,3674
8.7,3676
8.71,3677
8.71,3677
8.72,3674
8.72,3669
8.73,3661
8.73,3652
8.74,3642
8.74,3630
8.75,3617
8.75,3603
8.76,3588
8.76,3574
8.77,3562
8.77,3550
8.78,3539
8.78,3530
8.79,3521
8.79,3514
8.8,3510
8.8,3507
8.81,3507
8.81,3507
8.82,3510
8.82,3515
8.83,3522
8.83,3533
8.84,3544
8.84,3557
8.85,3570
8.85,3583
8.86,3596
8.86,3609
8.87,3622
8.87,3634
8.88,3646
8.88,3655
8.89,3663
8.89,3669
8.9,3674
8.9,3676
8.91,3677
8.91,3677
8.92,3674
8.92,3669
8.93,3661
8.93,3652
8.94,3642
8.94,3630
8.95,3617
8.95,3603
8.96,3588
8.96,3575
8.97,3562
8.97,3551
8.98,3539
8.98,3529
8.99,3521
8.99,3514
9.0,3509
9.0,3507
9.01,3506
9.01,3507
9.02,3510
9.02,3515
9.03,3523
9.03,3533
9.04,3545
9.04,3556
9.05,3569
9.05,3583
9.06,3595
9.06,3609
9.07,3623
9.07,3635
9.08,3646
9.08,3655
9.09,3663
9.09,3669
9.1,3674
9.1,3676
9.11,3677
9.11,3677
9.12,3674
9.12,3669
9.13,3662
9.13,3652
9.14,3642
9.14,3630
9.15,3617
9.15,3603
9.16,3588
9.16,3575
9.17,3563
9.17,3550
9.18,3540
9.18,3529
9.19,3521
9.19,3514
9.2,3510
9.2,3507
9.21,3506
9.21,3507
9.22,3510
9.22,3515
9.23,3523
9.23,3533
9.24,3544
9.24,3556
9.25,3569
9.25,3582
9.26,3595
9.26,3609
9.27,3622
9.27,3634
9.28,3646
9.28,3655
9.29,3663
9.29,3669
9.3,3673
9.3,3676
9.31,3677
9.31,3676
9.32,3674
9.32,3669
9.33,3662
9.33,3652
9.34,3642
9.34,3630
9.35,3617
9.35,3603
9.36,3589
9.36,3575
9.37,3563
9.37,3551
9.38,3539
9.38,3530
9.39,3521
9.39,3514
9.4,3510
9.4,3507
9.41,3507
9.41,3507
9.42,3510
9.42,3515
9.43,3522
9.43,3532
9.44,3544
9.44,3556
9.45,3569
9.45,3583
9.46,3595
9.46,3609
9.47,3622
9.47,3634
9.48,3645
9.48,3655
9.49,3663
9.49,3669
9.5,3674
9.5,3676
9.51,3677
9.51,3677
9.52,3674
9.52,3669
9.53,3662
9.53,3652
9.54,3642
9.54,3630
9.55,3617
9.55,3604
9.56,3589
9.56,3575
9.57,3563
9.57,3551
9.58,3540
9.58,3530
9.59,3521
9.59,3515
9.6,3510
9.6,3507
9.61,3507
9.61,3507
9.62,3510
9.62,3515
9.63,3522
9.63,3532
9.64,3544
9.64,3556
9.65,3569
9.65,3582
9.66,3595
9.66,3608
9.67,3622
9.67,3634
9.68,3645
9.68,3655
9.69,3663
9.69,3669
9.7,3674
9.7,3676
9.71,3677
9.71,3677
9.72,3674
9.72,3669
9.73,3662
9.73,3653
9.74,3642
9.74,3630
9.75,3617
9.75,3604
9.76,3589
9.76,3576
9.77,3563
9.77,3551
9.78,3540
9.78,3530
9.79,3521
9.79,3515
9.8,3509
9.8,3507
9.81,3507
9.81,3507
9.82,3510
9.82,3515
9.83,3522
9.83,3532
9.84,3544
9.84,3556
9.85,3569
9.85,3582
9.86,3595
9.86,3609
9.87,3622
9.87,3634
9.88,3645
9.88,3654
9.89,3663
9.89,3669
9.9,3674
9.9,3676
9.91,3677
9.91,3677
9.92,3674
9.92,3669
9.93,3662
9.93,3652
9.94,3642
9.94,3630
9.95,3617
9.95,3604
9.96,3589
9.96,3576
9.97,3564
