Time (s),Position (ticks)
0.86,3588
0.87,3608
0.87,3621
0.88,3624
0.88,3614
0.89,3596
0.89,3577
0.9,3563
0.9,3561
0.91,3571
0.91,3588
0.92,3608
0.92,3621
0.93,3624
0.93,3614
0.94,3596
0.94,3577
0.95,3564
0.95,3561
0.96,3571
0.96,3588
0.97,3607
0.97,3621
0.98,3624
0.98,3614
0.99,3596
0.99,3577
1.0,3563
1.0,3561
1.01,3571
1.01,3588
1.02,3607
1.02,3621
1.03,3624
1.03,3614
1.04,3595
1.04,3577
1.05,3563
1.05,3561
1.06,3571
1.06,3588
1.07,3607
1.07,3621
1.08,3624
1.08,3614
1.09,3596
1.09,3577
1.1,3563
1.1,3561
1.11,3571
1.11,3588
1.12,3607
1.12,3621
1.13,3624
1.13,3614
1.14,3597
1.14,3577
1.15,3564
1.15,3561
1.16,3570
1.16,3588
1.17,3608
1.17,3621
1.18,3624
1.18,3614
1.19,3597
1.19,3577
1.2,3563
1.2,3561
1.21,3571
1.21,3588
1.22,3607
1.22,3621
1.23,3624
1.23,3614
1.24,3596
1.24,3577
1.25,3564
1.25,3561
1.26,3571
1.26,3588
1.27,3607
1.27,3621
1.28,3624
1.28,3614
1.29,3596
1.29,3577
1.3,3564
1.3,3561
1.31,3571
1.31,3588
1.32,3607
1.32,3620
1.33,3624
1.33,3614
1.34,3597
1.34,3577
1.35,3564
1.35,3561
1.36,3571
1.36,3588
1.37,3607
1.37,3621
1.38,3624
1.38,3614
1.39,3597
1.39,3577
1.4,3563
1.4,3561
1.41,3570
1.41,3588
1.42,3607
1.42,3621
1.43,3624
1.43,3614
1.44,3597
1.44,3577
1.45,3564
1.45,3561
1.46,3570
1.46,3588
1.47,3607
1.47,3621
1.48,3624
1.48,3614
1.49,3597
1.49,3577
1.5,3564
1.5,3561
1.51,3571
1.51,3587
1.52,3607
1.52,3620
1.53,3624
1.53,3614
1.54,3597
1.54,3577
1.55,3564
1.55,3561
1.56,3570
1.56,3588
1.57,3607
1.57,3620
1.58,3623
1.58,3614
1.59,3597
1.59,3577
1.6,3564
1.6,3561
1.61,3570
1.61,3587
1.62,3607
1.62,3621
1.63,3624
1.63,3614
1.64,3597
1.64,3577
1.65,3564
1.65,3561
1.66,3570
1.66,3587
1.67,3607
1.67,3620
1.68,3623
1.68,3615
1.69,3597
1.69,3577
1.7,3564
1.7,3561
1.71,3570
1.71,3588
1.72,3607
1.72,3620
1.73,3624
1.73,3614
1.74,3597
1.74,3577
1.75,3564
1.75,3561
1.76,3570
1.76,3587
1.77,3607
1.77,3620
1.78,3624
1.78,3614
1.79,3597
1.79,3577
1.8,3563
1.8,3561
1.81,3570
1.81,3587
1.82,3607
1.82,3621
1.83,3624
1.83,3614
1.84,3597
1.84,3578
1.85,3564
1.85,3561
1.86,3570
1.86,3587
1.87,3606
1.87,3620
1.88,3624
1.88,3615
1.89,3597
1.89,3578
1.9,3564
1.9,3561
1.91,3570
1.91,3587
1.92,3607
1.92,3620
1.93,3623
1.93,3615
1.94,3597
1.94,3578
1.95,3564
1.95,3561
1.96,3570
1.96,3587
1.97,3606
1.97,3620
1.98,3623
1.98,3615
1.99,3597
1.99,3578
2.0,3564
2.0,3561
2.01,3570
2.01,3587
2.02,3607
2.02,3620
2.03,3624
2.03,3615
2.04,3597
2.04,3578
2.05,3564
2.05,3561
2.06,3570
2.06,3587
2.07,3607
2.07,3620
2.08,3624
2.08,3615
2.09,3598
2.09,3578
2.1,3564
2.1,3561
2.11,3570
2.11,3587
2.12,3606
2.12,3620
2.13,3624
2.13,3615
2.14,3597
2.14,3578
2.15,3564
2.15,3561
2.16,3570
2.16,3587
2.17,3606
2.17,3620
2.18,3624
2.18,3615
2.19,3598
2.19,3578
2.2,3564
2.2,3561
2.21,3570
2.21,3587
2.22,3606
2.22,3620
2.23,3623
2.23,3615
2.24,3598
2.24,3578
2.25,3564
2.25,3561
2.26,3570
2.26,3587
2.27,3606
2.27,3620
2.28,3624
2.28,3615
2.29,3598
2.29,3578
2.3,3564
2.3,3561
2.31,3569
2.31,3586
2.32,3607
2.32,3620
2.33,3624
2.33,3615
2.34,3598
2.34,3578
2.35,3564
2.35,3561
2.36,3569
2.36,3587
2.37,3606
2.37,3620
2.38,3624
2.38,3615
2.39,3598
2.39,3578
2.4,3564
2.4,3561
2.41,3570
2.41,3587
2.42,3606
2.42,3620
2.43,3624
2.43,3615
2.44,3598
2.44,3578
2.45,3565
2.45,3561
2.46,3569
2.46,3586
2.47,3606
2.47,3620
2.48,3623
2.48,3615
2.49,3598
2.49,3578
2.5,3564
2.5,3561
2.51,3570
2.51,3586
2.52,3606
2.52,3620
2.53,3624
2.53,3615
2.54,3598
2.54,3579
2.55,3565
2.55,3561
2.56,3570
2.56,3586
2.57,3606
2.57,3620
2.58,3624
2.58,3615
2.59,3598
2.59,3578
2.6,3564
2.6,3561
2.61,3570
2.61,3586
2.62,3605
2.62,3620
2.63,3624
2.63,3615
2.64,3597
2.64,3578
2.65,3565
2.65,3561
2.66,3570
2.66,3586
2.67,3606
2.67,3620
2.68,3624
2.68,3615
2.69,3598
2.69,3579
2.7,3565
2.7,3561
2.71,3569
2.71,3586
2.72,3606
2.72,3620
2.73,3624
2.73,3615
2.74,3598
2.74,3578
2.75,3565
2.75,3561
2.76,3569
2.76,3586
2.77,3605
2.77,3620
2.78,3624
2.78,3615
2.79,3598
2.79,3579
2.8,3565
2.8,3561
2.81,3569
2.81,3586
2.82,3606
2.82,3620
2.83,3624
2.83,3615
2.84,3598
2.84,3579
2.85,3565
2.85,3561
2.86,3569
2.86,3586
2.87,3606
2.87,3620
2.88,3624
2.88,3615
2.89,3598
2.89,3579
2.9,3565
2.9,3561
2.91,3569
2.91,3586
2.92,3605
2.92,3619
2.93,3624
2.93,3615
2.94,3599
2.94,3579
2.95,3565
2.95,3561
2.96,3570
2.96,3586
2.97,3605
2.97,3620
2.98,3624
2.98,3616
2.99,3598
2.99,3579
3.0,3565
3.0,3561
3.01,3569
3.01,3586
3.02,3605
3.02,3619
3.03,3623
3.03,3616
3.04,3598
3.04,3579
3.05,3565
3.05,3561
3.06,3569
3.06,3586
3.07,3606
3.07,3620
3.08,3624
3.08,3615
3.09,3599
3.09,3579
3.1,3565
3.1,3561
3.11,3569
3.11,3586
3.12,3605
3.12,3620
3.13,3624
3.13,3616
3.14,3599
3.14,3578
3.15,3565
3.15,3561
3.16,3569
3.16,3586
3.17,3605
3.17,3620
3.18,3624
3.18,3616
3.19,3599
3.19,3579
3.2,3564
3.2,3561
3.21,3569
3.21,3585
3.22,3605
3.22,3619
3.23,3624
3.23,3615
3.24,3599
3.24,3579
3.25,3565
3.25,3561
3.26,3569
3.26,3585
3.27,3605
3.27,3620
3.28,3624
3.28,3616
3.29,3599
3.29,3579
3.3,3565
3.3,3561
3.31,3569
3.31,3585
3.32,3605
3.32,3619
3.33,3623
3.33,3616
3.34,3599
3.34,3579
3.35,3565
3.35,3561
3.36,3569
3.36,3585
3.37,3605
3.37,3620
3.38,3624
3.38,3616
3.39,3599
3.39,3579
3.4,3564
3.4,3561
3.41,3569
3.41,3585
3.42,3605
3.42,3619
3.43,3623
3.43,3616
3.44,3599
3.44,3579
3.45,3565
3.45,3561
3.46,3569
3.46,3585
3.47,3605
3.47,3620
3.48,3624
3.48,3616
3.49,3599
3.49,3579
3.5,3565
3.5,3561
3.51,3569
3.51,3585
3.52,3605
3.52,3619
3.53,3623
3.53,3616
3.54,3599
3.54,3579
3.55,3565
3.55,3561
3.56,3569
3.56,3585
3.57,3605
3.57,3619
3.58,3623
3.58,3616
3.59,3599
3.59,3580
3.6,3565
3.6,3561
3.61,3569
3.61,3585
3.62,3605
3.62,3619
3.63,3624
3.63,3616
3.64,3599
3.64,3580
3.65,3565
3.65,3561
3.66,3568
3.66,3585
3.67,3605
3.67,3619
3.68,3624
3.68,3616
3.69,3599
3.69,3580
3.7,3564
3.7,3561
3.71,3569
3.71,3585
3.72,3605
3.72,3619
3.73,3624
3.73,3616
3.74,3599
3.74,3580
3.75,3565
3.75,3561
3.76,3568
3.76,3585
3.77,3604
3.77,3619
3.78,3624
3.78,3616
3.79,3599
3.79,3580
3.8,3565
3.8,3561
3.81,3569
3.81,3585
3.82,3604
3.82,3619
3.83,3624
3.83,3617
3.84,3600
3.84,3580
3.85,3565
3.85,3561
3.86,3568
3.86,3585
3.87,3604
3.87,3619
3.88,3624
3.88,3617
3.89,3600
3.89,3580
3.9,3566
3.9,3561
3.91,3568
3.91,3584
3.92,3604
3.92,3619
3.93,3624
3.93,3618
3.94,3601
3.94,3581
3.95,3565
3.95,3561
3.96,3569
3.96,3584
3.97,3604
3.97,3619
3.98,3624
3.98,3618
3.99,3601
3.99,3581
4.0,3566
4.0,3561
4.01,3568
4.01,3584
4.02,3604
4.02,3619
4.03,3624
4.03,3617
4.04,3600
4.04,3580
4.05,3565
4.05,3561
4.06,3568
4.06,3584
4.07,3603
4.07,3618
4.08,3624
4.08,3617
4.09,3601
4.09,3581
4.1,3566
4.1,3561
4.11,3568
4.11,3584
4.12,3603
4.12,3619
4.13,3624
4.13,3617
4.14,3601
4.14,3581
4.15,3566
4.15,3561
4.16,3568
4.16,3584
4.17,3603
4.17,3618
4.18,3624
4.18,3617
4.19,3601
4.19,3581
4.2,3565
4.2,3561
4.21,3568
4.21,3584
4.22,3603
4.22,3619
4.23,3624
4.23,3618
4.24,3600
4.24,3581
4.25,3566
4.25,3561
4.26,3567
4.26,3584
4.27,3603
4.27,3618
4.28,3624
4.28,3617
4.29,3601
4.29,3581
4.3,3565
4.3,3561
4.31,3567
4.31,3583
4.32,3603
4.32,3619
4.33,3624
4.33,3617
4.34,3601
4.34,3581
4.35,3566
4.35,3561
4.36,3568
4.36,3584
4.37,3603
4.37,3619
4.38,3624
4.38,3617
4.39,3601
4.39,3581
4.4,3566
4.4,3561
4.41,3567
4.41,3583
4.42,3603
4.42,3619
4.43,3624
4.43,3617
4.44,3601
4.44,3581
4.45,3566
4.45,3561
4.46,3567
4.46,3583
4.47,3603
4.47,3618
4.48,3624
4.48,3617
4.49,3601
4.49,3581
4.5,3565
4.5,3561
4.51,3567
4.51,3583
4.52,3603
4.52,3619
4.53,3624
4.53,3618
4.54,3601
4.54,3581
4.55,3566
4.55,3561
4.56,3568
4.56,3583
4.57,3603
4.57,3618
4.58,3624
4.58,3617
4.59,3601
4.59,3581
4.6,3565
4.6,3561
4.61,3567
4.61,3583
4.62,3603
4.62,3619
4.63,3624
4.63,3618
4.64,3601
4.64,3581
4.65,3566
4.65,3561
4.66,3567
4.66,3583
4.67,3603
4.67,3618
4.68,3624
4.68,3618
4.69,3602
4.69,3581
4.7,3566
4.7,3560
4.71,3567
4.71,3583
4.72,3603
4.72,3619
4.73,3624
4.73,3618
4.74,3601
4.74,3581
4.75,3566
4.75,3561
4.76,3567
4.76,3583
4.77,3603
4.77,3618
4.78,3623
4.78,3618
4.79,3601
4.79,3581
4.8,3566
4.8,3561
4.81,3567
4.81,3583
4.82,3603
4.82,3619
4.83,3624
4.83,3618
4.84,3602
4.84,3582
4.85,3566
4.85,3561
4.86,3567
4.86,3583
4.87,3602
4.87,3618
4.88,3624
4.88,3617
4.89,3601
4.89,3581
4.9,3566
4.9,3561
4.91,3567
4.91,3583
4.92,3602
4.92,3618
4.93,3623
4.93,3619
4.94,3602
4.94,3581
4.95,3566
4.95,3561
4.96,3567
4.96,3583
4.97,3603
4.97,3618
4.98,3624
4.98,3617
4.99,3602
4.99,3581
5.0,3566
5.0,3561
5.01,3567
5.01,3583
5.02,3602
5.02,3618
5.03,3624
5.03,3618
5.04,3602
5.04,3582
5.05,3566
5.05,3561
5.06,3567
5.06,3583
5.07,3602
5.07,3617
5.08,3624
5.08,3618
5.09,3602
5.09,3582
5.1,3566
5.1,3561
5.11,3567
5.11,3582
5.12,3602
5.12,3618
5.13,3624
5.13,3618
5.14,3602
5.14,3582
5.15,3567
5.15,3561
5.16,3567
5.16,3583
5.17,3602
5.17,3618
5.18,3624
5.18,3618
5.19,3602
5.19,3582
5.2,3566
5.2,3561
5.21,3567
5.21,3582
5.22,3602
5.22,3618
5.23,3623
5.23,3618
5.24,3602
5.24,3582
5.25,3567
5.25,3561
5.26,3567
5.26,3583
5.27,3602
5.27,3618
5.28,3623
5.28,3618
5.29,3602
5.29,3582
5.3,3566
5.3,3561
5.31,3567
5.31,3582
5.32,3602
5.32,3618
5.33,3623
5.33,3618
5.34,3602
5.34,3582
5.35,3567
5.35,3561
5.36,3567
5.36,3582
5.37,3602
5.37,3617
5.38,3623
5.38,3618
5.39,3602
5.39,3582
5.4,3566
5.4,3561
5.41,3566
5.41,3582
5.42,3602
5.42,3618
5.43,3623
5.43,3618
5.44,3602
5.44,3582
5.45,3567
5.45,3561
5.46,3567
5.46,3582
5.47,3602
5.47,3617
5.48,3623
5.48,3618
5.49,3603
5.49,3582
5.5,3566
5.5,3561
5.51,3566
5.51,3582
5.52,3603
5.52,3617
5.53,3624
5.53,3618
5.54,3603
5.54,3582
5.55,3567
5.55,3561
5.56,3566
5.56,3582
5.57,3602
5.57,3617
5.58,3624
5.58,3618
5.59,3603
5.59,3582
5.6,3566
5.6,3561
5.61,3566
5.61,3582
5.62,3602
5.62,3617
5.63,3624
5.63,3618
5.64,3603
5.64,3582
5.65,3567
5.65,3561
5.66,3566
5.66,3582
5.67,3602
5.67,3617
5.68,3623
5.68,3618
5.69,3602
5.69,3583
5.7,3567
5.7,3561
5.71,3566
5.71,3582
5.72,3601
5.72,3618
5.73,3623
5.73,3618
5.74,3603
5.74,3582
5.75,3567
5.75,3561
5.76,3566
5.76,3582
5.77,3602
5.77,3617
5.78,3624
5.78,3618
5.79,3603
5.79,3583
5.8,3567
5.8,3561
5.81,3566
5.81,3582
5.82,3602
5.82,3617
5.83,3624
5.83,3618
5.84,3602
5.84,3583
5.85,3566
5.85,3560
5.86,3566
5.86,3582
5.87,3602
5.87,3617
5.88,3623
5.88,3619
5.89,3603
5.89,3583
5.9,3567
5.9,3561
5.91,3566
5.91,3582
5.92,3602
5.92,3617
5.93,3624
5.93,3618
5.94,3603
5.94,3583
5.95,3567
5.95,3560
5.96,3566
5.96,3582
5.97,3601
5.97,3617
5.98,3623
5.98,3618
5.99,3603
5.99,3583
6.0,3566
6.0,3561
6.01,3566
6.01,3582
6.02,3601
6.02,3617
6.03,3623
6.03,3619
6.04,3603
6.04,3583
6.05,3567
6.05,3561
6.06,3566
6.06,3582
6.07,3601
6.07,3617
6.08,3624
6.08,3618
6.09,3603
6.09,3583
6.1,3567
6.1,3561
6.11,3566
6.11,3581
6.12,3601
6.12,3617
6.13,3623
6.13,3619
6.14,3603
6.14,3583
6.15,3567
6.15,3561
6.16,3566
6.16,3582
6.17,3601
6.17,3617
6.18,3624
6.18,3618
6.19,3603
6.19,3583
6.2,3567
6.2,3561
6.21,3566
6.21,3582
6.22,3601
6.22,3617
6.23,3623
6.23,3619
6.24,3603
6.24,3583
6.25,3567
6.25,3561
6.26,3566
6.26,3582
6.27,3601
6.27,3617
6.28,3623
6.28,3619
6.29,3603
6.29,3583
6.3,3567
6.3,3561
6.31,3566
6.31,3581
6.32,3601
6.32,3617
6.33,3623
6.33,3619
6.34,3604
6.34,3584
6.35,3567
6.35,3561
6.36,3566
6.36,3581
6.37,3601
6.37,3617
6.38,3623
6.38,3619
6.39,3603
6.39,3583
6.4,3567
6.4,3560
6.41,3566
6.41,3581
6.42,3601
6.42,3617
6.43,3624
6.43,3618
6.44,3603
6.44,3583
6.45,3567
6.45,3560
6.46,3566
6.46,3582
6.47,3601
6.47,3617
6.48,3624
6.48,3618
6.49,3603
6.49,3583
6.5,3567
6.5,3561
6.51,3566
6.51,3581
6.52,3601
6.52,3617
6.53,3623
6.53,3619
6.54,3603
6.54,3584
6.55,3567
6.55,3561
6.56,3566
6.56,3581
6.57,3601
6.57,3616
6.58,3623
6.58,3619
6.59,3603
6.59,3583
6.6,3567
6.6,3561
6.61,3566
6.61,3581
6.62,3601
6.62,3617
6.63,3623
6.63,3619
6.64,3604
6.64,3584
6.65,3567
6.65,3561
6.66,3566
6.66,3582
6.67,3600
6.67,3617
6.68,3624
6.68,3619
6.69,3604
6.69,3584
6.7,3567
6.7,3561
6.71,3566
6.71,3581
6.72,3600
6.72,3617
6.73,3623
6.73,3619
6.74,3604
6.74,3584
6.75,3568
6.75,3561
6.76,3566
6.76,3581
6.77,3601
6.77,3617
6.78,3624
6.78,3619
6.79,3604
6.79,3584
6.8,3567
6.8,3561
6.81,3566
6.81,3581
6.82,3601
6.82,3617
6.83,3623
6.83,3619
6.84,3604
6.84,3584
6.85,3568
6.85,3561
6.86,3566
6.86,3581
6.87,3601
6.87,3616
6.88,3623
6.88,3619
6.89,3604
6.89,3584
6.9,3567
6.9,3561
6.91,3565
6.91,3581
6.92,3601
6.92,3617
6.93,3623
6.93,3619
6.94,3604
6.94,3584
6.95,3567
6.95,3561
6.96,3566
6.96,3581
6.97,3600
6.97,3616
6.98,3623
6.98,3619
6.99,3604
6.99,3584
7.0,3567
7.0,3561
7.01,3566
7.01,3581
7.02,3600
7.02,3617
7.03,3623
7.03,3619
7.04,3604
7.04,3584
7.05,3568
7.05,3561
7.06,3565
7.06,3581
7.07,3600
7.07,3616
7.08,3623
7.08,3619
7.09,3604
7.09,3584
7.1,3567
7.1,3561
7.11,3565
7.11,3581
7.12,3601
7.12,3616
7.13,3623
7.13,3619
7.14,3604
7.14,3584
7.15,3568
7.15,3561
7.16,3566
7.16,3581
7.17,3600
7.17,3615
7.18,3623
7.18,3619
7.19,3605
7.19,3584
7.2,3568
7.2,3561
7.21,3565
7.21,3580
7.22,3600
7.22,3617
7.23,3623
7.23,3619
7.24,3604
7.24,3585
7.25,3568
7.25,3561
7.26,3565
7.26,3580
7.27,3600
7.27,3616
7.28,3623
7.28,3619
7.29,3604
7.29,3584
7.3,3567
7.3,3561
7.31,3565
7.31,3580
7.32,3600
7.32,3617
7.33,3623
7.33,3619
7.34,3605
7.34,3585
7.35,3568
7.35,3561
7.36,3565
7.36,3581
7.37,3600
7.37,3616
7.38,3624
7.38,3619
7.39,3604
7.39,3584
7.4,3567
7.4,3561
7.41,3565
7.41,3580
7.42,3600
7.42,3616
7.43,3623
7.43,3620
7.44,3604
7.44,3585
7.45,3567
7.45,3561
7.46,3565
7.46,3581
7.47,3600
7.47,3616
7.48,3623
7.48,3620
7.49,3605
7.49,3585
7.5,3568
7.5,3561
7.51,3565
7.51,3580
7.52,3600
7.52,3616
7.53,3623
7.53,3620
7.54,3605
7.54,3585
7.55,3568
7.55,3561
7.56,3565
7.56,3581
7.57,3599
7.57,3616
7.58,3624
7.58,3619
7.59,3604
7.59,3584
7.6,3568
7.6,3561
7.61,3565
7.61,3580
7.62,3600
7.62,3616
7.63,3623
7.63,3620
7.64,3605
7.64,3585
7.65,3568
7.65,3561
7.66,3565
7.66,3580
7.67,3599
7.67,3616
7.68,3623
7.68,3620
7.69,3605
7.69,3585
7.7,3568
7.7,3561
7.71,3565
7.71,3580
7.72,3600
7.72,3616
7.73,3623
7.73,3619
7.74,3605
7.74,3585
7.75,3568
7.75,3561
7.76,3565
7.76,3580
7.77,3599
7.77,3616
7.78,3623
7.78,3619
7.79,3605
7.79,3585
7.8,3568
7.8,3561
7.81,3565
7.81,3580
7.82,3600
7.82,3616
7.83,3623
7.83,3619
7.84,3605
7.84,3585
7.85,3568
7.85,3561
7.86,3565
7.86,3580
7.87,3599
7.87,3615
7.88,3623
7.88,3620
7.89,3605
7.89,3585
7.9,3568
7.9,3561
7.91,3565
7.91,3580
7.92,3599
7.92,3616
7.93,3623
7.93,3620
7.94,3605
7.94,3585
7.95,3568
7.95,3561
7.96,3565
7.96,3580
7.97,3599
7.97,3615
7.98,3623
7.98,3620
7.99,3605
7.99,3586
8.0,3568
8.0,3561
8.01,3565
8.01,3580
8.02,3599
8.02,3616
8.03,3623
8.03,3620
8.04,3605
8.04,3585
8.05,3568
8.05,3561
8.06,3565
8.06,3580
8.07,3599
8.07,3615
8.08,3623
8.08,3620
8.09,3605
8.09,3585
8.1,3568
8.1,3561
8.11,3565
8.11,3580
8.12,3599
8.12,3616
8.13,3623
8.13,3620
8.14,3606
8.14,3585
8.15,3569
8.15,3561
8.16,3565
8.16,3580
8.17,3599
8.17,3615
8.18,3623
8.18,3620
8.19,3605
8.19,3585
8.2,3568
8.2,3561
8.21,3565
8.21,3579
8.22,3599
8.22,3616
8.23,3623
8.23,3620
8.24,3605
8.24,3586
8.25,3568
8.25,3561
8.26,3565
8.26,3580
8.27,3599
8.27,3615
8.28,3623
8.28,3620
8.29,3605
8.29,3586
8.3,3568
8.3,3561
8.31,3565
8.31,3579
8.32,3599
8.32,3616
8.33,3623
8.33,3620
8.34,3605
8.34,3586
8.35,3569
8.35,3561
8.36,3565
8.36,3579
8.37,3599
8.37,3615
8.38,3623
8.38,3620
8.39,3605
8.39,3585
8.4,3568
8.4,3561
8.41,3565
8.41,3579
8.42,3599
8.42,3615
8.43,3623
8.43,3620
8.44,3605
8.44,3586
8.45,3568
8.45,3561
8.46,3565
8.46,3579
8.47,3599
8.47,3615
8.48,3623
8.48,3620
8.48,3606
8.49,3586
8.49,3569
8.5,3561
8.5,3564
8.51,3579
8.51,3598
8.52,3615
8.52,3623
8.53,3620
8.53,3605
8.54,3586
8.54,3569
8.55,3561
8.55,3565
8.56,3579
8.56,3598
8.57,3615
8.57,3623
8.58,3620
8.58,3606
8.59,3586
8.59,3568
8.6,3561
8.6,3564
8.61,3579
8.61,3599
8.62,3615
8.62,3623
8.63,3620
8.63,3606
8.64,3586
8.64,3569
8.65,3561
8.65,3565
8.66,3579
8.66,3598
8.67,3615
8.67,3623
8.68,3620
8.68,3606
8.69,3587
8.69,3569
8.7,3561
8.7,3564
8.71,3579
8.72,3599
8.72,3615
8.72,3623
8.73,3620
8.73,3606
8.74,3586
8.74,3569
8.75,3561
8.75,3564
8.76,3579
8.76,3598
8.77,3615
8.77,3623
8.78,3620
8.78,3606
8.79,3586
8.79,3569
8.8,3561
8.8,3564
8.81,3579
8.81,3598
8.82,3615
8.82,3623
8.83,3620
8.83,3606
8.84,3586
8.84,3569
8.85,3561
8.85,3564
8.86,3579
8.86,3598
8.87,3614
8.87,3623
8.88,3620
8.88,3606
8.89,3586
8.89,3569
8.9,3561
8.9,3565
8.91,3579
8.91,3598
8.92,3615
8.92,3623
8.93,3620
8.93,3606
8.94,3586
8.94,3569
8.95,3561
8.95,3565
8.96,3579
8.96,3598
8.97,3614
8.97,3623
8.98,3620
8.98,3606
8.99,3587
8.99,3569
9.0,3561
9.0,3564
9.01,3579
9.01,3598
9.02,3615
9.02,3623
9.03,3620
9.03,3606
9.04,3587
9.04,3569
9.05,3561
9.05,3564
9.06,3579
9.06,3598
9.07,3615
9.07,3623
9.08,3621
9.08,3606
9.09,3587
9.09,3569
9.1,3561
9.1,3564
9.11,3578
9.11,3598
9.12,3615
9.12,3623
9.13,3620
9.13,3606
9.14,3587
9.14,3569
9.15,3561
9.15,3564
9.16,3578
9.16,3598
9.17,3615
9.17,3623
9.18,3621
9.18,3606
9.19,3587
9.19,3569
9.2,3561
9.2,3564
9.21,3578
9.21,3598
9.22,3615
9.22,3623
9.23,3620
9.23,3606
9.24,3587
9.24,3569
9.25,3561
9.25,3564
9.26,3579
9.26,3598
9.27,3614
9.27,3623
9.28,3620
9.28,3607
9.29,3587
9.29,3569
9.3,3561
9.3,3564
9.31,3578
9.31,3598
9.32,3615
9.32,3623
9.33,3621
9.33,3607
9.34,3587
9.34,3570
9.35,3561
9.35,3565
9.36,3578
9.36,3597
9.37,3614
9.37,3623
9.38,3620
9.38,3607
9.39,3587
9.39,3569
9.4,3561
9.4,3564
9.41,3578
9.41,3598
9.42,3614
9.42,3623
9.43,3621
9.43,3607
9.44,3587
9.44,3570
9.45,3561
9.45,3564
9.46,3578
9.46,3597
9.47,3614
9.47,3623
9.48,3621
9.48,3607
9.49,3587
9.49,3569
9.5,3561
9.5,3564
9.51,3578
9.51,3597
9.52,3614
9.52,3623
9.53,3620
9.53,3607
9.54,3587
9.54,3570
9.55,3561
9.55,3564
9.56,3578
9.56,3597
9.57,3614
9.57,3623
9.58,3620
9.58,3607
9.59,3587
9.59,3569
9.6,3561
9.6,3564
9.61,3578
9.61,3597
9.62,3614
9.62,3623
9.63,3620
9.63,3607
9.64,3587
9.64,3570
9.65,3561
9.65,3564
9.66,3578
9.66,3597
9.67,3614
9.67,3623
9.68,3621
9.68,3607
9.69,3588
9.69,3570
9.7,3561
9.7,3564
9.71,3578
9.71,3597
9.72,3614
9.72,3623
9.73,3621
9.73,3607
9.74,3587
9.74,3570
9.75,3561
9.75,3564
9.76,3578
9.76,3597
9.77,3614
9.77,3623
9.78,3621
9.78,3607
9.79,3587
9.79,3569
9.8,3561
9.8,3564
9.81,3577
9.81,3597
9.82,3614
9.82,3623
9.83,3621
9.83,3607
9.84,3588
9.84,3570
9.85,3561
9.85,3563
9.86,3578
9.86,3597
9.87,3614
9.87,3623
9.88,3621
9.88,3607
9.89,3588
9.89,3569
9.9,3561
9.9,3563
9.91,3577
9.91,3597
9.92,3614
9.92,3623
9.93,3621
9.93,3607
9.94,3588
9.94,3570
9.95,3561
9.95,3564
9.96,3578
9.96,3597
9.97,3614
